bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,norm_segment_id,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2026-06-16 08:00:00-04:00,6,30940.0,30952.75,30815.75,30826.25,15830,60,0,2026-06-16 08:00:00-04:00,2026-06-16 08:59:00-04:00,2026-06-16 09:00:00-04:00,2026-06-16 09:00:00-04:00,1h,False,True
2026-06-16 09:00:00-04:00,6,30826.0,30889.0,30750.75,30806.5,61497,60,0,2026-06-16 09:00:00-04:00,2026-06-16 09:59:00-04:00,2026-06-16 10:00:00-04:00,2026-06-16 10:00:00-04:00,1h,False,True
2026-06-16 10:00:00-04:00,6,30808.0,30858.5,30562.5,30602.75,84254,60,0,2026-06-16 10:00:00-04:00,2026-06-16 10:59:00-04:00,2026-06-16 11:00:00-04:00,2026-06-16 11:00:00-04:00,1h,False,True
2026-06-16 11:00:00-04:00,6,30601.0,30665.25,30407.75,30467.25,61879,60,0,2026-06-16 11:00:00-04:00,2026-06-16 11:59:00-04:00,2026-06-16 12:00:00-04:00,2026-06-16 12:00:00-04:00,1h,False,True
2026-06-16 12:00:00-04:00,6,30466.25,30575.0,30444.0,30496.5,41859,60,0,2026-06-16 12:00:00-04:00,2026-06-16 12:59:00-04:00,2026-06-16 13:00:00-04:00,2026-06-16 13:00:00-04:00,1h,False,True
2026-06-16 13:00:00-04:00,6,30495.5,30521.0,30401.75,30477.25,32446,60,0,2026-06-16 13:00:00-04:00,2026-06-16 13:59:00-04:00,2026-06-16 14:00:00-04:00,2026-06-16 14:00:00-04:00,1h,False,True
2026-06-16 14:00:00-04:00,6,30477.25,30496.5,30422.0,30443.0,24833,60,0,2026-06-16 14:00:00-04:00,2026-06-16 14:59:00-04:00,2026-06-16 15:00:00-04:00,2026-06-16 15:00:00-04:00,1h,False,True
2026-06-16 15:00:00-04:00,6,30443.25,30480.75,30302.25,30310.0,63868,60,0,2026-06-16 15:00:00-04:00,2026-06-16 15:59:00-04:00,2026-06-16 16:00:00-04:00,2026-06-16 16:00:00-04:00,1h,False,True
2026-06-16 16:00:00-04:00,6,30309.75,30330.5,30272.25,30300.5,19070,60,0,2026-06-16 16:00:00-04:00,2026-06-16 16:59:00-04:00,2026-06-16 17:00:00-04:00,2026-06-16 17:00:00-04:00,1h,False,True
2026-06-16 18:00:00-04:00,6,30306.5,30389.25,30306.5,30378.0,6987,60,0,2026-06-16 18:00:00-04:00,2026-06-16 18:59:00-04:00,2026-06-16 19:00:00-04:00,2026-06-16 19:00:00-04:00,1h,False,True
2026-06-16 19:00:00-04:00,6,30378.75,30380.0,30307.0,30329.0,5566,60,0,2026-06-16 19:00:00-04:00,2026-06-16 19:59:00-04:00,2026-06-16 20:00:00-04:00,2026-06-16 20:00:00-04:00,1h,False,True
2026-06-16 20:00:00-04:00,6,30330.5,30402.75,30330.5,30383.75,6239,60,0,2026-06-16 20:00:00-04:00,2026-06-16 20:59:00-04:00,2026-06-16 21:00:00-04:00,2026-06-16 21:00:00-04:00,1h,False,True
2026-06-16 21:00:00-04:00,6,30384.0,30449.75,30368.25,30446.25,5712,60,0,2026-06-16 21:00:00-04:00,2026-06-16 21:59:00-04:00,2026-06-16 22:00:00-04:00,2026-06-16 22:00:00-04:00,1h,False,True
2026-06-16 22:00:00-04:00,6,30447.25,30463.0,30432.5,30440.25,3891,60,0,2026-06-16 22:00:00-04:00,2026-06-16 22:59:00-04:00,2026-06-16 23:00:00-04:00,2026-06-16 23:00:00-04:00,1h,False,True
2026-06-16 23:00:00-04:00,6,30441.0,30469.75,30416.75,30466.75,3515,60,0,2026-06-16 23:00:00-04:00,2026-06-16 23:59:00-04:00,2026-06-17 00:00:00-04:00,2026-06-17 00:00:00-04:00,1h,False,True
2026-06-17 00:00:00-04:00,6,30465.75,30487.25,30447.0,30486.75,3239,60,0,2026-06-17 00:00:00-04:00,2026-06-17 00:59:00-04:00,2026-06-17 01:00:00-04:00,2026-06-17 01:00:00-04:00,1h,False,True
2026-06-17 01:00:00-04:00,6,30485.75,30526.5,30480.25,30500.25,4436,60,0,2026-06-17 01:00:00-04:00,2026-06-17 01:59:00-04:00,2026-06-17 02:00:00-04:00,2026-06-17 02:00:00-04:00,1h,False,True
2026-06-17 02:00:00-04:00,6,30501.25,30545.75,30484.5,30544.5,5128,60,0,2026-06-17 02:00:00-04:00,2026-06-17 02:59:00-04:00,2026-06-17 03:00:00-04:00,2026-06-17 03:00:00-04:00,1h,False,True
2026-06-17 03:00:00-04:00,6,30544.5,30579.75,30538.5,30559.25,5280,60,0,2026-06-17 03:00:00-04:00,2026-06-17 03:59:00-04:00,2026-06-17 04:00:00-04:00,2026-06-17 04:00:00-04:00,1h,False,True
2026-06-17 04:00:00-04:00,6,30560.5,30584.5,30464.5,30509.75,7916,60,0,2026-06-17 04:00:00-04:00,2026-06-17 04:59:00-04:00,2026-06-17 05:00:00-04:00,2026-06-17 05:00:00-04:00,1h,False,True
2026-06-17 05:00:00-04:00,6,30510.75,30526.5,30448.0,30463.0,5350,60,0,2026-06-17 05:00:00-04:00,2026-06-17 05:59:00-04:00,2026-06-17 06:00:00-04:00,2026-06-17 06:00:00-04:00,1h,False,True
2026-06-17 06:00:00-04:00,6,30462.75,30499.25,30418.5,30459.75,5927,60,0,2026-06-17 06:00:00-04:00,2026-06-17 06:59:00-04:00,2026-06-17 07:00:00-04:00,2026-06-17 07:00:00-04:00,1h,False,True
2026-06-17 07:00:00-04:00,6,30458.75,30492.25,30387.75,30416.0,6638,60,0,2026-06-17 07:00:00-04:00,2026-06-17 07:59:00-04:00,2026-06-17 08:00:00-04:00,2026-06-17 08:00:00-04:00,1h,False,True
2026-06-17 08:00:00-04:00,6,30416.75,30521.0,30415.5,30491.25,11034,60,0,2026-06-17 08:00:00-04:00,2026-06-17 08:59:00-04:00,2026-06-17 09:00:00-04:00,2026-06-17 09:00:00-04:00,1h,False,True
2026-06-17 09:00:00-04:00,6,30491.25,30542.25,30346.0,30347.75,61655,60,0,2026-06-17 09:00:00-04:00,2026-06-17 09:59:00-04:00,2026-06-17 10:00:00-04:00,2026-06-17 10:00:00-04:00,1h,False,True
2026-06-17 10:00:00-04:00,6,30346.0,30545.75,30284.75,30359.25,80046,60,0,2026-06-17 10:00:00-04:00,2026-06-17 10:59:00-04:00,2026-06-17 11:00:00-04:00,2026-06-17 11:00:00-04:00,1h,False,True
2026-06-17 11:00:00-04:00,6,30357.5,30458.5,30346.0,30450.0,39485,60,0,2026-06-17 11:00:00-04:00,2026-06-17 11:59:00-04:00,2026-06-17 12:00:00-04:00,2026-06-17 12:00:00-04:00,1h,False,True
2026-06-17 12:00:00-04:00,6,30450.0,30472.25,30396.25,30410.25,22118,60,0,2026-06-17 12:00:00-04:00,2026-06-17 12:59:00-04:00,2026-06-17 13:00:00-04:00,2026-06-17 13:00:00-04:00,1h,False,True
2026-06-17 13:00:00-04:00,6,30408.25,30484.75,30326.5,30466.75,25664,60,0,2026-06-17 13:00:00-04:00,2026-06-17 13:59:00-04:00,2026-06-17 14:00:00-04:00,2026-06-17 14:00:00-04:00,1h,False,True
2026-06-17 14:00:00-04:00,6,30465.5,30520.0,30070.25,30274.75,96430,60,0,2026-06-17 14:00:00-04:00,2026-06-17 14:59:00-04:00,2026-06-17 15:00:00-04:00,2026-06-17 15:00:00-04:00,1h,False,True
2026-06-17 15:00:00-04:00,6,30274.5,30370.0,29923.0,29994.75,97375,60,0,2026-06-17 15:00:00-04:00,2026-06-17 15:59:00-04:00,2026-06-17 16:00:00-04:00,2026-06-17 16:00:00-04:00,1h,False,True
2026-06-17 16:00:00-04:00,6,29995.0,30159.5,29993.0,30141.75,21917,60,0,2026-06-17 16:00:00-04:00,2026-06-17 16:59:00-04:00,2026-06-17 17:00:00-04:00,2026-06-17 17:00:00-04:00,1h,False,True
2026-06-17 18:00:00-04:00,6,30142.5,30259.0,30096.0,30236.5,9378,60,0,2026-06-17 18:00:00-04:00,2026-06-17 18:59:00-04:00,2026-06-17 19:00:00-04:00,2026-06-17 19:00:00-04:00,1h,False,True
2026-06-17 19:00:00-04:00,6,30236.25,30312.25,30225.0,30312.25,6721,60,0,2026-06-17 19:00:00-04:00,2026-06-17 19:59:00-04:00,2026-06-17 20:00:00-04:00,2026-06-17 20:00:00-04:00,1h,False,True
2026-06-17 20:00:00-04:00,6,30313.5,30432.25,30306.5,30368.25,15180,60,0,2026-06-17 20:00:00-04:00,2026-06-17 20:59:00-04:00,2026-06-17 21:00:00-04:00,2026-06-17 21:00:00-04:00,1h,False,True
2026-06-17 21:00:00-04:00,6,30367.75,30438.25,30363.25,30380.0,8632,60,0,2026-06-17 21:00:00-04:00,2026-06-17 21:59:00-04:00,2026-06-17 22:00:00-04:00,2026-06-17 22:00:00-04:00,1h,False,True
2026-06-17 22:00:00-04:00,6,30382.5,30430.75,30373.5,30400.25,4027,60,0,2026-06-17 22:00:00-04:00,2026-06-17 22:59:00-04:00,2026-06-17 23:00:00-04:00,2026-06-17 23:00:00-04:00,1h,False,True
2026-06-17 23:00:00-04:00,6,30401.5,30419.75,30370.0,30399.0,3955,60,0,2026-06-17 23:00:00-04:00,2026-06-17 23:59:00-04:00,2026-06-18 00:00:00-04:00,2026-06-18 00:00:00-04:00,1h,False,True
2026-06-18 00:00:00-04:00,6,30400.5,30405.5,30284.0,30342.0,7103,60,0,2026-06-18 00:00:00-04:00,2026-06-18 00:59:00-04:00,2026-06-18 01:00:00-04:00,2026-06-18 01:00:00-04:00,1h,False,True
2026-06-18 01:00:00-04:00,6,30341.0,30378.25,30325.0,30354.0,4812,60,0,2026-06-18 01:00:00-04:00,2026-06-18 01:59:00-04:00,2026-06-18 02:00:00-04:00,2026-06-18 02:00:00-04:00,1h,False,True
2026-06-18 02:00:00-04:00,6,30353.75,30434.5,30320.0,30419.5,7770,60,0,2026-06-18 02:00:00-04:00,2026-06-18 02:59:00-04:00,2026-06-18 03:00:00-04:00,2026-06-18 03:00:00-04:00,1h,False,True
2026-06-18 03:00:00-04:00,6,30419.5,30447.25,30382.5,30444.5,6065,60,0,2026-06-18 03:00:00-04:00,2026-06-18 03:59:00-04:00,2026-06-18 04:00:00-04:00,2026-06-18 04:00:00-04:00,1h,False,True
2026-06-18 04:00:00-04:00,6,30445.25,30500.0,30387.0,30396.25,10517,60,0,2026-06-18 04:00:00-04:00,2026-06-18 04:59:00-04:00,2026-06-18 05:00:00-04:00,2026-06-18 05:00:00-04:00,1h,False,True
2026-06-18 05:00:00-04:00,6,30397.5,30495.0,30387.5,30488.5,5682,60,0,2026-06-18 05:00:00-04:00,2026-06-18 05:59:00-04:00,2026-06-18 06:00:00-04:00,2026-06-18 06:00:00-04:00,1h,False,True
2026-06-18 06:00:00-04:00,6,30490.25,30494.75,30421.0,30434.75,6094,60,0,2026-06-18 06:00:00-04:00,2026-06-18 06:59:00-04:00,2026-06-18 07:00:00-04:00,2026-06-18 07:00:00-04:00,1h,False,True
2026-06-18 07:00:00-04:00,6,30435.75,30457.0,30355.0,30423.5,10639,60,0,2026-06-18 07:00:00-04:00,2026-06-18 07:59:00-04:00,2026-06-18 08:00:00-04:00,2026-06-18 08:00:00-04:00,1h,False,True
2026-06-18 08:00:00-04:00,6,30423.75,30538.0,30397.0,30514.75,13932,60,0,2026-06-18 08:00:00-04:00,2026-06-18 08:59:00-04:00,2026-06-18 09:00:00-04:00,2026-06-18 09:00:00-04:00,1h,False,True
2026-06-18 09:00:00-04:00,6,30514.0,30619.75,30391.0,30468.75,95091,60,0,2026-06-18 09:00:00-04:00,2026-06-18 09:59:00-04:00,2026-06-18 10:00:00-04:00,2026-06-18 10:00:00-04:00,1h,False,True
2026-06-18 10:00:00-04:00,6,30469.25,30660.75,30449.5,30623.5,83906,60,0,2026-06-18 10:00:00-04:00,2026-06-18 10:59:00-04:00,2026-06-18 11:00:00-04:00,2026-06-18 11:00:00-04:00,1h,False,True
2026-06-18 11:00:00-04:00,6,30623.75,30675.75,30496.25,30640.75,59450,60,0,2026-06-18 11:00:00-04:00,2026-06-18 11:59:00-04:00,2026-06-18 12:00:00-04:00,2026-06-18 12:00:00-04:00,1h,False,True
2026-06-18 12:00:00-04:00,6,30641.0,30707.75,30628.75,30684.75,43089,60,0,2026-06-18 12:00:00-04:00,2026-06-18 12:59:00-04:00,2026-06-18 13:00:00-04:00,2026-06-18 13:00:00-04:00,1h,False,True
2026-06-18 13:00:00-04:00,6,30685.5,30736.75,30656.25,30708.5,30295,60,0,2026-06-18 13:00:00-04:00,2026-06-18 13:59:00-04:00,2026-06-18 14:00:00-04:00,2026-06-18 14:00:00-04:00,1h,False,True
2026-06-18 14:00:00-04:00,6,30708.75,30718.75,30666.0,30690.75,27513,60,0,2026-06-18 14:00:00-04:00,2026-06-18 14:59:00-04:00,2026-06-18 15:00:00-04:00,2026-06-18 15:00:00-04:00,1h,False,True
2026-06-18 15:00:00-04:00,6,30690.75,30783.25,30645.25,30692.75,62769,60,0,2026-06-18 15:00:00-04:00,2026-06-18 15:59:00-04:00,2026-06-18 16:00:00-04:00,2026-06-18 16:00:00-04:00,1h,False,True
2026-06-18 16:00:00-04:00,6,30693.5,30748.0,30683.0,30726.5,22022,60,0,2026-06-18 16:00:00-04:00,2026-06-18 16:59:00-04:00,2026-06-18 17:00:00-04:00,2026-06-18 17:00:00-04:00,1h,False,True
2026-06-18 18:00:00-04:00,6,30740.0,30770.75,30650.0,30662.75,5602,60,0,2026-06-18 18:00:00-04:00,2026-06-18 18:59:00-04:00,2026-06-18 19:00:00-04:00,2026-06-18 19:00:00-04:00,1h,False,True
2026-06-18 19:00:00-04:00,6,30661.25,30703.25,30656.75,30692.5,3575,60,0,2026-06-18 19:00:00-04:00,2026-06-18 19:59:00-04:00,2026-06-18 20:00:00-04:00,2026-06-18 20:00:00-04:00,1h,False,True
2026-06-18 20:00:00-04:00,6,30690.0,30694.25,30628.0,30642.75,6027,60,0,2026-06-18 20:00:00-04:00,2026-06-18 20:59:00-04:00,2026-06-18 21:00:00-04:00,2026-06-18 21:00:00-04:00,1h,False,True
2026-06-18 21:00:00-04:00,6,30644.0,30664.75,30592.0,30594.5,4718,60,0,2026-06-18 21:00:00-04:00,2026-06-18 21:59:00-04:00,2026-06-18 22:00:00-04:00,2026-06-18 22:00:00-04:00,1h,False,True
2026-06-18 22:00:00-04:00,6,30594.25,30619.5,30575.0,30593.75,3205,60,0,2026-06-18 22:00:00-04:00,2026-06-18 22:59:00-04:00,2026-06-18 23:00:00-04:00,2026-06-18 23:00:00-04:00,1h,False,True
2026-06-18 23:00:00-04:00,6,30593.0,30606.5,30505.5,30518.5,4600,60,0,2026-06-18 23:00:00-04:00,2026-06-18 23:59:00-04:00,2026-06-19 00:00:00-04:00,2026-06-19 00:00:00-04:00,1h,False,True
2026-06-19 00:00:00-04:00,6,30520.25,30526.25,30405.0,30433.75,7083,60,0,2026-06-19 00:00:00-04:00,2026-06-19 00:59:00-04:00,2026-06-19 01:00:00-04:00,2026-06-19 01:00:00-04:00,1h,False,True
2026-06-19 01:00:00-04:00,6,30435.0,30483.5,30388.0,30481.0,5908,60,0,2026-06-19 01:00:00-04:00,2026-06-19 01:59:00-04:00,2026-06-19 02:00:00-04:00,2026-06-19 02:00:00-04:00,1h,False,True
2026-06-19 02:00:00-04:00,6,30482.5,30565.0,30479.5,30555.0,5145,60,0,2026-06-19 02:00:00-04:00,2026-06-19 02:59:00-04:00,2026-06-19 03:00:00-04:00,2026-06-19 03:00:00-04:00,1h,False,True
2026-06-19 03:00:00-04:00,6,30553.75,30633.0,30552.25,30630.0,4769,60,0,2026-06-19 03:00:00-04:00,2026-06-19 03:59:00-04:00,2026-06-19 04:00:00-04:00,2026-06-19 04:00:00-04:00,1h,False,True
2026-06-19 04:00:00-04:00,6,30630.0,30660.0,30608.0,30649.25,2965,60,0,2026-06-19 04:00:00-04:00,2026-06-19 04:59:00-04:00,2026-06-19 05:00:00-04:00,2026-06-19 05:00:00-04:00,1h,False,True
2026-06-19 05:00:00-04:00,6,30651.25,30666.0,30610.25,30626.0,3211,60,0,2026-06-19 05:00:00-04:00,2026-06-19 05:59:00-04:00,2026-06-19 06:00:00-04:00,2026-06-19 06:00:00-04:00,1h,False,True
2026-06-19 06:00:00-04:00,6,30628.75,30633.5,30539.0,30574.0,3930,60,0,2026-06-19 06:00:00-04:00,2026-06-19 06:59:00-04:00,2026-06-19 07:00:00-04:00,2026-06-19 07:00:00-04:00,1h,False,True
2026-06-19 07:00:00-04:00,6,30571.25,30601.75,30535.75,30591.75,4097,60,0,2026-06-19 07:00:00-04:00,2026-06-19 07:59:00-04:00,2026-06-19 08:00:00-04:00,2026-06-19 08:00:00-04:00,1h,False,True
2026-06-19 08:00:00-04:00,6,30592.5,30670.0,30525.25,30653.0,6338,60,0,2026-06-19 08:00:00-04:00,2026-06-19 08:59:00-04:00,2026-06-19 09:00:00-04:00,2026-06-19 09:00:00-04:00,1h,False,True
2026-06-19 09:00:00-04:00,6,30653.5,30695.75,30626.0,30682.25,10903,60,0,2026-06-19 09:00:00-04:00,2026-06-19 09:59:00-04:00,2026-06-19 10:00:00-04:00,2026-06-19 10:00:00-04:00,1h,False,True
2026-06-19 10:00:00-04:00,6,30680.25,30697.25,30648.0,30691.5,8556,60,0,2026-06-19 10:00:00-04:00,2026-06-19 10:59:00-04:00,2026-06-19 11:00:00-04:00,2026-06-19 11:00:00-04:00,1h,False,True
2026-06-19 11:00:00-04:00,6,30690.0,30705.0,30653.0,30684.0,7785,60,0,2026-06-19 11:00:00-04:00,2026-06-19 11:59:00-04:00,2026-06-19 12:00:00-04:00,2026-06-19 12:00:00-04:00,1h,False,True
2026-06-19 12:00:00-04:00,6,30684.5,30702.0,30640.0,30647.0,5093,60,0,2026-06-19 12:00:00-04:00,2026-06-19 12:59:00-04:00,2026-06-19 13:00:00-04:00,2026-06-19 13:00:00-04:00,1h,False,True
2026-06-21 18:00:00-04:00,6,30577.0,30616.75,30463.0,30522.25,11488,60,0,2026-06-21 18:00:00-04:00,2026-06-21 18:59:00-04:00,2026-06-21 19:00:00-04:00,2026-06-21 19:00:00-04:00,1h,False,True
2026-06-21 19:00:00-04:00,6,30520.75,30523.25,30337.5,30355.75,12908,60,0,2026-06-21 19:00:00-04:00,2026-06-21 19:59:00-04:00,2026-06-21 20:00:00-04:00,2026-06-21 20:00:00-04:00,1h,False,True
2026-06-21 20:00:00-04:00,6,30353.25,30624.5,30347.75,30616.75,14756,60,0,2026-06-21 20:00:00-04:00,2026-06-21 20:59:00-04:00,2026-06-21 21:00:00-04:00,2026-06-21 21:00:00-04:00,1h,False,True
2026-06-21 21:00:00-04:00,6,30620.0,30659.0,30603.5,30606.75,9337,60,0,2026-06-21 21:00:00-04:00,2026-06-21 21:59:00-04:00,2026-06-21 22:00:00-04:00,2026-06-21 22:00:00-04:00,1h,False,True
2026-06-21 22:00:00-04:00,6,30608.5,30626.0,30577.25,30583.5,5516,60,0,2026-06-21 22:00:00-04:00,2026-06-21 22:59:00-04:00,2026-06-21 23:00:00-04:00,2026-06-21 23:00:00-04:00,1h,False,True
2026-06-21 23:00:00-04:00,6,30585.25,30616.0,30545.0,30555.25,7043,60,0,2026-06-21 23:00:00-04:00,2026-06-21 23:59:00-04:00,2026-06-22 00:00:00-04:00,2026-06-22 00:00:00-04:00,1h,False,True
2026-06-22 00:00:00-04:00,6,30556.5,30592.25,30524.0,30582.75,6225,60,0,2026-06-22 00:00:00-04:00,2026-06-22 00:59:00-04:00,2026-06-22 01:00:00-04:00,2026-06-22 01:00:00-04:00,1h,False,True
2026-06-22 01:00:00-04:00,6,30582.75,30665.0,30571.25,30640.25,5398,60,0,2026-06-22 01:00:00-04:00,2026-06-22 01:59:00-04:00,2026-06-22 02:00:00-04:00,2026-06-22 02:00:00-04:00,1h,False,True
2026-06-22 02:00:00-04:00,6,30641.5,30742.25,30638.0,30736.75,7662,60,0,2026-06-22 02:00:00-04:00,2026-06-22 02:59:00-04:00,2026-06-22 03:00:00-04:00,2026-06-22 03:00:00-04:00,1h,False,True
2026-06-22 03:00:00-04:00,6,30737.25,30781.75,30733.5,30759.0,5929,60,0,2026-06-22 03:00:00-04:00,2026-06-22 03:59:00-04:00,2026-06-22 04:00:00-04:00,2026-06-22 04:00:00-04:00,1h,False,True
2026-06-22 04:00:00-04:00,6,30758.0,30765.5,30687.25,30731.25,7263,60,0,2026-06-22 04:00:00-04:00,2026-06-22 04:59:00-04:00,2026-06-22 05:00:00-04:00,2026-06-22 05:00:00-04:00,1h,False,True
2026-06-22 05:00:00-04:00,6,30730.75,30758.0,30699.0,30699.0,5240,60,0,2026-06-22 05:00:00-04:00,2026-06-22 05:59:00-04:00,2026-06-22 06:00:00-04:00,2026-06-22 06:00:00-04:00,1h,False,True
2026-06-22 06:00:00-04:00,6,30700.5,30766.75,30700.5,30720.0,6474,60,0,2026-06-22 06:00:00-04:00,2026-06-22 06:59:00-04:00,2026-06-22 07:00:00-04:00,2026-06-22 07:00:00-04:00,1h,False,True
2026-06-22 07:00:00-04:00,6,30720.25,30828.0,30710.75,30757.75,11294,60,0,2026-06-22 07:00:00-04:00,2026-06-22 07:59:00-04:00,2026-06-22 08:00:00-04:00,2026-06-22 08:00:00-04:00,1h,False,True
2026-06-22 08:00:00-04:00,6,30755.75,30844.75,30752.5,30800.5,9715,60,0,2026-06-22 08:00:00-04:00,2026-06-22 08:59:00-04:00,2026-06-22 09:00:00-04:00,2026-06-22 09:00:00-04:00,1h,False,True
2026-06-22 09:00:00-04:00,6,30801.0,30937.25,30756.75,30937.0,75492,60,0,2026-06-22 09:00:00-04:00,2026-06-22 09:59:00-04:00,2026-06-22 10:00:00-04:00,2026-06-22 10:00:00-04:00,1h,False,True
2026-06-22 10:00:00-04:00,6,30936.25,30968.0,30545.0,30639.0,100849,60,0,2026-06-22 10:00:00-04:00,2026-06-22 10:59:00-04:00,2026-06-22 11:00:00-04:00,2026-06-22 11:00:00-04:00,1h,False,True
2026-06-22 11:00:00-04:00,6,30639.75,30680.0,30541.25,30557.25,65963,60,0,2026-06-22 11:00:00-04:00,2026-06-22 11:59:00-04:00,2026-06-22 12:00:00-04:00,2026-06-22 12:00:00-04:00,1h,False,True
2026-06-22 12:00:00-04:00,6,30556.75,30615.25,30503.0,30589.5,41465,60,0,2026-06-22 12:00:00-04:00,2026-06-22 12:59:00-04:00,2026-06-22 13:00:00-04:00,2026-06-22 13:00:00-04:00,1h,False,True
2026-06-22 13:00:00-04:00,6,30589.25,30650.0,30532.0,30615.0,26555,60,0,2026-06-22 13:00:00-04:00,2026-06-22 13:59:00-04:00,2026-06-22 14:00:00-04:00,2026-06-22 14:00:00-04:00,1h,False,True
2026-06-22 14:00:00-04:00,6,30614.5,30665.0,30550.5,30558.5,26165,60,0,2026-06-22 14:00:00-04:00,2026-06-22 14:59:00-04:00,2026-06-22 15:00:00-04:00,2026-06-22 15:00:00-04:00,1h,False,True
2026-06-22 15:00:00-04:00,6,30560.5,30673.5,30534.5,30654.25,44389,60,0,2026-06-22 15:00:00-04:00,2026-06-22 15:59:00-04:00,2026-06-22 16:00:00-04:00,2026-06-22 16:00:00-04:00,1h,False,True
2026-06-22 16:00:00-04:00,6,30653.25,30677.75,30639.0,30662.5,16106,60,0,2026-06-22 16:00:00-04:00,2026-06-22 16:59:00-04:00,2026-06-22 17:00:00-04:00,2026-06-22 17:00:00-04:00,1h,False,True
2026-06-22 18:00:00-04:00,6,30662.75,30701.25,30566.5,30582.25,7830,60,0,2026-06-22 18:00:00-04:00,2026-06-22 18:59:00-04:00,2026-06-22 19:00:00-04:00,2026-06-22 19:00:00-04:00,1h,False,True
2026-06-22 19:00:00-04:00,6,30581.5,30588.5,30540.0,30575.0,5246,60,0,2026-06-22 19:00:00-04:00,2026-06-22 19:59:00-04:00,2026-06-22 20:00:00-04:00,2026-06-22 20:00:00-04:00,1h,False,True
2026-06-22 20:00:00-04:00,6,30574.25,30636.0,30461.25,30602.0,14194,60,0,2026-06-22 20:00:00-04:00,2026-06-22 20:59:00-04:00,2026-06-22 21:00:00-04:00,2026-06-22 21:00:00-04:00,1h,False,True
2026-06-22 21:00:00-04:00,6,30602.75,30616.25,30406.0,30459.75,14542,60,0,2026-06-22 21:00:00-04:00,2026-06-22 21:59:00-04:00,2026-06-22 22:00:00-04:00,2026-06-22 22:00:00-04:00,1h,False,True
2026-06-22 22:00:00-04:00,6,30462.25,30472.75,30389.0,30405.25,8747,60,0,2026-06-22 22:00:00-04:00,2026-06-22 22:59:00-04:00,2026-06-22 23:00:00-04:00,2026-06-22 23:00:00-04:00,1h,False,True
2026-06-22 23:00:00-04:00,6,30406.0,30412.5,30301.0,30400.0,11045,60,0,2026-06-22 23:00:00-04:00,2026-06-22 23:59:00-04:00,2026-06-23 00:00:00-04:00,2026-06-23 00:00:00-04:00,1h,False,True
2026-06-23 00:00:00-04:00,6,30400.75,30417.25,30231.0,30242.5,9975,60,0,2026-06-23 00:00:00-04:00,2026-06-23 00:59:00-04:00,2026-06-23 01:00:00-04:00,2026-06-23 01:00:00-04:00,1h,False,True
2026-06-23 01:00:00-04:00,6,30243.0,30268.75,30093.0,30108.5,14284,60,0,2026-06-23 01:00:00-04:00,2026-06-23 01:59:00-04:00,2026-06-23 02:00:00-04:00,2026-06-23 02:00:00-04:00,1h,False,True
2026-06-23 02:00:00-04:00,6,30107.25,30133.25,29950.0,29969.75,20712,60,0,2026-06-23 02:00:00-04:00,2026-06-23 02:59:00-04:00,2026-06-23 03:00:00-04:00,2026-06-23 03:00:00-04:00,1h,False,True
2026-06-23 03:00:00-04:00,6,29969.5,30054.25,29889.0,29909.0,18423,60,0,2026-06-23 03:00:00-04:00,2026-06-23 03:59:00-04:00,2026-06-23 04:00:00-04:00,2026-06-23 04:00:00-04:00,1h,False,True
2026-06-23 04:00:00-04:00,6,29909.5,29919.25,29776.0,29827.25,23857,60,0,2026-06-23 04:00:00-04:00,2026-06-23 04:59:00-04:00,2026-06-23 05:00:00-04:00,2026-06-23 05:00:00-04:00,1h,False,True
2026-06-23 05:00:00-04:00,6,29830.0,29933.75,29824.0,29886.25,14795,60,0,2026-06-23 05:00:00-04:00,2026-06-23 05:59:00-04:00,2026-06-23 06:00:00-04:00,2026-06-23 06:00:00-04:00,1h,False,True
2026-06-23 06:00:00-04:00,6,29887.25,29916.25,29752.0,29818.0,15095,60,0,2026-06-23 06:00:00-04:00,2026-06-23 06:59:00-04:00,2026-06-23 07:00:00-04:00,2026-06-23 07:00:00-04:00,1h,False,True
2026-06-23 07:00:00-04:00,6,29818.5,29884.0,29787.5,29873.25,17823,60,0,2026-06-23 07:00:00-04:00,2026-06-23 07:59:00-04:00,2026-06-23 08:00:00-04:00,2026-06-23 08:00:00-04:00,1h,False,True
2026-06-23 08:00:00-04:00,6,29872.0,29900.75,29706.5,29735.0,21776,60,0,2026-06-23 08:00:00-04:00,2026-06-23 08:59:00-04:00,2026-06-23 09:00:00-04:00,2026-06-23 09:00:00-04:00,1h,False,True
2026-06-23 09:00:00-04:00,6,29735.0,29934.75,29616.5,29926.0,99855,60,0,2026-06-23 09:00:00-04:00,2026-06-23 09:59:00-04:00,2026-06-23 10:00:00-04:00,2026-06-23 10:00:00-04:00,1h,False,True
2026-06-23 10:00:00-04:00,6,29926.5,30047.0,29812.5,29854.5,105207,60,0,2026-06-23 10:00:00-04:00,2026-06-23 10:59:00-04:00,2026-06-23 11:00:00-04:00,2026-06-23 11:00:00-04:00,1h,False,True
2026-06-23 11:00:00-04:00,6,29854.25,29886.25,29695.25,29797.75,64553,60,0,2026-06-23 11:00:00-04:00,2026-06-23 11:59:00-04:00,2026-06-23 12:00:00-04:00,2026-06-23 12:00:00-04:00,1h,False,True
