bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2026-07-09 12:30:00-04:00,25,29890.5,29916.5,29864.0,29909.0,9483,15,2026-07-09 12:30:00-04:00,2026-07-09 12:44:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 12:45:00-04:00,15m,False,True
2026-07-09 12:45:00-04:00,25,29908.5,29913.25,29885.25,29897.25,5244,15,2026-07-09 12:45:00-04:00,2026-07-09 12:59:00-04:00,2026-07-09 13:00:00-04:00,2026-07-09 13:00:00-04:00,15m,False,True
2026-07-09 13:00:00-04:00,25,29897.0,29969.5,29893.5,29954.25,12062,15,2026-07-09 13:00:00-04:00,2026-07-09 13:14:00-04:00,2026-07-09 13:15:00-04:00,2026-07-09 13:15:00-04:00,15m,False,True
2026-07-09 13:15:00-04:00,25,29954.25,29991.0,29954.0,29988.0,7349,15,2026-07-09 13:15:00-04:00,2026-07-09 13:29:00-04:00,2026-07-09 13:30:00-04:00,2026-07-09 13:30:00-04:00,15m,False,True
2026-07-09 13:30:00-04:00,25,29988.75,29993.5,29962.0,29974.5,6287,15,2026-07-09 13:30:00-04:00,2026-07-09 13:44:00-04:00,2026-07-09 13:45:00-04:00,2026-07-09 13:45:00-04:00,15m,False,True
2026-07-09 13:45:00-04:00,25,29974.75,29992.25,29950.75,29973.75,6125,15,2026-07-09 13:45:00-04:00,2026-07-09 13:59:00-04:00,2026-07-09 14:00:00-04:00,2026-07-09 14:00:00-04:00,15m,False,True
2026-07-09 14:00:00-04:00,25,29974.75,29985.0,29960.75,29975.5,5792,15,2026-07-09 14:00:00-04:00,2026-07-09 14:14:00-04:00,2026-07-09 14:15:00-04:00,2026-07-09 14:15:00-04:00,15m,False,True
2026-07-09 14:15:00-04:00,25,29976.5,29981.0,29942.0,29956.75,6902,15,2026-07-09 14:15:00-04:00,2026-07-09 14:29:00-04:00,2026-07-09 14:30:00-04:00,2026-07-09 14:30:00-04:00,15m,False,True
2026-07-09 14:30:00-04:00,25,29957.25,29968.25,29939.5,29958.25,6146,15,2026-07-09 14:30:00-04:00,2026-07-09 14:44:00-04:00,2026-07-09 14:45:00-04:00,2026-07-09 14:45:00-04:00,15m,False,True
2026-07-09 14:45:00-04:00,25,29957.25,29965.0,29929.5,29939.25,6420,15,2026-07-09 14:45:00-04:00,2026-07-09 14:59:00-04:00,2026-07-09 15:00:00-04:00,2026-07-09 15:00:00-04:00,15m,False,True
2026-07-09 15:00:00-04:00,25,29939.75,29941.5,29905.25,29916.0,8700,15,2026-07-09 15:00:00-04:00,2026-07-09 15:14:00-04:00,2026-07-09 15:15:00-04:00,2026-07-09 15:15:00-04:00,15m,False,True
2026-07-09 15:15:00-04:00,25,29916.5,29958.25,29902.75,29932.25,8529,15,2026-07-09 15:15:00-04:00,2026-07-09 15:29:00-04:00,2026-07-09 15:30:00-04:00,2026-07-09 15:30:00-04:00,15m,False,True
2026-07-09 15:30:00-04:00,25,29932.0,29945.5,29909.0,29943.25,8456,15,2026-07-09 15:30:00-04:00,2026-07-09 15:44:00-04:00,2026-07-09 15:45:00-04:00,2026-07-09 15:45:00-04:00,15m,False,True
2026-07-09 15:45:00-04:00,25,29943.5,29954.75,29896.75,29948.75,23311,15,2026-07-09 15:45:00-04:00,2026-07-09 15:59:00-04:00,2026-07-09 16:00:00-04:00,2026-07-09 16:00:00-04:00,15m,False,True
2026-07-09 16:00:00-04:00,25,29948.75,29973.75,29942.75,29966.5,8673,15,2026-07-09 16:00:00-04:00,2026-07-09 16:14:00-04:00,2026-07-09 16:15:00-04:00,2026-07-09 16:15:00-04:00,15m,False,True
2026-07-09 16:15:00-04:00,25,29967.0,29970.25,29937.0,29940.0,2036,15,2026-07-09 16:15:00-04:00,2026-07-09 16:29:00-04:00,2026-07-09 16:30:00-04:00,2026-07-09 16:30:00-04:00,15m,False,True
2026-07-09 16:30:00-04:00,25,29939.5,29949.25,29932.0,29934.75,1522,15,2026-07-09 16:30:00-04:00,2026-07-09 16:44:00-04:00,2026-07-09 16:45:00-04:00,2026-07-09 16:45:00-04:00,15m,False,True
2026-07-09 16:45:00-04:00,25,29935.0,29939.5,29926.25,29931.25,2107,15,2026-07-09 16:45:00-04:00,2026-07-09 16:59:00-04:00,2026-07-09 17:00:00-04:00,2026-07-09 17:00:00-04:00,15m,False,True
2026-07-09 18:00:00-04:00,25,29937.75,29961.0,29923.5,29936.75,1929,15,2026-07-09 18:00:00-04:00,2026-07-09 18:14:00-04:00,2026-07-09 18:15:00-04:00,2026-07-09 18:15:00-04:00,15m,False,True
2026-07-09 18:15:00-04:00,25,29938.0,29945.25,29904.0,29907.75,1404,15,2026-07-09 18:15:00-04:00,2026-07-09 18:29:00-04:00,2026-07-09 18:30:00-04:00,2026-07-09 18:30:00-04:00,15m,False,True
2026-07-09 18:30:00-04:00,25,29908.75,29922.5,29905.5,29920.25,630,15,2026-07-09 18:30:00-04:00,2026-07-09 18:44:00-04:00,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,15m,False,True
2026-07-09 18:45:00-04:00,25,29921.75,29927.5,29913.25,29922.0,564,15,2026-07-09 18:45:00-04:00,2026-07-09 18:59:00-04:00,2026-07-09 19:00:00-04:00,2026-07-09 19:00:00-04:00,15m,False,True
2026-07-09 19:00:00-04:00,25,29921.5,29942.0,29907.0,29939.75,1128,15,2026-07-09 19:00:00-04:00,2026-07-09 19:14:00-04:00,2026-07-09 19:15:00-04:00,2026-07-09 19:15:00-04:00,15m,False,True
2026-07-09 19:15:00-04:00,25,29937.75,29964.25,29929.5,29956.0,1245,15,2026-07-09 19:15:00-04:00,2026-07-09 19:29:00-04:00,2026-07-09 19:30:00-04:00,2026-07-09 19:30:00-04:00,15m,False,True
2026-07-09 19:30:00-04:00,25,29958.75,29959.0,29938.5,29942.0,790,15,2026-07-09 19:30:00-04:00,2026-07-09 19:44:00-04:00,2026-07-09 19:45:00-04:00,2026-07-09 19:45:00-04:00,15m,False,True
2026-07-09 19:45:00-04:00,25,29941.0,29958.0,29926.0,29932.5,1339,15,2026-07-09 19:45:00-04:00,2026-07-09 19:59:00-04:00,2026-07-09 20:00:00-04:00,2026-07-09 20:00:00-04:00,15m,False,True
2026-07-09 20:00:00-04:00,25,29933.25,29952.0,29858.0,29894.0,3955,15,2026-07-09 20:00:00-04:00,2026-07-09 20:14:00-04:00,2026-07-09 20:15:00-04:00,2026-07-09 20:15:00-04:00,15m,False,True
2026-07-09 20:15:00-04:00,25,29895.25,29903.5,29820.75,29837.0,3095,15,2026-07-09 20:15:00-04:00,2026-07-09 20:29:00-04:00,2026-07-09 20:30:00-04:00,2026-07-09 20:30:00-04:00,15m,False,True
2026-07-09 20:30:00-04:00,25,29838.0,29845.0,29804.25,29828.0,2775,15,2026-07-09 20:30:00-04:00,2026-07-09 20:44:00-04:00,2026-07-09 20:45:00-04:00,2026-07-09 20:45:00-04:00,15m,False,True
2026-07-09 20:45:00-04:00,25,29827.5,29870.0,29808.0,29866.5,3342,15,2026-07-09 20:45:00-04:00,2026-07-09 20:59:00-04:00,2026-07-09 21:00:00-04:00,2026-07-09 21:00:00-04:00,15m,False,True
2026-07-09 21:00:00-04:00,25,29866.5,29870.75,29817.5,29845.5,2587,15,2026-07-09 21:00:00-04:00,2026-07-09 21:14:00-04:00,2026-07-09 21:15:00-04:00,2026-07-09 21:15:00-04:00,15m,False,True
2026-07-09 21:15:00-04:00,25,29843.5,29877.25,29836.75,29866.25,1571,15,2026-07-09 21:15:00-04:00,2026-07-09 21:29:00-04:00,2026-07-09 21:30:00-04:00,2026-07-09 21:30:00-04:00,15m,False,True
2026-07-09 21:30:00-04:00,25,29867.25,29902.5,29854.75,29885.25,1853,15,2026-07-09 21:30:00-04:00,2026-07-09 21:44:00-04:00,2026-07-09 21:45:00-04:00,2026-07-09 21:45:00-04:00,15m,False,True
2026-07-09 21:45:00-04:00,25,29885.75,29922.75,29881.5,29891.5,1723,15,2026-07-09 21:45:00-04:00,2026-07-09 21:59:00-04:00,2026-07-09 22:00:00-04:00,2026-07-09 22:00:00-04:00,15m,False,True
2026-07-09 22:00:00-04:00,25,29895.0,29901.25,29865.25,29880.75,1568,15,2026-07-09 22:00:00-04:00,2026-07-09 22:14:00-04:00,2026-07-09 22:15:00-04:00,2026-07-09 22:15:00-04:00,15m,False,True
2026-07-09 22:15:00-04:00,25,29881.25,29884.75,29854.25,29882.5,1876,15,2026-07-09 22:15:00-04:00,2026-07-09 22:29:00-04:00,2026-07-09 22:30:00-04:00,2026-07-09 22:30:00-04:00,15m,False,True
2026-07-09 22:30:00-04:00,25,29883.25,29916.25,29874.0,29908.25,1507,15,2026-07-09 22:30:00-04:00,2026-07-09 22:44:00-04:00,2026-07-09 22:45:00-04:00,2026-07-09 22:45:00-04:00,15m,False,True
2026-07-09 22:45:00-04:00,25,29908.5,29952.5,29902.0,29952.0,1797,15,2026-07-09 22:45:00-04:00,2026-07-09 22:59:00-04:00,2026-07-09 23:00:00-04:00,2026-07-09 23:00:00-04:00,15m,False,True
2026-07-09 23:00:00-04:00,25,29952.0,29963.5,29940.25,29947.25,1048,15,2026-07-09 23:00:00-04:00,2026-07-09 23:14:00-04:00,2026-07-09 23:15:00-04:00,2026-07-09 23:15:00-04:00,15m,False,True
2026-07-09 23:15:00-04:00,25,29947.5,29950.5,29922.0,29923.5,865,15,2026-07-09 23:15:00-04:00,2026-07-09 23:29:00-04:00,2026-07-09 23:30:00-04:00,2026-07-09 23:30:00-04:00,15m,False,True
2026-07-09 23:30:00-04:00,25,29925.25,29932.75,29917.0,29925.0,695,15,2026-07-09 23:30:00-04:00,2026-07-09 23:44:00-04:00,2026-07-09 23:45:00-04:00,2026-07-09 23:45:00-04:00,15m,False,True
2026-07-09 23:45:00-04:00,25,29922.75,29933.75,29912.5,29932.25,822,15,2026-07-09 23:45:00-04:00,2026-07-09 23:59:00-04:00,2026-07-10 00:00:00-04:00,2026-07-10 00:00:00-04:00,15m,False,True
2026-07-10 00:00:00-04:00,25,29933.0,29948.75,29923.0,29947.75,852,15,2026-07-10 00:00:00-04:00,2026-07-10 00:14:00-04:00,2026-07-10 00:15:00-04:00,2026-07-10 00:15:00-04:00,15m,False,True
2026-07-10 00:15:00-04:00,25,29946.0,29947.5,29917.25,29927.5,739,15,2026-07-10 00:15:00-04:00,2026-07-10 00:29:00-04:00,2026-07-10 00:30:00-04:00,2026-07-10 00:30:00-04:00,15m,False,True
2026-07-10 00:30:00-04:00,25,29928.0,29929.25,29906.25,29915.25,1082,15,2026-07-10 00:30:00-04:00,2026-07-10 00:44:00-04:00,2026-07-10 00:45:00-04:00,2026-07-10 00:45:00-04:00,15m,False,True
2026-07-10 00:45:00-04:00,25,29915.5,29917.5,29875.25,29881.75,1546,15,2026-07-10 00:45:00-04:00,2026-07-10 00:59:00-04:00,2026-07-10 01:00:00-04:00,2026-07-10 01:00:00-04:00,15m,False,True
2026-07-10 01:00:00-04:00,25,29883.75,29886.5,29865.75,29882.5,1241,15,2026-07-10 01:00:00-04:00,2026-07-10 01:14:00-04:00,2026-07-10 01:15:00-04:00,2026-07-10 01:15:00-04:00,15m,False,True
2026-07-10 01:15:00-04:00,25,29883.25,29897.0,29870.25,29876.5,1150,15,2026-07-10 01:15:00-04:00,2026-07-10 01:29:00-04:00,2026-07-10 01:30:00-04:00,2026-07-10 01:30:00-04:00,15m,False,True
2026-07-10 01:30:00-04:00,25,29877.25,29881.25,29852.0,29875.0,1553,15,2026-07-10 01:30:00-04:00,2026-07-10 01:44:00-04:00,2026-07-10 01:45:00-04:00,2026-07-10 01:45:00-04:00,15m,False,True
2026-07-10 01:45:00-04:00,25,29875.75,29875.75,29840.0,29845.5,1184,15,2026-07-10 01:45:00-04:00,2026-07-10 01:59:00-04:00,2026-07-10 02:00:00-04:00,2026-07-10 02:00:00-04:00,15m,False,True
2026-07-10 02:00:00-04:00,25,29847.25,29856.75,29820.0,29826.25,2340,15,2026-07-10 02:00:00-04:00,2026-07-10 02:14:00-04:00,2026-07-10 02:15:00-04:00,2026-07-10 02:15:00-04:00,15m,False,True
2026-07-10 02:15:00-04:00,25,29824.75,29830.75,29775.25,29789.5,3346,15,2026-07-10 02:15:00-04:00,2026-07-10 02:29:00-04:00,2026-07-10 02:30:00-04:00,2026-07-10 02:30:00-04:00,15m,False,True
2026-07-10 02:30:00-04:00,25,29788.75,29831.25,29785.5,29814.75,2485,15,2026-07-10 02:30:00-04:00,2026-07-10 02:44:00-04:00,2026-07-10 02:45:00-04:00,2026-07-10 02:45:00-04:00,15m,False,True
2026-07-10 02:45:00-04:00,25,29814.0,29832.5,29809.5,29819.5,1116,15,2026-07-10 02:45:00-04:00,2026-07-10 02:59:00-04:00,2026-07-10 03:00:00-04:00,2026-07-10 03:00:00-04:00,15m,False,True
2026-07-10 03:00:00-04:00,25,29819.25,29827.75,29796.0,29813.25,1352,15,2026-07-10 03:00:00-04:00,2026-07-10 03:14:00-04:00,2026-07-10 03:15:00-04:00,2026-07-10 03:15:00-04:00,15m,False,True
2026-07-10 03:15:00-04:00,25,29813.0,29825.25,29790.5,29816.0,1286,15,2026-07-10 03:15:00-04:00,2026-07-10 03:29:00-04:00,2026-07-10 03:30:00-04:00,2026-07-10 03:30:00-04:00,15m,False,True
2026-07-10 03:30:00-04:00,25,29816.0,29819.0,29793.75,29796.75,471,15,2026-07-10 03:30:00-04:00,2026-07-10 03:44:00-04:00,2026-07-10 03:45:00-04:00,2026-07-10 03:45:00-04:00,15m,False,True
2026-07-10 03:45:00-04:00,25,29796.5,29799.0,29761.75,29774.0,1613,15,2026-07-10 03:45:00-04:00,2026-07-10 03:59:00-04:00,2026-07-10 04:00:00-04:00,2026-07-10 04:00:00-04:00,15m,False,True
2026-07-10 04:00:00-04:00,25,29773.75,29799.5,29743.75,29796.75,2288,15,2026-07-10 04:00:00-04:00,2026-07-10 04:14:00-04:00,2026-07-10 04:15:00-04:00,2026-07-10 04:15:00-04:00,15m,False,True
2026-07-10 04:15:00-04:00,25,29797.0,29803.75,29755.5,29768.75,1427,15,2026-07-10 04:15:00-04:00,2026-07-10 04:29:00-04:00,2026-07-10 04:30:00-04:00,2026-07-10 04:30:00-04:00,15m,False,True
2026-07-10 04:30:00-04:00,25,29768.25,29785.25,29754.0,29785.25,1197,15,2026-07-10 04:30:00-04:00,2026-07-10 04:44:00-04:00,2026-07-10 04:45:00-04:00,2026-07-10 04:45:00-04:00,15m,False,True
2026-07-10 04:45:00-04:00,25,29785.25,29799.0,29772.0,29773.25,1155,15,2026-07-10 04:45:00-04:00,2026-07-10 04:59:00-04:00,2026-07-10 05:00:00-04:00,2026-07-10 05:00:00-04:00,15m,False,True
2026-07-10 05:00:00-04:00,25,29776.75,29800.75,29717.25,29795.5,2860,15,2026-07-10 05:00:00-04:00,2026-07-10 05:14:00-04:00,2026-07-10 05:15:00-04:00,2026-07-10 05:15:00-04:00,15m,False,True
2026-07-10 05:15:00-04:00,25,29797.0,29817.5,29796.75,29813.5,1190,15,2026-07-10 05:15:00-04:00,2026-07-10 05:29:00-04:00,2026-07-10 05:30:00-04:00,2026-07-10 05:30:00-04:00,15m,False,True
2026-07-10 05:30:00-04:00,25,29810.0,29827.75,29806.0,29815.5,989,15,2026-07-10 05:30:00-04:00,2026-07-10 05:44:00-04:00,2026-07-10 05:45:00-04:00,2026-07-10 05:45:00-04:00,15m,False,True
2026-07-10 05:45:00-04:00,25,29818.0,29827.25,29800.75,29814.75,1106,15,2026-07-10 05:45:00-04:00,2026-07-10 05:59:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,15m,False,True
2026-07-10 06:00:00-04:00,25,29820.75,29841.75,29818.0,29833.0,868,15,2026-07-10 06:00:00-04:00,2026-07-10 06:14:00-04:00,2026-07-10 06:15:00-04:00,2026-07-10 06:15:00-04:00,15m,False,True
2026-07-10 06:15:00-04:00,25,29834.0,29839.75,29805.5,29839.5,1365,15,2026-07-10 06:15:00-04:00,2026-07-10 06:29:00-04:00,2026-07-10 06:30:00-04:00,2026-07-10 06:30:00-04:00,15m,False,True
2026-07-10 06:30:00-04:00,25,29838.0,29862.0,29838.0,29862.0,1390,15,2026-07-10 06:30:00-04:00,2026-07-10 06:44:00-04:00,2026-07-10 06:45:00-04:00,2026-07-10 06:45:00-04:00,15m,False,True
2026-07-10 06:45:00-04:00,25,29861.5,29862.25,29834.75,29850.75,967,15,2026-07-10 06:45:00-04:00,2026-07-10 06:59:00-04:00,2026-07-10 07:00:00-04:00,2026-07-10 07:00:00-04:00,15m,False,True
2026-07-10 07:00:00-04:00,25,29850.0,29878.0,29849.0,29874.5,1796,15,2026-07-10 07:00:00-04:00,2026-07-10 07:14:00-04:00,2026-07-10 07:15:00-04:00,2026-07-10 07:15:00-04:00,15m,False,True
2026-07-10 07:15:00-04:00,25,29875.25,29887.75,29850.5,29851.75,1555,15,2026-07-10 07:15:00-04:00,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,2026-07-10 07:30:00-04:00,15m,False,True
2026-07-10 07:30:00-04:00,25,29851.5,29852.0,29811.5,29836.25,2013,15,2026-07-10 07:30:00-04:00,2026-07-10 07:44:00-04:00,2026-07-10 07:45:00-04:00,2026-07-10 07:45:00-04:00,15m,False,True
2026-07-10 07:45:00-04:00,25,29837.25,29843.0,29806.75,29816.0,1647,15,2026-07-10 07:45:00-04:00,2026-07-10 07:59:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:00:00-04:00,15m,False,True
2026-07-10 08:00:00-04:00,25,29816.75,29878.75,29771.25,29845.75,5267,15,2026-07-10 08:00:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:15:00-04:00,2026-07-10 08:15:00-04:00,15m,False,True
2026-07-10 08:15:00-04:00,25,29843.75,29856.5,29825.0,29851.75,2197,15,2026-07-10 08:15:00-04:00,2026-07-10 08:29:00-04:00,2026-07-10 08:30:00-04:00,2026-07-10 08:30:00-04:00,15m,False,True
2026-07-10 08:30:00-04:00,25,29852.0,29860.75,29819.5,29824.5,2593,15,2026-07-10 08:30:00-04:00,2026-07-10 08:44:00-04:00,2026-07-10 08:45:00-04:00,2026-07-10 08:45:00-04:00,15m,False,True
2026-07-10 08:45:00-04:00,25,29825.75,29841.5,29800.0,29800.0,2437,15,2026-07-10 08:45:00-04:00,2026-07-10 08:59:00-04:00,2026-07-10 09:00:00-04:00,2026-07-10 09:00:00-04:00,15m,False,True
2026-07-10 09:00:00-04:00,25,29800.5,29826.5,29790.5,29811.25,3412,15,2026-07-10 09:00:00-04:00,2026-07-10 09:14:00-04:00,2026-07-10 09:15:00-04:00,2026-07-10 09:15:00-04:00,15m,False,True
2026-07-10 09:15:00-04:00,25,29811.5,29851.0,29801.5,29835.0,4469,15,2026-07-10 09:15:00-04:00,2026-07-10 09:29:00-04:00,2026-07-10 09:30:00-04:00,2026-07-10 09:30:00-04:00,15m,False,True
2026-07-10 09:30:00-04:00,25,29834.75,29936.75,29798.0,29856.0,30418,15,2026-07-10 09:30:00-04:00,2026-07-10 09:44:00-04:00,2026-07-10 09:45:00-04:00,2026-07-10 09:45:00-04:00,15m,False,True
2026-07-10 09:45:00-04:00,25,29855.5,29968.5,29852.75,29923.0,22648,15,2026-07-10 09:45:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 10:00:00-04:00,2026-07-10 10:00:00-04:00,15m,False,True
2026-07-10 10:00:00-04:00,25,29922.75,29966.0,29906.5,29940.25,16237,15,2026-07-10 10:00:00-04:00,2026-07-10 10:14:00-04:00,2026-07-10 10:15:00-04:00,2026-07-10 10:15:00-04:00,15m,False,True
2026-07-10 10:15:00-04:00,25,29940.5,29951.5,29844.75,29907.0,19863,15,2026-07-10 10:15:00-04:00,2026-07-10 10:29:00-04:00,2026-07-10 10:30:00-04:00,2026-07-10 10:30:00-04:00,15m,False,True
2026-07-10 10:30:00-04:00,25,29907.5,29957.25,29675.0,29891.25,22722,15,2026-07-10 10:30:00-04:00,2026-07-10 10:44:00-04:00,2026-07-10 10:45:00-04:00,2026-07-10 10:45:00-04:00,15m,False,True
2026-07-10 10:45:00-04:00,25,29890.75,29913.0,29808.75,29818.25,13123,15,2026-07-10 10:45:00-04:00,2026-07-10 10:59:00-04:00,2026-07-10 11:00:00-04:00,2026-07-10 11:00:00-04:00,15m,False,True
2026-07-10 11:00:00-04:00,25,29818.5,29884.5,29780.0,29874.0,14391,15,2026-07-10 11:00:00-04:00,2026-07-10 11:14:00-04:00,2026-07-10 11:15:00-04:00,2026-07-10 11:15:00-04:00,15m,False,True
2026-07-10 11:15:00-04:00,25,29874.0,29987.5,29872.75,29979.0,14256,15,2026-07-10 11:15:00-04:00,2026-07-10 11:29:00-04:00,2026-07-10 11:30:00-04:00,2026-07-10 11:30:00-04:00,15m,False,True
2026-07-10 11:30:00-04:00,25,29980.0,29991.5,29834.0,29873.75,17425,15,2026-07-10 11:30:00-04:00,2026-07-10 11:44:00-04:00,2026-07-10 11:45:00-04:00,2026-07-10 11:45:00-04:00,15m,False,True
2026-07-10 11:45:00-04:00,25,29875.25,29948.5,29847.75,29944.25,11456,15,2026-07-10 11:45:00-04:00,2026-07-10 11:59:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,15m,False,True
2026-07-10 12:00:00-04:00,25,29944.25,29990.0,29943.75,29981.25,9653,15,2026-07-10 12:00:00-04:00,2026-07-10 12:14:00-04:00,2026-07-10 12:15:00-04:00,2026-07-10 12:15:00-04:00,15m,False,True
2026-07-10 12:15:00-04:00,25,29981.5,30029.0,29981.5,30013.5,12144,15,2026-07-10 12:15:00-04:00,2026-07-10 12:29:00-04:00,2026-07-10 12:30:00-04:00,2026-07-10 12:30:00-04:00,15m,False,True
2026-07-10 12:30:00-04:00,25,30013.25,30034.0,30004.0,30016.5,6816,15,2026-07-10 12:30:00-04:00,2026-07-10 12:44:00-04:00,2026-07-10 12:45:00-04:00,2026-07-10 12:45:00-04:00,15m,False,True
2026-07-10 12:45:00-04:00,25,30015.75,30043.25,30012.0,30026.75,6466,15,2026-07-10 12:45:00-04:00,2026-07-10 12:59:00-04:00,2026-07-10 13:00:00-04:00,2026-07-10 13:00:00-04:00,15m,False,True
2026-07-10 13:00:00-04:00,25,30026.5,30033.5,29996.5,30016.0,5497,15,2026-07-10 13:00:00-04:00,2026-07-10 13:14:00-04:00,2026-07-10 13:15:00-04:00,2026-07-10 13:15:00-04:00,15m,False,True
2026-07-10 13:15:00-04:00,25,30015.25,30051.5,30008.5,30049.75,5569,15,2026-07-10 13:15:00-04:00,2026-07-10 13:29:00-04:00,2026-07-10 13:30:00-04:00,2026-07-10 13:30:00-04:00,15m,False,True
2026-07-10 13:30:00-04:00,25,30049.75,30071.0,30038.0,30064.75,6790,15,2026-07-10 13:30:00-04:00,2026-07-10 13:44:00-04:00,2026-07-10 13:45:00-04:00,2026-07-10 13:45:00-04:00,15m,False,True
2026-07-10 13:45:00-04:00,25,30065.0,30072.25,30031.25,30038.0,4836,15,2026-07-10 13:45:00-04:00,2026-07-10 13:59:00-04:00,2026-07-10 14:00:00-04:00,2026-07-10 14:00:00-04:00,15m,False,True
2026-07-10 14:00:00-04:00,25,30039.0,30071.0,30034.25,30049.75,7672,15,2026-07-10 14:00:00-04:00,2026-07-10 14:14:00-04:00,2026-07-10 14:15:00-04:00,2026-07-10 14:15:00-04:00,15m,False,True
2026-07-10 14:15:00-04:00,25,30049.25,30065.5,30021.5,30046.0,7747,15,2026-07-10 14:15:00-04:00,2026-07-10 14:29:00-04:00,2026-07-10 14:30:00-04:00,2026-07-10 14:30:00-04:00,15m,False,True
2026-07-10 14:30:00-04:00,25,30045.25,30057.75,30031.25,30039.5,4274,15,2026-07-10 14:30:00-04:00,2026-07-10 14:44:00-04:00,2026-07-10 14:45:00-04:00,2026-07-10 14:45:00-04:00,15m,False,True
2026-07-10 14:45:00-04:00,25,30039.0,30047.5,30028.25,30038.25,4677,15,2026-07-10 14:45:00-04:00,2026-07-10 14:59:00-04:00,2026-07-10 15:00:00-04:00,2026-07-10 15:00:00-04:00,15m,False,True
2026-07-10 15:00:00-04:00,25,30038.5,30077.75,30033.0,30059.0,6832,15,2026-07-10 15:00:00-04:00,2026-07-10 15:14:00-04:00,2026-07-10 15:15:00-04:00,2026-07-10 15:15:00-04:00,15m,False,True
2026-07-10 15:15:00-04:00,25,30058.5,30059.75,30036.5,30046.0,4947,15,2026-07-10 15:15:00-04:00,2026-07-10 15:29:00-04:00,2026-07-10 15:30:00-04:00,2026-07-10 15:30:00-04:00,15m,False,True
2026-07-10 15:30:00-04:00,25,30046.25,30068.0,30044.75,30053.25,5516,15,2026-07-10 15:30:00-04:00,2026-07-10 15:44:00-04:00,2026-07-10 15:45:00-04:00,2026-07-10 15:45:00-04:00,15m,False,True
2026-07-10 15:45:00-04:00,25,30053.25,30066.5,30024.75,30037.5,19163,15,2026-07-10 15:45:00-04:00,2026-07-10 15:59:00-04:00,2026-07-10 16:00:00-04:00,2026-07-10 16:00:00-04:00,15m,False,True
2026-07-10 16:00:00-04:00,25,30037.75,30062.0,30031.75,30048.5,6417,15,2026-07-10 16:00:00-04:00,2026-07-10 16:14:00-04:00,2026-07-10 16:15:00-04:00,2026-07-10 16:15:00-04:00,15m,False,True
2026-07-10 16:15:00-04:00,25,30047.75,30059.5,30046.25,30055.5,1284,15,2026-07-10 16:15:00-04:00,2026-07-10 16:29:00-04:00,2026-07-10 16:30:00-04:00,2026-07-10 16:30:00-04:00,15m,False,True
2026-07-10 16:30:00-04:00,25,30054.5,30061.5,30051.5,30058.5,934,15,2026-07-10 16:30:00-04:00,2026-07-10 16:44:00-04:00,2026-07-10 16:45:00-04:00,2026-07-10 16:45:00-04:00,15m,False,True
2026-07-10 16:45:00-04:00,25,30058.25,30073.75,30056.5,30068.5,1875,15,2026-07-10 16:45:00-04:00,2026-07-10 16:59:00-04:00,2026-07-10 17:00:00-04:00,2026-07-10 17:00:00-04:00,15m,False,True
2026-07-12 18:00:00-04:00,25,29952.0,29979.5,29855.0,29864.25,6837,15,2026-07-12 18:00:00-04:00,2026-07-12 18:14:00-04:00,2026-07-12 18:15:00-04:00,2026-07-12 18:15:00-04:00,15m,False,True
2026-07-12 18:15:00-04:00,25,29866.25,29897.5,29862.25,29887.25,2186,15,2026-07-12 18:15:00-04:00,2026-07-12 18:29:00-04:00,2026-07-12 18:30:00-04:00,2026-07-12 18:30:00-04:00,15m,False,True
2026-07-12 18:30:00-04:00,25,29887.25,29904.25,29871.75,29893.5,1887,15,2026-07-12 18:30:00-04:00,2026-07-12 18:44:00-04:00,2026-07-12 18:45:00-04:00,2026-07-12 18:45:00-04:00,15m,False,True
2026-07-12 18:45:00-04:00,25,29894.0,29915.0,29871.75,29910.25,1500,15,2026-07-12 18:45:00-04:00,2026-07-12 18:59:00-04:00,2026-07-12 19:00:00-04:00,2026-07-12 19:00:00-04:00,15m,False,True
2026-07-12 19:00:00-04:00,25,29909.75,29910.5,29880.5,29891.25,1266,15,2026-07-12 19:00:00-04:00,2026-07-12 19:14:00-04:00,2026-07-12 19:15:00-04:00,2026-07-12 19:15:00-04:00,15m,False,True
2026-07-12 19:15:00-04:00,25,29890.25,29894.25,29869.5,29890.25,1446,15,2026-07-12 19:15:00-04:00,2026-07-12 19:29:00-04:00,2026-07-12 19:30:00-04:00,2026-07-12 19:30:00-04:00,15m,False,True
2026-07-12 19:30:00-04:00,25,29888.25,29898.25,29875.5,29888.75,868,15,2026-07-12 19:30:00-04:00,2026-07-12 19:44:00-04:00,2026-07-12 19:45:00-04:00,2026-07-12 19:45:00-04:00,15m,False,True
