bucket_open_et,open,high,low,close,volume,n_source_minutes,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,complete
2026-07-09 16:25:00-04:00,29951.75,29954.25,29937.0,29940.0,547,5,2026-07-09 16:25:00-04:00,2026-07-09 16:29:00-04:00,2026-07-09 16:30:00-04:00,2026-07-09 16:30:00-04:00,5m,True
2026-07-09 16:30:00-04:00,29939.5,29949.25,29935.0,29947.25,625,5,2026-07-09 16:30:00-04:00,2026-07-09 16:34:00-04:00,2026-07-09 16:35:00-04:00,2026-07-09 16:35:00-04:00,5m,True
2026-07-09 16:35:00-04:00,29947.0,29949.0,29940.5,29941.5,325,5,2026-07-09 16:35:00-04:00,2026-07-09 16:39:00-04:00,2026-07-09 16:40:00-04:00,2026-07-09 16:40:00-04:00,5m,True
2026-07-09 16:40:00-04:00,29941.5,29944.25,29932.0,29934.75,572,5,2026-07-09 16:40:00-04:00,2026-07-09 16:44:00-04:00,2026-07-09 16:45:00-04:00,2026-07-09 16:45:00-04:00,5m,True
2026-07-09 16:45:00-04:00,29935.0,29939.0,29933.25,29937.5,357,5,2026-07-09 16:45:00-04:00,2026-07-09 16:49:00-04:00,2026-07-09 16:50:00-04:00,2026-07-09 16:50:00-04:00,5m,True
2026-07-09 16:50:00-04:00,29937.0,29938.0,29930.25,29934.5,599,5,2026-07-09 16:50:00-04:00,2026-07-09 16:54:00-04:00,2026-07-09 16:55:00-04:00,2026-07-09 16:55:00-04:00,5m,True
2026-07-09 16:55:00-04:00,29934.25,29939.5,29926.25,29931.25,1151,5,2026-07-09 16:55:00-04:00,2026-07-09 16:59:00-04:00,2026-07-09 17:00:00-04:00,2026-07-09 17:00:00-04:00,5m,True
2026-07-09 18:00:00-04:00,29937.75,29947.75,29923.5,29941.25,821,5,2026-07-09 18:00:00-04:00,2026-07-09 18:04:00-04:00,2026-07-09 18:05:00-04:00,2026-07-09 18:05:00-04:00,5m,True
2026-07-09 18:05:00-04:00,29942.0,29961.0,29926.0,29934.25,770,5,2026-07-09 18:05:00-04:00,2026-07-09 18:09:00-04:00,2026-07-09 18:10:00-04:00,2026-07-09 18:10:00-04:00,5m,True
2026-07-09 18:10:00-04:00,29936.0,29939.5,29929.75,29936.75,338,5,2026-07-09 18:10:00-04:00,2026-07-09 18:14:00-04:00,2026-07-09 18:15:00-04:00,2026-07-09 18:15:00-04:00,5m,True
2026-07-09 18:15:00-04:00,29938.0,29945.25,29911.0,29917.5,758,5,2026-07-09 18:15:00-04:00,2026-07-09 18:19:00-04:00,2026-07-09 18:20:00-04:00,2026-07-09 18:20:00-04:00,5m,True
2026-07-09 18:20:00-04:00,29918.25,29923.5,29906.75,29914.75,342,5,2026-07-09 18:20:00-04:00,2026-07-09 18:24:00-04:00,2026-07-09 18:25:00-04:00,2026-07-09 18:25:00-04:00,5m,True
2026-07-09 18:25:00-04:00,29914.75,29918.0,29904.0,29907.75,304,5,2026-07-09 18:25:00-04:00,2026-07-09 18:29:00-04:00,2026-07-09 18:30:00-04:00,2026-07-09 18:30:00-04:00,5m,True
2026-07-09 18:30:00-04:00,29908.75,29915.25,29905.5,29907.25,206,5,2026-07-09 18:30:00-04:00,2026-07-09 18:34:00-04:00,2026-07-09 18:35:00-04:00,2026-07-09 18:35:00-04:00,5m,True
2026-07-09 18:35:00-04:00,29905.5,29919.0,29905.5,29910.5,275,5,2026-07-09 18:35:00-04:00,2026-07-09 18:39:00-04:00,2026-07-09 18:40:00-04:00,2026-07-09 18:40:00-04:00,5m,True
2026-07-09 18:40:00-04:00,29911.75,29922.5,29909.75,29920.25,149,5,2026-07-09 18:40:00-04:00,2026-07-09 18:44:00-04:00,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,5m,True
2026-07-09 18:45:00-04:00,29921.75,29927.5,29913.25,29921.5,300,5,2026-07-09 18:45:00-04:00,2026-07-09 18:49:00-04:00,2026-07-09 18:50:00-04:00,2026-07-09 18:50:00-04:00,5m,True
2026-07-09 18:50:00-04:00,29919.5,29925.5,29915.75,29919.0,159,5,2026-07-09 18:50:00-04:00,2026-07-09 18:54:00-04:00,2026-07-09 18:55:00-04:00,2026-07-09 18:55:00-04:00,5m,True
2026-07-09 18:55:00-04:00,29916.75,29923.75,29915.5,29922.0,105,5,2026-07-09 18:55:00-04:00,2026-07-09 18:59:00-04:00,2026-07-09 19:00:00-04:00,2026-07-09 19:00:00-04:00,5m,True
2026-07-09 19:00:00-04:00,29921.5,29933.75,29907.0,29932.5,559,5,2026-07-09 19:00:00-04:00,2026-07-09 19:04:00-04:00,2026-07-09 19:05:00-04:00,2026-07-09 19:05:00-04:00,5m,True
2026-07-09 19:05:00-04:00,29932.25,29938.75,29929.25,29938.5,343,5,2026-07-09 19:05:00-04:00,2026-07-09 19:09:00-04:00,2026-07-09 19:10:00-04:00,2026-07-09 19:10:00-04:00,5m,True
2026-07-09 19:10:00-04:00,29937.75,29942.0,29933.25,29939.75,226,5,2026-07-09 19:10:00-04:00,2026-07-09 19:14:00-04:00,2026-07-09 19:15:00-04:00,2026-07-09 19:15:00-04:00,5m,True
2026-07-09 19:15:00-04:00,29937.75,29949.0,29929.5,29946.5,322,5,2026-07-09 19:15:00-04:00,2026-07-09 19:19:00-04:00,2026-07-09 19:20:00-04:00,2026-07-09 19:20:00-04:00,5m,True
2026-07-09 19:20:00-04:00,29946.75,29959.75,29938.25,29954.25,563,5,2026-07-09 19:20:00-04:00,2026-07-09 19:24:00-04:00,2026-07-09 19:25:00-04:00,2026-07-09 19:25:00-04:00,5m,True
2026-07-09 19:25:00-04:00,29955.25,29964.25,29954.25,29956.0,360,5,2026-07-09 19:25:00-04:00,2026-07-09 19:29:00-04:00,2026-07-09 19:30:00-04:00,2026-07-09 19:30:00-04:00,5m,True
2026-07-09 19:30:00-04:00,29958.75,29959.0,29944.0,29948.5,442,5,2026-07-09 19:30:00-04:00,2026-07-09 19:34:00-04:00,2026-07-09 19:35:00-04:00,2026-07-09 19:35:00-04:00,5m,True
2026-07-09 19:35:00-04:00,29952.0,29957.0,29948.25,29954.0,128,5,2026-07-09 19:35:00-04:00,2026-07-09 19:39:00-04:00,2026-07-09 19:40:00-04:00,2026-07-09 19:40:00-04:00,5m,True
2026-07-09 19:40:00-04:00,29954.25,29956.25,29938.5,29942.0,220,5,2026-07-09 19:40:00-04:00,2026-07-09 19:44:00-04:00,2026-07-09 19:45:00-04:00,2026-07-09 19:45:00-04:00,5m,True
2026-07-09 19:45:00-04:00,29941.0,29945.0,29926.0,29933.5,477,5,2026-07-09 19:45:00-04:00,2026-07-09 19:49:00-04:00,2026-07-09 19:50:00-04:00,2026-07-09 19:50:00-04:00,5m,True
2026-07-09 19:50:00-04:00,29933.0,29957.0,29932.25,29949.75,429,5,2026-07-09 19:50:00-04:00,2026-07-09 19:54:00-04:00,2026-07-09 19:55:00-04:00,2026-07-09 19:55:00-04:00,5m,True
2026-07-09 19:55:00-04:00,29949.0,29958.0,29930.75,29932.5,433,5,2026-07-09 19:55:00-04:00,2026-07-09 19:59:00-04:00,2026-07-09 20:00:00-04:00,2026-07-09 20:00:00-04:00,5m,True
2026-07-09 20:00:00-04:00,29933.25,29952.0,29889.75,29907.25,1671,5,2026-07-09 20:00:00-04:00,2026-07-09 20:04:00-04:00,2026-07-09 20:05:00-04:00,2026-07-09 20:05:00-04:00,5m,True
2026-07-09 20:05:00-04:00,29910.25,29916.75,29868.0,29893.0,1125,5,2026-07-09 20:05:00-04:00,2026-07-09 20:09:00-04:00,2026-07-09 20:10:00-04:00,2026-07-09 20:10:00-04:00,5m,True
2026-07-09 20:10:00-04:00,29892.75,29899.75,29858.0,29894.0,1159,5,2026-07-09 20:10:00-04:00,2026-07-09 20:14:00-04:00,2026-07-09 20:15:00-04:00,2026-07-09 20:15:00-04:00,5m,True
2026-07-09 20:15:00-04:00,29895.25,29903.5,29862.5,29878.75,986,5,2026-07-09 20:15:00-04:00,2026-07-09 20:19:00-04:00,2026-07-09 20:20:00-04:00,2026-07-09 20:20:00-04:00,5m,True
2026-07-09 20:20:00-04:00,29879.0,29890.5,29833.75,29836.25,1157,5,2026-07-09 20:20:00-04:00,2026-07-09 20:24:00-04:00,2026-07-09 20:25:00-04:00,2026-07-09 20:25:00-04:00,5m,True
2026-07-09 20:25:00-04:00,29837.5,29845.25,29820.75,29837.0,952,5,2026-07-09 20:25:00-04:00,2026-07-09 20:29:00-04:00,2026-07-09 20:30:00-04:00,2026-07-09 20:30:00-04:00,5m,True
2026-07-09 20:30:00-04:00,29838.0,29845.0,29807.75,29812.25,966,5,2026-07-09 20:30:00-04:00,2026-07-09 20:34:00-04:00,2026-07-09 20:35:00-04:00,2026-07-09 20:35:00-04:00,5m,True
2026-07-09 20:35:00-04:00,29812.0,29821.75,29805.0,29805.75,753,5,2026-07-09 20:35:00-04:00,2026-07-09 20:39:00-04:00,2026-07-09 20:40:00-04:00,2026-07-09 20:40:00-04:00,5m,True
2026-07-09 20:40:00-04:00,29805.0,29832.5,29804.25,29828.0,1056,5,2026-07-09 20:40:00-04:00,2026-07-09 20:44:00-04:00,2026-07-09 20:45:00-04:00,2026-07-09 20:45:00-04:00,5m,True
2026-07-09 20:45:00-04:00,29827.5,29833.25,29808.0,29822.25,917,5,2026-07-09 20:45:00-04:00,2026-07-09 20:49:00-04:00,2026-07-09 20:50:00-04:00,2026-07-09 20:50:00-04:00,5m,True
2026-07-09 20:50:00-04:00,29823.75,29836.75,29816.5,29834.75,495,5,2026-07-09 20:50:00-04:00,2026-07-09 20:54:00-04:00,2026-07-09 20:55:00-04:00,2026-07-09 20:55:00-04:00,5m,True
2026-07-09 20:55:00-04:00,29836.25,29870.0,29835.0,29866.5,1930,5,2026-07-09 20:55:00-04:00,2026-07-09 20:59:00-04:00,2026-07-09 21:00:00-04:00,2026-07-09 21:00:00-04:00,5m,True
2026-07-09 21:00:00-04:00,29866.5,29870.75,29828.0,29828.5,902,5,2026-07-09 21:00:00-04:00,2026-07-09 21:04:00-04:00,2026-07-09 21:05:00-04:00,2026-07-09 21:05:00-04:00,5m,True
2026-07-09 21:05:00-04:00,29829.25,29844.75,29819.5,29828.5,894,5,2026-07-09 21:05:00-04:00,2026-07-09 21:09:00-04:00,2026-07-09 21:10:00-04:00,2026-07-09 21:10:00-04:00,5m,True
2026-07-09 21:10:00-04:00,29827.75,29851.5,29817.5,29845.5,791,5,2026-07-09 21:10:00-04:00,2026-07-09 21:14:00-04:00,2026-07-09 21:15:00-04:00,2026-07-09 21:15:00-04:00,5m,True
