tf,bucket_open_et,bucket_close_et,open,high,low,close,volume,segment_id,norm_segment_id,n_source_minutes,source_first_ts,source_last_ts,availability_et,complete,spans_segment_boundary
1m,2026-07-06 20:46:00-04:00,2026-07-06 20:47:00-04:00,29830.75,29833.25,29808.25,29815.5,276,6,0,1,2026-07-06 20:46:00-04:00,2026-07-06 20:46:00-04:00,2026-07-06 20:47:00-04:00,True,False
1m,2026-07-06 20:47:00-04:00,2026-07-06 20:48:00-04:00,29816.5,29834.0,29816.25,29830.0,218,6,0,1,2026-07-06 20:47:00-04:00,2026-07-06 20:47:00-04:00,2026-07-06 20:48:00-04:00,True,False
1m,2026-07-06 20:48:00-04:00,2026-07-06 20:49:00-04:00,29825.0,29845.0,29823.75,29844.5,112,6,0,1,2026-07-06 20:48:00-04:00,2026-07-06 20:48:00-04:00,2026-07-06 20:49:00-04:00,True,False
1m,2026-07-06 20:49:00-04:00,2026-07-06 20:50:00-04:00,29843.0,29848.0,29836.5,29836.5,145,6,0,1,2026-07-06 20:49:00-04:00,2026-07-06 20:49:00-04:00,2026-07-06 20:50:00-04:00,True,False
1m,2026-07-06 20:50:00-04:00,2026-07-06 20:51:00-04:00,29836.0,29838.5,29820.0,29826.5,159,6,0,1,2026-07-06 20:50:00-04:00,2026-07-06 20:50:00-04:00,2026-07-06 20:51:00-04:00,True,False
1m,2026-07-06 20:51:00-04:00,2026-07-06 20:52:00-04:00,29828.25,29833.25,29822.75,29830.0,60,6,0,1,2026-07-06 20:51:00-04:00,2026-07-06 20:51:00-04:00,2026-07-06 20:52:00-04:00,True,False
1m,2026-07-06 20:52:00-04:00,2026-07-06 20:53:00-04:00,29835.0,29850.75,29835.0,29850.0,107,6,0,1,2026-07-06 20:52:00-04:00,2026-07-06 20:52:00-04:00,2026-07-06 20:53:00-04:00,True,False
1m,2026-07-06 20:53:00-04:00,2026-07-06 20:54:00-04:00,29848.25,29852.5,29844.0,29844.5,87,6,0,1,2026-07-06 20:53:00-04:00,2026-07-06 20:53:00-04:00,2026-07-06 20:54:00-04:00,True,False
1m,2026-07-06 20:54:00-04:00,2026-07-06 20:55:00-04:00,29843.5,29855.25,29842.75,29852.75,119,6,0,1,2026-07-06 20:54:00-04:00,2026-07-06 20:54:00-04:00,2026-07-06 20:55:00-04:00,True,False
1m,2026-07-06 20:55:00-04:00,2026-07-06 20:56:00-04:00,29852.75,29856.75,29843.0,29848.5,101,6,0,1,2026-07-06 20:55:00-04:00,2026-07-06 20:55:00-04:00,2026-07-06 20:56:00-04:00,True,False
1m,2026-07-06 20:56:00-04:00,2026-07-06 20:57:00-04:00,29849.0,29853.75,29829.0,29830.25,125,6,0,1,2026-07-06 20:56:00-04:00,2026-07-06 20:56:00-04:00,2026-07-06 20:57:00-04:00,True,False
1m,2026-07-06 20:57:00-04:00,2026-07-06 20:58:00-04:00,29829.75,29834.5,29817.0,29823.25,236,6,0,1,2026-07-06 20:57:00-04:00,2026-07-06 20:57:00-04:00,2026-07-06 20:58:00-04:00,True,False
1m,2026-07-06 20:58:00-04:00,2026-07-06 20:59:00-04:00,29826.5,29827.25,29815.5,29817.5,136,6,0,1,2026-07-06 20:58:00-04:00,2026-07-06 20:58:00-04:00,2026-07-06 20:59:00-04:00,True,False
1m,2026-07-06 20:59:00-04:00,2026-07-06 21:00:00-04:00,29819.0,29824.75,29814.5,29816.75,69,6,0,1,2026-07-06 20:59:00-04:00,2026-07-06 20:59:00-04:00,2026-07-06 21:00:00-04:00,True,False
1m,2026-07-06 21:00:00-04:00,2026-07-06 21:01:00-04:00,29819.75,29830.75,29810.75,29825.5,163,6,0,1,2026-07-06 21:00:00-04:00,2026-07-06 21:00:00-04:00,2026-07-06 21:01:00-04:00,True,False
1m,2026-07-06 21:01:00-04:00,2026-07-06 21:02:00-04:00,29828.5,29835.75,29809.75,29817.0,205,6,0,1,2026-07-06 21:01:00-04:00,2026-07-06 21:01:00-04:00,2026-07-06 21:02:00-04:00,True,False
1m,2026-07-06 21:02:00-04:00,2026-07-06 21:03:00-04:00,29815.25,29818.25,29808.0,29813.0,119,6,0,1,2026-07-06 21:02:00-04:00,2026-07-06 21:02:00-04:00,2026-07-06 21:03:00-04:00,True,False
1m,2026-07-06 21:03:00-04:00,2026-07-06 21:04:00-04:00,29812.25,29826.0,29812.25,29821.5,161,6,0,1,2026-07-06 21:03:00-04:00,2026-07-06 21:03:00-04:00,2026-07-06 21:04:00-04:00,True,False
1m,2026-07-06 21:04:00-04:00,2026-07-06 21:05:00-04:00,29823.0,29824.5,29803.75,29816.5,198,6,0,1,2026-07-06 21:04:00-04:00,2026-07-06 21:04:00-04:00,2026-07-06 21:05:00-04:00,True,False
1m,2026-07-06 21:05:00-04:00,2026-07-06 21:06:00-04:00,29813.5,29819.0,29809.5,29816.5,64,6,0,1,2026-07-06 21:05:00-04:00,2026-07-06 21:05:00-04:00,2026-07-06 21:06:00-04:00,True,False
1m,2026-07-06 21:06:00-04:00,2026-07-06 21:07:00-04:00,29815.75,29827.0,29815.75,29821.25,110,6,0,1,2026-07-06 21:06:00-04:00,2026-07-06 21:06:00-04:00,2026-07-06 21:07:00-04:00,True,False
1m,2026-07-06 21:07:00-04:00,2026-07-06 21:08:00-04:00,29822.25,29825.5,29813.0,29813.0,94,6,0,1,2026-07-06 21:07:00-04:00,2026-07-06 21:07:00-04:00,2026-07-06 21:08:00-04:00,True,False
1m,2026-07-06 21:08:00-04:00,2026-07-06 21:09:00-04:00,29814.0,29826.5,29810.25,29817.0,105,6,0,1,2026-07-06 21:08:00-04:00,2026-07-06 21:08:00-04:00,2026-07-06 21:09:00-04:00,True,False
1m,2026-07-06 21:09:00-04:00,2026-07-06 21:10:00-04:00,29819.5,29819.5,29810.0,29813.75,79,6,0,1,2026-07-06 21:09:00-04:00,2026-07-06 21:09:00-04:00,2026-07-06 21:10:00-04:00,True,False
1m,2026-07-06 21:10:00-04:00,2026-07-06 21:11:00-04:00,29814.5,29827.5,29813.75,29817.5,204,6,0,1,2026-07-06 21:10:00-04:00,2026-07-06 21:10:00-04:00,2026-07-06 21:11:00-04:00,True,False
1m,2026-07-06 21:11:00-04:00,2026-07-06 21:12:00-04:00,29813.0,29823.25,29812.0,29815.0,68,6,0,1,2026-07-06 21:11:00-04:00,2026-07-06 21:11:00-04:00,2026-07-06 21:12:00-04:00,True,False
1m,2026-07-06 21:12:00-04:00,2026-07-06 21:13:00-04:00,29816.5,29820.5,29800.75,29817.5,195,6,0,1,2026-07-06 21:12:00-04:00,2026-07-06 21:12:00-04:00,2026-07-06 21:13:00-04:00,True,False
1m,2026-07-06 21:13:00-04:00,2026-07-06 21:14:00-04:00,29814.75,29814.75,29800.0,29806.5,110,6,0,1,2026-07-06 21:13:00-04:00,2026-07-06 21:13:00-04:00,2026-07-06 21:14:00-04:00,True,False
1m,2026-07-06 21:14:00-04:00,2026-07-06 21:15:00-04:00,29808.25,29813.5,29801.75,29802.5,75,6,0,1,2026-07-06 21:14:00-04:00,2026-07-06 21:14:00-04:00,2026-07-06 21:15:00-04:00,True,False
1m,2026-07-06 21:15:00-04:00,2026-07-06 21:16:00-04:00,29805.75,29814.25,29803.0,29803.5,62,6,0,1,2026-07-06 21:15:00-04:00,2026-07-06 21:15:00-04:00,2026-07-06 21:16:00-04:00,True,False
1m,2026-07-06 21:16:00-04:00,2026-07-06 21:17:00-04:00,29804.0,29805.75,29795.75,29801.5,151,6,0,1,2026-07-06 21:16:00-04:00,2026-07-06 21:16:00-04:00,2026-07-06 21:17:00-04:00,True,False
1m,2026-07-06 21:17:00-04:00,2026-07-06 21:18:00-04:00,29802.25,29809.0,29797.5,29805.75,116,6,0,1,2026-07-06 21:17:00-04:00,2026-07-06 21:17:00-04:00,2026-07-06 21:18:00-04:00,True,False
1m,2026-07-06 21:18:00-04:00,2026-07-06 21:19:00-04:00,29809.0,29813.5,29797.0,29804.75,125,6,0,1,2026-07-06 21:18:00-04:00,2026-07-06 21:18:00-04:00,2026-07-06 21:19:00-04:00,True,False
1m,2026-07-06 21:19:00-04:00,2026-07-06 21:20:00-04:00,29805.0,29805.25,29793.75,29798.0,89,6,0,1,2026-07-06 21:19:00-04:00,2026-07-06 21:19:00-04:00,2026-07-06 21:20:00-04:00,True,False
1m,2026-07-06 21:20:00-04:00,2026-07-06 21:21:00-04:00,29800.0,29800.0,29786.25,29788.0,319,6,0,1,2026-07-06 21:20:00-04:00,2026-07-06 21:20:00-04:00,2026-07-06 21:21:00-04:00,True,False
1m,2026-07-06 21:21:00-04:00,2026-07-06 21:22:00-04:00,29786.75,29788.75,29765.25,29772.75,722,6,0,1,2026-07-06 21:21:00-04:00,2026-07-06 21:21:00-04:00,2026-07-06 21:22:00-04:00,True,False
1m,2026-07-06 21:22:00-04:00,2026-07-06 21:23:00-04:00,29774.0,29775.5,29766.75,29769.5,235,6,0,1,2026-07-06 21:22:00-04:00,2026-07-06 21:22:00-04:00,2026-07-06 21:23:00-04:00,True,False
1m,2026-07-06 21:23:00-04:00,2026-07-06 21:24:00-04:00,29770.75,29774.0,29764.5,29774.0,122,6,0,1,2026-07-06 21:23:00-04:00,2026-07-06 21:23:00-04:00,2026-07-06 21:24:00-04:00,True,False
1m,2026-07-06 21:24:00-04:00,2026-07-06 21:25:00-04:00,29774.75,29778.0,29758.75,29759.5,169,6,0,1,2026-07-06 21:24:00-04:00,2026-07-06 21:24:00-04:00,2026-07-06 21:25:00-04:00,True,False
1m,2026-07-06 21:25:00-04:00,2026-07-06 21:26:00-04:00,29758.5,29759.0,29752.0,29753.0,201,6,0,1,2026-07-06 21:25:00-04:00,2026-07-06 21:25:00-04:00,2026-07-06 21:26:00-04:00,True,False
1m,2026-07-06 21:26:00-04:00,2026-07-06 21:27:00-04:00,29753.5,29754.75,29743.75,29744.5,262,6,0,1,2026-07-06 21:26:00-04:00,2026-07-06 21:26:00-04:00,2026-07-06 21:27:00-04:00,True,False
1m,2026-07-06 21:27:00-04:00,2026-07-06 21:28:00-04:00,29747.25,29748.75,29740.5,29742.75,247,6,0,1,2026-07-06 21:27:00-04:00,2026-07-06 21:27:00-04:00,2026-07-06 21:28:00-04:00,True,False
1m,2026-07-06 21:28:00-04:00,2026-07-06 21:29:00-04:00,29743.5,29746.0,29736.75,29744.5,166,6,0,1,2026-07-06 21:28:00-04:00,2026-07-06 21:28:00-04:00,2026-07-06 21:29:00-04:00,True,False
1m,2026-07-06 21:29:00-04:00,2026-07-06 21:30:00-04:00,29743.5,29753.0,29726.5,29740.0,296,6,0,1,2026-07-06 21:29:00-04:00,2026-07-06 21:29:00-04:00,2026-07-06 21:30:00-04:00,True,False
1m,2026-07-06 21:30:00-04:00,2026-07-06 21:31:00-04:00,29739.25,29744.25,29730.0,29735.5,147,6,0,1,2026-07-06 21:30:00-04:00,2026-07-06 21:30:00-04:00,2026-07-06 21:31:00-04:00,True,False
1m,2026-07-06 21:31:00-04:00,2026-07-06 21:32:00-04:00,29736.5,29742.5,29732.5,29734.5,111,6,0,1,2026-07-06 21:31:00-04:00,2026-07-06 21:31:00-04:00,2026-07-06 21:32:00-04:00,True,False
1m,2026-07-06 21:32:00-04:00,2026-07-06 21:33:00-04:00,29733.75,29742.75,29716.5,29741.25,336,6,0,1,2026-07-06 21:32:00-04:00,2026-07-06 21:32:00-04:00,2026-07-06 21:33:00-04:00,True,False
1m,2026-07-06 21:33:00-04:00,2026-07-06 21:34:00-04:00,29740.25,29750.75,29734.25,29750.25,238,6,0,1,2026-07-06 21:33:00-04:00,2026-07-06 21:33:00-04:00,2026-07-06 21:34:00-04:00,True,False
1m,2026-07-06 21:34:00-04:00,2026-07-06 21:35:00-04:00,29748.5,29754.75,29739.75,29753.25,221,6,0,1,2026-07-06 21:34:00-04:00,2026-07-06 21:34:00-04:00,2026-07-06 21:35:00-04:00,True,False
1m,2026-07-06 21:35:00-04:00,2026-07-06 21:36:00-04:00,29751.5,29771.5,29750.75,29768.75,275,6,0,1,2026-07-06 21:35:00-04:00,2026-07-06 21:35:00-04:00,2026-07-06 21:36:00-04:00,True,False
1m,2026-07-06 21:36:00-04:00,2026-07-06 21:37:00-04:00,29768.5,29772.0,29752.5,29759.25,274,6,0,1,2026-07-06 21:36:00-04:00,2026-07-06 21:36:00-04:00,2026-07-06 21:37:00-04:00,True,False
1m,2026-07-06 21:37:00-04:00,2026-07-06 21:38:00-04:00,29760.0,29760.25,29748.25,29758.0,90,6,0,1,2026-07-06 21:37:00-04:00,2026-07-06 21:37:00-04:00,2026-07-06 21:38:00-04:00,True,False
1m,2026-07-06 21:38:00-04:00,2026-07-06 21:39:00-04:00,29759.25,29774.0,29758.5,29771.0,135,6,0,1,2026-07-06 21:38:00-04:00,2026-07-06 21:38:00-04:00,2026-07-06 21:39:00-04:00,True,False
1m,2026-07-06 21:39:00-04:00,2026-07-06 21:40:00-04:00,29772.0,29774.75,29766.75,29766.75,75,6,0,1,2026-07-06 21:39:00-04:00,2026-07-06 21:39:00-04:00,2026-07-06 21:40:00-04:00,True,False
1m,2026-07-06 21:40:00-04:00,2026-07-06 21:41:00-04:00,29766.75,29777.25,29764.75,29777.25,118,6,0,1,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,2026-07-06 21:41:00-04:00,True,False
1m,2026-07-06 21:41:00-04:00,2026-07-06 21:42:00-04:00,29775.5,29778.25,29759.25,29761.25,219,6,0,1,2026-07-06 21:41:00-04:00,2026-07-06 21:41:00-04:00,2026-07-06 21:42:00-04:00,True,False
1m,2026-07-06 21:42:00-04:00,2026-07-06 21:43:00-04:00,29760.25,29760.25,29749.25,29754.5,161,6,0,1,2026-07-06 21:42:00-04:00,2026-07-06 21:42:00-04:00,2026-07-06 21:43:00-04:00,True,False
1m,2026-07-06 21:43:00-04:00,2026-07-06 21:44:00-04:00,29757.5,29776.25,29757.5,29775.25,140,6,0,1,2026-07-06 21:43:00-04:00,2026-07-06 21:43:00-04:00,2026-07-06 21:44:00-04:00,True,False
1m,2026-07-06 21:44:00-04:00,2026-07-06 21:45:00-04:00,29775.0,29789.75,29775.0,29788.5,242,6,0,1,2026-07-06 21:44:00-04:00,2026-07-06 21:44:00-04:00,2026-07-06 21:45:00-04:00,True,False
1m,2026-07-06 21:45:00-04:00,2026-07-06 21:46:00-04:00,29789.25,29804.0,29787.25,29798.75,230,6,0,1,2026-07-06 21:45:00-04:00,2026-07-06 21:45:00-04:00,2026-07-06 21:46:00-04:00,True,False
1m,2026-07-06 21:46:00-04:00,2026-07-06 21:47:00-04:00,29798.25,29807.25,29796.75,29802.75,157,6,0,1,2026-07-06 21:46:00-04:00,2026-07-06 21:46:00-04:00,2026-07-06 21:47:00-04:00,True,False
1m,2026-07-06 21:47:00-04:00,2026-07-06 21:48:00-04:00,29804.5,29808.75,29799.75,29799.75,116,6,0,1,2026-07-06 21:47:00-04:00,2026-07-06 21:47:00-04:00,2026-07-06 21:48:00-04:00,True,False
1m,2026-07-06 21:48:00-04:00,2026-07-06 21:49:00-04:00,29798.25,29809.0,29793.5,29804.25,185,6,0,1,2026-07-06 21:48:00-04:00,2026-07-06 21:48:00-04:00,2026-07-06 21:49:00-04:00,True,False
1m,2026-07-06 21:49:00-04:00,2026-07-06 21:50:00-04:00,29803.0,29805.75,29797.25,29802.75,72,6,0,1,2026-07-06 21:49:00-04:00,2026-07-06 21:49:00-04:00,2026-07-06 21:50:00-04:00,True,False
1m,2026-07-06 21:50:00-04:00,2026-07-06 21:51:00-04:00,29805.0,29808.25,29796.25,29799.25,81,6,0,1,2026-07-06 21:50:00-04:00,2026-07-06 21:50:00-04:00,2026-07-06 21:51:00-04:00,True,False
1m,2026-07-06 21:51:00-04:00,2026-07-06 21:52:00-04:00,29795.5,29801.5,29792.0,29799.75,74,6,0,1,2026-07-06 21:51:00-04:00,2026-07-06 21:51:00-04:00,2026-07-06 21:52:00-04:00,True,False
1m,2026-07-06 21:52:00-04:00,2026-07-06 21:53:00-04:00,29796.25,29800.0,29793.5,29799.25,60,6,0,1,2026-07-06 21:52:00-04:00,2026-07-06 21:52:00-04:00,2026-07-06 21:53:00-04:00,True,False
1m,2026-07-06 21:53:00-04:00,2026-07-06 21:54:00-04:00,29797.25,29804.25,29795.25,29801.0,106,6,0,1,2026-07-06 21:53:00-04:00,2026-07-06 21:53:00-04:00,2026-07-06 21:54:00-04:00,True,False
1m,2026-07-06 21:54:00-04:00,2026-07-06 21:55:00-04:00,29800.0,29822.0,29800.0,29818.25,220,6,0,1,2026-07-06 21:54:00-04:00,2026-07-06 21:54:00-04:00,2026-07-06 21:55:00-04:00,True,False
1m,2026-07-06 21:55:00-04:00,2026-07-06 21:56:00-04:00,29817.25,29818.0,29794.0,29794.25,172,6,0,1,2026-07-06 21:55:00-04:00,2026-07-06 21:55:00-04:00,2026-07-06 21:56:00-04:00,True,False
1m,2026-07-06 21:56:00-04:00,2026-07-06 21:57:00-04:00,29794.0,29804.5,29792.5,29799.25,108,6,0,1,2026-07-06 21:56:00-04:00,2026-07-06 21:56:00-04:00,2026-07-06 21:57:00-04:00,True,False
1m,2026-07-06 21:57:00-04:00,2026-07-06 21:58:00-04:00,29801.25,29801.25,29790.0,29794.75,137,6,0,1,2026-07-06 21:57:00-04:00,2026-07-06 21:57:00-04:00,2026-07-06 21:58:00-04:00,True,False
1m,2026-07-06 21:58:00-04:00,2026-07-06 21:59:00-04:00,29793.75,29795.5,29775.5,29778.0,238,6,0,1,2026-07-06 21:58:00-04:00,2026-07-06 21:58:00-04:00,2026-07-06 21:59:00-04:00,True,False
1m,2026-07-06 21:59:00-04:00,2026-07-06 22:00:00-04:00,29777.5,29780.75,29768.5,29773.0,210,6,0,1,2026-07-06 21:59:00-04:00,2026-07-06 21:59:00-04:00,2026-07-06 22:00:00-04:00,True,False
1m,2026-07-06 22:00:00-04:00,2026-07-06 22:01:00-04:00,29774.25,29781.0,29767.5,29769.75,155,6,0,1,2026-07-06 22:00:00-04:00,2026-07-06 22:00:00-04:00,2026-07-06 22:01:00-04:00,True,False
1m,2026-07-06 22:01:00-04:00,2026-07-06 22:02:00-04:00,29769.75,29791.0,29767.25,29789.0,142,6,0,1,2026-07-06 22:01:00-04:00,2026-07-06 22:01:00-04:00,2026-07-06 22:02:00-04:00,True,False
1m,2026-07-06 22:02:00-04:00,2026-07-06 22:03:00-04:00,29790.0,29792.0,29775.75,29775.75,81,6,0,1,2026-07-06 22:02:00-04:00,2026-07-06 22:02:00-04:00,2026-07-06 22:03:00-04:00,True,False
1m,2026-07-06 22:03:00-04:00,2026-07-06 22:04:00-04:00,29774.5,29796.5,29771.25,29787.5,169,6,0,1,2026-07-06 22:03:00-04:00,2026-07-06 22:03:00-04:00,2026-07-06 22:04:00-04:00,True,False
1m,2026-07-06 22:04:00-04:00,2026-07-06 22:05:00-04:00,29787.25,29796.0,29783.5,29789.0,107,6,0,1,2026-07-06 22:04:00-04:00,2026-07-06 22:04:00-04:00,2026-07-06 22:05:00-04:00,True,False
1m,2026-07-06 22:05:00-04:00,2026-07-06 22:06:00-04:00,29789.5,29789.75,29781.5,29787.0,56,6,0,1,2026-07-06 22:05:00-04:00,2026-07-06 22:05:00-04:00,2026-07-06 22:06:00-04:00,True,False
1m,2026-07-06 22:06:00-04:00,2026-07-06 22:07:00-04:00,29787.0,29793.5,29783.5,29790.25,52,6,0,1,2026-07-06 22:06:00-04:00,2026-07-06 22:06:00-04:00,2026-07-06 22:07:00-04:00,True,False
1m,2026-07-06 22:07:00-04:00,2026-07-06 22:08:00-04:00,29793.5,29810.75,29793.5,29810.25,170,6,0,1,2026-07-06 22:07:00-04:00,2026-07-06 22:07:00-04:00,2026-07-06 22:08:00-04:00,True,False
1m,2026-07-06 22:08:00-04:00,2026-07-06 22:09:00-04:00,29811.75,29814.5,29808.25,29813.25,92,6,0,1,2026-07-06 22:08:00-04:00,2026-07-06 22:08:00-04:00,2026-07-06 22:09:00-04:00,True,False
1m,2026-07-06 22:09:00-04:00,2026-07-06 22:10:00-04:00,29812.75,29816.5,29802.25,29803.5,201,6,0,1,2026-07-06 22:09:00-04:00,2026-07-06 22:09:00-04:00,2026-07-06 22:10:00-04:00,True,False
1m,2026-07-06 22:10:00-04:00,2026-07-06 22:11:00-04:00,29805.5,29812.0,29802.0,29803.75,75,6,0,1,2026-07-06 22:10:00-04:00,2026-07-06 22:10:00-04:00,2026-07-06 22:11:00-04:00,True,False
1m,2026-07-06 22:11:00-04:00,2026-07-06 22:12:00-04:00,29803.75,29811.5,29800.5,29807.25,51,6,0,1,2026-07-06 22:11:00-04:00,2026-07-06 22:11:00-04:00,2026-07-06 22:12:00-04:00,True,False
1m,2026-07-06 22:12:00-04:00,2026-07-06 22:13:00-04:00,29808.25,29811.0,29803.0,29811.0,28,6,0,1,2026-07-06 22:12:00-04:00,2026-07-06 22:12:00-04:00,2026-07-06 22:13:00-04:00,True,False
1m,2026-07-06 22:13:00-04:00,2026-07-06 22:14:00-04:00,29812.5,29813.0,29804.25,29809.75,44,6,0,1,2026-07-06 22:13:00-04:00,2026-07-06 22:13:00-04:00,2026-07-06 22:14:00-04:00,True,False
1m,2026-07-06 22:14:00-04:00,2026-07-06 22:15:00-04:00,29807.75,29809.5,29804.25,29806.5,34,6,0,1,2026-07-06 22:14:00-04:00,2026-07-06 22:14:00-04:00,2026-07-06 22:15:00-04:00,True,False
1m,2026-07-06 22:15:00-04:00,2026-07-06 22:16:00-04:00,29806.25,29811.0,29799.25,29802.5,92,6,0,1,2026-07-06 22:15:00-04:00,2026-07-06 22:15:00-04:00,2026-07-06 22:16:00-04:00,True,False
1m,2026-07-06 22:16:00-04:00,2026-07-06 22:17:00-04:00,29806.0,29819.25,29806.0,29815.75,165,6,0,1,2026-07-06 22:16:00-04:00,2026-07-06 22:16:00-04:00,2026-07-06 22:17:00-04:00,True,False
1m,2026-07-06 22:17:00-04:00,2026-07-06 22:18:00-04:00,29816.0,29816.75,29805.5,29809.0,60,6,0,1,2026-07-06 22:17:00-04:00,2026-07-06 22:17:00-04:00,2026-07-06 22:18:00-04:00,True,False
1m,2026-07-06 22:18:00-04:00,2026-07-06 22:19:00-04:00,29808.75,29808.75,29800.25,29800.25,75,6,0,1,2026-07-06 22:18:00-04:00,2026-07-06 22:18:00-04:00,2026-07-06 22:19:00-04:00,True,False
1m,2026-07-06 22:19:00-04:00,2026-07-06 22:20:00-04:00,29800.5,29808.25,29800.25,29805.25,86,6,0,1,2026-07-06 22:19:00-04:00,2026-07-06 22:19:00-04:00,2026-07-06 22:20:00-04:00,True,False
1m,2026-07-06 22:20:00-04:00,2026-07-06 22:21:00-04:00,29804.25,29806.25,29796.5,29803.0,79,6,0,1,2026-07-06 22:20:00-04:00,2026-07-06 22:20:00-04:00,2026-07-06 22:21:00-04:00,True,False
1m,2026-07-06 22:21:00-04:00,2026-07-06 22:22:00-04:00,29800.75,29800.75,29785.0,29787.5,163,6,0,1,2026-07-06 22:21:00-04:00,2026-07-06 22:21:00-04:00,2026-07-06 22:22:00-04:00,True,False
1m,2026-07-06 22:22:00-04:00,2026-07-06 22:23:00-04:00,29788.75,29789.0,29781.75,29783.5,97,6,0,1,2026-07-06 22:22:00-04:00,2026-07-06 22:22:00-04:00,2026-07-06 22:23:00-04:00,True,False
1m,2026-07-06 22:23:00-04:00,2026-07-06 22:24:00-04:00,29783.5,29792.25,29780.0,29790.75,83,6,0,1,2026-07-06 22:23:00-04:00,2026-07-06 22:23:00-04:00,2026-07-06 22:24:00-04:00,True,False
1m,2026-07-06 22:24:00-04:00,2026-07-06 22:25:00-04:00,29793.5,29793.5,29776.75,29777.75,56,6,0,1,2026-07-06 22:24:00-04:00,2026-07-06 22:24:00-04:00,2026-07-06 22:25:00-04:00,True,False
1m,2026-07-06 22:25:00-04:00,2026-07-06 22:26:00-04:00,29777.0,29780.5,29772.0,29777.5,118,6,0,1,2026-07-06 22:25:00-04:00,2026-07-06 22:25:00-04:00,2026-07-06 22:26:00-04:00,True,False
1m,2026-07-06 22:26:00-04:00,2026-07-06 22:27:00-04:00,29775.0,29780.5,29774.0,29776.75,45,6,0,1,2026-07-06 22:26:00-04:00,2026-07-06 22:26:00-04:00,2026-07-06 22:27:00-04:00,True,False
1m,2026-07-06 22:27:00-04:00,2026-07-06 22:28:00-04:00,29773.75,29776.5,29769.75,29776.25,51,6,0,1,2026-07-06 22:27:00-04:00,2026-07-06 22:27:00-04:00,2026-07-06 22:28:00-04:00,True,False
1m,2026-07-06 22:28:00-04:00,2026-07-06 22:29:00-04:00,29778.25,29778.5,29772.75,29774.75,32,6,0,1,2026-07-06 22:28:00-04:00,2026-07-06 22:28:00-04:00,2026-07-06 22:29:00-04:00,True,False
1m,2026-07-06 22:29:00-04:00,2026-07-06 22:30:00-04:00,29774.5,29776.75,29772.5,29772.75,26,6,0,1,2026-07-06 22:29:00-04:00,2026-07-06 22:29:00-04:00,2026-07-06 22:30:00-04:00,True,False
1m,2026-07-06 22:30:00-04:00,2026-07-06 22:31:00-04:00,29771.5,29771.5,29759.5,29762.75,193,6,0,1,2026-07-06 22:30:00-04:00,2026-07-06 22:30:00-04:00,2026-07-06 22:31:00-04:00,True,False
1m,2026-07-06 22:31:00-04:00,2026-07-06 22:32:00-04:00,29763.5,29767.25,29758.0,29762.75,139,6,0,1,2026-07-06 22:31:00-04:00,2026-07-06 22:31:00-04:00,2026-07-06 22:32:00-04:00,True,False
1m,2026-07-06 22:32:00-04:00,2026-07-06 22:33:00-04:00,29761.75,29762.5,29756.5,29759.25,92,6,0,1,2026-07-06 22:32:00-04:00,2026-07-06 22:32:00-04:00,2026-07-06 22:33:00-04:00,True,False
1m,2026-07-06 22:33:00-04:00,2026-07-06 22:34:00-04:00,29759.75,29760.75,29747.5,29748.75,223,6,0,1,2026-07-06 22:33:00-04:00,2026-07-06 22:33:00-04:00,2026-07-06 22:34:00-04:00,True,False
1m,2026-07-06 22:34:00-04:00,2026-07-06 22:35:00-04:00,29747.75,29754.25,29746.0,29748.5,113,6,0,1,2026-07-06 22:34:00-04:00,2026-07-06 22:34:00-04:00,2026-07-06 22:35:00-04:00,True,False
1m,2026-07-06 22:35:00-04:00,2026-07-06 22:36:00-04:00,29749.0,29757.5,29749.0,29756.25,150,6,0,1,2026-07-06 22:35:00-04:00,2026-07-06 22:35:00-04:00,2026-07-06 22:36:00-04:00,True,False
1m,2026-07-06 22:36:00-04:00,2026-07-06 22:37:00-04:00,29757.5,29766.25,29749.75,29765.5,158,6,0,1,2026-07-06 22:36:00-04:00,2026-07-06 22:36:00-04:00,2026-07-06 22:37:00-04:00,True,False
1m,2026-07-06 22:37:00-04:00,2026-07-06 22:38:00-04:00,29765.75,29769.25,29745.5,29747.25,145,6,0,1,2026-07-06 22:37:00-04:00,2026-07-06 22:37:00-04:00,2026-07-06 22:38:00-04:00,True,False
1m,2026-07-06 22:38:00-04:00,2026-07-06 22:39:00-04:00,29746.25,29756.5,29738.75,29756.5,271,6,0,1,2026-07-06 22:38:00-04:00,2026-07-06 22:38:00-04:00,2026-07-06 22:39:00-04:00,True,False
1m,2026-07-06 22:39:00-04:00,2026-07-06 22:40:00-04:00,29757.25,29777.5,29757.25,29772.75,170,6,0,1,2026-07-06 22:39:00-04:00,2026-07-06 22:39:00-04:00,2026-07-06 22:40:00-04:00,True,False
1m,2026-07-06 22:40:00-04:00,2026-07-06 22:41:00-04:00,29773.5,29778.75,29769.25,29777.5,96,6,0,1,2026-07-06 22:40:00-04:00,2026-07-06 22:40:00-04:00,2026-07-06 22:41:00-04:00,True,False
