episode_id,lane,entry_seq,session,exact_matches,reduced_family_matches,similarity_nearest,similarity_l1
EP-02351,A,6749,NY_PM,,,PB-0002,0.0
EP-02352,C,6756,NY_PM,,,PB-0001,0.0
EP-02353,A,6759,NY_PM,,,PB-0002,4.0
EP-02354,A,6761,NY_PM,,,PB-0001,3.0
EP-02355,A,6765,NY_PM,,,PB-0002,4.0
EP-02356,A,6768,NY_PM,,,PB-0002,0.0
EP-02357,C,6769,NY_PM,,,PB-0002,0.0
EP-02358,A,6770,NY_PM,,,PB-0001,10.0
EP-02359,A,6773,NY_PM,,,PB-0001,1.0
EP-02360,B,6774,NY_PM,,,PB-0001,1.0
EP-02361,A,6779,NY_PM,,,PB-0001,2.0
EP-02362,B,6780,NY_PM,,,PB-0001,28.0
EP-02363,A,6784,NY_PM,,,PB-0001,0.0
EP-02364,D,6785,NY_PM,,,PB-0002,0.0
EP-02365,A,6787,NY_PM,,,PB-0001,0.0
EP-02366,C,6788,NY_PM,,,PB-0002,0.0
EP-02367,A,6789,NY_PM,,,PB-0001,4.0
EP-02368,C,6789,NY_PM,,,PB-0002,0.0
EP-02369,C,6790,NY_PM,,,PB-0001,11.0
EP-02370,D,6791,NY_PM,,,PB-0001,0.0
EP-02371,A,6792,NY_PM,,,PB-0002,4.0
EP-02372,A,6795,NY_PM,,,PB-0002,28.0
EP-02373,A,6806,NY_PM,,,PB-0002,0.0
EP-02374,A,6807,NY_PM,,,PB-0002,4.0
EP-02375,A,6808,NY_PM,,,PB-0002,0.0
EP-02376,A,6810,NY_PM,,,PB-0001,59.0
EP-02377,B,6810,NY_PM,,,PB-0002,28.0
EP-02378,D,6813,NY_PM,,,PB-0001,0.0
EP-02379,B,6818,NY_PM,,,PB-0002,0.0
EP-02380,A,6819,NY_PM,,,PB-0002,0.0
EP-02381,C,6821,NY_PM,,,PB-0002,0.0
EP-02382,A,6822,NY_PM,,,PB-0002,4.0
EP-02383,B,6822,NY_PM,,,PB-0001,0.0
EP-02384,D,6822,NY_PM,,,PB-0001,0.0
EP-02385,C,6825,NY_PM,,,PB-0001,7.0
EP-02386,D,6825,NY_PM,,,PB-0001,2.0
EP-02387,A,6828,NY_PM,,,PB-0002,4.0
EP-02388,A,6832,NY_PM,,,PB-0002,0.0
EP-02389,A,6833,NY_PM,,,PB-0002,0.0
EP-02390,A,6840,NY_PM,,,PB-0002,8.0
EP-02391,A,6840,NY_PM,,,PB-0001,10.0
EP-02392,A,6844,NY_PM,,,PB-0002,0.0
EP-02393,A,6848,NY_PM,,,PB-0002,0.0
EP-02394,A,6853,NY_PM,,,PB-0001,2.0
EP-02395,A,6855,NY_PM,,,PB-0002,8.0
EP-02396,A,6860,NY_PM,,,PB-0001,0.0
EP-02397,A,6867,NY_PM,,,PB-0001,4.0
EP-02398,A,6869,NY_PM,,,PB-0001,1.0
EP-02399,A,6876,NY_PM,,,PB-0002,0.0
EP-02400,A,6881,NY_PM,,,PB-0001,2.0
EP-02401,A,6883,NY_PM,,,PB-0001,0.0
