episode_id,direction,lane,trigger_tf,context_tf,is_multi_timeframe,context_family,context_id,component_ids,confluence,interaction_seq,context_zone_lo,context_zone_hi,dominant_state,n_variants,n_executable,variant_ids
EP-06702,-1,A,3,3,False,rb,RB2-003893,RB2-003893,False,5574,29922.75,29924.75,DELAYED_DISPLACEMENT,4,0,EP-06702-ENTRY_ON_TAP|EP-06702-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06702-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06702-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06703,-1,F,1,5,True,rb,RB2-004600,RB2-002481|RB2-004600,True,5575,29919.5,29925.5,FAILED_REACTION,1,0,EP-06703-ENTRY_ON_TAP
EP-06704,-1,A,5,5,False,rb,RB2-004600,RB2-004600,False,5575,29919.5,29925.5,FAILED_REACTION,1,0,EP-06704-ENTRY_ON_TAP
EP-06705,-1,A,1,3,True,rb,RB2-003893,RB2-003893,False,5576,29922.75,29924.75,FAILED_REACTION,2,0,EP-06705-ENTRY_ON_TAP|EP-06705-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06706,1,A,1,1,False,rb,RB2-002482,RB2-002482,False,5578,29919.25,29920.5,DELAYED_DISPLACEMENT,4,0,EP-06706-ENTRY_ON_TAP|EP-06706-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06706-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06706-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06707,-1,A,1,30,True,rb,RB2-005044,RB2-005044,False,5580,29922.0,29927.5,IMMEDIATE_DISPLACEMENT,4,0,EP-06707-ENTRY_ON_TAP|EP-06707-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06707-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06707-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-06708,1,F,1,15,True,rb,RB2-004910,RB2-003894|RB2-004910,True,5580,29913.25,29921.75,FAILED_REACTION,1,0,EP-06708-ENTRY_ON_TAP
EP-06709,1,A,3,3,False,rb,RB2-003894,RB2-003894,False,5580,29917.75,29920.5,IMMEDIATE_DISPLACEMENT,4,0,EP-06709-ENTRY_ON_TAP|EP-06709-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06709-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06709-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-06710,-1,A,15,15,False,rb,RB2-004908,RB2-004908,False,5580,29938.0,29945.25,FAILED_REACTION,1,0,EP-06710-ENTRY_ON_TAP
EP-06711,1,A,15,15,False,rb,RB2-004909,RB2-004909,False,5580,29905.5,29908.75,FAILED_REACTION,3,0,EP-06711-ENTRY_ON_TAP|EP-06711-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06711-ENTRY_ON_NEW_FVG
EP-06712,1,A,15,15,False,rb,RB2-004910,RB2-004910,False,5580,29913.25,29921.75,FAILED_REACTION,3,0,EP-06712-ENTRY_ON_TAP|EP-06712-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06712-ENTRY_ON_NEW_FVG
EP-06713,-1,A,30,30,False,rb,RB2-005044,RB2-005044,False,5580,29922.0,29927.5,FAILED_REACTION,1,0,EP-06713-ENTRY_ON_TAP
EP-06714,-1,A,60,60,False,rb,RB2-005111,RB2-005111,False,5580,29937.75,29961.0,MINIMAL_WICK_REJECTION,4,0,EP-06714-ENTRY_ON_TAP|EP-06714-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06714-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06714-ENTRY_ON_NEW_FVG
EP-06715,-1,A,1,1,False,rb,RB2-002484,RB2-002484,False,5581,29928.5,29930.0,FAILED_REACTION,2,0,EP-06715-ENTRY_ON_TAP|EP-06715-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06716,1,A,1,1,False,rb,RB2-002483,RB2-002483,False,5581,29918.75,29920.0,FAILED_REACTION,1,0,EP-06716-ENTRY_ON_TAP
EP-06717,1,A,1,15,True,rb,RB2-004909,RB2-004909,False,5582,29905.5,29908.75,IMMEDIATE_DISPLACEMENT,5,0,EP-06717-ENTRY_ON_TAP|EP-06717-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06717-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06717-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06717-ENTRY_ON_NEW_FVG
EP-06718,-1,A,5,5,False,rb,RB2-004595,RB2-004595,False,5585,29938.0,29945.25,FAILED_REACTION,1,0,EP-06718-ENTRY_ON_TAP
EP-06719,-1,F,1,60,True,rb,RB2-005111,RB2-004595|RB2-004908|RB2-005111,True,5586,29937.75,29961.0,MINIMAL_WICK_REJECTION,3,0,EP-06719-ENTRY_ON_TAP|EP-06719-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06719-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-06720,1,A,1,1,False,rb,RB2-002486,RB2-002486,False,5586,29930.75,29932.25,DELAYED_DISPLACEMENT,4,0,EP-06720-ENTRY_ON_TAP|EP-06720-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06720-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06720-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06721,1,B,1,1,False,fvg,FVG2-000620,FVG2-000620,False,5587,29918.75,29930.75,DELAYED_DISPLACEMENT,3,0,EP-06721-ENTRY_ON_TAP|EP-06721-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06721-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06722,1,A,1,3,True,rb,RB2-003895,RB2-003895,False,5589,29929.25,29934.75,STRONG_REJECTION_DEPARTURE,4,0,EP-06722-ENTRY_ON_TAP|EP-06722-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06722-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06722-ENTRY_ON_STRONG_REJECTION
EP-06723,1,A,3,3,False,rb,RB2-003895,RB2-003895,False,5589,29929.25,29934.75,DELAYED_DISPLACEMENT,4,0,EP-06723-ENTRY_ON_TAP|EP-06723-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06723-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06723-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06724,1,A,1,1,False,rb,RB2-002488,RB2-002488,False,5591,29933.25,29936.75,STRONG_REJECTION_DEPARTURE,5,0,EP-06724-ENTRY_ON_TAP|EP-06724-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06724-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06724-ENTRY_ON_STRONG_REJECTION|EP-06724-ENTRY_ON_NEW_FVG
EP-06725,-1,A,1,3,True,rb,RB2-003896,RB2-003896,False,5592,29937.0,29939.25,FAILED_REACTION,1,0,EP-06725-ENTRY_ON_TAP
EP-06726,-1,A,3,3,False,rb,RB2-003896,RB2-003896,False,5592,29937.0,29939.25,FAILED_REACTION,1,0,EP-06726-ENTRY_ON_TAP
EP-06727,1,F,1,5,True,rb,RB2-004602,RB2-003897|RB2-004602,True,5595,29933.25,29937.75,DELAYED_DISPLACEMENT,5,0,EP-06727-ENTRY_ON_TAP|EP-06727-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06727-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06727-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06727-ENTRY_ON_NEW_FVG
EP-06728,1,A,3,3,False,rb,RB2-003897,RB2-003897,False,5595,29936.0,29939.0,DELAYED_DISPLACEMENT,3,0,EP-06728-ENTRY_ON_TAP|EP-06728-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06728-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06729,1,A,5,5,False,rb,RB2-004601,RB2-004601,False,5595,29929.25,29932.25,STRONG_REJECTION_DEPARTURE,5,0,EP-06729-ENTRY_ON_TAP|EP-06729-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06729-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06729-ENTRY_ON_STRONG_REJECTION|EP-06729-ENTRY_ON_NEW_FVG
EP-06730,1,A,5,5,False,rb,RB2-004602,RB2-004602,False,5595,29933.25,29937.75,STRONG_REJECTION_DEPARTURE,5,0,EP-06730-ENTRY_ON_TAP|EP-06730-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06730-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06730-ENTRY_ON_STRONG_REJECTION|EP-06730-ENTRY_ON_NEW_FVG
EP-06731,1,F,1,5,True,rb,RB2-004601,RB2-002487|RB2-004601,True,5596,29929.25,29932.25,DELAYED_DISPLACEMENT,4,0,EP-06731-ENTRY_ON_TAP|EP-06731-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06731-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06731-ENTRY_ON_NEW_FVG
EP-06732,-1,A,1,1,False,rb,RB2-002489,RB2-002489,False,5598,29938.25,29938.75,FAILED_REACTION,1,0,EP-06732-ENTRY_ON_TAP
EP-06733,-1,A,1,1,False,rb,RB2-002490,RB2-002490,False,5600,29946.5,29949.0,FAILED_REACTION,2,0,EP-06733-ENTRY_ON_TAP|EP-06733-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06734,1,B,1,1,False,fvg,FVG2-000621,FVG2-000621,False,5600,29938.75,29941.5,DELAYED_DISPLACEMENT,4,0,EP-06734-ENTRY_ON_TAP|EP-06734-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06734-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06734-ENTRY_ON_NEW_FVG
EP-06735,-1,A,1,3,True,rb,RB2-003898,RB2-003898,False,5601,29938.75,29950.5,FAILED_REACTION,1,0,EP-06735-ENTRY_ON_TAP
EP-06736,-1,A,3,3,False,rb,RB2-003898,RB2-003898,False,5601,29938.75,29950.5,FAILED_REACTION,1,0,EP-06736-ENTRY_ON_TAP
EP-06737,-1,A,1,1,False,rb,RB2-002491,RB2-002491,False,5602,29943.25,29946.25,FAILED_REACTION,1,0,EP-06737-ENTRY_ON_TAP
EP-06738,-1,A,1,1,False,rb,RB2-002461,RB2-002461,False,5603,29951.25,29955.5,FAILED_REACTION,1,0,EP-06738-ENTRY_ON_TAP
EP-06739,1,A,1,1,False,rb,RB2-002492,RB2-002492,False,5603,29938.75,29943.25,DELAYED_DISPLACEMENT,4,0,EP-06739-ENTRY_ON_TAP|EP-06739-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06739-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06739-ENTRY_ON_NEW_FVG
EP-06740,-1,F,1,3,True,rb,RB2-003899,RB2-002494|RB2-003899,True,5607,29962.0,29964.25,DELAYED_DISPLACEMENT,4,0,EP-06740-ENTRY_ON_TAP|EP-06740-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06740-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06740-ENTRY_ON_NEW_IFVG
EP-06741,-1,A,3,3,False,rb,RB2-003899,RB2-003899,False,5607,29962.0,29964.25,DELAYED_DISPLACEMENT,4,0,EP-06741-ENTRY_ON_TAP|EP-06741-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06741-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06741-ENTRY_ON_NEW_FVG
EP-06742,-1,A,1,1,False,rb,RB2-002495,RB2-002495,False,5609,29957.25,29960.5,IMMEDIATE_DISPLACEMENT,6,0,EP-06742-ENTRY_ON_TAP|EP-06742-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06742-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06742-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06742-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06742-ENTRY_ON_NEW_IFVG
EP-06743,-1,A,1,5,True,rb,RB2-004604,RB2-004604,False,5610,29956.0,29964.25,DELAYED_DISPLACEMENT,4,0,EP-06743-ENTRY_ON_TAP|EP-06743-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06743-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06743-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06744,1,F,1,5,True,fvg,FVG2-001143,FVG2-000622|FVG2-001143|RB2-002493,True,5610,29949.0,29954.25,FAILED_REACTION,1,0,EP-06744-ENTRY_ON_TAP
EP-06745,1,A,1,5,True,rb,RB2-004603,RB2-004603,False,5610,29938.25,29946.75,DELAYED_DISPLACEMENT,4,0,EP-06745-ENTRY_ON_TAP|EP-06745-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06745-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06745-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06746,-1,A,5,5,False,rb,RB2-004604,RB2-004604,False,5610,29956.0,29964.25,DELAYED_DISPLACEMENT,6,0,EP-06746-ENTRY_ON_TAP|EP-06746-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06746-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06746-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06746-ENTRY_ON_NEW_FVG|EP-06746-ENTRY_ON_NEW_IFVG
EP-06747,1,B,5,5,False,fvg,FVG2-001143,FVG2-001143,False,5610,29949.0,29954.25,FAILED_REACTION,1,0,EP-06747-ENTRY_ON_TAP
EP-06748,1,A,5,5,False,rb,RB2-004603,RB2-004603,False,5610,29938.25,29946.75,FAILED_REACTION,2,0,EP-06748-ENTRY_ON_TAP|EP-06748-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06749,1,A,1,1,False,rb,RB2-002496,RB2-002496,False,5611,29944.0,29947.75,IMMEDIATE_DISPLACEMENT,3,0,EP-06749-ENTRY_ON_TAP|EP-06749-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06749-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-06750,-1,C,1,1,False,ifvg,IFVG2-000325,IFVG2-000325,False,5612,29953.25,29954.25,DELAYED_DISPLACEMENT,4,0,EP-06750-ENTRY_ON_IFVG_RETEST|EP-06750-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06750-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06750-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06751,-1,A,1,1,False,rb,RB2-002497,RB2-002497,False,5612,29948.75,29951.75,FAILED_REACTION,1,0,EP-06751-ENTRY_ON_TAP
EP-06752,-1,A,1,1,False,rb,RB2-002498,RB2-002498,False,5613,29954.0,29955.5,IMMEDIATE_DISPLACEMENT,5,0,EP-06752-ENTRY_ON_TAP|EP-06752-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06752-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06752-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06752-ENTRY_ON_NEW_FVG
EP-06753,1,A,1,3,True,rb,RB2-003900,RB2-003900,False,5613,29944.0,29954.0,MINIMAL_WICK_REJECTION,3,0,EP-06753-ENTRY_ON_TAP|EP-06753-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06753-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-06754,1,A,3,3,False,rb,RB2-003900,RB2-003900,False,5613,29944.0,29954.0,FAILED_REACTION,1,0,EP-06754-ENTRY_ON_TAP
EP-06755,-1,C,1,5,True,ifvg,IFVG2-000602,IFVG2-000602,False,5615,29949.0,29954.25,FAILED_REACTION,1,0,EP-06755-ENTRY_ON_IFVG_RETEST
EP-06756,-1,C,5,5,False,ifvg,IFVG2-000602,IFVG2-000602,False,5615,29949.0,29954.25,IMMEDIATE_DISPLACEMENT,7,0,EP-06756-ENTRY_ON_IFVG_RETEST|EP-06756-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06756-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06756-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06756-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06756-ENTRY_ON_NEW_FVG|EP-06756-ENTRY_ON_NEW_IFVG
EP-06757,1,A,1,1,False,rb,RB2-002499,RB2-002499,False,5616,29949.25,29951.25,FAILED_REACTION,2,0,EP-06757-ENTRY_ON_TAP|EP-06757-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06758,1,A,1,1,False,rb,RB2-002500,RB2-002500,False,5618,29953.5,29954.0,FAILED_REACTION,1,0,EP-06758-ENTRY_ON_TAP
EP-06759,-1,A,1,1,False,rb,RB2-002501,RB2-002501,False,5620,29954.25,29957.0,IMMEDIATE_DISPLACEMENT,7,0,EP-06759-ENTRY_ON_TAP|EP-06759-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06759-ENTRY_ON_STRONG_REJECTION|EP-06759-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06759-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06759-ENTRY_ON_NEW_FVG|EP-06759-ENTRY_ON_NEW_IFVG
EP-06760,1,A,1,5,True,rb,RB2-004605,RB2-004605,False,5620,29948.25,29952.0,FAILED_REACTION,1,0,EP-06760-ENTRY_ON_TAP
EP-06761,1,A,5,5,False,rb,RB2-004605,RB2-004605,False,5620,29948.25,29952.0,FAILED_REACTION,1,0,EP-06761-ENTRY_ON_TAP
EP-06762,-1,B,1,1,False,fvg,FVG2-000624,FVG2-000624,False,5623,29947.75,29951.75,CLOSE_BACK_OUTSIDE,3,0,EP-06762-ENTRY_ON_TAP|EP-06762-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06762-ENTRY_ON_NEW_IFVG
EP-06763,-1,A,1,1,False,rb,RB2-002502,RB2-002502,False,5625,29944.75,29948.0,CLOSE_BACK_OUTSIDE,2,0,EP-06763-ENTRY_ON_TAP|EP-06763-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-06764,1,F,1,15,True,fvg,FVG2-001205,FVG2-001142|FVG2-001205,True,5625,29927.5,29929.5,STRONG_REJECTION_DEPARTURE,3,0,EP-06764-ENTRY_ON_TAP|EP-06764-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06764-ENTRY_ON_STRONG_REJECTION
EP-06765,1,F,1,15,True,rb,RB2-004911,RB2-003902|RB2-004911,True,5625,29938.5,29942.0,FAILED_REACTION,1,0,EP-06765-ENTRY_ON_TAP
EP-06766,1,A,3,3,False,rb,RB2-003902,RB2-003902,False,5625,29938.5,29942.0,FAILED_REACTION,1,0,EP-06766-ENTRY_ON_TAP
EP-06767,1,B,5,5,False,fvg,FVG2-001142,FVG2-001142,False,5625,29923.75,29929.25,IMMEDIATE_DISPLACEMENT,3,0,EP-06767-ENTRY_ON_TAP|EP-06767-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06767-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-06768,1,B,15,15,False,fvg,FVG2-001205,FVG2-001205,False,5625,29927.5,29929.5,FAILED_REACTION,1,0,EP-06768-ENTRY_ON_TAP
EP-06769,1,A,15,15,False,rb,RB2-004911,RB2-004911,False,5625,29938.5,29942.0,FAILED_REACTION,1,0,EP-06769-ENTRY_ON_TAP
EP-06770,-1,C,1,1,False,ifvg,IFVG2-000326,IFVG2-000326,False,5626,29938.75,29941.5,FAILED_REACTION,3,0,EP-06770-ENTRY_ON_IFVG_RETEST|EP-06770-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06770-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-06771,1,A,1,1,False,rb,RB2-002503,RB2-002503,False,5626,29927.25,29935.0,STRONG_REJECTION_DEPARTURE,4,0,EP-06771-ENTRY_ON_TAP|EP-06771-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06771-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06771-ENTRY_ON_STRONG_REJECTION
EP-06772,-1,A,1,1,False,rb,RB2-002504,RB2-002504,False,5627,29936.5,29941.0,FAILED_REACTION,3,0,EP-06772-ENTRY_ON_TAP|EP-06772-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06772-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-06773,-1,B,3,3,False,fvg,FVG2-000972,FVG2-000972,False,5631,29945.0,29946.5,FAILED_REACTION,1,0,EP-06773-ENTRY_ON_TAP
EP-06774,1,A,3,3,False,rb,RB2-003903,RB2-003903,False,5631,29926.0,29933.0,IMMEDIATE_DISPLACEMENT,5,0,EP-06774-ENTRY_ON_TAP|EP-06774-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06774-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06774-ENTRY_ON_NEW_FVG|EP-06774-ENTRY_ON_NEW_IFVG
EP-06775,-1,B,1,3,True,fvg,FVG2-000972,FVG2-000972,False,5632,29945.0,29946.5,FAILED_REACTION,1,0,EP-06775-ENTRY_ON_TAP
EP-06776,1,A,1,1,False,rb,RB2-002505,RB2-002505,False,5632,29935.25,29938.5,IMMEDIATE_DISPLACEMENT,6,0,EP-06776-ENTRY_ON_TAP|EP-06776-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06776-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06776-ENTRY_ON_STRONG_REJECTION|EP-06776-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06776-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06777,1,A,1,3,True,rb,RB2-003903,RB2-003903,False,5633,29926.0,29933.0,DELAYED_DISPLACEMENT,4,0,EP-06777-ENTRY_ON_TAP|EP-06777-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06777-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06777-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06778,-1,B,1,3,True,fvg,FVG2-000971,FVG2-000971,False,5634,29948.0,29948.25,FAILED_REACTION,1,0,EP-06778-ENTRY_ON_TAP
EP-06779,-1,A,1,3,True,rb,RB2-003901,RB2-003901,False,5634,29954.25,29957.0,DELAYED_DISPLACEMENT,6,0,EP-06779-ENTRY_ON_TAP|EP-06779-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06779-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06779-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06779-ENTRY_ON_NEW_FVG|EP-06779-ENTRY_ON_NEW_IFVG
EP-06780,-1,B,1,1,False,fvg,FVG2-000623,FVG2-000623,False,5634,29953.0,29954.0,FAILED_REACTION,1,0,EP-06780-ENTRY_ON_TAP
EP-06781,-1,B,3,3,False,fvg,FVG2-000971,FVG2-000971,False,5634,29948.0,29948.25,IMMEDIATE_DISPLACEMENT,7,0,EP-06781-ENTRY_ON_TAP|EP-06781-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06781-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06781-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06781-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06781-ENTRY_ON_NEW_FVG|EP-06781-ENTRY_ON_NEW_IFVG
EP-06782,-1,A,3,3,False,rb,RB2-003901,RB2-003901,False,5634,29954.25,29957.0,IMMEDIATE_DISPLACEMENT,7,0,EP-06782-ENTRY_ON_TAP|EP-06782-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06782-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06782-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06782-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06782-ENTRY_ON_NEW_FVG|EP-06782-ENTRY_ON_NEW_IFVG
EP-06783,1,A,1,1,False,rb,RB2-002506,RB2-002506,False,5636,29944.25,29949.0,FAILED_REACTION,1,0,EP-06783-ENTRY_ON_TAP
EP-06784,1,C,1,3,True,ifvg,IFVG2-000515,IFVG2-000515,False,5637,29948.0,29948.25,FAILED_REACTION,1,0,EP-06784-ENTRY_ON_IFVG_RETEST
EP-06785,1,B,3,3,False,fvg,FVG2-000973,FVG2-000973,False,5637,29941.75,29944.0,FAILED_REACTION,1,0,EP-06785-ENTRY_ON_TAP
EP-06786,1,C,3,3,False,ifvg,IFVG2-000515,IFVG2-000515,False,5637,29948.0,29948.25,FAILED_REACTION,1,0,EP-06786-ENTRY_ON_IFVG_RETEST
EP-06787,1,B,1,3,True,fvg,FVG2-000973,FVG2-000973,False,5638,29941.75,29944.0,FAILED_REACTION,1,0,EP-06787-ENTRY_ON_TAP
EP-06788,-1,F,1,15,True,rb,RB2-004912,FVG2-000625|IFVG2-000516|RB2-002507|RB2-004912,True,5640,29941.0,29958.0,IMMEDIATE_DISPLACEMENT,5,0,EP-06788-ENTRY_ON_TAP|EP-06788-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06788-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06788-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06788-ENTRY_ON_NEW_IFVG
EP-06789,1,A,1,30,True,rb,RB2-005046,RB2-005046,False,5640,29926.0,29932.5,FAILED_REACTION,1,0,EP-06789-ENTRY_ON_TAP
EP-06790,-1,C,3,3,False,ifvg,IFVG2-000516,IFVG2-000516,False,5640,29941.75,29944.0,DELAYED_DISPLACEMENT,4,0,EP-06790-ENTRY_ON_IFVG_RETEST|EP-06790-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06790-ENTRY_ON_DELAYED_DISPLACEMENT|EP-06790-ENTRY_ON_NEW_FVG
EP-06791,-1,A,15,15,False,rb,RB2-004912,RB2-004912,False,5640,29941.0,29958.0,IMMEDIATE_DISPLACEMENT,4,0,EP-06791-ENTRY_ON_TAP|EP-06791-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06791-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-06791-ENTRY_ON_NEW_FVG
EP-06792,1,B,30,30,False,fvg,FVG2-001236,FVG2-001236,False,5640,29821.25,29856.25,DELAYED_DISPLACEMENT,5,0,EP-06792-ENTRY_ON_TAP|EP-06792-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06792-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06792-ENTRY_ON_STRONG_REJECTION|EP-06792-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06793,1,A,30,30,False,rb,RB2-005039,RB2-005039,False,5640,29864.0,29890.5,DELAYED_DISPLACEMENT,4,0,EP-06793-ENTRY_ON_TAP|EP-06793-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06793-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-06793-ENTRY_ON_DELAYED_DISPLACEMENT
EP-06794,1,A,30,30,False,rb,RB2-005045,RB2-005045,False,5640,29907.0,29921.5,FAILED_REACTION,1,0,EP-06794-ENTRY_ON_TAP
EP-06795,1,A,30,30,False,rb,RB2-005046,RB2-005046,False,5640,29926.0,29932.5,FAILED_REACTION,1,0,EP-06795-ENTRY_ON_TAP
EP-06796,1,F,1,30,True,rb,RB2-005045,RB2-002485|RB2-005045,True,5641,29907.0,29921.5,FAILED_REACTION,1,0,EP-06796-ENTRY_ON_TAP
EP-06797,1,A,1,30,True,rb,RB2-005039,RB2-005039,False,5642,29864.0,29890.5,FAILED_REACTION,3,0,EP-06797-ENTRY_ON_TAP|EP-06797-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-06797-ENTRY_ON_MINIMAL_WICK_REJECTION
