episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr,rejection_reason
EP-05731,EP-05731-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 03:50:00-04:00,29582.25,29574.5,,,,,NO_STRUCTURAL_STOP
EP-05731,EP-05731-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 03:51:00-04:00,29570.75,29574.5,29569.75,ifvg,1,0.2667,INSUFFICIENT_NATURAL_RR
EP-05731,EP-05731-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 03:51:00-04:00,29570.75,29574.5,29569.75,ifvg,1,0.2667,INSUFFICIENT_NATURAL_RR
EP-05731,EP-05731-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 03:51:00-04:00,29570.75,29574.5,29569.75,ifvg,1,0.2667,INSUFFICIENT_NATURAL_RR
EP-05732,EP-05732-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,5,1,True,2026-07-16 03:51:00-04:00,29570.75,29556.0,29574.75,ifvg,1,0.2712,INSUFFICIENT_NATURAL_RR
EP-05732,EP-05732-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,5,1,True,2026-07-16 03:52:00-04:00,29573.0,29556.0,29574.75,ifvg,1,0.1029,INSUFFICIENT_NATURAL_RR
EP-05733,EP-05733-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,LONDON,1,1,False,2026-07-16 03:51:00-04:00,29570.75,29572.25,,,,,NO_STRUCTURAL_STOP
EP-05734,EP-05734-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,5,5,False,2026-07-16 03:55:00-04:00,29566.0,29556.0,29574.75,ifvg,1,0.875,authorized_pattern_but_target_or_rr_family_mismatch
EP-05736,EP-05736-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 03:54:00-04:00,29569.5,29556.0,29574.75,ifvg,1,0.3889,INSUFFICIENT_NATURAL_RR
EP-05737,EP-05737-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,3,1,True,2026-07-16 03:54:00-04:00,29569.5,29556.0,29574.75,ifvg,1,0.3889,INSUFFICIENT_NATURAL_RR
EP-05739,EP-05739-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 03:56:00-04:00,29555.75,29571.0,29534.25,ifvg,1,1.4098,authorized_pattern_but_target_or_rr_family_mismatch
EP-05739,EP-05739-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:00:00-04:00,29563.5,29571.0,29563.25,ifvg,1,0.0333,INSUFFICIENT_NATURAL_RR
EP-05739,EP-05739-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 03:56:00-04:00,29555.75,29571.0,29534.25,ifvg,1,1.4098,authorized_pattern_but_target_or_rr_family_mismatch
EP-05739,EP-05739-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:00:00-04:00,29563.5,29571.0,29563.25,ifvg,1,0.0333,INSUFFICIENT_NATURAL_RR
EP-05739,EP-05739-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,NEW_FVG,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 03:57:00-04:00,29554.0,29571.0,29534.25,ifvg,1,1.1618,authorized_pattern_but_target_or_rr_family_mismatch
EP-05740,EP-05740-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 03:59:00-04:00,29569.0,29552.25,29574.75,ifvg,1,0.3433,INSUFFICIENT_NATURAL_RR
EP-05740,EP-05740-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 03:59:00-04:00,29569.0,29552.25,29574.75,ifvg,1,0.3433,INSUFFICIENT_NATURAL_RR
EP-05740,EP-05740-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 03:59:00-04:00,29569.0,29552.25,29574.75,ifvg,1,0.3433,INSUFFICIENT_NATURAL_RR
EP-05741,EP-05741-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 03:58:00-04:00,29556.25,29563.25,29555.5,rb,3,0.1071,INSUFFICIENT_NATURAL_RR
EP-05742,EP-05742-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,3,1,True,2026-07-16 03:58:00-04:00,29556.25,29548.5,29556.5,ifvg,1,0.0323,INSUFFICIENT_NATURAL_RR
EP-05742,EP-05742-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,3,1,True,2026-07-16 03:59:00-04:00,29569.0,29548.5,29574.75,ifvg,1,0.2805,INSUFFICIENT_NATURAL_RR
EP-05743,EP-05743-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:00:00-04:00,29563.5,29548.5,29574.75,ifvg,1,0.75,authorized_pattern_but_target_or_rr_family_mismatch
EP-05744,EP-05744-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 03:59:00-04:00,29569.0,29557.75,,,,,NO_STRUCTURAL_STOP
EP-05746,EP-05746-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,3,1,True,2026-07-16 04:01:00-04:00,29559.0,29570.25,29555.5,rb,3,0.3111,INSUFFICIENT_NATURAL_RR
EP-05746,EP-05746-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,3,1,True,2026-07-16 04:02:00-04:00,29547.0,29570.25,29534.25,ifvg,1,0.5484,authorized_pattern_but_target_or_rr_family_mismatch
EP-05746,EP-05746-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,LONDON,3,1,True,2026-07-16 04:02:00-04:00,29547.0,29570.25,29534.25,ifvg,1,0.5484,authorized_pattern_but_target_or_rr_family_mismatch
EP-05746,EP-05746-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,3,1,True,2026-07-16 04:02:00-04:00,29547.0,29570.25,29534.25,ifvg,1,0.5484,authorized_pattern_but_target_or_rr_family_mismatch
EP-05747,EP-05747-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,LONDON,30,1,True,2026-07-16 04:01:00-04:00,29559.0,29548.5,29561.0,ifvg,1,0.1905,INSUFFICIENT_NATURAL_RR
EP-05751,EP-05751-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:02:00-04:00,29547.0,29572.75,29534.25,ifvg,1,0.4951,INSUFFICIENT_NATURAL_RR
EP-05751,EP-05751-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:04:00-04:00,29526.0,29572.75,29523.5,ifvg,1,0.0535,INSUFFICIENT_NATURAL_RR
EP-05753,EP-05753-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:06:00-04:00,29544.0,29521.0,29555.75,rb,1,0.5109,authorized_pattern_but_target_or_rr_family_mismatch
EP-05753,EP-05753-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:06:00-04:00,29544.0,29521.0,29555.75,rb,1,0.5109,authorized_pattern_but_target_or_rr_family_mismatch
EP-05755,EP-05755-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,5,5,False,2026-07-16 04:10:00-04:00,29528.0,29521.0,29535.25,rb,1,1.0357,authorized_pattern_but_target_or_rr_family_mismatch
EP-05756,EP-05756-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,LONDON,3,1,True,2026-07-16 04:07:00-04:00,29542.0,29521.0,29555.75,rb,1,0.6548,authorized_pattern_but_target_or_rr_family_mismatch
EP-05758,EP-05758-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:11:00-04:00,29511.75,29536.75,29510.0,ifvg,1,0.07,INSUFFICIENT_NATURAL_RR
EP-05758,EP-05758-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:12:00-04:00,29505.0,29536.75,29504.5,ifvg,1,0.0157,INSUFFICIENT_NATURAL_RR
EP-05762,EP-05762-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,5,5,False,2026-07-16 04:15:00-04:00,29493.75,29460.75,29498.25,ifvg,1,0.1364,INSUFFICIENT_NATURAL_RR
EP-05763,EP-05763-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,LONDON,1,1,False,2026-07-16 04:12:00-04:00,29505.0,29493.75,29506.75,ifvg,1,0.1556,INSUFFICIENT_NATURAL_RR
EP-05764,EP-05764-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:12:00-04:00,29505.0,29508.75,,,,,NO_STRUCTURAL_STOP
EP-05765,EP-05765-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,5,1,True,2026-07-16 04:13:00-04:00,29497.0,29460.75,29498.25,ifvg,1,0.0345,INSUFFICIENT_NATURAL_RR
EP-05765,EP-05765-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,5,1,True,2026-07-16 04:14:00-04:00,29511.75,29460.75,29513.0,fvg,1,0.0245,INSUFFICIENT_NATURAL_RR
EP-05766,EP-05766-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:13:00-04:00,29497.0,29499.25,,,,,NO_STRUCTURAL_STOP
EP-05766,EP-05766-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:14:00-04:00,29511.75,29499.25,29513.0,fvg,1,0.1,INSUFFICIENT_NATURAL_RR
EP-05766,EP-05766-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:14:00-04:00,29511.75,29499.25,29513.0,fvg,1,0.1,INSUFFICIENT_NATURAL_RR
EP-05766,EP-05766-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:14:00-04:00,29511.75,29499.25,29513.0,fvg,1,0.1,INSUFFICIENT_NATURAL_RR
EP-05767,EP-05767-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:14:00-04:00,29511.75,29508.75,,,,,NO_STRUCTURAL_STOP
EP-05767,EP-05767-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29508.75,29490.75,ifvg,1,0.2,INSUFFICIENT_NATURAL_RR
EP-05767,EP-05767-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29508.75,29490.75,ifvg,1,0.2,INSUFFICIENT_NATURAL_RR
EP-05767,EP-05767-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29508.75,29490.75,ifvg,1,0.2,INSUFFICIENT_NATURAL_RR
EP-05768,EP-05768-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:14:00-04:00,29511.75,29491.75,29513.0,fvg,1,0.0625,INSUFFICIENT_NATURAL_RR
EP-05769,EP-05769-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29523.5,29490.75,ifvg,1,0.1008,INSUFFICIENT_NATURAL_RR
EP-05769,EP-05769-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:16:00-04:00,29487.75,29523.5,29478.25,ifvg,1,0.2657,INSUFFICIENT_NATURAL_RR
EP-05770,EP-05770-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29481.25,29498.25,ifvg,1,0.36,INSUFFICIENT_NATURAL_RR
EP-05771,EP-05771-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,LONDON,1,1,False,2026-07-16 04:15:00-04:00,29493.75,29505.25,,,,,NO_STRUCTURAL_STOP
EP-05773,EP-05773-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:17:00-04:00,29487.75,29484.25,29498.25,ifvg,1,3.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-05773,EP-05773-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:18:00-04:00,29521.5,29484.25,29535.25,rb,1,0.3691,INSUFFICIENT_NATURAL_RR
EP-05773,EP-05773-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:18:00-04:00,29521.5,29484.25,29535.25,rb,1,0.3691,INSUFFICIENT_NATURAL_RR
EP-05773,EP-05773-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:18:00-04:00,29521.5,29484.25,29535.25,rb,1,0.3691,INSUFFICIENT_NATURAL_RR
EP-05775,EP-05775-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:21:00-04:00,29521.0,29512.75,29538.25,rb,5,2.0909,authorized_pattern_but_target_or_rr_family_mismatch
EP-05775,EP-05775-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:21:00-04:00,29521.0,29512.75,29538.25,rb,5,2.0909,authorized_pattern_but_target_or_rr_family_mismatch
EP-05775,EP-05775-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:22:00-04:00,29540.75,29512.75,29542.0,rb,1,0.0446,INSUFFICIENT_NATURAL_RR
EP-05776,EP-05776-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,5,5,False,2026-07-16 04:25:00-04:00,29523.75,29549.75,29523.5,ifvg,1,0.0096,INSUFFICIENT_NATURAL_RR
EP-05778,EP-05778-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,1,1,False,2026-07-16 04:22:00-04:00,29540.75,29537.75,,,,,NO_STRUCTURAL_STOP
EP-05779,EP-05779-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:22:00-04:00,29540.75,29527.75,,,,,NO_STRUCTURAL_STOP
EP-05780,EP-05780-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,LONDON,3,1,True,2026-07-16 04:22:00-04:00,29540.75,29506.75,29542.0,rb,1,0.0368,INSUFFICIENT_NATURAL_RR
EP-05780,EP-05780-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,3,1,True,2026-07-16 04:23:00-04:00,29550.75,29506.75,29555.75,rb,1,0.1136,INSUFFICIENT_NATURAL_RR
EP-05781,EP-05781-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,3,3,False,2026-07-16 04:24:00-04:00,29539.0,29549.75,29537.75,ifvg,1,0.1163,INSUFFICIENT_NATURAL_RR
EP-05781,EP-05781-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,3,3,False,2026-07-16 04:27:00-04:00,29534.75,29549.75,29534.25,ifvg,1,0.0333,INSUFFICIENT_NATURAL_RR
EP-05782,EP-05782-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:30:00-04:00,29539.5,29506.75,29555.75,rb,1,0.4962,INSUFFICIENT_NATURAL_RR
EP-05782,EP-05782-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:30:00-04:00,29539.5,29506.75,29555.75,rb,1,0.4962,INSUFFICIENT_NATURAL_RR
EP-05782,EP-05782-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:36:00-04:00,29560.5,29506.75,29561.0,ifvg,1,0.0093,INSUFFICIENT_NATURAL_RR
EP-05783,EP-05783-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,3,1,True,2026-07-16 04:23:00-04:00,29550.75,29549.75,,,,,NO_STRUCTURAL_STOP
EP-05784,EP-05784-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:24:00-04:00,29539.0,29560.75,29537.75,ifvg,1,0.0575,INSUFFICIENT_NATURAL_RR
EP-05784,EP-05784-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:25:00-04:00,29523.75,29560.75,29523.5,ifvg,1,0.0068,INSUFFICIENT_NATURAL_RR
EP-05785,EP-05785-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,LONDON,1,1,False,2026-07-16 04:24:00-04:00,29539.0,29527.75,29555.75,rb,1,1.4889,authorized_pattern_but_target_or_rr_family_mismatch
EP-05786,EP-05786-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,LONDON,3,1,True,2026-07-16 04:25:00-04:00,29523.75,29513.75,29527.75,ifvg,1,0.4,INSUFFICIENT_NATURAL_RR
EP-05787,EP-05787-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,LONDON,3,3,False,2026-07-16 04:27:00-04:00,29534.75,29513.75,29536.5,rb,1,0.0833,INSUFFICIENT_NATURAL_RR
EP-05788,EP-05788-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,LONDON,1,1,False,2026-07-16 04:26:00-04:00,29530.0,29540.0,29527.75,ifvg,3,0.225,INSUFFICIENT_NATURAL_RR
EP-05789,EP-05789-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:27:00-04:00,29534.75,29521.75,29536.5,rb,1,0.1346,INSUFFICIENT_NATURAL_RR
EP-05789,EP-05789-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,1,1,False,2026-07-16 04:29:00-04:00,29524.75,29521.75,29527.75,ifvg,1,1.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-05790,EP-05790-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:28:00-04:00,29525.5,29535.5,29523.5,ifvg,1,0.2,INSUFFICIENT_NATURAL_RR
EP-05790,EP-05790-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:28:00-04:00,29525.5,29535.5,29523.5,ifvg,1,0.2,INSUFFICIENT_NATURAL_RR
EP-05792,EP-05792-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:33:00-04:00,29541.25,29521.75,29555.75,rb,1,0.7436,authorized_pattern_but_target_or_rr_family_mismatch
EP-05792,EP-05792-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,LONDON,3,3,False,2026-07-16 04:33:00-04:00,29541.25,29521.75,29555.75,rb,1,0.7436,authorized_pattern_but_target_or_rr_family_mismatch
EP-05793,EP-05793-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:30:00-04:00,29539.5,29540.0,29538.5,rb,30,2.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-05794,EP-05794-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,1,1,False,2026-07-16 04:30:00-04:00,29539.5,29534.0,,,,,NO_STRUCTURAL_STOP
EP-05795,EP-05795-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,LONDON,15,1,True,2026-07-16 04:31:00-04:00,29540.25,29561.75,29538.75,rb,1,0.0698,INSUFFICIENT_NATURAL_RR
EP-05798,EP-05798-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,LONDON,30,30,False,2026-07-16 05:00:00-04:00,29593.25,29611.75,29589.0,ifvg,1,0.2297,INSUFFICIENT_NATURAL_RR
