episode_id,role,structure_id
EP-02014,target:BRANCH_SEMANTIC_TARGET,FVG2-000164
EP-02014,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000164
EP-02015,context/component,IFVG2-000340
EP-02015,target:NEAREST_VALID_STRUCTURE,RB2-000331
EP-02015,target:BRANCH_SEMANTIC_TARGET,RB2-000331
EP-02015,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000331
EP-02016,context/component,RB2-002578
EP-02016,target:NEAREST_VALID_STRUCTURE,RB2-000659
EP-02016,target:BRANCH_SEMANTIC_TARGET,RB2-002320
EP-02016,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002320
EP-02017,context/component,FVG2-001208
EP-02017,target:NEAREST_VALID_STRUCTURE,RB2-000633
EP-02017,target:BRANCH_SEMANTIC_TARGET,RB2-000633
EP-02017,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004916
EP-02018,context/component,FVG2-000646
EP-02018,target:NEAREST_VALID_STRUCTURE,RB2-000633
EP-02018,target:BRANCH_SEMANTIC_TARGET,RB2-000633
EP-02018,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000633
EP-02019,context/component,RB2-003930
EP-02019,target:NEAREST_VALID_STRUCTURE,FVG2-000160
EP-02019,target:BRANCH_SEMANTIC_TARGET,FVG2-000160
EP-02019,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003925
EP-02020,context/component,RB2-002582
EP-02020,target:NEAREST_VALID_STRUCTURE,RB2-000003
EP-02020,target:BRANCH_SEMANTIC_TARGET,RB2-000003
EP-02020,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000003
EP-02021,context/component,FVG2-000649
EP-02021,target:NEAREST_VALID_STRUCTURE,RB2-000383
EP-02021,target:BRANCH_SEMANTIC_TARGET,RB2-000518
EP-02021,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000518
EP-02022,context/component,RB2-002586
EP-02022,target:NEAREST_VALID_STRUCTURE,RB2-002416
EP-02022,target:BRANCH_SEMANTIC_TARGET,RB2-000071
EP-02022,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000071
EP-02023,context/component,RB2-002587
EP-02023,target:NEAREST_VALID_STRUCTURE,RB2-000416
EP-02023,target:BRANCH_SEMANTIC_TARGET,RB2-002491
EP-02023,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002491
EP-02024,context/component,IFVG2-000518
EP-02024,target:NEAREST_VALID_STRUCTURE,FVG2-000148
EP-02024,target:BRANCH_SEMANTIC_TARGET,RB2-002502
EP-02024,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000972
EP-02025,context/component,FVG2-000651
EP-02025,target:NEAREST_VALID_STRUCTURE,FVG2-000011
EP-02025,target:BRANCH_SEMANTIC_TARGET,FVG2-000011
EP-02025,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000011
EP-02026,context/component,RB2-002590
EP-02026,target:NEAREST_VALID_STRUCTURE,RB2-002424
EP-02026,target:BRANCH_SEMANTIC_TARGET,RB2-002424
EP-02026,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002424
EP-02027,context/component,RB2-005047
EP-02027,context/component,RB2-005112
EP-02027,target:NEAREST_VALID_STRUCTURE,RB2-000009
EP-02027,target:BRANCH_SEMANTIC_TARGET,RB2-000009
EP-02027,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005109
EP-02028,context/component,IFVG2-000605
EP-02028,target:NEAREST_VALID_STRUCTURE,RB2-000009
EP-02028,target:BRANCH_SEMANTIC_TARGET,RB2-000009
EP-02028,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004581
EP-02029,context/component,RB2-002591
EP-02029,target:NEAREST_VALID_STRUCTURE,RB2-000009
EP-02029,target:BRANCH_SEMANTIC_TARGET,RB2-000009
EP-02029,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000009
EP-02030,context/component,RB2-003934
EP-02030,target:NEAREST_VALID_STRUCTURE,RB2-000538
EP-02030,target:BRANCH_SEMANTIC_TARGET,RB2-000598
EP-02030,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004581
EP-02031,context/component,IFVG2-000603
EP-02032,context/component,RB2-002595
EP-02032,target:NEAREST_VALID_STRUCTURE,RB2-002420
EP-02032,target:BRANCH_SEMANTIC_TARGET,RB2-002425
EP-02032,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002425
EP-02033,context/component,RB2-002598
EP-02033,target:NEAREST_VALID_STRUCTURE,FVG2-000096
EP-02033,target:BRANCH_SEMANTIC_TARGET,IFVG2-000050
EP-02033,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000050
EP-02034,context/component,IFVG2-000341
EP-02034,target:NEAREST_VALID_STRUCTURE,RB2-000371
EP-02034,target:BRANCH_SEMANTIC_TARGET,RB2-000371
EP-02034,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000371
EP-02035,context/component,IFVG2-000342
EP-02035,target:NEAREST_VALID_STRUCTURE,RB2-000371
EP-02035,target:BRANCH_SEMANTIC_TARGET,RB2-000371
EP-02035,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000371
EP-02036,context/component,IFVG2-000519
EP-02036,context/component,IFVG2-000520
EP-02036,context/component,IFVG2-000606
EP-02036,target:NEAREST_VALID_STRUCTURE,RB2-000410
EP-02036,target:BRANCH_SEMANTIC_TARGET,RB2-003871
EP-02036,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001027
EP-02037,context/component,RB2-002600
EP-02037,target:NEAREST_VALID_STRUCTURE,RB2-000410
EP-02037,target:BRANCH_SEMANTIC_TARGET,RB2-003871
EP-02037,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003871
EP-02038,context/component,IFVG2-000519
EP-02038,target:NEAREST_VALID_STRUCTURE,RB2-000367
EP-02038,target:BRANCH_SEMANTIC_TARGET,FVG2-000129
EP-02038,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003093
EP-02039,context/component,IFVG2-000605
EP-02039,target:NEAREST_VALID_STRUCTURE,RB2-000004
EP-02039,target:BRANCH_SEMANTIC_TARGET,RB2-000004
EP-02039,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004628
EP-02040,context/component,IFVG2-000343
EP-02040,target:NEAREST_VALID_STRUCTURE,RB2-000381
EP-02040,target:BRANCH_SEMANTIC_TARGET,RB2-002353
EP-02040,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002353
EP-02041,context/component,RB2-002607
EP-02041,target:NEAREST_VALID_STRUCTURE,RB2-002465
EP-02041,target:BRANCH_SEMANTIC_TARGET,RB2-002465
EP-02041,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002465
EP-02042,context/component,RB2-002609
EP-02042,target:NEAREST_VALID_STRUCTURE,RB2-000627
EP-02042,target:BRANCH_SEMANTIC_TARGET,RB2-002477
EP-02042,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002477
EP-02043,context/component,RB2-003939
EP-02043,target:NEAREST_VALID_STRUCTURE,FVG2-000129
EP-02043,target:BRANCH_SEMANTIC_TARGET,FVG2-000129
EP-02043,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003093
EP-02044,context/component,RB2-005049
EP-02044,target:NEAREST_VALID_STRUCTURE,FVG2-000156
EP-02044,target:BRANCH_SEMANTIC_TARGET,FVG2-000156
EP-02044,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005111
EP-02045,context/component,IFVG2-000632
EP-02045,context/component,RB2-003940
EP-02045,target:NEAREST_VALID_STRUCTURE,FVG2-000156
EP-02045,target:BRANCH_SEMANTIC_TARGET,FVG2-000156
EP-02045,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001175
EP-02046,context/component,FVG2-000654
EP-02046,target:NEAREST_VALID_STRUCTURE,RB2-002590
EP-02046,target:BRANCH_SEMANTIC_TARGET,RB2-000030
EP-02046,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000030
EP-02047,context/component,IFVG2-000342
EP-02047,target:NEAREST_VALID_STRUCTURE,RB2-003887
EP-02047,target:BRANCH_SEMANTIC_TARGET,RB2-003887
EP-02047,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003887
EP-02048,context/component,RB2-002616
EP-02048,target:NEAREST_VALID_STRUCTURE,RB2-002355
EP-02048,target:BRANCH_SEMANTIC_TARGET,IFVG2-000516
EP-02048,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000516
EP-02049,context/component,IFVG2-000521
EP-02049,context/component,RB2-003942
EP-02049,target:NEAREST_VALID_STRUCTURE,RB2-002464
EP-02049,target:BRANCH_SEMANTIC_TARGET,RB2-002464
EP-02049,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004912
EP-02050,context/component,RB2-002596
EP-02050,target:NEAREST_VALID_STRUCTURE,RB2-002591
EP-02050,target:BRANCH_SEMANTIC_TARGET,RB2-002591
EP-02050,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002591
EP-02051,context/component,IFVG2-000521
EP-02051,context/component,IFVG2-000607
EP-02051,context/component,RB2-004632
EP-02051,target:NEAREST_VALID_STRUCTURE,RB2-002413
EP-02051,target:BRANCH_SEMANTIC_TARGET,RB2-002490
EP-02051,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004591
EP-02052,context/component,RB2-004626
EP-02052,target:NEAREST_VALID_STRUCTURE,RB2-002420
EP-02052,target:BRANCH_SEMANTIC_TARGET,RB2-002425
EP-02052,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004911
EP-02053,context/component,RB2-002620
EP-02053,target:NEAREST_VALID_STRUCTURE,RB2-000452
EP-02053,target:BRANCH_SEMANTIC_TARGET,RB2-002502
EP-02053,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002502
EP-02054,context/component,RB2-002623
EP-02054,target:NEAREST_VALID_STRUCTURE,FVG2-000619
EP-02054,target:BRANCH_SEMANTIC_TARGET,FVG2-000619
EP-02054,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000619
EP-02055,context/component,RB2-002612
EP-02055,target:NEAREST_VALID_STRUCTURE,RB2-002607
EP-02055,target:BRANCH_SEMANTIC_TARGET,RB2-002607
EP-02055,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002607
EP-02056,context/component,RB2-002629
EP-02056,target:NEAREST_VALID_STRUCTURE,RB2-002345
EP-02056,target:BRANCH_SEMANTIC_TARGET,RB2-002345
EP-02056,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002345
EP-02057,context/component,RB2-003947
EP-02057,target:NEAREST_VALID_STRUCTURE,RB2-004195
EP-02057,target:BRANCH_SEMANTIC_TARGET,RB2-004195
EP-02057,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004195
EP-02058,context/component,RB2-004634
EP-02058,target:NEAREST_VALID_STRUCTURE,RB2-000518
EP-02058,target:BRANCH_SEMANTIC_TARGET,RB2-003949
EP-02058,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004921
EP-02059,context/component,RB2-002632
EP-02059,target:NEAREST_VALID_STRUCTURE,FVG2-000102
EP-02059,target:BRANCH_SEMANTIC_TARGET,FVG2-000102
EP-02059,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000102
EP-02060,context/component,RB2-003946
EP-02060,target:NEAREST_VALID_STRUCTURE,FVG2-001168
EP-02060,target:BRANCH_SEMANTIC_TARGET,RB2-002352
EP-02060,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003888
EP-02061,context/component,RB2-003948
EP-02061,target:NEAREST_VALID_STRUCTURE,FVG2-001168
EP-02061,target:BRANCH_SEMANTIC_TARGET,RB2-002352
EP-02061,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003888
EP-02062,context/component,IFVG2-000344
EP-02062,target:NEAREST_VALID_STRUCTURE,RB2-004896
EP-02062,target:BRANCH_SEMANTIC_TARGET,RB2-004896
EP-02062,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004896
EP-02063,context/component,IFVG2-000345
EP-02063,target:NEAREST_VALID_STRUCTURE,RB2-002273
EP-02063,target:BRANCH_SEMANTIC_TARGET,RB2-000339
EP-02063,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000339
EP-02064,context/component,FVG2-000647
EP-02064,target:NEAREST_VALID_STRUCTURE,RB2-000376
EP-02064,target:BRANCH_SEMANTIC_TARGET,RB2-000376
EP-02064,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000376
EP-02065,context/component,IFVG2-000346
EP-02065,target:NEAREST_VALID_STRUCTURE,RB2-000351
EP-02065,target:BRANCH_SEMANTIC_TARGET,RB2-000351
EP-02065,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000351
EP-02066,context/component,RB2-002580
EP-02066,target:NEAREST_VALID_STRUCTURE,RB2-000311
EP-02066,target:BRANCH_SEMANTIC_TARGET,RB2-000311
EP-02066,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000311
EP-02067,context/component,IFVG2-000346
EP-02067,target:NEAREST_VALID_STRUCTURE,RB2-000351
EP-02067,target:BRANCH_SEMANTIC_TARGET,RB2-000351
EP-02067,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000351
EP-02068,context/component,IFVG2-000608
EP-02068,target:NEAREST_VALID_STRUCTURE,FVG2-000644
EP-02068,target:BRANCH_SEMANTIC_TARGET,IFVG2-000340
EP-02068,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004621
EP-02069,context/component,RB2-002577
EP-02069,target:NEAREST_VALID_STRUCTURE,RB2-002641
EP-02069,target:BRANCH_SEMANTIC_TARGET,RB2-002641
EP-02069,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002641
EP-02070,context/component,RB2-003951
EP-02070,target:NEAREST_VALID_STRUCTURE,RB2-003158
EP-02070,target:BRANCH_SEMANTIC_TARGET,RB2-003158
EP-02070,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003158
EP-02071,context/component,IFVG2-000608
EP-02071,target:NEAREST_VALID_STRUCTURE,RB2-002643
EP-02071,target:BRANCH_SEMANTIC_TARGET,RB2-002643
EP-02071,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005112
EP-02072,context/component,FVG2-000645
EP-02072,target:NEAREST_VALID_STRUCTURE,RB2-000331
EP-02072,target:BRANCH_SEMANTIC_TARGET,RB2-000331
EP-02072,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000331
EP-02073,context/component,RB2-002576
EP-02073,target:NEAREST_VALID_STRUCTURE,RB2-000331
EP-02073,target:BRANCH_SEMANTIC_TARGET,RB2-000331
EP-02073,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000331
EP-02074,context/component,RB2-002643
EP-02074,target:NEAREST_VALID_STRUCTURE,RB2-002273
EP-02074,target:BRANCH_SEMANTIC_TARGET,RB2-002273
EP-02074,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002273
EP-02075,context/component,RB2-002644
EP-02075,target:NEAREST_VALID_STRUCTURE,RB2-002343
EP-02075,target:BRANCH_SEMANTIC_TARGET,RB2-002343
EP-02075,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002343
EP-02076,context/component,IFVG2-000634
EP-02076,target:NEAREST_VALID_STRUCTURE,RB2-002514
EP-02076,target:BRANCH_SEMANTIC_TARGET,IFVG2-000058
EP-02076,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005049
EP-02077,context/component,RB2-002646
EP-02077,target:NEAREST_VALID_STRUCTURE,RB2-002514
EP-02077,target:BRANCH_SEMANTIC_TARGET,IFVG2-000058
EP-02077,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000058
EP-02078,context/component,RB2-002649
EP-02078,target:NEAREST_VALID_STRUCTURE,RB2-002548
EP-02078,target:BRANCH_SEMANTIC_TARGET,RB2-002548
EP-02078,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002548
EP-02079,context/component,IFVG2-000634
EP-02079,context/component,RB2-004637
EP-02079,target:NEAREST_VALID_STRUCTURE,RB2-000313
EP-02079,target:BRANCH_SEMANTIC_TARGET,RB2-000313
EP-02079,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004893
EP-02080,context/component,RB2-002651
EP-02080,target:NEAREST_VALID_STRUCTURE,FVG2-000626
EP-02080,target:BRANCH_SEMANTIC_TARGET,FVG2-000626
EP-02080,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000626
EP-02081,context/component,RB2-002653
EP-02081,target:NEAREST_VALID_STRUCTURE,RB2-002651
EP-02081,target:BRANCH_SEMANTIC_TARGET,RB2-002651
EP-02081,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002651
EP-02082,context/component,IFVG2-000349
EP-02083,context/component,RB2-003955
EP-02083,target:NEAREST_VALID_STRUCTURE,RB2-000327
EP-02083,target:BRANCH_SEMANTIC_TARGET,RB2-000650
EP-02083,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003840
EP-02084,context/component,FVG2-000665
EP-02084,context/component,RB2-002658
EP-02084,target:NEAREST_VALID_STRUCTURE,RB2-003930
EP-02084,target:BRANCH_SEMANTIC_TARGET,RB2-000348
EP-02084,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000348
EP-02085,context/component,RB2-002659
EP-02085,target:NEAREST_VALID_STRUCTURE,RB2-000333
EP-02085,target:BRANCH_SEMANTIC_TARGET,RB2-000333
EP-02085,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000333
EP-02086,context/component,RB2-002665
EP-02086,context/component,RB2-003920
EP-02086,target:NEAREST_VALID_STRUCTURE,RB2-000295
EP-02086,target:BRANCH_SEMANTIC_TARGET,RB2-000221
EP-02086,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000788
EP-02087,context/component,RB2-002666
EP-02087,target:NEAREST_VALID_STRUCTURE,RB2-003910
EP-02087,target:BRANCH_SEMANTIC_TARGET,IFVG2-000649
EP-02087,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000649
EP-02088,context/component,RB2-004615
EP-02088,target:NEAREST_VALID_STRUCTURE,RB2-000295
EP-02088,target:BRANCH_SEMANTIC_TARGET,RB2-000221
EP-02088,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001029
EP-02089,context/component,RB2-002668
EP-02089,target:NEAREST_VALID_STRUCTURE,RB2-000087
EP-02089,target:BRANCH_SEMANTIC_TARGET,RB2-000087
EP-02089,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000087
EP-02090,context/component,RB2-002671
EP-02090,target:NEAREST_VALID_STRUCTURE,RB2-000709
EP-02090,target:BRANCH_SEMANTIC_TARGET,RB2-003166
EP-02090,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003166
EP-02091,context/component,RB2-002673
EP-02091,target:NEAREST_VALID_STRUCTURE,RB2-000194
EP-02091,target:BRANCH_SEMANTIC_TARGET,RB2-000194
EP-02091,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000194
EP-02092,context/component,RB2-002675
EP-02092,target:NEAREST_VALID_STRUCTURE,RB2-004100
EP-02092,target:BRANCH_SEMANTIC_TARGET,FVG2-000983
EP-02092,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000983
EP-02093,context/component,IFVG2-000351
EP-02093,target:NEAREST_VALID_STRUCTURE,RB2-000087
EP-02093,target:BRANCH_SEMANTIC_TARGET,RB2-000171
EP-02093,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000171
EP-02094,context/component,RB2-003964
EP-02094,target:NEAREST_VALID_STRUCTURE,RB2-000173
EP-02094,target:BRANCH_SEMANTIC_TARGET,RB2-000245
EP-02094,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000975
EP-02095,context/component,RB2-002672
EP-02095,target:NEAREST_VALID_STRUCTURE,RB2-000279
EP-02095,target:BRANCH_SEMANTIC_TARGET,FVG2-000591
EP-02095,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000591
EP-02096,context/component,RB2-002678
EP-02096,target:NEAREST_VALID_STRUCTURE,FVG2-000175
EP-02096,target:BRANCH_SEMANTIC_TARGET,FVG2-000175
EP-02096,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000175
EP-02097,context/component,IFVG2-000351
EP-02097,target:NEAREST_VALID_STRUCTURE,RB2-000090
EP-02097,target:BRANCH_SEMANTIC_TARGET,RB2-000090
EP-02097,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000090
EP-02098,context/component,RB2-003962
EP-02098,target:NEAREST_VALID_STRUCTURE,RB2-002286
EP-02098,target:BRANCH_SEMANTIC_TARGET,RB2-002286
EP-02098,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003101
EP-02099,context/component,RB2-004642
EP-02099,target:NEAREST_VALID_STRUCTURE,RB2-002677
EP-02099,target:BRANCH_SEMANTIC_TARGET,RB2-004724
EP-02099,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004724
EP-02100,context/component,IFVG2-000522
EP-02101,context/component,RB2-002682
EP-02101,target:NEAREST_VALID_STRUCTURE,RB2-000703
EP-02101,target:BRANCH_SEMANTIC_TARGET,RB2-000703
EP-02101,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000703
EP-02102,context/component,RB2-002686
EP-02102,target:NEAREST_VALID_STRUCTURE,RB2-002528
EP-02102,target:BRANCH_SEMANTIC_TARGET,RB2-002528
EP-02102,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002528
EP-02103,context/component,RB2-004644
EP-02103,target:NEAREST_VALID_STRUCTURE,RB2-000178
EP-02103,target:BRANCH_SEMANTIC_TARGET,RB2-000178
EP-02103,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004120
EP-02104,context/component,FVG2-000669
EP-02104,target:NEAREST_VALID_STRUCTURE,RB2-002524
EP-02104,target:BRANCH_SEMANTIC_TARGET,RB2-002524
EP-02104,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002524
EP-02105,context/component,FVG2-000985
EP-02105,target:NEAREST_VALID_STRUCTURE,RB2-000685
EP-02105,target:BRANCH_SEMANTIC_TARGET,RB2-000685
EP-02105,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003297
EP-02106,context/component,RB2-002690
EP-02106,target:NEAREST_VALID_STRUCTURE,FVG2-001022
EP-02106,target:BRANCH_SEMANTIC_TARGET,FVG2-001022
EP-02106,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001022
EP-02107,context/component,RB2-003967
EP-02107,target:NEAREST_VALID_STRUCTURE,RB2-003142
EP-02107,target:BRANCH_SEMANTIC_TARGET,RB2-002286
EP-02107,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003101
EP-02108,context/component,IFVG2-000609
EP-02108,target:NEAREST_VALID_STRUCTURE,RB2-000689
EP-02108,target:BRANCH_SEMANTIC_TARGET,RB2-000689
EP-02108,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001046
EP-02109,context/component,RB2-002697
EP-02109,target:NEAREST_VALID_STRUCTURE,FVG2-000047
EP-02109,target:BRANCH_SEMANTIC_TARGET,FVG2-000047
EP-02109,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000047
EP-02110,context/component,RB2-004926
EP-02110,target:NEAREST_VALID_STRUCTURE,RB2-000190
EP-02110,target:BRANCH_SEMANTIC_TARGET,RB2-000190
EP-02110,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004732
EP-02111,context/component,RB2-002698
EP-02111,target:NEAREST_VALID_STRUCTURE,RB2-000209
EP-02111,target:BRANCH_SEMANTIC_TARGET,RB2-000209
EP-02111,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000209
EP-02112,context/component,RB2-004647
EP-02112,target:NEAREST_VALID_STRUCTURE,RB2-000081
EP-02112,target:BRANCH_SEMANTIC_TARGET,RB2-000081
EP-02112,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004230
EP-02113,context/component,RB2-003970
EP-02113,target:NEAREST_VALID_STRUCTURE,RB2-002523
EP-02113,target:BRANCH_SEMANTIC_TARGET,RB2-000713
EP-02113,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003826
EP-02114,context/component,IFVG2-000353
EP-02114,target:NEAREST_VALID_STRUCTURE,FVG2-000078
EP-02114,target:BRANCH_SEMANTIC_TARGET,FVG2-000078
EP-02114,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000078
EP-02115,context/component,FVG2-000674
EP-02115,target:NEAREST_VALID_STRUCTURE,FVG2-000984
EP-02115,target:BRANCH_SEMANTIC_TARGET,FVG2-000984
EP-02115,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000984
EP-02116,context/component,IFVG2-000353
EP-02116,target:NEAREST_VALID_STRUCTURE,FVG2-000984
EP-02116,target:BRANCH_SEMANTIC_TARGET,FVG2-000984
EP-02116,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000984
EP-02117,context/component,RB2-004925
EP-02117,target:NEAREST_VALID_STRUCTURE,FVG2-000078
EP-02117,target:BRANCH_SEMANTIC_TARGET,FVG2-000078
EP-02117,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004723
EP-02118,context/component,RB2-003971
EP-02118,target:NEAREST_VALID_STRUCTURE,RB2-000082
EP-02118,target:BRANCH_SEMANTIC_TARGET,RB2-000082
EP-02118,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003132
EP-02119,context/component,RB2-002705
EP-02119,target:NEAREST_VALID_STRUCTURE,RB2-002700
EP-02119,target:BRANCH_SEMANTIC_TARGET,RB2-002700
EP-02119,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002700
EP-02120,context/component,RB2-002707
EP-02120,target:NEAREST_VALID_STRUCTURE,RB2-004649
EP-02120,target:BRANCH_SEMANTIC_TARGET,RB2-004649
EP-02120,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004649
EP-02121,context/component,RB2-002710
EP-02121,target:NEAREST_VALID_STRUCTURE,RB2-000082
EP-02121,target:BRANCH_SEMANTIC_TARGET,RB2-000167
EP-02121,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000167
EP-02122,context/component,RB2-002714
EP-02122,target:NEAREST_VALID_STRUCTURE,RB2-000161
EP-02122,target:BRANCH_SEMANTIC_TARGET,RB2-000161
