episode_id,policy,structure_id,family,timeframe,surface,distance,freshness_bars,availability_seq,natural_rr
EP-00091,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000171,rb,1,29626.0,2.0,1,404,2.0
EP-00092,NEAREST_VALID_STRUCTURE,RB2-003171,rb,3,29622.75,3.25,11,405,0.52
EP-00092,BRANCH_SEMANTIC_TARGET,RB2-000172,rb,1,29623.0,3.5,5,411,0.56
EP-00092,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000172,rb,1,29623.0,3.5,5,411,0.56
EP-00093,NEAREST_VALID_STRUCTURE,RB2-003165,rb,3,29660.5,0.25,60,369,0.0096
EP-00093,BRANCH_SEMANTIC_TARGET,RB2-003165,rb,3,29660.5,0.25,60,369,0.0096
EP-00093,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003165,rb,3,29660.5,0.25,60,369,0.0096
EP-00094,NEAREST_VALID_STRUCTURE,RB2-000160,rb,1,29673.25,1.0,50,380,0.0282
EP-00094,BRANCH_SEMANTIC_TARGET,RB2-000160,rb,1,29673.25,1.0,50,380,0.0282
EP-00094,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219,fvg,15,29677.75,5.5,40,390,0.1549
EP-00095,NEAREST_VALID_STRUCTURE,RB2-003167,rb,3,29677.75,4.0,53,381,0.3636
EP-00095,BRANCH_SEMANTIC_TARGET,RB2-000154,rb,1,29676.5,5.25,73,361,0.4773
EP-00095,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000154,rb,1,29676.5,5.25,73,361,0.4773
EP-00096,NEAREST_VALID_STRUCTURE,RB2-000128,rb,1,29684.75,0.75,121,314,0.0159
EP-00096,BRANCH_SEMANTIC_TARGET,RB2-000131,rb,1,29687.5,3.5,117,318,0.0741
EP-00096,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004206,rb,5,29688.5,4.5,0,435,0.0952
EP-00097,NEAREST_VALID_STRUCTURE,RB2-000128,rb,1,29684.75,0.75,121,314,0.0385
EP-00097,BRANCH_SEMANTIC_TARGET,RB2-000131,rb,1,29687.5,3.5,117,318,0.1795
EP-00097,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004206,rb,5,29688.5,4.5,0,435,0.2308
EP-00098,NEAREST_VALID_STRUCTURE,RB2-000128,rb,1,29684.75,0.75,121,314,0.0769
EP-00098,BRANCH_SEMANTIC_TARGET,RB2-000131,rb,1,29687.5,3.5,117,318,0.359
EP-00098,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000131,rb,1,29687.5,3.5,117,318,0.359
EP-00099,NEAREST_VALID_STRUCTURE,FVG2-000041,fvg,1,29652.5,1.75,8,429,0.0636
EP-00099,BRANCH_SEMANTIC_TARGET,FVG2-000041,fvg,1,29652.5,1.75,8,429,0.0636
EP-00099,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000041,fvg,1,29652.5,1.75,8,429,0.0636
EP-00100,NEAREST_VALID_STRUCTURE,RB2-000157,rb,1,29656.5,0.25,72,366,0.0069
EP-00100,BRANCH_SEMANTIC_TARGET,RB2-000157,rb,1,29656.5,0.25,72,366,0.0069
EP-00100,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003178,rb,3,29656.5,0.25,0,438,0.0069
EP-00101,NEAREST_VALID_STRUCTURE,RB2-003168,rb,3,29657.25,0.5,51,387,0.0625
EP-00101,BRANCH_SEMANTIC_TARGET,RB2-003168,rb,3,29657.25,0.5,51,387,0.0625
EP-00101,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003168,rb,3,29657.25,0.5,51,387,0.0625
EP-00102,NEAREST_VALID_STRUCTURE,RB2-000163,rb,1,29650.25,0.25,51,388,0.0256
EP-00102,BRANCH_SEMANTIC_TARGET,RB2-000162,rb,1,29647.5,3.0,52,387,0.3077
EP-00102,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162,rb,1,29647.5,3.0,52,387,0.3077
EP-00103,NEAREST_VALID_STRUCTURE,RB2-000163,rb,1,29650.25,0.25,51,388,0.0143
EP-00103,BRANCH_SEMANTIC_TARGET,RB2-000162,rb,1,29647.5,3.0,52,387,0.1714
EP-00103,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162,rb,1,29647.5,3.0,52,387,0.1714
EP-00104,NEAREST_VALID_STRUCTURE,FVG2-000040,fvg,1,29634.0,0.5,39,402,0.0119
EP-00104,BRANCH_SEMANTIC_TARGET,RB2-003170,rb,3,29632.25,2.25,42,399,0.0536
EP-00104,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003170,rb,3,29632.25,2.25,42,399,0.0536
EP-00105,NEAREST_VALID_STRUCTURE,FVG2-000040,fvg,1,29634.0,0.5,39,402,0.0278
EP-00105,BRANCH_SEMANTIC_TARGET,RB2-003170,rb,3,29632.25,2.25,42,399,0.125
EP-00105,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003170,rb,3,29632.25,2.25,42,399,0.125
EP-00106,NEAREST_VALID_STRUCTURE,RB2-000186,rb,1,29632.75,0.5,0,442,0.026
EP-00106,BRANCH_SEMANTIC_TARGET,RB2-000186,rb,1,29632.75,0.5,0,442,0.026
EP-00106,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000186,rb,1,29632.75,0.5,0,442,0.026
EP-00108,NEAREST_VALID_STRUCTURE,RB2-003180,rb,3,29584.0,1.0,0,450,0.012
EP-00108,BRANCH_SEMANTIC_TARGET,RB2-003180,rb,3,29584.0,1.0,0,450,0.012
EP-00108,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004207,rb,5,29584.0,1.0,0,450,0.012
EP-00109,NEAREST_VALID_STRUCTURE,RB2-003180,rb,3,29584.0,1.0,0,450,0.0784
EP-00109,BRANCH_SEMANTIC_TARGET,RB2-003180,rb,3,29584.0,1.0,0,450,0.0784
EP-00109,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003180,rb,3,29584.0,1.0,0,450,0.0784
EP-00110,NEAREST_VALID_STRUCTURE,RB2-000192,rb,1,29572.25,0.5,0,451,0.0247
EP-00110,BRANCH_SEMANTIC_TARGET,RB2-000192,rb,1,29572.25,0.5,0,451,0.0247
EP-00110,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000192,rb,1,29572.25,0.5,0,451,0.0247
EP-00111,NEAREST_VALID_STRUCTURE,RB2-000190,rb,1,29581.0,3.25,5,448,0.0929
EP-00111,BRANCH_SEMANTIC_TARGET,FVG2-000820,fvg,3,29585.0,7.25,0,453,0.2071
EP-00111,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000820,fvg,3,29585.0,7.25,0,453,0.2071
EP-00113,NEAREST_VALID_STRUCTURE,FVG2-000039,fvg,1,29636.25,0.25,59,397,0.0083
EP-00113,BRANCH_SEMANTIC_TARGET,FVG2-000039,fvg,1,29636.25,0.25,59,397,0.0083
EP-00113,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000039,fvg,1,29636.25,0.25,59,397,0.0083
EP-00114,NEAREST_VALID_STRUCTURE,RB2-000164,rb,1,29638.75,0.25,68,389,0.0143
EP-00114,BRANCH_SEMANTIC_TARGET,FVG2-000038,fvg,1,29641.5,3.0,61,396,0.1714
EP-00114,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000038,fvg,1,29641.5,3.0,61,396,0.1714
EP-00115,NEAREST_VALID_STRUCTURE,RB2-000196,rb,1,29640.0,1.0,0,459,0.0303
EP-00115,BRANCH_SEMANTIC_TARGET,RB2-000196,rb,1,29640.0,1.0,0,459,0.0303
EP-00115,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000552,ifvg,5,29641.5,2.5,14,445,0.0758
EP-00116,NEAREST_VALID_STRUCTURE,RB2-000196,rb,1,29640.0,1.0,0,459,0.0227
EP-00116,BRANCH_SEMANTIC_TARGET,RB2-000196,rb,1,29640.0,1.0,0,459,0.0227
EP-00116,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000552,ifvg,5,29641.5,2.5,14,445,0.0568
EP-00117,NEAREST_VALID_STRUCTURE,RB2-000196,rb,1,29640.0,1.0,0,459,0.0185
EP-00117,BRANCH_SEMANTIC_TARGET,RB2-000196,rb,1,29640.0,1.0,0,459,0.0185
EP-00117,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000552,ifvg,5,29641.5,2.5,14,445,0.0463
EP-00118,NEAREST_VALID_STRUCTURE,RB2-000157,rb,1,29652.75,0.75,94,366,0.0333
EP-00118,BRANCH_SEMANTIC_TARGET,FVG2-001257,fvg,30,29655.75,3.75,40,420,0.1667
EP-00118,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,3.75,40,420,0.1667
EP-00119,NEAREST_VALID_STRUCTURE,RB2-003167,rb,3,29670.25,0.25,81,381,0.0039
EP-00119,BRANCH_SEMANTIC_TARGET,RB2-003167,rb,3,29670.25,0.25,81,381,0.0039
EP-00119,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003167,rb,3,29670.25,0.25,81,381,0.0039
EP-00120,NEAREST_VALID_STRUCTURE,FVG2-000045,fvg,1,29645.0,0.25,21,442,0.011
EP-00120,BRANCH_SEMANTIC_TARGET,IFVG2-000553,ifvg,5,29645.0,0.25,3,460,0.011
EP-00120,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000553,ifvg,5,29645.0,0.25,3,460,0.011
EP-00121,NEAREST_VALID_STRUCTURE,RB2-003182,rb,3,29637.0,0.5,0,465,0.0164
EP-00121,BRANCH_SEMANTIC_TARGET,RB2-003182,rb,3,29637.0,0.5,0,465,0.0164
EP-00121,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004202,rb,5,29636.75,0.75,65,400,0.0246
EP-00122,NEAREST_VALID_STRUCTURE,RB2-000178,rb,1,29634.25,1.5,43,427,0.0397
EP-00122,BRANCH_SEMANTIC_TARGET,RB2-000194,rb,1,29635.0,2.25,14,456,0.0596
EP-00122,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000194,rb,1,29635.0,2.25,14,456,0.0596
EP-00123,NEAREST_VALID_STRUCTURE,RB2-000178,rb,1,29634.25,1.5,43,427,0.1538
EP-00123,BRANCH_SEMANTIC_TARGET,RB2-000194,rb,1,29635.0,2.25,14,456,0.2308
EP-00123,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000194,rb,1,29635.0,2.25,14,456,0.2308
EP-00124,NEAREST_VALID_STRUCTURE,RB2-004199,rb,5,29654.0,1.0,106,365,0.0625
EP-00124,BRANCH_SEMANTIC_TARGET,FVG2-001257,fvg,30,29655.75,2.75,51,420,0.1719
EP-00124,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,2.75,51,420,0.1719
EP-00125,NEAREST_VALID_STRUCTURE,RB2-004199,rb,5,29654.0,1.0,106,365,0.0342
EP-00125,BRANCH_SEMANTIC_TARGET,FVG2-001257,fvg,30,29655.75,2.75,51,420,0.094
EP-00125,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,2.75,51,420,0.094
EP-00126,NEAREST_VALID_STRUCTURE,RB2-000167,rb,1,29636.25,0.25,77,397,0.0083
EP-00126,BRANCH_SEMANTIC_TARGET,RB2-000195,rb,1,29636.0,0.5,17,457,0.0165
EP-00126,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000195,rb,1,29636.0,0.5,17,457,0.0165
EP-00127,NEAREST_VALID_STRUCTURE,FVG2-001074,fvg,5,29636.75,0.5,72,405,0.04
EP-00127,BRANCH_SEMANTIC_TARGET,FVG2-001074,fvg,5,29636.75,0.5,72,405,0.04
EP-00127,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074,fvg,5,29636.75,0.5,72,405,0.04
EP-00129,NEAREST_VALID_STRUCTURE,FVG2-000815,fvg,3,29651.0,0.5,48,432,0.011
EP-00129,BRANCH_SEMANTIC_TARGET,IFVG2-000421,ifvg,3,29651.0,0.5,39,441,0.011
EP-00129,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004201,rb,5,29651.5,1.0,85,395,0.022
EP-00130,NEAREST_VALID_STRUCTURE,RB2-000204,rb,1,29638.5,0.75,8,478,0.0273
EP-00130,BRANCH_SEMANTIC_TARGET,IFVG2-000012,ifvg,1,29638.25,1.0,87,399,0.0364
EP-00130,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000550,ifvg,5,29638.25,1.0,61,425,0.0364
EP-00131,NEAREST_VALID_STRUCTURE,RB2-003179,rb,3,29606.0,7.0,43,447,0.1212
EP-00131,BRANCH_SEMANTIC_TARGET,RB2-000187,rb,1,29602.25,10.75,46,444,0.1861
EP-00131,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004818,rb,15,29585.0,28.0,25,465,0.4848
EP-00132,NEAREST_VALID_STRUCTURE,RB2-003179,rb,3,29606.0,7.0,43,447,0.2772
EP-00132,BRANCH_SEMANTIC_TARGET,RB2-000187,rb,1,29602.25,10.75,46,444,0.4257
EP-00132,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000187,rb,1,29602.25,10.75,46,444,0.4257
EP-00133,NEAREST_VALID_STRUCTURE,FVG2-000820,fvg,3,29589.75,0.25,41,453,0.0088
EP-00133,BRANCH_SEMANTIC_TARGET,IFVG2-000424,ifvg,3,29589.75,0.25,38,456,0.0088
EP-00133,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000424,ifvg,3,29589.75,0.25,38,456,0.0088
EP-00134,NEAREST_VALID_STRUCTURE,RB2-000212,rb,1,29592.75,0.75,1,494,0.0566
EP-00134,BRANCH_SEMANTIC_TARGET,RB2-000212,rb,1,29592.75,0.75,1,494,0.0566
EP-00134,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000212,rb,1,29592.75,0.75,1,494,0.0566
EP-00135,NEAREST_VALID_STRUCTURE,RB2-000189,rb,1,29597.75,0.25,50,447,0.0123
EP-00135,BRANCH_SEMANTIC_TARGET,IFVG2-000423,ifvg,3,29597.0,1.0,41,456,0.0494
EP-00135,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000423,ifvg,3,29597.0,1.0,41,456,0.0494
EP-00136,NEAREST_VALID_STRUCTURE,RB2-000211,rb,1,29593.5,3.5,5,493,0.359
EP-00136,BRANCH_SEMANTIC_TARGET,RB2-000211,rb,1,29593.5,3.5,5,493,0.359
EP-00136,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000211,rb,1,29593.5,3.5,5,493,0.359
EP-00137,NEAREST_VALID_STRUCTURE,RB2-000174,rb,1,29613.25,0.25,87,414,0.0139
EP-00137,BRANCH_SEMANTIC_TARGET,FVG2-000053,fvg,1,29618.0,5.0,10,491,0.2778
EP-00137,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204,rb,5,29624.75,11.75,91,410,0.6528
EP-00138,NEAREST_VALID_STRUCTURE,RB2-000174,rb,1,29613.25,0.25,87,414,0.0089
EP-00138,BRANCH_SEMANTIC_TARGET,FVG2-000053,fvg,1,29618.0,5.0,10,491,0.1786
EP-00138,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204,rb,5,29624.75,11.75,91,410,0.4196
EP-00139,NEAREST_VALID_STRUCTURE,RB2-000215,rb,1,29610.5,0.75,0,502,0.1111
EP-00139,BRANCH_SEMANTIC_TARGET,RB2-000215,rb,1,29610.5,0.75,0,502,0.1111
EP-00139,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000215,rb,1,29610.5,0.75,0,502,0.1111
EP-00140,NEAREST_VALID_STRUCTURE,RB2-003173,rb,3,29612.75,0.25,90,414,0.04
EP-00140,BRANCH_SEMANTIC_TARGET,RB2-000209,rb,1,29613.0,0.5,13,491,0.08
EP-00140,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000209,rb,1,29613.0,0.5,13,491,0.08
EP-00141,NEAREST_VALID_STRUCTURE,RB2-000177,rb,1,29631.25,1.0,87,423,0.0223
EP-00141,BRANCH_SEMANTIC_TARGET,RB2-000177,rb,1,29631.25,1.0,87,423,0.0223
EP-00141,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074,fvg,5,29636.75,6.5,105,405,0.1453
EP-00142,NEAREST_VALID_STRUCTURE,RB2-000177,rb,1,29631.25,1.0,87,423,0.0417
EP-00142,BRANCH_SEMANTIC_TARGET,RB2-000177,rb,1,29631.25,1.0,87,423,0.0417
EP-00142,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074,fvg,5,29636.75,6.5,105,405,0.2708
EP-00144,NEAREST_VALID_STRUCTURE,RB2-000215,rb,1,29610.5,0.25,14,502,0.0128
EP-00144,BRANCH_SEMANTIC_TARGET,RB2-000215,rb,1,29610.5,0.25,14,502,0.0128
EP-00144,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000215,rb,1,29610.5,0.25,14,502,0.0128
EP-00145,NEAREST_VALID_STRUCTURE,RB2-000199,rb,1,29620.0,1.5,54,468,0.1224
EP-00145,BRANCH_SEMANTIC_TARGET,IFVG2-000025,ifvg,1,29620.75,2.25,9,513,0.1837
EP-00145,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204,rb,5,29624.75,6.25,112,410,0.5102
EP-00146,NEAREST_VALID_STRUCTURE,RB2-003183,rb,3,29637.5,0.25,55,468,0.0083
EP-00146,BRANCH_SEMANTIC_TARGET,RB2-003183,rb,3,29637.5,0.25,55,468,0.0083
EP-00146,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003183,rb,3,29637.5,0.25,55,468,0.0083
EP-00147,NEAREST_VALID_STRUCTURE,RB2-000168,rb,1,29635.25,0.75,125,399,0.1304
EP-00147,BRANCH_SEMANTIC_TARGET,RB2-000168,rb,1,29635.25,0.75,125,399,0.1304
EP-00147,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000168,rb,1,29635.25,0.75,125,399,0.1304
EP-00148,NEAREST_VALID_STRUCTURE,RB2-000162,rb,1,29644.5,2.75,138,387,0.0786
EP-00148,BRANCH_SEMANTIC_TARGET,RB2-003174,rb,3,29644.5,2.75,99,426,0.0786
EP-00148,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004820,rb,15,29650.5,8.75,30,495,0.25
EP-00149,NEAREST_VALID_STRUCTURE,RB2-000162,rb,1,29644.5,2.75,138,387,0.1009
EP-00149,BRANCH_SEMANTIC_TARGET,RB2-003174,rb,3,29644.5,2.75,99,426,0.1009
EP-00149,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003174,rb,3,29644.5,2.75,99,426,0.1009
EP-00150,NEAREST_VALID_STRUCTURE,FVG2-000053,fvg,1,29622.5,0.25,44,491,0.009
EP-00150,BRANCH_SEMANTIC_TARGET,IFVG2-000023,ifvg,1,29622.5,0.25,29,506,0.009
EP-00150,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004205,rb,5,29618.75,4.0,120,415,0.1441
EP-00151,NEAREST_VALID_STRUCTURE,FVG2-000054,fvg,1,29612.5,0.75,45,492,0.0714
EP-00151,BRANCH_SEMANTIC_TARGET,RB2-000218,rb,1,29612.25,1.0,28,509,0.0952
EP-00151,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003190,rb,3,29611.0,2.25,33,504,0.2143
EP-00152,NEAREST_VALID_STRUCTURE,RB2-003172,rb,3,29630.75,0.75,132,408,0.0217
EP-00152,BRANCH_SEMANTIC_TARGET,FVG2-000058,fvg,1,29630.25,1.25,29,511,0.0362
EP-00152,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004821,rb,15,29630.25,1.25,15,525,0.0362
EP-00153,NEAREST_VALID_STRUCTURE,RB2-000167,rb,1,29632.25,0.75,143,397,0.0441
EP-00153,BRANCH_SEMANTIC_TARGET,RB2-000167,rb,1,29632.25,0.75,143,397,0.0441
EP-00153,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074,fvg,5,29636.75,5.25,135,405,0.3088
EP-00154,NEAREST_VALID_STRUCTURE,RB2-000167,rb,1,29632.25,0.75,143,397,0.037
EP-00154,BRANCH_SEMANTIC_TARGET,RB2-000167,rb,1,29632.25,0.75,143,397,0.037
EP-00154,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000167,rb,1,29632.25,0.75,143,397,0.037
EP-00156,NEAREST_VALID_STRUCTURE,FVG2-000045,fvg,1,29637.0,0.25,106,442,0.0667
EP-00156,BRANCH_SEMANTIC_TARGET,FVG2-000045,fvg,1,29637.0,0.25,106,442,0.0667
EP-00156,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000045,fvg,1,29637.0,0.25,106,442,0.0667
EP-00157,NEAREST_VALID_STRUCTURE,RB2-000179,rb,1,29668.0,0.75,122,431,0.0698
EP-00157,BRANCH_SEMANTIC_TARGET,RB2-003167,rb,3,29670.25,3.0,172,381,0.2791
EP-00157,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003167,rb,3,29670.25,3.0,172,381,0.2791
EP-00158,NEAREST_VALID_STRUCTURE,FVG2-000813,fvg,3,29671.75,0.25,189,366,0.0034
EP-00158,BRANCH_SEMANTIC_TARGET,FVG2-000813,fvg,3,29671.75,0.25,189,366,0.0034
EP-00158,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219,fvg,15,29677.75,6.25,165,390,0.0856
EP-00159,NEAREST_VALID_STRUCTURE,RB2-000158,rb,1,29654.75,0.75,186,371,0.0286
EP-00159,BRANCH_SEMANTIC_TARGET,RB2-000158,rb,1,29654.75,0.75,186,371,0.0286
EP-00159,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000158,rb,1,29654.75,0.75,186,371,0.0286
EP-00160,NEAREST_VALID_STRUCTURE,RB2-004199,rb,5,29654.0,0.25,194,365,0.0208
EP-00160,BRANCH_SEMANTIC_TARGET,FVG2-001257,fvg,30,29655.75,2.0,139,420,0.1667
EP-00160,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,2.0,139,420,0.1667
EP-00161,NEAREST_VALID_STRUCTURE,RB2-004199,rb,5,29654.0,0.25,196,365,0.0122
EP-00161,BRANCH_SEMANTIC_TARGET,FVG2-001257,fvg,30,29655.75,2.0,141,420,0.0976
EP-00161,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,2.0,141,420,0.0976
EP-00162,NEAREST_VALID_STRUCTURE,FVG2-001219,fvg,15,29677.75,1.0,174,390,0.0513
EP-00162,BRANCH_SEMANTIC_TARGET,FVG2-001219,fvg,15,29677.75,1.0,174,390,0.0513
EP-00162,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219,fvg,15,29677.75,1.0,174,390,0.0513
EP-00164,NEAREST_VALID_STRUCTURE,FVG2-000813,fvg,3,29671.75,1.0,204,366,0.0117
EP-00164,BRANCH_SEMANTIC_TARGET,FVG2-000813,fvg,3,29671.75,1.0,204,366,0.0117
EP-00164,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001280,fvg,60,29690.0,19.25,150,420,0.2258
EP-00167,NEAREST_VALID_STRUCTURE,RB2-000162,rb,1,29647.5,0.25,186,387,0.0323
EP-00167,BRANCH_SEMANTIC_TARGET,RB2-000162,rb,1,29647.5,0.25,186,387,0.0323
EP-00167,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162,rb,1,29647.5,0.25,186,387,0.0323
EP-00168,NEAREST_VALID_STRUCTURE,RB2-000162,rb,1,29647.5,0.25,186,387,0.0125
EP-00168,BRANCH_SEMANTIC_TARGET,RB2-000162,rb,1,29647.5,0.25,186,387,0.0125
EP-00168,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162,rb,1,29647.5,0.25,186,387,0.0125
EP-00169,NEAREST_VALID_STRUCTURE,FVG2-000821,fvg,3,29637.75,0.5,82,492,0.0282
EP-00169,BRANCH_SEMANTIC_TARGET,RB2-004819,rb,15,29637.5,0.75,94,480,0.0423
EP-00169,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004819,rb,15,29637.5,0.75,94,480,0.0423
EP-00170,NEAREST_VALID_STRUCTURE,FVG2-000038,fvg,1,29644.75,0.25,179,396,0.0217
EP-00170,BRANCH_SEMANTIC_TARGET,RB2-000164,rb,1,29644.75,0.25,186,389,0.0217
EP-00170,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004216,rb,5,29641.75,3.25,45,530,0.2826
EP-00171,NEAREST_VALID_STRUCTURE,FVG2-000038,fvg,1,29644.75,0.25,179,396,0.0051
EP-00171,BRANCH_SEMANTIC_TARGET,RB2-000164,rb,1,29644.75,0.25,186,389,0.0051
EP-00171,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004216,rb,5,29641.75,3.25,45,530,0.0667
EP-00172,NEAREST_VALID_STRUCTURE,RB2-003183,rb,3,29642.5,1.0,108,468,0.1667
EP-00172,BRANCH_SEMANTIC_TARGET,RB2-003194,rb,3,29641.75,1.75,48,528,0.2917
EP-00172,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003194,rb,3,29641.75,1.75,48,528,0.2917
EP-00173,NEAREST_VALID_STRUCTURE,FVG2-000062,fvg,1,29656.5,1.5,31,551,0.1538
EP-00173,BRANCH_SEMANTIC_TARGET,FVG2-000062,fvg,1,29656.5,1.5,31,551,0.1538
EP-00173,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000062,fvg,1,29656.5,1.5,31,551,0.1538
EP-00174,NEAREST_VALID_STRUCTURE,RB2-000250,rb,1,29648.75,0.25,5,578,0.0119
EP-00174,BRANCH_SEMANTIC_TARGET,RB2-000250,rb,1,29648.75,0.25,5,578,0.0119
EP-00174,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000250,rb,1,29648.75,0.25,5,578,0.0119
EP-00175,NEAREST_VALID_STRUCTURE,RB2-000236,rb,1,29656.5,0.25,33,551,0.0189
EP-00175,BRANCH_SEMANTIC_TARGET,RB2-000184,rb,1,29656.75,0.5,145,439,0.0377
EP-00175,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000184,rb,1,29656.75,0.5,145,439,0.0377
EP-00176,NEAREST_VALID_STRUCTURE,RB2-000194,rb,1,29640.25,0.75,135,456,0.0259
EP-00176,BRANCH_SEMANTIC_TARGET,RB2-000235,rb,1,29640.0,1.0,45,546,0.0345
EP-00176,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004219,rb,5,29640.0,1.0,41,550,0.0345
EP-00177,NEAREST_VALID_STRUCTURE,RB2-000157,rb,1,29652.75,0.25,229,366,0.0128
EP-00177,BRANCH_SEMANTIC_TARGET,IFVG2-000028,ifvg,1,29653.0,0.5,24,571,0.0256
EP-00177,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257,fvg,30,29655.75,3.25,175,420,0.1667
EP-00178,NEAREST_VALID_STRUCTURE,RB2-000194,rb,1,29640.25,1.0,141,456,0.046
