variant_id,episode_id,lane,entry_variant,reaction_state,direction,context_tf,interaction_tf,reaction_tf,confirmation_tf,trigger_tf,is_multi_timeframe,session,day_of_week,context_family,confluence,rb_activation_class,interaction_to_trigger_delay_bin,target_family,target_tf,natural_rr_bin
EP-00041-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00041,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,1,2.0-1000000000.0
EP-00042-ENTRY_ON_TAP,EP-00042,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,1.0-2.0
EP-00043-ENTRY_ON_TAP,EP-00043,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,0.5-1.0
EP-00044-ENTRY_ON_TAP,EP-00044,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,2.0-1000000000.0
EP-00044-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00044,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,1,1.0-2.0
EP-00044-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00044,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,1,1.0-2.0
EP-00045-ENTRY_ON_IFVG_RETEST,EP-00045,F,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,ifvg,True,NA,0-1,none,none,na
EP-00046-ENTRY_ON_TAP,EP-00046,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00047-ENTRY_ON_TAP,EP-00047,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,0-1,none,none,na
EP-00048-ENTRY_ON_TAP,EP-00048,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00049-ENTRY_ON_IFVG_RETEST,EP-00049,C,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,0-1,none,none,na
EP-00050-ENTRY_ON_TAP,EP-00050,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00051-ENTRY_ON_TAP,EP-00051,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,0-1,rb,1,0-0.5
EP-00051-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00051,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,4-6,rb,1,0.5-1.0
EP-00051-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00051,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,4-6,rb,1,0.5-1.0
EP-00052-ENTRY_ON_IFVG_RETEST,EP-00052,C,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,0-1,rb,3,0-0.5
EP-00052-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00052,C,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,1-2,none,none,na
EP-00053-ENTRY_ON_TAP,EP-00053,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,1.0-2.0
EP-00053-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00053,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,1,0.5-1.0
EP-00053-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00053,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,1,0.5-1.0
EP-00054-ENTRY_ON_TAP,EP-00054,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,1.0-2.0
EP-00054-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00054,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-00054-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00054,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-00054-ENTRY_ON_NEW_FVG,EP-00054,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,6-1000000000.0,rb,5,0-0.5
EP-00055-ENTRY_ON_TAP,EP-00055,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-00055-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00055,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-00055-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00055,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-00056-ENTRY_ON_TAP,EP-00056,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,5,0.5-1.0
EP-00057-ENTRY_ON_TAP,EP-00057,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-00057-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00057,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,5,0-0.5
EP-00057-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00057,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,5,0-0.5
EP-00057-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00057,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,5,0-0.5
EP-00058-ENTRY_ON_TAP,EP-00058,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,1.0-2.0
EP-00058-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00058,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,ifvg,1,1.0-2.0
EP-00059-ENTRY_ON_TAP,EP-00059,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,0-1,rb,1,0-0.5
EP-00059-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00059,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,2-4,rb,5,0-0.5
EP-00059-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00059,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,2-4,rb,5,0-0.5
EP-00059-ENTRY_ON_NEW_FVG,EP-00059,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,ACTIVATED,4-6,none,none,na
EP-00060-ENTRY_ON_TAP,EP-00060,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00061-ENTRY_ON_TAP,EP-00061,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,5,0.5-1.0
EP-00061-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00061,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00061-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00061,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00061-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00061,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00061-ENTRY_ON_NEW_IFVG,EP-00061,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,6-1000000000.0,none,none,na
EP-00062-ENTRY_ON_TAP,EP-00062,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,5,0.5-1.0
EP-00062-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00062,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00062-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00062,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00062-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00062,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00062-ENTRY_ON_NEW_FVG,EP-00062,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,none,none,na
EP-00063-ENTRY_ON_TAP,EP-00063,B,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,0-1,none,none,na
EP-00063-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00063,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,none,none,na
EP-00063-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00063,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,none,none,na
EP-00063-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00063,B,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,none,none,na
EP-00063-ENTRY_ON_NEW_FVG,EP-00063,B,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,2-4,none,none,na
EP-00064-ENTRY_ON_TAP,EP-00064,F,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,True,NA,0-1,none,none,na
EP-00064-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00064,F,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,True,NA,1-2,none,none,na
EP-00064-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00064,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,True,NA,1-2,none,none,na
EP-00065-ENTRY_ON_TAP,EP-00065,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00066-ENTRY_ON_TAP,EP-00066,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,fvg,1,0-0.5
EP-00066-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00066,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,3,0-0.5
EP-00066-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00066,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,3,0-0.5
EP-00066-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00066,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,5,5,5,5,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,3,0-0.5
EP-00067-ENTRY_ON_TAP,EP-00067,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,3,0-0.5
EP-00067-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00067,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,4-6,fvg,1,0-0.5
EP-00067-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00067,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,4-6,fvg,1,0-0.5
EP-00068-ENTRY_ON_TAP,EP-00068,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00069-ENTRY_ON_TAP,EP-00069,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-00070-ENTRY_ON_TAP,EP-00070,B,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,0-1,rb,3,0-0.5
EP-00070-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00070,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,rb,5,0-0.5
EP-00070-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00070,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,rb,5,0-0.5
EP-00070-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00070,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,fvg,False,NA,4-6,ifvg,1,0-0.5
EP-00071-ENTRY_ON_TAP,EP-00071,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,3,0-0.5
EP-00072-ENTRY_ON_TAP,EP-00072,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,fvg,1,0.5-1.0
EP-00073-ENTRY_ON_TAP,EP-00073,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,fvg,1,0.5-1.0
EP-00074-ENTRY_ON_TAP,EP-00074,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,fvg,1,2.0-1000000000.0
EP-00074-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00074,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,3,0-0.5
EP-00074-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00074,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-00075-ENTRY_ON_TAP,EP-00075,B,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,fvg,False,NA,0-1,ifvg,1,0.5-1.0
EP-00076-ENTRY_ON_TAP,EP-00076,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,fvg,1,0-0.5
EP-00076-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00076,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00076-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00076,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00076-ENTRY_ON_NEW_IFVG,EP-00076,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,none,none,na
EP-00077-ENTRY_ON_TAP,EP-00077,B,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,fvg,False,NA,0-1,rb,3,1.0-2.0
EP-00077-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00077,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,ifvg,1,0.5-1.0
EP-00077-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00077,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,ifvg,1,0.5-1.0
EP-00077-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00077,B,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,fvg,False,NA,1-2,ifvg,1,0.5-1.0
EP-00078-ENTRY_ON_IFVG_RETEST,EP-00078,C,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,0-1,rb,5,2.0-1000000000.0
EP-00078-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00078,C,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,2-4,rb,5,2.0-1000000000.0
EP-00078-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00078,C,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,4-6,rb,5,1.0-2.0
EP-00078-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00078,C,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,4-6,rb,5,1.0-2.0
EP-00078-ENTRY_ON_NEW_FVG,EP-00078,C,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,6-1000000000.0,rb,5,0-0.5
EP-00079-ENTRY_ON_IFVG_RETEST,EP-00079,C,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,1,3,1,1,1,1,True,GLOBEX_EVENING,Sunday,ifvg,False,NA,0-1,none,none,na
EP-00080-ENTRY_ON_IFVG_RETEST,EP-00080,C,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,1,3,3,3,3,3,False,GLOBEX_EVENING,Sunday,ifvg,False,NA,0-1,none,none,na
EP-00081-ENTRY_ON_TAP,EP-00081,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0.5-1.0
EP-00082-ENTRY_ON_TAP,EP-00082,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-00083-ENTRY_ON_TAP,EP-00083,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,5,0.5-1.0
EP-00083-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00083,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,5,0-0.5
EP-00083-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00083,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,1,1,1,1,True,ASIA,Sunday,rb,False,NOT_ACTIVATED,4-6,rb,3,0-0.5
EP-00083-ENTRY_ON_NEW_FVG,EP-00083,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,5,0-0.5
EP-00084-ENTRY_ON_TAP,EP-00084,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,5,5,5,False,ASIA,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,3,0-0.5
EP-00084-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00084,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,5,5,5,5,False,ASIA,Sunday,rb,False,ACTIVATED,1-2,rb,1,0-0.5
EP-00084-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00084,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,5,5,5,5,5,False,ASIA,Sunday,rb,False,ACTIVATED,4-6,rb,1,0-0.5
EP-00084-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00084,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,5,5,5,5,False,ASIA,Sunday,rb,False,ACTIVATED,4-6,rb,3,0-0.5
EP-00084-ENTRY_ON_NEW_FVG,EP-00084,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,5,5,5,5,False,ASIA,Sunday,rb,False,ACTIVATED,6-1000000000.0,none,none,na
EP-00085-ENTRY_ON_TAP,EP-00085,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,5,5,5,False,ASIA,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-00086-ENTRY_ON_TAP,EP-00086,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,3,0-0.5
EP-00086-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00086,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,1,1,1,1,True,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,1-2,rb,5,0-0.5
EP-00087-ENTRY_ON_TAP,EP-00087,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,GLOBEX_EVENING,Sunday,rb,False,NOT_ACTIVATED,0-1,rb,3,2.0-1000000000.0
