atomic_event_id,atomic_event_type,week,entry_seq,timeframe,direction,structure_id,note
TRIG-03193,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3837,1,-1,IFVG2-000230,diagnostic only -- an atomic event is NOT a setup
TRIG-03194,ATOMIC_RB_TAP_EVENT,observation,3837,1,1,RB2-001723,diagnostic only -- an atomic event is NOT a setup
TRIG-03195,ATOMIC_RB_TAP_EVENT,observation,3837,1,-1,RB2-001724,diagnostic only -- an atomic event is NOT a setup
TRIG-03196,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3840,60,-1,IFVG2-000651,diagnostic only -- an atomic event is NOT a setup
TRIG-03197,ATOMIC_RB_TAP_EVENT,observation,3840,60,1,RB2-005098,diagnostic only -- an atomic event is NOT a setup
TRIG-03198,ATOMIC_RB_TAP_EVENT,observation,3840,3,-1,RB2-003642,diagnostic only -- an atomic event is NOT a setup
TRIG-03199,ATOMIC_RB_TAP_EVENT,observation,3843,3,-1,RB2-003640,diagnostic only -- an atomic event is NOT a setup
TRIG-03200,ATOMIC_RB_TAP_EVENT,observation,3845,1,1,RB2-001725,diagnostic only -- an atomic event is NOT a setup
TRIG-03201,ATOMIC_RB_TAP_EVENT,observation,3848,1,1,RB2-001726,diagnostic only -- an atomic event is NOT a setup
TRIG-03202,ATOMIC_RB_TAP_EVENT,observation,3851,1,-1,RB2-001707,diagnostic only -- an atomic event is NOT a setup
TRIG-03203,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3852,3,1,IFVG2-000479,diagnostic only -- an atomic event is NOT a setup
TRIG-03204,ATOMIC_RB_TAP_EVENT,observation,3852,3,1,RB2-003643,diagnostic only -- an atomic event is NOT a setup
TRIG-03205,ATOMIC_RB_TAP_EVENT,observation,3854,1,-1,RB2-001728,diagnostic only -- an atomic event is NOT a setup
TRIG-03206,ATOMIC_RB_TAP_EVENT,observation,3855,15,1,RB2-004846,diagnostic only -- an atomic event is NOT a setup
TRIG-03207,ATOMIC_RB_TAP_EVENT,observation,3855,5,-1,RB2-004442,diagnostic only -- an atomic event is NOT a setup
TRIG-03208,ATOMIC_RB_TAP_EVENT,observation,3855,3,-1,RB2-003644,diagnostic only -- an atomic event is NOT a setup
TRIG-03209,ATOMIC_RB_TAP_EVENT,observation,3856,1,-1,RB2-001729,diagnostic only -- an atomic event is NOT a setup
TRIG-03210,ATOMIC_RB_TAP_EVENT,observation,3858,3,-1,RB2-003645,diagnostic only -- an atomic event is NOT a setup
TRIG-03211,ATOMIC_RB_TAP_EVENT,observation,3858,1,-1,RB2-001730,diagnostic only -- an atomic event is NOT a setup
TRIG-03212,ATOMIC_RB_TAP_EVENT,observation,3860,1,1,RB2-001731,diagnostic only -- an atomic event is NOT a setup
TRIG-03213,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3861,1,1,IFVG2-000231,diagnostic only -- an atomic event is NOT a setup
TRIG-03214,ATOMIC_RB_TAP_EVENT,observation,3865,1,1,RB2-001732,diagnostic only -- an atomic event is NOT a setup
TRIG-03215,ATOMIC_RB_TAP_EVENT,observation,3868,1,-1,RB2-001734,diagnostic only -- an atomic event is NOT a setup
TRIG-03216,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3870,30,1,IFVG2-000645,diagnostic only -- an atomic event is NOT a setup
TRIG-03217,ATOMIC_RB_TAP_EVENT,observation,3870,30,-1,RB2-005013,diagnostic only -- an atomic event is NOT a setup
TRIG-03218,ATOMIC_RB_TAP_EVENT,observation,3870,3,1,RB2-003648,diagnostic only -- an atomic event is NOT a setup
TRIG-03219,ATOMIC_RB_TAP_EVENT,observation,3871,1,1,RB2-001735,diagnostic only -- an atomic event is NOT a setup
TRIG-03220,ATOMIC_RB_TAP_EVENT,observation,3874,1,1,RB2-001737,diagnostic only -- an atomic event is NOT a setup
TRIG-03221,ATOMIC_RB_TAP_EVENT,observation,3876,1,-1,RB2-001736,diagnostic only -- an atomic event is NOT a setup
TRIG-03222,ATOMIC_RB_TAP_EVENT,observation,3876,1,-1,RB2-001738,diagnostic only -- an atomic event is NOT a setup
TRIG-03223,ATOMIC_RB_TAP_EVENT,observation,3878,1,1,RB2-001733,diagnostic only -- an atomic event is NOT a setup
TRIG-03224,ATOMIC_RB_TAP_EVENT,observation,3878,1,1,RB2-001739,diagnostic only -- an atomic event is NOT a setup
TRIG-03225,ATOMIC_RB_TAP_EVENT,observation,3880,1,1,RB2-001740,diagnostic only -- an atomic event is NOT a setup
TRIG-03226,ATOMIC_RB_TAP_EVENT,observation,3881,1,-1,RB2-001688,diagnostic only -- an atomic event is NOT a setup
TRIG-03227,ATOMIC_RB_TAP_EVENT,observation,3882,3,-1,RB2-003649,diagnostic only -- an atomic event is NOT a setup
TRIG-03228,ATOMIC_RB_TAP_EVENT,observation,3883,1,1,RB2-001742,diagnostic only -- an atomic event is NOT a setup
TRIG-03229,ATOMIC_RB_TAP_EVENT,observation,3884,1,-1,RB2-001743,diagnostic only -- an atomic event is NOT a setup
TRIG-03230,ATOMIC_RB_TAP_EVENT,observation,3885,5,1,RB2-004448,diagnostic only -- an atomic event is NOT a setup
TRIG-03231,ATOMIC_RB_TAP_EVENT,observation,3885,3,-1,RB2-003650,diagnostic only -- an atomic event is NOT a setup
TRIG-03232,ATOMIC_RB_TAP_EVENT,observation,3888,1,-1,RB2-001744,diagnostic only -- an atomic event is NOT a setup
TRIG-03233,ATOMIC_RB_TAP_EVENT,observation,3889,1,1,RB2-001745,diagnostic only -- an atomic event is NOT a setup
TRIG-03234,ATOMIC_RB_TAP_EVENT,observation,3891,3,1,RB2-003651,diagnostic only -- an atomic event is NOT a setup
TRIG-03235,ATOMIC_RB_TAP_EVENT,observation,3891,1,-1,RB2-001686,diagnostic only -- an atomic event is NOT a setup
TRIG-03236,ATOMIC_RB_TAP_EVENT,observation,3892,1,1,RB2-001746,diagnostic only -- an atomic event is NOT a setup
TRIG-03237,ATOMIC_RB_TAP_EVENT,observation,3894,1,1,RB2-001747,diagnostic only -- an atomic event is NOT a setup
TRIG-03238,ATOMIC_RB_TAP_EVENT,observation,3897,3,1,RB2-003652,diagnostic only -- an atomic event is NOT a setup
TRIG-03239,ATOMIC_RB_TAP_EVENT,observation,3900,60,1,RB2-005099,diagnostic only -- an atomic event is NOT a setup
TRIG-03240,ATOMIC_RB_TAP_EVENT,observation,3900,5,1,RB2-004450,diagnostic only -- an atomic event is NOT a setup
TRIG-03241,ATOMIC_RB_TAP_EVENT,observation,3900,1,1,RB2-001750,diagnostic only -- an atomic event is NOT a setup
TRIG-03242,ATOMIC_RB_TAP_EVENT,observation,3901,1,1,RB2-001748,diagnostic only -- an atomic event is NOT a setup
TRIG-03243,ATOMIC_RB_TAP_EVENT,observation,3901,1,1,RB2-001749,diagnostic only -- an atomic event is NOT a setup
TRIG-03244,ATOMIC_RB_TAP_EVENT,observation,3903,1,1,RB2-001751,diagnostic only -- an atomic event is NOT a setup
TRIG-03245,ATOMIC_RB_TAP_EVENT,observation,3904,1,-1,RB2-001752,diagnostic only -- an atomic event is NOT a setup
TRIG-03246,ATOMIC_RB_TAP_EVENT,observation,3907,1,1,RB2-001753,diagnostic only -- an atomic event is NOT a setup
TRIG-03247,ATOMIC_RB_TAP_EVENT,observation,3909,1,1,RB2-001754,diagnostic only -- an atomic event is NOT a setup
TRIG-03248,ATOMIC_RB_TAP_EVENT,observation,3914,1,1,RB2-001755,diagnostic only -- an atomic event is NOT a setup
TRIG-03249,ATOMIC_RB_TAP_EVENT,observation,3915,1,-1,RB2-001756,diagnostic only -- an atomic event is NOT a setup
TRIG-03250,ATOMIC_RB_TAP_EVENT,observation,3917,1,-1,RB2-001757,diagnostic only -- an atomic event is NOT a setup
TRIG-03251,ATOMIC_RB_TAP_EVENT,observation,3918,3,-1,RB2-003653,diagnostic only -- an atomic event is NOT a setup
TRIG-03252,ATOMIC_RB_TAP_EVENT,observation,3920,1,1,RB2-001758,diagnostic only -- an atomic event is NOT a setup
TRIG-03253,ATOMIC_RB_TAP_EVENT,observation,3921,1,-1,RB2-001759,diagnostic only -- an atomic event is NOT a setup
TRIG-03254,ATOMIC_RB_TAP_EVENT,observation,3923,1,-1,RB2-001761,diagnostic only -- an atomic event is NOT a setup
TRIG-03255,ATOMIC_RB_TAP_EVENT,observation,3925,1,-1,RB2-001762,diagnostic only -- an atomic event is NOT a setup
TRIG-03256,ATOMIC_RB_TAP_EVENT,observation,3927,1,-1,RB2-001763,diagnostic only -- an atomic event is NOT a setup
TRIG-03257,ATOMIC_RB_TAP_EVENT,observation,3928,1,1,RB2-001764,diagnostic only -- an atomic event is NOT a setup
TRIG-03258,ATOMIC_RB_TAP_EVENT,observation,3929,1,-1,RB2-001765,diagnostic only -- an atomic event is NOT a setup
TRIG-03259,ATOMIC_RB_TAP_EVENT,observation,3930,15,-1,RB2-004849,diagnostic only -- an atomic event is NOT a setup
TRIG-03260,ATOMIC_RB_TAP_EVENT,observation,3930,3,-1,RB2-003654,diagnostic only -- an atomic event is NOT a setup
TRIG-03261,ATOMIC_RB_TAP_EVENT,observation,3932,1,1,RB2-001766,diagnostic only -- an atomic event is NOT a setup
TRIG-03262,ATOMIC_RB_TAP_EVENT,observation,3933,1,-1,RB2-001767,diagnostic only -- an atomic event is NOT a setup
TRIG-03263,ATOMIC_RB_TAP_EVENT,observation,3938,1,1,RB2-001768,diagnostic only -- an atomic event is NOT a setup
TRIG-03264,ATOMIC_RB_TAP_EVENT,observation,3939,3,1,RB2-003655,diagnostic only -- an atomic event is NOT a setup
TRIG-03265,ATOMIC_RB_TAP_EVENT,observation,3939,3,1,RB2-003656,diagnostic only -- an atomic event is NOT a setup
TRIG-03266,ATOMIC_RB_TAP_EVENT,observation,3940,5,-1,RB2-004453,diagnostic only -- an atomic event is NOT a setup
TRIG-03267,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3942,3,-1,IFVG2-000480,diagnostic only -- an atomic event is NOT a setup
TRIG-03268,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3942,1,-1,IFVG2-000232,diagnostic only -- an atomic event is NOT a setup
TRIG-03269,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3942,1,-1,IFVG2-000233,diagnostic only -- an atomic event is NOT a setup
TRIG-03270,ATOMIC_RB_TAP_EVENT,observation,3944,1,1,RB2-001771,diagnostic only -- an atomic event is NOT a setup
TRIG-03271,ATOMIC_RB_TAP_EVENT,observation,3945,5,1,RB2-004452,diagnostic only -- an atomic event is NOT a setup
TRIG-03272,ATOMIC_RB_TAP_EVENT,observation,3946,1,1,RB2-001760,diagnostic only -- an atomic event is NOT a setup
TRIG-03273,ATOMIC_RB_TAP_EVENT,observation,3946,1,1,RB2-001772,diagnostic only -- an atomic event is NOT a setup
TRIG-03274,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3948,3,-1,IFVG2-000481,diagnostic only -- an atomic event is NOT a setup
TRIG-03275,ATOMIC_RB_TAP_EVENT,observation,3948,1,1,RB2-001773,diagnostic only -- an atomic event is NOT a setup
TRIG-03276,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3950,5,-1,IFVG2-000577,diagnostic only -- an atomic event is NOT a setup
TRIG-03277,ATOMIC_RB_TAP_EVENT,observation,3950,5,1,RB2-004451,diagnostic only -- an atomic event is NOT a setup
TRIG-03278,ATOMIC_RB_TAP_EVENT,observation,3951,1,-1,RB2-001774,diagnostic only -- an atomic event is NOT a setup
TRIG-03279,ATOMIC_RB_TAP_EVENT,observation,3952,1,-1,RB2-001775,diagnostic only -- an atomic event is NOT a setup
TRIG-03280,ATOMIC_RB_TAP_EVENT,observation,3953,1,1,RB2-001776,diagnostic only -- an atomic event is NOT a setup
TRIG-03281,ATOMIC_RB_TAP_EVENT,observation,3954,1,-1,RB2-001777,diagnostic only -- an atomic event is NOT a setup
TRIG-03282,ATOMIC_RB_TAP_EVENT,observation,3957,1,1,RB2-001778,diagnostic only -- an atomic event is NOT a setup
TRIG-03283,ATOMIC_RB_TAP_EVENT,observation,3959,1,1,RB2-001779,diagnostic only -- an atomic event is NOT a setup
TRIG-03284,ATOMIC_RB_TAP_EVENT,observation,3960,30,1,RB2-005015,diagnostic only -- an atomic event is NOT a setup
TRIG-03285,ATOMIC_RB_TAP_EVENT,observation,3960,15,1,RB2-004848,diagnostic only -- an atomic event is NOT a setup
TRIG-03286,ATOMIC_RB_TAP_EVENT,observation,3960,5,1,RB2-004449,diagnostic only -- an atomic event is NOT a setup
TRIG-03287,ATOMIC_RB_TAP_EVENT,observation,3960,5,-1,RB2-004454,diagnostic only -- an atomic event is NOT a setup
TRIG-03288,ATOMIC_RB_TAP_EVENT,observation,3960,1,-1,RB2-001780,diagnostic only -- an atomic event is NOT a setup
TRIG-03289,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3961,1,1,IFVG2-000234,diagnostic only -- an atomic event is NOT a setup
TRIG-03290,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3961,1,1,IFVG2-000235,diagnostic only -- an atomic event is NOT a setup
TRIG-03291,ATOMIC_RB_TAP_EVENT,observation,3961,1,-1,RB2-001781,diagnostic only -- an atomic event is NOT a setup
TRIG-03292,ATOMIC_IFVG_ACTIVATION_EVENT,observation,3962,1,1,IFVG2-000236,diagnostic only -- an atomic event is NOT a setup
TRIG-03293,ATOMIC_RB_TAP_EVENT,observation,3963,3,-1,RB2-003657,diagnostic only -- an atomic event is NOT a setup
TRIG-03294,ATOMIC_RB_TAP_EVENT,observation,3963,3,-1,RB2-003658,diagnostic only -- an atomic event is NOT a setup
TRIG-03295,ATOMIC_RB_TAP_EVENT,observation,3963,1,-1,RB2-001782,diagnostic only -- an atomic event is NOT a setup
TRIG-03296,ATOMIC_RB_TAP_EVENT,observation,3965,1,-1,RB2-001783,diagnostic only -- an atomic event is NOT a setup
TRIG-03297,ATOMIC_RB_TAP_EVENT,observation,3967,1,1,RB2-001784,diagnostic only -- an atomic event is NOT a setup
TRIG-03298,ATOMIC_RB_TAP_EVENT,observation,3969,3,-1,RB2-003659,diagnostic only -- an atomic event is NOT a setup
TRIG-03299,ATOMIC_RB_TAP_EVENT,observation,3969,1,-1,RB2-001785,diagnostic only -- an atomic event is NOT a setup
TRIG-03300,ATOMIC_RB_TAP_EVENT,observation,3971,1,1,RB2-001786,diagnostic only -- an atomic event is NOT a setup
TRIG-03301,ATOMIC_RB_TAP_EVENT,observation,3972,3,1,RB2-003660,diagnostic only -- an atomic event is NOT a setup
TRIG-03302,ATOMIC_RB_TAP_EVENT,observation,3973,1,1,RB2-001787,diagnostic only -- an atomic event is NOT a setup
TRIG-03303,ATOMIC_RB_TAP_EVENT,observation,3975,5,1,RB2-004455,diagnostic only -- an atomic event is NOT a setup
TRIG-03304,ATOMIC_RB_TAP_EVENT,observation,3975,1,-1,RB2-001770,diagnostic only -- an atomic event is NOT a setup
TRIG-03305,ATOMIC_RB_TAP_EVENT,observation,3977,1,1,RB2-001788,diagnostic only -- an atomic event is NOT a setup
TRIG-03306,ATOMIC_RB_TAP_EVENT,observation,3980,5,-1,RB2-004456,diagnostic only -- an atomic event is NOT a setup
TRIG-03307,ATOMIC_RB_TAP_EVENT,observation,3980,1,-1,RB2-001789,diagnostic only -- an atomic event is NOT a setup
TRIG-03308,ATOMIC_RB_TAP_EVENT,observation,3981,3,-1,RB2-003661,diagnostic only -- an atomic event is NOT a setup
TRIG-03309,ATOMIC_RB_TAP_EVENT,observation,3983,1,-1,RB2-001790,diagnostic only -- an atomic event is NOT a setup
TRIG-03310,ATOMIC_RB_TAP_EVENT,observation,3986,1,-1,RB2-001792,diagnostic only -- an atomic event is NOT a setup
TRIG-03311,ATOMIC_RB_TAP_EVENT,observation,3988,1,-1,RB2-001791,diagnostic only -- an atomic event is NOT a setup
TRIG-03312,ATOMIC_RB_TAP_EVENT,observation,3990,15,-1,RB2-004851,diagnostic only -- an atomic event is NOT a setup
TRIG-03313,ATOMIC_RB_TAP_EVENT,observation,3990,3,1,RB2-003662,diagnostic only -- an atomic event is NOT a setup
TRIG-03314,ATOMIC_RB_TAP_EVENT,observation,3991,1,1,RB2-001794,diagnostic only -- an atomic event is NOT a setup
TRIG-03315,ATOMIC_RB_TAP_EVENT,observation,3993,1,-1,RB2-001795,diagnostic only -- an atomic event is NOT a setup
TRIG-03316,ATOMIC_RB_TAP_EVENT,observation,3994,1,1,RB2-001796,diagnostic only -- an atomic event is NOT a setup
TRIG-03317,ATOMIC_RB_TAP_EVENT,observation,3996,3,1,RB2-003664,diagnostic only -- an atomic event is NOT a setup
TRIG-03318,ATOMIC_RB_TAP_EVENT,observation,3996,1,-1,RB2-001797,diagnostic only -- an atomic event is NOT a setup
TRIG-03319,ATOMIC_RB_TAP_EVENT,observation,3998,1,-1,RB2-001793,diagnostic only -- an atomic event is NOT a setup
TRIG-03320,ATOMIC_RB_TAP_EVENT,observation,3998,1,-1,RB2-001798,diagnostic only -- an atomic event is NOT a setup
TRIG-03321,ATOMIC_RB_TAP_EVENT,observation,3999,3,-1,RB2-003663,diagnostic only -- an atomic event is NOT a setup
TRIG-03322,ATOMIC_IFVG_ACTIVATION_EVENT,observation,4000,5,1,IFVG2-000578,diagnostic only -- an atomic event is NOT a setup
TRIG-03323,ATOMIC_RB_TAP_EVENT,observation,4000,5,-1,RB2-004457,diagnostic only -- an atomic event is NOT a setup
TRIG-03324,ATOMIC_RB_TAP_EVENT,observation,4000,5,1,RB2-004458,diagnostic only -- an atomic event is NOT a setup
TRIG-03325,ATOMIC_RB_TAP_EVENT,observation,4000,1,-1,RB2-001799,diagnostic only -- an atomic event is NOT a setup
TRIG-03326,ATOMIC_RB_TAP_EVENT,observation,4001,1,1,RB2-001800,diagnostic only -- an atomic event is NOT a setup
TRIG-03327,ATOMIC_IFVG_ACTIVATION_EVENT,observation,4002,1,-1,IFVG2-000237,diagnostic only -- an atomic event is NOT a setup
TRIG-03328,ATOMIC_RB_TAP_EVENT,observation,4004,1,-1,RB2-001802,diagnostic only -- an atomic event is NOT a setup
TRIG-03329,ATOMIC_IFVG_ACTIVATION_EVENT,observation,4005,1,1,IFVG2-000238,diagnostic only -- an atomic event is NOT a setup
TRIG-03330,ATOMIC_RB_TAP_EVENT,observation,4005,1,-1,RB2-001801,diagnostic only -- an atomic event is NOT a setup
TRIG-03331,ATOMIC_RB_TAP_EVENT,observation,4007,1,1,RB2-001803,diagnostic only -- an atomic event is NOT a setup
TRIG-03332,ATOMIC_RB_TAP_EVENT,observation,4010,5,1,RB2-004459,diagnostic only -- an atomic event is NOT a setup
TRIG-03333,ATOMIC_RB_TAP_EVENT,observation,4011,3,1,RB2-003665,diagnostic only -- an atomic event is NOT a setup
TRIG-03334,ATOMIC_RB_TAP_EVENT,observation,4011,1,-1,RB2-001805,diagnostic only -- an atomic event is NOT a setup
TRIG-03335,ATOMIC_RB_TAP_EVENT,observation,4012,1,1,RB2-001806,diagnostic only -- an atomic event is NOT a setup
TRIG-03336,ATOMIC_RB_TAP_EVENT,observation,4014,1,-1,RB2-001807,diagnostic only -- an atomic event is NOT a setup
TRIG-03337,ATOMIC_RB_TAP_EVENT,observation,4016,1,-1,RB2-001808,diagnostic only -- an atomic event is NOT a setup
TRIG-03338,ATOMIC_RB_TAP_EVENT,observation,4017,1,1,RB2-001804,diagnostic only -- an atomic event is NOT a setup
TRIG-03339,ATOMIC_RB_TAP_EVENT,observation,4017,1,1,RB2-001809,diagnostic only -- an atomic event is NOT a setup
TRIG-03340,ATOMIC_RB_TAP_EVENT,observation,4020,60,-1,RB2-005100,diagnostic only -- an atomic event is NOT a setup
TRIG-03341,ATOMIC_RB_TAP_EVENT,observation,4020,30,-1,RB2-005016,diagnostic only -- an atomic event is NOT a setup
TRIG-03342,ATOMIC_RB_TAP_EVENT,observation,4020,3,-1,RB2-003666,diagnostic only -- an atomic event is NOT a setup
TRIG-03343,ATOMIC_RB_TAP_EVENT,observation,4024,1,1,RB2-001811,diagnostic only -- an atomic event is NOT a setup
TRIG-03344,ATOMIC_RB_TAP_EVENT,observation,4025,1,-1,RB2-001812,diagnostic only -- an atomic event is NOT a setup
TRIG-03345,ATOMIC_RB_TAP_EVENT,observation,4026,3,1,RB2-003667,diagnostic only -- an atomic event is NOT a setup
TRIG-03346,ATOMIC_RB_TAP_EVENT,observation,4026,1,1,RB2-001813,diagnostic only -- an atomic event is NOT a setup
TRIG-03347,ATOMIC_RB_TAP_EVENT,observation,4029,3,-1,RB2-003668,diagnostic only -- an atomic event is NOT a setup
TRIG-03348,ATOMIC_RB_TAP_EVENT,observation,4029,1,-1,RB2-001814,diagnostic only -- an atomic event is NOT a setup
TRIG-03349,ATOMIC_RB_TAP_EVENT,observation,4030,1,1,RB2-001815,diagnostic only -- an atomic event is NOT a setup
TRIG-03350,ATOMIC_RB_TAP_EVENT,observation,4035,15,1,RB2-004853,diagnostic only -- an atomic event is NOT a setup
TRIG-03351,ATOMIC_RB_TAP_EVENT,observation,4035,3,1,RB2-003669,diagnostic only -- an atomic event is NOT a setup
TRIG-03352,ATOMIC_RB_TAP_EVENT,observation,4035,1,-1,RB2-001816,diagnostic only -- an atomic event is NOT a setup
TRIG-03353,ATOMIC_RB_TAP_EVENT,observation,4038,1,1,RB2-001817,diagnostic only -- an atomic event is NOT a setup
TRIG-03354,ATOMIC_RB_TAP_EVENT,observation,4043,1,-1,RB2-001818,diagnostic only -- an atomic event is NOT a setup
TRIG-03355,ATOMIC_RB_TAP_EVENT,observation,4045,1,-1,RB2-001819,diagnostic only -- an atomic event is NOT a setup
TRIG-03356,ATOMIC_RB_TAP_EVENT,observation,4047,3,-1,RB2-003671,diagnostic only -- an atomic event is NOT a setup
TRIG-03357,ATOMIC_RB_TAP_EVENT,observation,4048,1,-1,RB2-001810,diagnostic only -- an atomic event is NOT a setup
TRIG-03358,ATOMIC_RB_TAP_EVENT,observation,4048,1,1,RB2-001820,diagnostic only -- an atomic event is NOT a setup
TRIG-03359,ATOMIC_RB_TAP_EVENT,observation,4050,5,-1,RB2-004460,diagnostic only -- an atomic event is NOT a setup
TRIG-03360,ATOMIC_RB_TAP_EVENT,observation,4050,1,-1,RB2-001821,diagnostic only -- an atomic event is NOT a setup
TRIG-03361,ATOMIC_RB_TAP_EVENT,observation,4053,3,1,RB2-003670,diagnostic only -- an atomic event is NOT a setup
TRIG-03362,ATOMIC_RB_TAP_EVENT,observation,4053,3,-1,RB2-003672,diagnostic only -- an atomic event is NOT a setup
TRIG-03363,ATOMIC_RB_TAP_EVENT,observation,4054,1,-1,RB2-001823,diagnostic only -- an atomic event is NOT a setup
TRIG-03364,ATOMIC_RB_TAP_EVENT,observation,4055,5,-1,RB2-004461,diagnostic only -- an atomic event is NOT a setup
TRIG-03365,ATOMIC_RB_TAP_EVENT,observation,4055,1,1,RB2-001824,diagnostic only -- an atomic event is NOT a setup
TRIG-03366,ATOMIC_RB_TAP_EVENT,observation,4058,1,-1,RB2-001822,diagnostic only -- an atomic event is NOT a setup
TRIG-03367,ATOMIC_RB_TAP_EVENT,observation,4059,3,1,RB2-003673,diagnostic only -- an atomic event is NOT a setup
TRIG-03368,ATOMIC_RB_TAP_EVENT,observation,4059,1,1,RB2-001825,diagnostic only -- an atomic event is NOT a setup
TRIG-03369,ATOMIC_RB_TAP_EVENT,observation,4061,1,1,RB2-001826,diagnostic only -- an atomic event is NOT a setup
TRIG-03370,ATOMIC_IFVG_ACTIVATION_EVENT,observation,4062,1,-1,IFVG2-000239,diagnostic only -- an atomic event is NOT a setup
TRIG-03371,ATOMIC_RB_TAP_EVENT,observation,4062,1,1,RB2-001827,diagnostic only -- an atomic event is NOT a setup
TRIG-03372,ATOMIC_RB_TAP_EVENT,observation,4063,1,1,RB2-001828,diagnostic only -- an atomic event is NOT a setup
