episode_id,role,structure_id
EP-00121,context/component,IFVG2-000420
EP-00121,context/component,IFVG2-000421
EP-00121,context/component,IFVG2-000552
EP-00121,target:NEAREST_VALID_STRUCTURE,RB2-003182
EP-00121,target:BRANCH_SEMANTIC_TARGET,RB2-003182
EP-00121,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004202
EP-00122,context/component,FVG2-000049
EP-00122,context/component,IFVG2-000017
EP-00122,target:NEAREST_VALID_STRUCTURE,RB2-000178
EP-00122,target:BRANCH_SEMANTIC_TARGET,RB2-000194
EP-00122,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000194
EP-00123,context/component,FVG2-000050
EP-00123,context/component,IFVG2-000018
EP-00123,target:NEAREST_VALID_STRUCTURE,RB2-000178
EP-00123,target:BRANCH_SEMANTIC_TARGET,RB2-000194
EP-00123,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000194
EP-00124,context/component,IFVG2-000425
EP-00124,target:NEAREST_VALID_STRUCTURE,RB2-004199
EP-00124,target:BRANCH_SEMANTIC_TARGET,FVG2-001257
EP-00124,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257
EP-00125,context/component,IFVG2-000019
EP-00125,target:NEAREST_VALID_STRUCTURE,RB2-004199
EP-00125,target:BRANCH_SEMANTIC_TARGET,FVG2-001257
EP-00125,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257
EP-00126,context/component,RB2-000201
EP-00126,target:NEAREST_VALID_STRUCTURE,RB2-000167
EP-00126,target:BRANCH_SEMANTIC_TARGET,RB2-000195
EP-00126,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000195
EP-00127,context/component,IFVG2-000019
EP-00127,target:NEAREST_VALID_STRUCTURE,FVG2-001074
EP-00127,target:BRANCH_SEMANTIC_TARGET,FVG2-001074
EP-00127,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074
EP-00128,context/component,IFVG2-000610
EP-00129,context/component,IFVG2-000553
EP-00129,context/component,RB2-000203
EP-00129,context/component,RB2-004209
EP-00129,target:NEAREST_VALID_STRUCTURE,FVG2-000815
EP-00129,target:BRANCH_SEMANTIC_TARGET,IFVG2-000421
EP-00129,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004201
EP-00130,context/component,IFVG2-000020
EP-00130,context/component,RB2-003184
EP-00130,target:NEAREST_VALID_STRUCTURE,RB2-000204
EP-00130,target:BRANCH_SEMANTIC_TARGET,IFVG2-000012
EP-00130,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000550
EP-00131,context/component,RB2-004208
EP-00131,target:NEAREST_VALID_STRUCTURE,RB2-003179
EP-00131,target:BRANCH_SEMANTIC_TARGET,RB2-000187
EP-00131,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004818
EP-00132,context/component,RB2-000207
EP-00132,target:NEAREST_VALID_STRUCTURE,RB2-003179
EP-00132,target:BRANCH_SEMANTIC_TARGET,RB2-000187
EP-00132,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000187
EP-00133,context/component,IFVG2-000021
EP-00133,target:NEAREST_VALID_STRUCTURE,FVG2-000820
EP-00133,target:BRANCH_SEMANTIC_TARGET,IFVG2-000424
EP-00133,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000424
EP-00134,context/component,FVG2-000048
EP-00134,target:NEAREST_VALID_STRUCTURE,RB2-000212
EP-00134,target:BRANCH_SEMANTIC_TARGET,RB2-000212
EP-00134,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000212
EP-00135,context/component,IFVG2-000021
EP-00135,target:NEAREST_VALID_STRUCTURE,RB2-000189
EP-00135,target:BRANCH_SEMANTIC_TARGET,IFVG2-000423
EP-00135,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000423
EP-00136,context/component,RB2-000214
EP-00136,target:NEAREST_VALID_STRUCTURE,RB2-000211
EP-00136,target:BRANCH_SEMANTIC_TARGET,RB2-000211
EP-00136,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000211
EP-00137,context/component,IFVG2-000423
EP-00137,target:NEAREST_VALID_STRUCTURE,RB2-000174
EP-00137,target:BRANCH_SEMANTIC_TARGET,FVG2-000053
EP-00137,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204
EP-00138,context/component,IFVG2-000424
EP-00138,context/component,RB2-000213
EP-00138,context/component,RB2-003187
EP-00138,target:NEAREST_VALID_STRUCTURE,RB2-000174
EP-00138,target:BRANCH_SEMANTIC_TARGET,FVG2-000053
EP-00138,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204
EP-00139,context/component,RB2-000209
EP-00139,target:NEAREST_VALID_STRUCTURE,RB2-000215
EP-00139,target:BRANCH_SEMANTIC_TARGET,RB2-000215
EP-00139,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000215
EP-00140,context/component,IFVG2-000022
EP-00140,target:NEAREST_VALID_STRUCTURE,RB2-003173
EP-00140,target:BRANCH_SEMANTIC_TARGET,RB2-000209
EP-00140,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000209
EP-00141,context/component,RB2-004211
EP-00141,target:NEAREST_VALID_STRUCTURE,RB2-000177
EP-00141,target:BRANCH_SEMANTIC_TARGET,RB2-000177
EP-00141,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074
EP-00142,context/component,IFVG2-000023
EP-00142,context/component,IFVG2-000426
EP-00142,target:NEAREST_VALID_STRUCTURE,RB2-000177
EP-00142,target:BRANCH_SEMANTIC_TARGET,RB2-000177
EP-00142,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074
EP-00143,context/component,IFVG2-000024
EP-00144,context/component,IFVG2-000025
EP-00144,target:NEAREST_VALID_STRUCTURE,RB2-000215
EP-00144,target:BRANCH_SEMANTIC_TARGET,RB2-000215
EP-00144,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000215
EP-00145,context/component,IFVG2-000426
EP-00145,target:NEAREST_VALID_STRUCTURE,RB2-000199
EP-00145,target:BRANCH_SEMANTIC_TARGET,IFVG2-000025
EP-00145,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004204
EP-00146,context/component,FVG2-000059
EP-00146,target:NEAREST_VALID_STRUCTURE,RB2-003183
EP-00146,target:BRANCH_SEMANTIC_TARGET,RB2-003183
EP-00146,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003183
EP-00147,context/component,RB2-000220
EP-00147,target:NEAREST_VALID_STRUCTURE,RB2-000168
EP-00147,target:BRANCH_SEMANTIC_TARGET,RB2-000168
EP-00147,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000168
EP-00148,context/component,FVG2-001077
EP-00148,target:NEAREST_VALID_STRUCTURE,RB2-000162
EP-00148,target:BRANCH_SEMANTIC_TARGET,RB2-003174
EP-00148,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004820
EP-00149,context/component,IFVG2-000427
EP-00149,target:NEAREST_VALID_STRUCTURE,RB2-000162
EP-00149,target:BRANCH_SEMANTIC_TARGET,RB2-003174
EP-00149,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003174
EP-00150,context/component,RB2-004215
EP-00150,target:NEAREST_VALID_STRUCTURE,FVG2-000053
EP-00150,target:BRANCH_SEMANTIC_TARGET,IFVG2-000023
EP-00150,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004205
EP-00151,context/component,IFVG2-000428
EP-00151,target:NEAREST_VALID_STRUCTURE,FVG2-000054
EP-00151,target:BRANCH_SEMANTIC_TARGET,RB2-000218
EP-00151,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003190
EP-00152,context/component,RB2-004820
EP-00152,target:NEAREST_VALID_STRUCTURE,RB2-003172
EP-00152,target:BRANCH_SEMANTIC_TARGET,FVG2-000058
EP-00152,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004821
EP-00153,context/component,IFVG2-000427
EP-00153,target:NEAREST_VALID_STRUCTURE,RB2-000167
EP-00153,target:BRANCH_SEMANTIC_TARGET,RB2-000167
EP-00153,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074
EP-00154,context/component,RB2-000231
EP-00154,target:NEAREST_VALID_STRUCTURE,RB2-000167
EP-00154,target:BRANCH_SEMANTIC_TARGET,RB2-000167
EP-00154,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000167
EP-00155,context/component,IFVG2-000428
EP-00156,context/component,RB2-000235
EP-00156,target:NEAREST_VALID_STRUCTURE,FVG2-000045
EP-00156,target:BRANCH_SEMANTIC_TARGET,FVG2-000045
EP-00156,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000045
EP-00157,context/component,RB2-000236
EP-00157,target:NEAREST_VALID_STRUCTURE,RB2-000179
EP-00157,target:BRANCH_SEMANTIC_TARGET,RB2-003167
EP-00157,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003167
EP-00158,context/component,RB2-004821
EP-00158,target:NEAREST_VALID_STRUCTURE,FVG2-000813
EP-00158,target:BRANCH_SEMANTIC_TARGET,FVG2-000813
EP-00158,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219
EP-00159,context/component,IFVG2-000013
EP-00159,context/component,RB2-000238
EP-00159,target:NEAREST_VALID_STRUCTURE,RB2-000158
EP-00159,target:BRANCH_SEMANTIC_TARGET,RB2-000158
EP-00159,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000158
EP-00160,context/component,FVG2-000061
EP-00160,target:NEAREST_VALID_STRUCTURE,RB2-004199
EP-00160,target:BRANCH_SEMANTIC_TARGET,FVG2-001257
EP-00160,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257
EP-00161,context/component,RB2-003199
EP-00161,target:NEAREST_VALID_STRUCTURE,RB2-004199
EP-00161,target:BRANCH_SEMANTIC_TARGET,FVG2-001257
EP-00161,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257
EP-00162,context/component,IFVG2-000027
EP-00162,target:NEAREST_VALID_STRUCTURE,FVG2-001219
EP-00162,target:BRANCH_SEMANTIC_TARGET,FVG2-001219
EP-00162,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219
EP-00163,context/component,IFVG2-000429
EP-00164,context/component,RB2-005010
EP-00164,target:NEAREST_VALID_STRUCTURE,FVG2-000813
EP-00164,target:BRANCH_SEMANTIC_TARGET,FVG2-000813
EP-00164,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001280
EP-00165,context/component,FVG2-000066
EP-00166,context/component,IFVG2-000027
EP-00167,context/component,IFVG2-000028
EP-00167,target:NEAREST_VALID_STRUCTURE,RB2-000162
EP-00167,target:BRANCH_SEMANTIC_TARGET,RB2-000162
EP-00167,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162
EP-00168,context/component,IFVG2-000029
EP-00168,target:NEAREST_VALID_STRUCTURE,RB2-000162
EP-00168,target:BRANCH_SEMANTIC_TARGET,RB2-000162
EP-00168,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000162
EP-00169,context/component,RB2-000248
EP-00169,target:NEAREST_VALID_STRUCTURE,FVG2-000821
EP-00169,target:BRANCH_SEMANTIC_TARGET,RB2-004819
EP-00169,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004819
EP-00170,context/component,IFVG2-000554
EP-00170,target:NEAREST_VALID_STRUCTURE,FVG2-000038
EP-00170,target:BRANCH_SEMANTIC_TARGET,RB2-000164
EP-00170,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004216
EP-00171,context/component,RB2-004206
EP-00171,target:NEAREST_VALID_STRUCTURE,FVG2-000038
EP-00171,target:BRANCH_SEMANTIC_TARGET,RB2-000164
EP-00171,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004216
EP-00172,context/component,IFVG2-000030
EP-00172,target:NEAREST_VALID_STRUCTURE,RB2-003183
EP-00172,target:BRANCH_SEMANTIC_TARGET,RB2-003194
EP-00172,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003194
EP-00173,context/component,IFVG2-000029
EP-00173,target:NEAREST_VALID_STRUCTURE,FVG2-000062
EP-00173,target:BRANCH_SEMANTIC_TARGET,FVG2-000062
EP-00173,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000062
EP-00174,context/component,RB2-000252
EP-00174,target:NEAREST_VALID_STRUCTURE,RB2-000250
EP-00174,target:BRANCH_SEMANTIC_TARGET,RB2-000250
EP-00174,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000250
EP-00175,context/component,RB2-000250
EP-00175,target:NEAREST_VALID_STRUCTURE,RB2-000236
EP-00175,target:BRANCH_SEMANTIC_TARGET,RB2-000184
EP-00175,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000184
EP-00176,context/component,RB2-003201
EP-00176,target:NEAREST_VALID_STRUCTURE,RB2-000194
EP-00176,target:BRANCH_SEMANTIC_TARGET,RB2-000235
EP-00176,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004219
EP-00177,context/component,RB2-004219
EP-00177,target:NEAREST_VALID_STRUCTURE,RB2-000157
EP-00177,target:BRANCH_SEMANTIC_TARGET,IFVG2-000028
EP-00177,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001257
EP-00178,context/component,RB2-000255
EP-00178,target:NEAREST_VALID_STRUCTURE,RB2-000194
EP-00178,target:BRANCH_SEMANTIC_TARGET,RB2-000235
EP-00178,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000235
EP-00179,context/component,FVG2-000067
EP-00179,context/component,RB2-000259
EP-00179,target:NEAREST_VALID_STRUCTURE,FVG2-001219
EP-00179,target:BRANCH_SEMANTIC_TARGET,FVG2-001219
EP-00179,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001219
EP-00180,context/component,RB2-003204
EP-00180,target:NEAREST_VALID_STRUCTURE,RB2-000128
EP-00180,target:BRANCH_SEMANTIC_TARGET,RB2-000131
EP-00180,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004206
EP-00181,context/component,RB2-000151
EP-00181,target:NEAREST_VALID_STRUCTURE,RB2-000181
EP-00181,target:BRANCH_SEMANTIC_TARGET,RB2-000181
EP-00181,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000181
EP-00182,context/component,RB2-000262
EP-00182,target:NEAREST_VALID_STRUCTURE,RB2-003152
EP-00182,target:BRANCH_SEMANTIC_TARGET,FVG2-000035
EP-00182,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000035
EP-00183,context/component,IFVG2-000430
EP-00183,target:NEAREST_VALID_STRUCTURE,RB2-000265
EP-00183,target:BRANCH_SEMANTIC_TARGET,RB2-000265
EP-00183,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001279
EP-00184,context/component,IFVG2-000431
EP-00184,target:NEAREST_VALID_STRUCTURE,RB2-000265
EP-00184,target:BRANCH_SEMANTIC_TARGET,RB2-000265
EP-00184,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001279
EP-00185,context/component,RB2-003205
EP-00185,target:NEAREST_VALID_STRUCTURE,RB2-000265
EP-00185,target:BRANCH_SEMANTIC_TARGET,RB2-000265
EP-00185,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001279
EP-00186,context/component,IFVG2-000031
EP-00186,target:NEAREST_VALID_STRUCTURE,RB2-000265
EP-00186,target:BRANCH_SEMANTIC_TARGET,RB2-000265
EP-00186,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000265
EP-00187,context/component,IFVG2-000555
EP-00187,target:NEAREST_VALID_STRUCTURE,RB2-003151
EP-00187,target:BRANCH_SEMANTIC_TARGET,RB2-003151
EP-00187,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004193
EP-00188,context/component,FVG2-000069
EP-00188,target:NEAREST_VALID_STRUCTURE,RB2-003151
EP-00188,target:BRANCH_SEMANTIC_TARGET,RB2-003151
EP-00188,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003151
EP-00189,context/component,FVG2-000068
EP-00189,context/component,IFVG2-000031
EP-00189,target:NEAREST_VALID_STRUCTURE,RB2-004186
EP-00189,target:BRANCH_SEMANTIC_TARGET,FVG2-001279
EP-00189,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001279
EP-00190,context/component,RB2-000267
EP-00190,target:NEAREST_VALID_STRUCTURE,RB2-003144
EP-00190,target:BRANCH_SEMANTIC_TARGET,RB2-003144
EP-00190,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003144
EP-00191,context/component,RB2-000269
EP-00191,target:NEAREST_VALID_STRUCTURE,RB2-003207
EP-00191,target:BRANCH_SEMANTIC_TARGET,RB2-003207
EP-00191,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003207
EP-00192,context/component,RB2-000271
EP-00192,context/component,RB2-003207
EP-00192,target:NEAREST_VALID_STRUCTURE,RB2-003208
EP-00192,target:BRANCH_SEMANTIC_TARGET,RB2-003208
EP-00192,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003208
EP-00193,context/component,RB2-003208
EP-00193,target:NEAREST_VALID_STRUCTURE,FVG2-000827
EP-00193,target:BRANCH_SEMANTIC_TARGET,FVG2-000827
EP-00193,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000827
EP-00194,context/component,IFVG2-000032
EP-00194,target:NEAREST_VALID_STRUCTURE,FVG2-000827
EP-00194,target:BRANCH_SEMANTIC_TARGET,FVG2-000827
EP-00194,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000827
EP-00195,context/component,FVG2-000827
EP-00195,context/component,IFVG2-000430
EP-00195,target:NEAREST_VALID_STRUCTURE,FVG2-000030
EP-00195,target:BRANCH_SEMANTIC_TARGET,FVG2-000030
EP-00195,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000810
EP-00196,context/component,IFVG2-000033
EP-00196,target:NEAREST_VALID_STRUCTURE,FVG2-000030
EP-00196,target:BRANCH_SEMANTIC_TARGET,FVG2-000030
EP-00196,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000030
EP-00197,context/component,RB2-000277
EP-00197,target:NEAREST_VALID_STRUCTURE,FVG2-000030
EP-00197,target:BRANCH_SEMANTIC_TARGET,FVG2-000030
EP-00197,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000030
EP-00198,context/component,RB2-000273
EP-00198,target:NEAREST_VALID_STRUCTURE,FVG2-000030
EP-00198,target:BRANCH_SEMANTIC_TARGET,RB2-000267
EP-00198,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000267
EP-00199,context/component,FVG2-001079
EP-00199,context/component,IFVG2-000555
EP-00199,context/component,RB2-004229
EP-00199,target:NEAREST_VALID_STRUCTURE,RB2-004192
EP-00199,target:BRANCH_SEMANTIC_TARGET,RB2-004192
EP-00199,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004192
EP-00200,context/component,FVG2-001080
EP-00200,target:NEAREST_VALID_STRUCTURE,RB2-004192
EP-00200,target:BRANCH_SEMANTIC_TARGET,RB2-004192
EP-00200,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004192
EP-00201,context/component,FVG2-000071
EP-00201,target:NEAREST_VALID_STRUCTURE,RB2-000115
EP-00201,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00201,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004187
EP-00202,context/component,RB2-000281
EP-00202,target:NEAREST_VALID_STRUCTURE,RB2-000115
EP-00202,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00202,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004187
EP-00203,context/component,IFVG2-000034
EP-00203,target:NEAREST_VALID_STRUCTURE,FVG2-000071
EP-00203,target:BRANCH_SEMANTIC_TARGET,FVG2-000071
EP-00203,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000071
EP-00204,context/component,RB2-000282
EP-00204,target:NEAREST_VALID_STRUCTURE,FVG2-000071
EP-00204,target:BRANCH_SEMANTIC_TARGET,FVG2-000071
EP-00204,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000071
EP-00205,context/component,IFVG2-000034
EP-00205,target:NEAREST_VALID_STRUCTURE,RB2-003211
EP-00205,target:BRANCH_SEMANTIC_TARGET,RB2-003211
EP-00205,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003211
EP-00206,context/component,RB2-004823
EP-00206,context/component,RB2-005011
EP-00206,target:NEAREST_VALID_STRUCTURE,RB2-000115
EP-00206,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00207,context/component,RB2-000285
EP-00207,target:NEAREST_VALID_STRUCTURE,RB2-003211
EP-00207,target:BRANCH_SEMANTIC_TARGET,RB2-003211
EP-00207,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003211
EP-00208,context/component,IFVG2-000035
EP-00209,context/component,FVG2-001081
EP-00209,target:NEAREST_VALID_STRUCTURE,RB2-000278
EP-00209,target:BRANCH_SEMANTIC_TARGET,RB2-000279
EP-00209,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005012
EP-00210,context/component,RB2-003215
EP-00210,target:NEAREST_VALID_STRUCTURE,RB2-004187
EP-00210,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00210,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004187
EP-00211,context/component,RB2-000292
EP-00211,target:NEAREST_VALID_STRUCTURE,RB2-004187
EP-00211,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00211,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004187
EP-00212,context/component,RB2-004232
EP-00212,target:NEAREST_VALID_STRUCTURE,RB2-000282
EP-00212,target:BRANCH_SEMANTIC_TARGET,RB2-000282
EP-00212,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004191
EP-00213,context/component,FVG2-000073
EP-00213,target:NEAREST_VALID_STRUCTURE,RB2-004187
EP-00213,target:BRANCH_SEMANTIC_TARGET,RB2-004187
EP-00213,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004187
EP-00214,context/component,RB2-000293
EP-00214,target:NEAREST_VALID_STRUCTURE,RB2-003145
EP-00214,target:BRANCH_SEMANTIC_TARGET,RB2-003145
EP-00214,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003145
EP-00215,context/component,IFVG2-000008
EP-00215,target:NEAREST_VALID_STRUCTURE,RB2-000282
EP-00215,target:BRANCH_SEMANTIC_TARGET,RB2-000100
EP-00215,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000100
EP-00216,context/component,IFVG2-000611
EP-00216,context/component,RB2-004824
EP-00216,target:NEAREST_VALID_STRUCTURE,RB2-000110
EP-00216,target:BRANCH_SEMANTIC_TARGET,RB2-000110
EP-00216,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004812
EP-00217,context/component,RB2-003218
EP-00217,target:NEAREST_VALID_STRUCTURE,RB2-000298
EP-00217,target:BRANCH_SEMANTIC_TARGET,RB2-000298
EP-00217,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004185
EP-00218,context/component,IFVG2-000556
EP-00219,context/component,RB2-004191
EP-00219,target:NEAREST_VALID_STRUCTURE,RB2-000101
EP-00219,target:BRANCH_SEMANTIC_TARGET,RB2-000101
EP-00219,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004185
EP-00220,context/component,RB2-000297
EP-00220,target:NEAREST_VALID_STRUCTURE,RB2-003149
EP-00220,target:BRANCH_SEMANTIC_TARGET,RB2-003149
EP-00220,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003149
EP-00221,context/component,RB2-000301
EP-00221,target:NEAREST_VALID_STRUCTURE,RB2-003149
EP-00221,target:BRANCH_SEMANTIC_TARGET,RB2-003149
EP-00221,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003149
EP-00222,context/component,RB2-003219
EP-00222,target:NEAREST_VALID_STRUCTURE,RB2-003149
EP-00222,target:BRANCH_SEMANTIC_TARGET,RB2-003149
EP-00222,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003149
EP-00223,context/component,RB2-004234
EP-00223,target:NEAREST_VALID_STRUCTURE,RB2-003149
EP-00223,target:BRANCH_SEMANTIC_TARGET,RB2-003149
EP-00223,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004190
EP-00224,context/component,FVG2-000074
EP-00224,context/component,RB2-000302
EP-00224,target:NEAREST_VALID_STRUCTURE,RB2-003149
EP-00224,target:BRANCH_SEMANTIC_TARGET,RB2-003149
EP-00224,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003149
EP-00225,context/component,RB2-000307
EP-00225,target:NEAREST_VALID_STRUCTURE,RB2-000112
EP-00225,target:BRANCH_SEMANTIC_TARGET,RB2-000299
EP-00225,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000299
EP-00226,context/component,IFVG2-000637
EP-00226,context/component,RB2-005013
EP-00226,target:NEAREST_VALID_STRUCTURE,RB2-000088
EP-00226,target:BRANCH_SEMANTIC_TARGET,RB2-000303
EP-00227,context/component,IFVG2-000638
EP-00227,target:NEAREST_VALID_STRUCTURE,RB2-000088
EP-00227,target:BRANCH_SEMANTIC_TARGET,RB2-000303
EP-00228,context/component,RB2-000311
EP-00228,target:NEAREST_VALID_STRUCTURE,RB2-000303
EP-00228,target:BRANCH_SEMANTIC_TARGET,RB2-000303
EP-00228,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000303
EP-00229,context/component,RB2-000312
EP-00229,target:NEAREST_VALID_STRUCTURE,RB2-000102
EP-00229,target:BRANCH_SEMANTIC_TARGET,RB2-003142
EP-00229,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003142
EP-00230,context/component,RB2-000315
EP-00230,target:NEAREST_VALID_STRUCTURE,RB2-000282
EP-00230,target:BRANCH_SEMANTIC_TARGET,RB2-000100
EP-00230,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000100
EP-00231,context/component,FVG2-001083
EP-00231,context/component,RB2-000319
EP-00231,target:NEAREST_VALID_STRUCTURE,RB2-000293
EP-00231,target:BRANCH_SEMANTIC_TARGET,RB2-003212
EP-00231,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004825
