episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr
EP-00001,EP-00001-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0553,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 18:17:00-04:00,29878.25,29887.75,29872.75,rb,1,0.5789
EP-00003,EP-00003-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0554,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 18:24:00-04:00,29888.75,29897.5,29872.75,rb,1,1.8286
EP-00008,EP-00008-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0554,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 18:35:00-04:00,29890.25,29895.75,29882.25,rb,1,1.4545
EP-00013,EP-00013-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0551,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 18:40:00-04:00,29891.75,29904.25,29883.25,rb,1,0.68
EP-00028,EP-00028-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0554,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 18:54:00-04:00,29888.5,29892.5,29883.25,rb,1,1.3125
EP-00029,EP-00029-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0668,-1,A,GLOBEX_EVENING,3,1,True,2026-07-12 18:55:00-04:00,29888.5,29892.5,29883.25,rb,1,1.3125
EP-00038,EP-00038-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0699,-1,A,GLOBEX_EVENING,3,3,False,2026-07-12 19:03:00-04:00,29898.0,29915.0,29883.25,rb,1,0.8676
EP-00042,EP-00042-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0553,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:07:00-04:00,29898.75,29905.25,29894.25,rb,1,0.6923
EP-00043,EP-00043-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0699,-1,A,GLOBEX_EVENING,3,3,False,2026-07-12 19:12:00-04:00,29892.75,29904.5,29883.25,rb,1,0.8085
EP-00044,EP-00044-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0668,-1,A,GLOBEX_EVENING,3,1,True,2026-07-12 19:11:00-04:00,29894.0,29904.5,29883.25,rb,1,1.0238
EP-00049,EP-00049-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0555,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:18:00-04:00,29890.25,29891.5,29872.75,rb,1,14.0
EP-00056,EP-00056-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0554,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:27:00-04:00,29880.5,29887.75,29872.75,rb,1,1.069
EP-00057,EP-00057-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0554,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:27:00-04:00,29880.5,29885.0,29872.75,rb,1,1.7222
EP-00087,EP-00087-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,REDUCED_FAMILY,PB-1230,-1,C,ASIA,1,1,False,2026-07-12 20:02:00-04:00,29903.75,29908.75,29888.75,ifvg,1,3.0
EP-00111,EP-00111-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0901,1,A,ASIA,3,1,True,2026-07-12 20:22:00-04:00,29991.25,29958.0,30010.75,rb,1,0.5865
EP-00111,EP-00111-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0219,1,A,ASIA,3,1,True,2026-07-12 20:23:00-04:00,29993.0,29958.0,30010.75,rb,1,0.5071
EP-00113,EP-00113-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0787,1,A,ASIA,1,1,False,2026-07-12 20:23:00-04:00,29993.0,29979.75,30010.75,rb,1,1.3396
EP-00128,EP-00128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-1210,-1,C,ASIA,1,1,False,2026-07-12 20:37:00-04:00,29912.0,29942.25,29888.75,ifvg,1,0.7686
EP-00129,EP-00129-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0528|PB-0538|PB-0550,-1,A,ASIA,1,1,False,2026-07-12 20:37:00-04:00,29912.0,29928.5,29888.75,ifvg,1,1.4091
EP-00129,EP-00129-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0065|PB-0069,-1,A,ASIA,1,1,False,2026-07-12 20:38:00-04:00,29902.75,29928.5,29888.75,ifvg,1,0.5437
EP-00129,EP-00129-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,REDUCED_FAMILY,PB-0258|PB-0259,-1,A,ASIA,1,1,False,2026-07-12 20:38:00-04:00,29902.75,29928.5,29888.75,ifvg,1,0.5437
EP-00136,EP-00136-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0771,1,A,ASIA,1,1,False,2026-07-12 20:41:00-04:00,29887.0,29886.0,29888.0,ifvg,3,1.0
EP-00140,EP-00140-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0544,-1,A,ASIA,1,1,False,2026-07-12 20:44:00-04:00,29875.5,29885.75,29866.25,rb,3,0.9024
EP-00150,EP-00150-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0219,1,A,ASIA,3,1,True,2026-07-12 20:56:00-04:00,29843.0,29807.5,29864.5,rb,1,0.6056
EP-00150,EP-00150-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,EXACT,PB-0292,1,A,ASIA,3,1,True,2026-07-12 20:56:00-04:00,29843.0,29807.5,29864.5,rb,1,0.6056
EP-00152,EP-00152-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0976,1,A,ASIA,5,1,True,2026-07-12 20:56:00-04:00,29843.0,29807.5,29864.5,rb,1,0.6056
EP-00153,EP-00153-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0994,1,A,ASIA,5,5,False,2026-07-12 21:00:00-04:00,29836.75,29807.5,29864.5,rb,1,0.9487
EP-00157,EP-00157-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0532|PB-0545,-1,A,ASIA,1,1,False,2026-07-12 21:00:00-04:00,29836.75,29845.0,29831.75,rb,5,0.6061
EP-00159,EP-00159-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0783,1,A,ASIA,1,1,False,2026-07-12 21:01:00-04:00,29820.25,29807.5,29831.75,rb,3,0.902
EP-00159,EP-00159-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,EXACT,PB-0026,1,A,ASIA,1,1,False,2026-07-12 21:03:00-04:00,29844.0,29807.5,29864.5,rb,1,0.5616
EP-00166,EP-00166-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0779,1,A,ASIA,1,1,False,2026-07-12 21:15:00-04:00,29812.75,29803.75,29819.75,rb,5,0.7778
EP-00171,EP-00171-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0658,-1,A,ASIA,3,1,True,2026-07-12 21:19:00-04:00,29824.75,29849.0,29811.75,rb,1,0.5361
EP-00189,EP-00189-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0782,1,A,ASIA,1,1,False,2026-07-12 21:42:00-04:00,29835.75,29824.75,29842.25,rb,1,0.5909
EP-00193,EP-00193-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1182,1,B,ASIA,1,1,False,2026-07-12 21:45:00-04:00,29812.25,29803.25,29819.25,rb,1,0.7778
EP-00207,EP-00207-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0994,1,A,ASIA,5,5,False,2026-07-12 22:00:00-04:00,29762.75,29742.5,29782.5,rb,1,0.9753
EP-00215,EP-00215-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1497,1,F,ASIA,5,1,True,2026-07-12 22:06:00-04:00,29757.0,29727.0,29782.5,rb,1,0.85
EP-00217,EP-00217-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1129,-1,B,ASIA,1,1,False,2026-07-12 22:10:00-04:00,29742.25,29747.75,29734.5,rb,1,1.4091
EP-00219,EP-00219-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0944,1,A,ASIA,3,3,False,2026-07-12 22:12:00-04:00,29736.5,29728.5,29743.5,rb,1,0.875
EP-00220,EP-00220-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0543,-1,A,ASIA,1,1,False,2026-07-12 22:11:00-04:00,29743.25,29751.75,29734.5,rb,1,1.0294
EP-00227,EP-00227-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0782,1,A,ASIA,1,1,False,2026-07-12 22:16:00-04:00,29768.0,29746.5,29782.5,rb,1,0.6744
EP-00236,EP-00236-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0658,-1,A,ASIA,3,1,True,2026-07-12 22:25:00-04:00,29792.75,29802.0,29787.75,rb,1,0.5405
EP-00258,EP-00258-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0539|PB-0542,-1,A,ASIA,1,1,False,2026-07-12 22:40:00-04:00,29757.5,29766.75,29752.25,rb,1,0.5676
EP-00261,EP-00261-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0539|PB-0542,-1,A,ASIA,1,1,False,2026-07-12 22:42:00-04:00,29756.75,29763.0,29752.25,rb,1,0.72
EP-00266,EP-00266-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0902,1,A,ASIA,3,1,True,2026-07-12 22:47:00-04:00,29751.75,29746.5,29764.75,rb,1,2.4762
EP-00266,EP-00266-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0221,1,A,ASIA,3,1,True,2026-07-12 22:49:00-04:00,29757.0,29746.5,29764.75,rb,1,0.7381
EP-00266,EP-00266-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0442,1,A,ASIA,3,1,True,2026-07-12 22:49:00-04:00,29757.0,29746.5,29764.75,rb,1,0.7381
EP-00269,EP-00269-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0535,-1,A,ASIA,1,1,False,2026-07-12 22:50:00-04:00,29766.0,29769.25,29757.0,rb,1,2.7692
EP-00275,EP-00275-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0773|PB-0793,1,A,ASIA,1,1,False,2026-07-12 23:01:00-04:00,29718.25,29714.5,29721.25,fvg,1,0.8
EP-00282,EP-00282-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0909,1,A,ASIA,3,1,True,2026-07-12 23:13:00-04:00,29689.75,29688.75,29710.0,rb,5,20.25
EP-00307,EP-00307-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0994,1,A,ASIA,5,5,False,2026-07-12 23:35:00-04:00,29693.5,29687.25,29699.0,rb,1,0.88
EP-00309,EP-00309-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0976,1,A,ASIA,5,1,True,2026-07-12 23:32:00-04:00,29697.5,29687.25,29703.75,rb,1,0.6098
EP-00313,EP-00313-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0532|PB-0545,-1,A,ASIA,1,1,False,2026-07-12 23:38:00-04:00,29699.5,29702.25,29697.75,rb,5,0.6364
EP-00320,EP-00320-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0524|PB-0537|PB-0549,-1,A,ASIA,1,1,False,2026-07-12 23:43:00-04:00,29715.75,29725.0,29710.0,ifvg,1,0.6216
EP-00322,EP-00322-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0909,1,A,ASIA,3,1,True,2026-07-12 23:44:00-04:00,29704.0,29702.75,29710.0,rb,5,4.8
EP-00330,EP-00330-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0794,1,A,ASIA,1,1,False,2026-07-12 23:49:00-04:00,29713.0,29698.25,29721.25,fvg,3,0.5593
EP-00355,EP-00355-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0782|PB-0786,1,A,ASIA,1,1,False,2026-07-13 00:07:00-04:00,29658.5,29652.75,29662.75,rb,1,0.7391
EP-00366,EP-00366-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0782|PB-0786,1,A,ASIA,1,1,False,2026-07-13 00:17:00-04:00,29661.5,29659.25,29662.75,rb,1,0.5556
EP-00379,EP-00379-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-1344,1,F,ASIA,3,1,True,2026-07-13 00:33:00-04:00,29649.75,29638.75,29657.25,rb,3,0.6818
EP-00379,EP-00379-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-1401,1,F,ASIA,3,1,True,2026-07-13 00:33:00-04:00,29649.75,29638.75,29657.25,rb,3,0.6818
EP-00387,EP-00387-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0782|PB-0786,1,A,ASIA,1,1,False,2026-07-13 00:44:00-04:00,29625.0,29623.0,29626.0,rb,1,0.5
EP-00397,EP-00397-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0976,1,A,ASIA,5,1,True,2026-07-13 00:56:00-04:00,29619.5,29612.75,29623.0,rb,1,0.5185
EP-00416,EP-00416-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0661,-1,A,ASIA,3,1,True,2026-07-13 01:07:00-04:00,29646.25,29651.0,29638.25,ifvg,1,1.6842
EP-00417,EP-00417-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0691,-1,A,ASIA,3,3,False,2026-07-13 01:09:00-04:00,29660.25,29664.5,29652.5,fvg,1,1.8235
EP-00421,EP-00421-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0654,-1,A,ASIA,3,1,True,2026-07-13 01:09:00-04:00,29660.25,29664.5,29652.5,fvg,1,1.8235
EP-00431,EP-00431-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0147,1,A,ASIA,1,1,False,2026-07-13 01:15:00-04:00,29684.0,29679.0,29688.5,rb,5,0.9
EP-00431,EP-00431-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,EXACT,PB-0380,1,A,ASIA,1,1,False,2026-07-13 01:15:00-04:00,29684.0,29679.0,29688.5,rb,5,0.9
EP-00457,EP-00457-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0543,-1,A,ASIA,1,1,False,2026-07-13 01:33:00-04:00,29577.75,29582.75,29572.25,rb,1,1.1
EP-00500,EP-00500-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0900,1,A,ASIA,3,1,True,2026-07-13 01:58:00-04:00,29629.25,29622.0,29636.25,rb,1,0.9655
EP-00503,EP-00503-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0525,-1,A,ASIA,1,1,False,2026-07-13 02:00:00-04:00,29650.5,29652.5,29649.5,ifvg,3,0.5
EP-00504,EP-00504-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0661,-1,A,ASIA,3,1,True,2026-07-13 02:01:00-04:00,29660.75,29666.75,29650.5,ifvg,1,1.7083
EP-00507,EP-00507-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0775,1,A,ASIA,1,1,False,2026-07-13 02:03:00-04:00,29663.5,29656.0,29674.25,ifvg,1,1.4333
EP-00514,EP-00514-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0059,-1,A,ASIA,1,1,False,2026-07-13 02:10:00-04:00,29613.0,29638.25,29597.0,ifvg,3,0.6337
EP-00526,EP-00526-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1134,-1,B,ASIA,1,1,False,2026-07-13 02:16:00-04:00,29598.25,29600.0,29597.0,ifvg,3,0.7143
EP-00538,EP-00538-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0660,-1,A,ASIA,3,1,True,2026-07-13 02:22:00-04:00,29611.25,29616.25,29607.0,ifvg,1,0.85
EP-00541,EP-00541-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0778,1,A,ASIA,1,1,False,2026-07-13 02:23:00-04:00,29608.75,29604.0,29612.0,rb,3,0.6842
EP-00580,EP-00580-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0774,1,A,ASIA,1,1,False,2026-07-13 02:50:00-04:00,29642.75,29636.0,29648.75,ifvg,1,0.8889
EP-00605,EP-00605-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0818,1,A,LONDON,1,1,False,2026-07-13 03:12:00-04:00,29665.75,29656.5,29674.25,ifvg,1,0.9189
EP-00605,EP-00605-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0169,1,A,LONDON,1,1,False,2026-07-13 03:13:00-04:00,29667.25,29656.5,29674.25,ifvg,1,0.6512
EP-00605,EP-00605-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,EXACT,PB-0397,1,A,LONDON,1,1,False,2026-07-13 03:13:00-04:00,29667.25,29656.5,29674.25,ifvg,1,0.6512
EP-00641,EP-00641-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,REDUCED_FAMILY,PB-1236,-1,C,LONDON,1,1,False,2026-07-13 03:38:00-04:00,29661.0,29667.75,29650.5,ifvg,1,1.5556
EP-00645,EP-00645-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0574,-1,A,LONDON,1,1,False,2026-07-13 03:42:00-04:00,29658.0,29670.0,29650.5,ifvg,1,0.625
EP-00647,EP-00647-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0083,-1,A,LONDON,1,1,False,2026-07-13 03:46:00-04:00,29654.75,29660.75,29650.5,ifvg,1,0.7083
EP-00647,EP-00647-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,EXACT,PB-0318,-1,A,LONDON,1,1,False,2026-07-13 03:46:00-04:00,29654.75,29660.75,29650.5,ifvg,1,0.7083
EP-00665,EP-00665-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0819,1,A,LONDON,1,1,False,2026-07-13 04:04:00-04:00,29676.0,29665.75,29682.25,rb,1,0.6098
EP-00680,EP-00680-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0573,-1,A,LONDON,1,1,False,2026-07-13 04:19:00-04:00,29724.25,29727.0,29719.25,fvg,1,1.8182
EP-00684,EP-00684-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0759,-1,A,LONDON,5,5,False,2026-07-13 04:25:00-04:00,29721.25,29729.75,29716.25,fvg,1,0.5882
EP-00696,EP-00696-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0577,-1,A,LONDON,1,1,False,2026-07-13 04:29:00-04:00,29733.25,29741.5,29727.25,rb,3,0.7273
EP-00719,EP-00719-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1462,-1,F,LONDON,5,1,True,2026-07-13 04:44:00-04:00,29730.5,29735.0,29716.75,rb,1,3.0556
EP-00727,EP-00727-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0169,1,A,LONDON,1,1,False,2026-07-13 04:53:00-04:00,29747.75,29734.5,29759.0,ifvg,1,0.8491
EP-00727,EP-00727-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,REDUCED_FAMILY,PB-0283,1,A,LONDON,1,1,False,2026-07-13 04:53:00-04:00,29747.75,29734.5,29759.0,ifvg,1,0.8491
EP-00728,EP-00728-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0577,-1,A,LONDON,1,1,False,2026-07-13 04:55:00-04:00,29745.0,29754.0,29740.0,rb,3,0.5556
EP-00730,EP-00730-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0950,1,A,LONDON,3,3,False,2026-07-13 04:57:00-04:00,29745.25,29736.0,29751.75,rb,1,0.7027
EP-00732,EP-00732-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0921,1,A,LONDON,3,1,True,2026-07-13 04:56:00-04:00,29738.25,29736.0,29745.0,ifvg,1,3.0
EP-00732,EP-00732-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0225,1,A,LONDON,3,1,True,2026-07-13 04:57:00-04:00,29745.25,29736.0,29751.75,rb,1,0.7027
EP-00735,EP-00735-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0819,1,A,LONDON,1,1,False,2026-07-13 04:57:00-04:00,29745.25,29738.0,29751.75,rb,1,0.8966
EP-00756,EP-00756-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1485,1,F,LONDON,3,1,True,2026-07-13 05:13:00-04:00,29724.25,29718.0,29728.25,rb,3,0.64
EP-00764,EP-00764-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1189,1,B,LONDON,1,1,False,2026-07-13 05:20:00-04:00,29751.5,29742.0,29759.0,ifvg,1,0.7895
EP-00768,EP-00768-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0177,1,A,LONDON,1,1,False,2026-07-13 05:23:00-04:00,29752.0,29747.5,29759.0,ifvg,1,1.5556
EP-00768,EP-00768-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0406,1,A,LONDON,1,1,False,2026-07-13 05:23:00-04:00,29752.0,29747.5,29759.0,ifvg,1,1.5556
EP-00770,EP-00770-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-1212,-1,C,LONDON,1,1,False,2026-07-13 05:25:00-04:00,29756.25,29763.75,29750.25,rb,1,0.8
EP-00770,EP-00770-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-1282,-1,C,LONDON,1,1,False,2026-07-13 05:25:00-04:00,29756.25,29763.75,29750.25,rb,1,0.8
EP-00771,EP-00771-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0080,-1,A,LONDON,1,1,False,2026-07-13 05:27:00-04:00,29755.0,29760.5,29750.25,rb,1,0.8636
EP-00771,EP-00771-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0315,-1,A,LONDON,1,1,False,2026-07-13 05:27:00-04:00,29755.0,29760.5,29750.25,rb,1,0.8636
EP-00779,EP-00779-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0979,1,A,LONDON,5,1,True,2026-07-13 05:32:00-04:00,29756.0,29753.0,29758.75,rb,3,0.9167
EP-00795,EP-00795-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0585,-1,A,LONDON,1,1,False,2026-07-13 05:48:00-04:00,29767.75,29771.5,29763.0,rb,15,1.2667
