trigger_id,role,structure_id,family,timeframe,direction,zone_lo,zone_hi,source_ts_et,availability_seq,availability_le_trigger
TRIG-00119,component,FVG2-000015,fvg,1,1,29889.0,29891.0,2026-07-05 21:09:00-04:00,190,True
TRIG-00119,target,RB2-000056,rb,1,1,29845.0,29882.25,2026-07-05 20:30:00-04:00,151,True
TRIG-00120,component,RB2-000073,rb,1,1,29884.25,29890.0,2026-07-05 21:08:00-04:00,189,True
TRIG-00120,target,RB2-000058,rb,1,1,29885.25,29888.0,2026-07-05 20:35:00-04:00,156,True
TRIG-00121,component,RB2-000074,rb,1,1,29891.0,29901.5,2026-07-05 21:09:00-04:00,190,True
TRIG-00121,target,RB2-000058,rb,1,1,29885.25,29888.0,2026-07-05 20:35:00-04:00,156,True
TRIG-00122,component,RB2-003100,rb,3,-1,29880.0,29894.25,2026-07-05 21:15:00-04:00,195,True
TRIG-00123,component,RB2-000076,rb,1,-1,29872.75,29879.0,2026-07-05 21:17:00-04:00,198,True
TRIG-00123,target,RB2-000056,rb,1,1,29845.0,29882.25,2026-07-05 20:30:00-04:00,151,True
TRIG-00124,component,RB2-000077,rb,1,-1,29883.75,29887.75,2026-07-05 21:18:00-04:00,199,True
TRIG-00124,target,RB2-000056,rb,1,1,29845.0,29882.25,2026-07-05 20:30:00-04:00,151,True
TRIG-00125,component,RB2-000075,rb,1,-1,29891.75,29894.25,2026-07-05 21:14:00-04:00,195,True
TRIG-00125,target,RB2-000056,rb,1,1,29845.0,29882.25,2026-07-05 20:30:00-04:00,151,True
TRIG-00126,component,RB2-000079,rb,1,-1,29828.25,29834.5,2026-07-05 21:25:00-04:00,206,True
TRIG-00127,component,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00127,target,RB2-000079,rb,1,-1,29828.25,29834.5,2026-07-05 21:25:00-04:00,206,True
TRIG-00128,component,IFVG2-000009,ifvg,1,1,29805.75,29823.0,2026-07-05 21:30:00-04:00,211,True
TRIG-00128,component,FVG2-000018,fvg,1,-1,29805.75,29823.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00128,target,RB2-000079,rb,1,-1,29828.25,29834.5,2026-07-05 21:25:00-04:00,206,True
TRIG-00129,component,RB2-000083,rb,1,1,29822.75,29827.0,2026-07-05 21:31:00-04:00,212,True
TRIG-00129,target,RB2-003102,rb,3,-1,29833.0,29843.75,2026-07-05 21:33:00-04:00,213,True
TRIG-00130,component,RB2-004099,rb,5,1,29773.75,29814.25,2026-07-05 21:30:00-04:00,210,True
TRIG-00130,target,RB2-000078,rb,1,-1,29844.75,29849.75,2026-07-05 21:24:00-04:00,205,True
TRIG-00131,component,RB2-003102,rb,3,-1,29833.0,29843.75,2026-07-05 21:33:00-04:00,213,True
TRIG-00131,target,FVG2-000018,fvg,1,-1,29805.75,29823.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00132,component,RB2-000084,rb,1,1,29821.75,29831.5,2026-07-05 21:33:00-04:00,214,True
TRIG-00132,target,RB2-000079,rb,1,-1,29828.25,29834.5,2026-07-05 21:25:00-04:00,206,True
TRIG-00133,component,RB2-000085,rb,1,-1,29840.0,29844.5,2026-07-05 21:34:00-04:00,215,True
TRIG-00133,target,FVG2-000018,fvg,1,-1,29805.75,29823.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00134,component,RB2-000086,rb,1,1,29826.0,29834.5,2026-07-05 21:37:00-04:00,218,True
TRIG-00134,target,RB2-000079,rb,1,-1,29828.25,29834.5,2026-07-05 21:25:00-04:00,206,True
TRIG-00135,component,RB2-000078,rb,1,-1,29844.75,29849.75,2026-07-05 21:24:00-04:00,205,True
TRIG-00135,target,RB2-000085,rb,1,-1,29840.0,29844.5,2026-07-05 21:34:00-04:00,215,True
TRIG-00136,component,RB2-000088,rb,1,1,29831.75,29838.25,2026-07-05 21:40:00-04:00,221,True
TRIG-00136,target,RB2-000078,rb,1,-1,29844.75,29849.75,2026-07-05 21:24:00-04:00,205,True
TRIG-00137,component,RB2-004100,rb,5,1,29819.25,29837.75,2026-07-05 21:40:00-04:00,220,True
TRIG-00137,target,RB2-004723,rb,15,-1,29817.25,29855.25,2026-07-05 21:45:00-04:00,225,True
TRIG-00138,component,RB2-003103,rb,3,-1,29848.5,29855.25,2026-07-05 21:42:00-04:00,222,True
TRIG-00138,target,RB2-004099,rb,5,1,29773.75,29814.25,2026-07-05 21:30:00-04:00,210,True
TRIG-00139,component,RB2-000087,rb,1,1,29820.25,29824.5,2026-07-05 21:39:00-04:00,220,True
TRIG-00139,target,RB2-004723,rb,15,-1,29817.25,29855.25,2026-07-05 21:45:00-04:00,225,True
TRIG-00140,component,IFVG2-000010,ifvg,1,-1,29814.5,29822.75,2026-07-05 21:45:00-04:00,226,True
TRIG-00140,component,FVG2-000019,fvg,1,1,29814.5,29822.75,2026-07-05 21:31:00-04:00,212,True
TRIG-00140,target,RB2-000081,rb,1,1,29798.0,29806.5,2026-07-05 21:29:00-04:00,210,True
TRIG-00141,component,RB2-000081,rb,1,1,29798.0,29806.5,2026-07-05 21:29:00-04:00,210,True
TRIG-00141,target,FVG2-000019,fvg,1,1,29814.5,29822.75,2026-07-05 21:31:00-04:00,212,True
TRIG-00142,component,RB2-000082,rb,1,1,29807.0,29813.25,2026-07-05 21:30:00-04:00,211,True
TRIG-00142,target,FVG2-000019,fvg,1,1,29814.5,29822.75,2026-07-05 21:31:00-04:00,212,True
TRIG-00143,component,RB2-003101,rb,3,1,29773.75,29797.5,2026-07-05 21:30:00-04:00,210,True
TRIG-00143,target,RB2-000081,rb,1,1,29798.0,29806.5,2026-07-05 21:29:00-04:00,210,True
TRIG-00144,component,RB2-000092,rb,1,-1,29773.75,29781.75,2026-07-05 21:50:00-04:00,231,True
TRIG-00145,component,RB2-000093,rb,1,1,29760.75,29765.75,2026-07-05 21:52:00-04:00,233,True
TRIG-00145,target,RB2-003104,rb,3,-1,29760.25,29779.0,2026-07-05 21:54:00-04:00,234,True
TRIG-00146,component,RB2-000094,rb,1,-1,29766.25,29771.75,2026-07-05 21:53:00-04:00,234,True
TRIG-00147,component,RB2-003104,rb,3,-1,29760.25,29779.0,2026-07-05 21:54:00-04:00,234,True
TRIG-00147,target,RB2-000092,rb,1,-1,29773.75,29781.75,2026-07-05 21:50:00-04:00,231,True
TRIG-00148,component,RB2-000096,rb,1,-1,29785.75,29795.25,2026-07-05 21:56:00-04:00,237,True
TRIG-00148,target,RB2-000093,rb,1,1,29760.75,29765.75,2026-07-05 21:52:00-04:00,233,True
TRIG-00149,component,RB2-000097,rb,1,1,29765.0,29772.0,2026-07-05 21:57:00-04:00,238,True
TRIG-00149,target,FVG2-000756,fvg,3,-1,29779.0,29788.25,2026-07-05 21:54:00-04:00,234,True
TRIG-00150,component,RB2-004102,rb,5,-1,29773.75,29781.75,2026-07-05 21:55:00-04:00,235,True
TRIG-00150,target,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00151,component,RB2-003105,rb,3,-1,29785.75,29795.25,2026-07-05 21:57:00-04:00,237,True
TRIG-00151,target,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00152,component,RB2-000098,rb,1,-1,29775.25,29779.0,2026-07-05 21:58:00-04:00,239,True
TRIG-00152,target,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00153,component,RB2-000090,rb,1,-1,29809.25,29811.75,2026-07-05 21:46:00-04:00,227,True
TRIG-00153,target,RB2-000091,rb,1,-1,29796.75,29800.75,2026-07-05 21:48:00-04:00,229,True
TRIG-00154,component,RB2-000091,rb,1,-1,29796.75,29800.75,2026-07-05 21:48:00-04:00,229,True
TRIG-00154,target,RB2-003101,rb,3,1,29773.75,29797.5,2026-07-05 21:30:00-04:00,210,True
TRIG-00155,component,RB2-000099,rb,1,1,29788.0,29797.5,2026-07-05 22:02:00-04:00,243,True
TRIG-00155,target,RB2-000082,rb,1,1,29807.0,29813.25,2026-07-05 21:30:00-04:00,211,True
TRIG-00156,component,IFVG2-000534,ifvg,5,1,29781.75,29814.25,2026-07-05 22:05:00-04:00,245,True
TRIG-00156,component,FVG2-001013,fvg,5,-1,29781.75,29814.25,2026-07-05 21:55:00-04:00,235,True
TRIG-00156,target,FVG2-001012,fvg,5,-1,29816.25,29819.25,2026-07-05 21:50:00-04:00,230,True
TRIG-00157,component,RB2-003107,rb,3,-1,29798.75,29817.5,2026-07-05 22:03:00-04:00,243,True
TRIG-00157,target,FVG2-000025,fvg,1,1,29803.25,29805.25,2026-07-05 22:04:00-04:00,245,True
TRIG-00158,component,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00158,target,FVG2-000025,fvg,1,1,29803.25,29805.25,2026-07-05 22:04:00-04:00,245,True
TRIG-00159,component,RB2-003106,rb,3,1,29765.0,29782.75,2026-07-05 22:00:00-04:00,240,True
TRIG-00159,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00160,component,RB2-000101,rb,1,1,29784.0,29788.25,2026-07-05 22:07:00-04:00,248,True
TRIG-00160,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00161,component,RB2-004104,rb,5,1,29784.5,29793.25,2026-07-05 22:05:00-04:00,245,True
TRIG-00161,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00162,component,RB2-000102,rb,1,1,29785.75,29793.5,2026-07-05 22:09:00-04:00,250,True
TRIG-00162,target,FVG2-000024,fvg,1,1,29779.0,29793.25,2026-07-05 22:00:00-04:00,241,True
TRIG-00163,component,IFVG2-000011,ifvg,1,-1,29779.0,29793.25,2026-07-05 22:11:00-04:00,252,True
TRIG-00163,component,FVG2-000024,fvg,1,1,29779.0,29793.25,2026-07-05 22:00:00-04:00,241,True
TRIG-00163,target,FVG2-000023,fvg,1,1,29766.25,29772.75,2026-07-05 21:56:00-04:00,237,True
TRIG-00164,component,RB2-000103,rb,1,1,29777.25,29780.25,2026-07-05 22:10:00-04:00,251,True
TRIG-00164,target,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-00165,component,IFVG2-000012,ifvg,1,-1,29766.25,29772.75,2026-07-05 22:12:00-04:00,253,True
TRIG-00165,component,FVG2-000023,fvg,1,1,29766.25,29772.75,2026-07-05 21:56:00-04:00,237,True
TRIG-00165,target,RB2-000095,rb,1,1,29750.0,29758.75,2026-07-05 21:55:00-04:00,236,True
TRIG-00166,component,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-00166,target,RB2-000095,rb,1,1,29750.0,29758.75,2026-07-05 21:55:00-04:00,236,True
TRIG-00167,component,RB2-004723,rb,15,-1,29817.25,29855.25,2026-07-05 21:45:00-04:00,225,True
TRIG-00167,target,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00168,component,RB2-004724,rb,15,1,29750.0,29792.75,2026-07-05 22:00:00-04:00,240,True
TRIG-00168,target,RB2-000097,rb,1,1,29765.0,29772.0,2026-07-05 21:57:00-04:00,238,True
TRIG-00169,component,RB2-004103,rb,5,1,29750.0,29758.75,2026-07-05 22:00:00-04:00,240,True
TRIG-00169,target,RB2-000097,rb,1,1,29765.0,29772.0,2026-07-05 21:57:00-04:00,238,True
TRIG-00170,component,RB2-000095,rb,1,1,29750.0,29758.75,2026-07-05 21:55:00-04:00,236,True
TRIG-00170,target,RB2-000097,rb,1,1,29765.0,29772.0,2026-07-05 21:57:00-04:00,238,True
TRIG-00171,component,RB2-000105,rb,1,-1,29768.75,29771.25,2026-07-05 22:13:00-04:00,254,True
TRIG-00171,target,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00172,component,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00172,target,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00173,component,RB2-000106,rb,1,1,29764.75,29771.75,2026-07-05 22:16:00-04:00,257,True
TRIG-00173,target,RB2-000080,rb,1,1,29773.75,29793.0,2026-07-05 21:27:00-04:00,208,True
TRIG-00174,component,IFVG2-000392,ifvg,3,1,29778.25,29782.75,2026-07-05 22:24:00-04:00,264,True
TRIG-00174,component,FVG2-000757,fvg,3,-1,29778.25,29782.75,2026-07-05 22:15:00-04:00,255,True
TRIG-00174,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00175,component,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00175,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00176,component,RB2-004105,rb,5,-1,29761.25,29780.0,2026-07-05 22:20:00-04:00,260,True
TRIG-00176,target,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00177,component,RB2-000108,rb,1,-1,29787.5,29790.5,2026-07-05 22:23:00-04:00,264,True
TRIG-00177,target,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00178,component,RB2-003109,rb,3,1,29746.5,29770.5,2026-07-05 22:21:00-04:00,261,True
TRIG-00178,target,FVG2-000026,fvg,1,-1,29770.75,29778.5,2026-07-05 22:26:00-04:00,267,True
TRIG-00179,component,RB2-003110,rb,3,1,29773.5,29779.5,2026-07-05 22:24:00-04:00,264,True
TRIG-00179,target,FVG2-000026,fvg,1,-1,29770.75,29778.5,2026-07-05 22:26:00-04:00,267,True
TRIG-00180,component,RB2-000109,rb,1,1,29762.75,29767.75,2026-07-05 22:26:00-04:00,267,True
TRIG-00180,target,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00181,component,RB2-000111,rb,1,1,29723.25,29737.0,2026-07-05 22:30:00-04:00,271,True
TRIG-00181,target,RB2-003109,rb,3,1,29746.5,29770.5,2026-07-05 22:21:00-04:00,261,True
TRIG-00182,component,RB2-000112,rb,1,-1,29741.5,29747.5,2026-07-05 22:32:00-04:00,273,True
TRIG-00183,component,RB2-003111,rb,3,1,29723.25,29734.0,2026-07-05 22:33:00-04:00,273,True
TRIG-00183,target,RB2-003112,rb,3,-1,29735.25,29743.25,2026-07-05 22:36:00-04:00,276,True
TRIG-00184,component,RB2-003112,rb,3,-1,29735.25,29743.25,2026-07-05 22:36:00-04:00,276,True
TRIG-00184,target,RB2-000111,rb,1,1,29723.25,29737.0,2026-07-05 22:30:00-04:00,271,True
TRIG-00185,component,RB2-004106,rb,5,1,29723.25,29737.0,2026-07-05 22:35:00-04:00,275,True
TRIG-00185,target,RB2-003112,rb,3,-1,29735.25,29743.25,2026-07-05 22:36:00-04:00,276,True
TRIG-00186,component,RB2-000113,rb,1,-1,29738.5,29740.0,2026-07-05 22:38:00-04:00,279,True
TRIG-00187,component,RB2-000114,rb,1,1,29709.0,29714.0,2026-07-05 22:40:00-04:00,281,True
TRIG-00187,target,RB2-000111,rb,1,1,29723.25,29737.0,2026-07-05 22:30:00-04:00,271,True
TRIG-00188,component,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00188,target,RB2-000116,rb,1,1,29701.5,29714.25,2026-07-05 22:43:00-04:00,284,True
TRIG-00189,component,RB2-000115,rb,1,-1,29718.5,29724.0,2026-07-05 22:42:00-04:00,283,True
TRIG-00189,target,RB2-000117,rb,1,1,29693.5,29699.25,2026-07-05 22:44:00-04:00,285,True
TRIG-00190,component,RB2-000116,rb,1,1,29701.5,29714.25,2026-07-05 22:43:00-04:00,284,True
TRIG-00190,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00191,component,RB2-000117,rb,1,1,29693.5,29699.25,2026-07-05 22:44:00-04:00,285,True
TRIG-00191,target,RB2-000115,rb,1,-1,29718.5,29724.0,2026-07-05 22:42:00-04:00,283,True
TRIG-00192,component,RB2-003114,rb,3,1,29693.5,29699.25,2026-07-05 22:45:00-04:00,285,True
TRIG-00192,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00193,component,RB2-004108,rb,5,1,29693.5,29699.25,2026-07-05 22:45:00-04:00,285,True
TRIG-00193,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00194,component,RB2-000118,rb,1,-1,29705.0,29708.75,2026-07-05 22:48:00-04:00,289,True
TRIG-00194,target,RB2-000117,rb,1,1,29693.5,29699.25,2026-07-05 22:44:00-04:00,285,True
TRIG-00195,component,RB2-003115,rb,3,-1,29704.5,29719.0,2026-07-05 22:48:00-04:00,288,True
TRIG-00196,component,RB2-004109,rb,5,-1,29708.75,29719.0,2026-07-05 22:50:00-04:00,290,True
TRIG-00196,target,RB2-000116,rb,1,1,29701.5,29714.25,2026-07-05 22:43:00-04:00,284,True
TRIG-00197,component,RB2-000120,rb,1,-1,29714.25,29716.0,2026-07-05 22:54:00-04:00,295,True
TRIG-00197,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00198,component,RB2-000119,rb,1,1,29695.75,29697.75,2026-07-05 22:53:00-04:00,294,True
TRIG-00198,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00199,component,RB2-000121,rb,1,1,29704.75,29716.0,2026-07-05 22:55:00-04:00,296,True
TRIG-00199,target,RB2-003113,rb,3,1,29707.5,29720.0,2026-07-05 22:42:00-04:00,282,True
TRIG-00200,component,RB2-000123,rb,1,-1,29725.25,29732.0,2026-07-05 22:59:00-04:00,300,True
TRIG-00200,target,RB2-000115,rb,1,-1,29718.5,29724.0,2026-07-05 22:42:00-04:00,283,True
TRIG-00201,component,RB2-000122,rb,1,1,29714.25,29717.5,2026-07-05 22:58:00-04:00,299,True
TRIG-00201,target,RB2-003112,rb,3,-1,29735.25,29743.25,2026-07-05 22:36:00-04:00,276,True
TRIG-00202,component,RB2-003116,rb,3,-1,29725.25,29732.0,2026-07-05 23:00:00-04:00,300,True
TRIG-00202,target,RB2-000124,rb,1,-1,29735.0,29737.5,2026-07-05 23:02:00-04:00,303,True
TRIG-00203,component,RB2-000124,rb,1,-1,29735.0,29737.5,2026-07-05 23:02:00-04:00,303,True
TRIG-00203,target,RB2-004107,rb,5,-1,29740.25,29745.5,2026-07-05 22:40:00-04:00,280,True
TRIG-00204,component,RB2-004107,rb,5,-1,29740.25,29745.5,2026-07-05 22:40:00-04:00,280,True
TRIG-00204,target,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00205,component,IFVG2-000013,ifvg,1,1,29746.75,29751.5,2026-07-05 23:04:00-04:00,305,True
TRIG-00205,component,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00205,target,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00206,component,RB2-000110,rb,1,-1,29752.75,29758.25,2026-07-05 22:28:00-04:00,269,True
TRIG-00206,target,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00207,component,RB2-000126,rb,1,-1,29755.25,29761.5,2026-07-05 23:05:00-04:00,306,True
TRIG-00207,target,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00208,component,RB2-003118,rb,3,-1,29755.25,29761.5,2026-07-05 23:06:00-04:00,306,True
TRIG-00208,target,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00209,component,RB2-000127,rb,1,1,29746.5,29754.5,2026-07-05 23:07:00-04:00,308,True
TRIG-00209,target,RB2-003108,rb,3,1,29754.5,29759.5,2026-07-05 22:15:00-04:00,255,True
TRIG-00210,component,IFVG2-000014,ifvg,1,1,29758.25,29762.75,2026-07-05 23:10:00-04:00,311,True
TRIG-00210,component,FVG2-000027,fvg,1,-1,29758.25,29762.75,2026-07-05 22:28:00-04:00,269,True
TRIG-00210,target,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00211,component,IFVG2-000393,ifvg,3,1,29747.5,29762.75,2026-07-05 23:12:00-04:00,312,True
TRIG-00211,component,FVG2-000758,fvg,3,-1,29747.5,29762.75,2026-07-05 22:33:00-04:00,273,True
TRIG-00211,target,FVG2-001014,fvg,5,-1,29780.0,29782.75,2026-07-05 22:20:00-04:00,260,True
TRIG-00212,component,IFVG2-000015,ifvg,1,1,29770.75,29778.5,2026-07-05 23:11:00-04:00,312,True
TRIG-00212,component,FVG2-000026,fvg,1,-1,29770.75,29778.5,2026-07-05 22:26:00-04:00,267,True
TRIG-00212,target,FVG2-001014,fvg,5,-1,29780.0,29782.75,2026-07-05 22:20:00-04:00,260,True
TRIG-00213,component,RB2-000128,rb,1,-1,29779.25,29785.5,2026-07-05 23:11:00-04:00,312,True
TRIG-00213,target,RB2-000093,rb,1,1,29760.75,29765.75,2026-07-05 21:52:00-04:00,233,True
TRIG-00214,component,IFVG2-000016,ifvg,1,-1,29760.75,29771.75,2026-07-05 23:13:00-04:00,314,True
TRIG-00214,component,FVG2-000032,fvg,1,1,29760.75,29771.75,2026-07-05 23:11:00-04:00,312,True
TRIG-00214,target,RB2-000127,rb,1,1,29746.5,29754.5,2026-07-05 23:07:00-04:00,308,True
TRIG-00215,component,IFVG2-000615,ifvg,15,1,29747.5,29754.5,2026-07-05 23:15:00-04:00,315,True
TRIG-00215,component,FVG2-001169,fvg,15,-1,29747.5,29754.5,2026-07-05 22:45:00-04:00,285,True
TRIG-00215,target,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00216,component,RB2-004725,rb,15,-1,29761.25,29791.75,2026-07-05 22:30:00-04:00,270,True
TRIG-00216,target,FVG2-000032,fvg,1,1,29760.75,29771.75,2026-07-05 23:11:00-04:00,312,True
TRIG-00217,component,RB2-004726,rb,15,-1,29737.0,29747.5,2026-07-05 22:45:00-04:00,285,True
TRIG-00217,target,FVG2-000032,fvg,1,1,29760.75,29771.75,2026-07-05 23:11:00-04:00,312,True
TRIG-00218,component,RB2-004112,rb,5,1,29746.5,29753.5,2026-07-05 23:10:00-04:00,310,True
TRIG-00218,target,RB2-000107,rb,1,1,29773.5,29779.5,2026-07-05 22:21:00-04:00,262,True
TRIG-00219,component,RB2-003119,rb,3,-1,29779.25,29785.5,2026-07-05 23:12:00-04:00,312,True
TRIG-00219,target,FVG2-000032,fvg,1,1,29760.75,29771.75,2026-07-05 23:11:00-04:00,312,True
TRIG-00220,component,RB2-003120,rb,3,1,29747.75,29771.0,2026-07-05 23:15:00-04:00,315,True
TRIG-00220,target,RB2-000103,rb,1,1,29777.25,29780.25,2026-07-05 22:10:00-04:00,251,True
TRIG-00221,component,RB2-000129,rb,1,1,29768.25,29772.0,2026-07-05 23:15:00-04:00,316,True
TRIG-00221,target,RB2-004105,rb,5,-1,29761.25,29780.0,2026-07-05 22:20:00-04:00,260,True
TRIG-00222,component,RB2-004113,rb,5,-1,29771.0,29785.5,2026-07-05 23:15:00-04:00,315,True
TRIG-00222,target,RB2-000126,rb,1,-1,29755.25,29761.5,2026-07-05 23:05:00-04:00,306,True
TRIG-00223,component,RB2-000131,rb,1,-1,29762.0,29768.0,2026-07-05 23:19:00-04:00,320,True
TRIG-00223,target,FVG2-000027,fvg,1,-1,29758.25,29762.75,2026-07-05 22:28:00-04:00,269,True
TRIG-00224,component,RB2-000130,rb,1,-1,29780.5,29786.75,2026-07-05 23:17:00-04:00,318,True
TRIG-00224,target,FVG2-000034,fvg,1,1,29763.5,29773.0,2026-07-05 23:25:00-04:00,326,True
TRIG-00225,component,IFVG2-000636,ifvg,30,1,29747.5,29750.0,2026-07-05 23:30:00-04:00,330,True
TRIG-00225,component,FVG2-001218,fvg,30,-1,29747.5,29750.0,2026-07-05 23:00:00-04:00,300,True
TRIG-00225,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00226,component,RB2-000133,rb,1,1,29780.5,29783.75,2026-07-05 23:28:00-04:00,329,True
TRIG-00226,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00227,component,RB2-000132,rb,1,1,29768.5,29776.25,2026-07-05 23:26:00-04:00,327,True
TRIG-00227,target,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-00228,component,RB2-003121,rb,3,1,29778.25,29780.0,2026-07-05 23:30:00-04:00,330,True
TRIG-00228,target,RB2-000100,rb,1,1,29796.25,29806.5,2026-07-05 22:05:00-04:00,246,True
TRIG-00229,component,RB2-000134,rb,1,-1,29789.5,29801.0,2026-07-05 23:30:00-04:00,331,True
TRIG-00229,target,RB2-000102,rb,1,1,29785.75,29793.5,2026-07-05 22:09:00-04:00,250,True
TRIG-00230,component,RB2-000135,rb,1,-1,29777.5,29783.0,2026-07-05 23:31:00-04:00,332,True
TRIG-00230,target,RB2-000102,rb,1,1,29785.75,29793.5,2026-07-05 22:09:00-04:00,250,True
TRIG-00231,component,RB2-004114,rb,5,1,29768.5,29773.0,2026-07-05 23:30:00-04:00,330,True
TRIG-00231,target,FVG2-000755,fvg,3,-1,29800.75,29814.25,2026-07-05 21:51:00-04:00,231,True
TRIG-00232,component,RB2-000136,rb,1,1,29788.25,29793.0,2026-07-05 23:33:00-04:00,334,True
TRIG-00232,target,FVG2-000755,fvg,3,-1,29800.75,29814.25,2026-07-05 21:51:00-04:00,231,True
TRIG-00233,component,RB2-003122,rb,3,1,29784.0,29794.25,2026-07-05 23:36:00-04:00,336,True
TRIG-00233,target,FVG2-000035,fvg,1,-1,29795.0,29796.5,2026-07-05 23:38:00-04:00,339,True
TRIG-00234,component,RB2-000139,rb,1,1,29788.5,29792.0,2026-07-05 23:38:00-04:00,339,True
TRIG-00234,target,RB2-000108,rb,1,-1,29787.5,29790.5,2026-07-05 22:23:00-04:00,264,True
TRIG-00235,component,RB2-000141,rb,1,1,29776.5,29781.25,2026-07-05 23:40:00-04:00,341,True
TRIG-00235,target,RB2-000129,rb,1,1,29768.25,29772.0,2026-07-05 23:15:00-04:00,316,True
TRIG-00236,component,IFVG2-000017,ifvg,1,-1,29763.5,29773.0,2026-07-05 23:42:00-04:00,343,True
TRIG-00236,component,FVG2-000034,fvg,1,1,29763.5,29773.0,2026-07-05 23:25:00-04:00,326,True
TRIG-00236,target,FVG2-000028,fvg,1,-1,29746.75,29751.5,2026-07-05 22:29:00-04:00,270,True
TRIG-00237,component,RB2-004728,rb,15,1,29748.0,29772.0,2026-07-05 23:30:00-04:00,330,True
TRIG-00237,target,RB2-000143,rb,1,1,29740.75,29742.75,2026-07-05 23:43:00-04:00,344,True
TRIG-00238,component,RB2-000125,rb,1,1,29735.75,29738.0,2026-07-05 23:03:00-04:00,304,True
TRIG-00238,target,RB2-000143,rb,1,1,29740.75,29742.75,2026-07-05 23:43:00-04:00,344,True
TRIG-00239,component,RB2-000143,rb,1,1,29740.75,29742.75,2026-07-05 23:43:00-04:00,344,True
TRIG-00239,target,RB2-000112,rb,1,-1,29741.5,29747.5,2026-07-05 22:32:00-04:00,273,True
