candidate_id,source_branch_id,source_episode_id,trigger_event_id,direction,entry_mode,continuation_or_fade,trigger_family,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,stop_anchor_type,stop_anchor_object_id,target_anchor_type,target_anchor_object_id,parent_fvg_id,effective_sample,shrunk_expected_R,qualification,outcome
GNC-013157,GBR-015895,GEP-003564,EVT-0224337,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4082,23041.0,23035.75,23045.75,0.9048,0.9048,fvg_boundary,FVG-000934,opposing_liquidity,LVL-001269,,5,0.0186,RECORDED_NOT_ACTIVATED,WIN
GNC-013160,GBR-015938,GEP-003577,EVT-0224372,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4084,23048.125,23049.75,23047.0,0.6923,0.6923,fvg_boundary,FVG-000935,opposing_liquidity,LVL-001265,,5,-0.0263,RECORDED_NOT_ACTIVATED,LOSS
GNC-013161,GBR-015939,GEP-003577,EVT-0224383,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4085,23049.25,23049.75,23047.0,4.5,1.0,fvg_boundary,FVG-000935,opposing_liquidity,LVL-001265,,5,0.0723,QUALIFIED_PENDING_TRIGGER,LOSS
GNC-013162,GBR-015917,GEP-003571,EVT-0224389,short,formation_close,fade,break_failed_fade,PREV_RTH_CLOSE_BREAK -> PREV_RTH_CLOSE_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4085,23051.75,23052.75,23051.0,0.75,0.75,failed_break_boundary,LVL-000065,opposing_hist_level,LVL-000065,,0,-0.0078,RECORDED_NOT_ACTIVATED,LOSS
GNC-013163,GBR-015933,GEP-003571,EVT-0224389,short,formation_close,fade,sweep_reclaim_fade,PREV_RTH_CLOSE_SWEEP_ABOVE -> PREV_RTH_CLOSE_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,4085,23051.75,23052.75,23051.0,0.75,0.75,swept_extreme,LVL-000065,opposing_hist_level,LVL-000065,,0,-0.0078,RECORDED_NOT_ACTIVATED,LOSS
GNC-013164,GBR-015947,GEP-003580,EVT-0224395,long,formation_close,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> FORMATION_CLOSE_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,4085,23051.75,23046.5,23056.75,0.9524,0.9524,ifvg_invalidation_boundary,IFVG-000865,opposing_liquidity,LVL-001274,FVG-000935,5,-0.1481,RECORDED_NOT_ACTIVATED,WIN
GNC-013165,GBR-015948,GEP-003580,EVT-0224395,long,next_bar,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> NEXT_BAR_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,4086,23052.0,23046.5,23056.75,0.8636,0.8636,ifvg_invalidation_boundary,IFVG-000865,opposing_liquidity,LVL-001274,FVG-000935,5,-0.111,RECORDED_NOT_ACTIVATED,WIN
GNC-013166,GBR-015943,GEP-003579,EVT-0224407,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4087,23047.75,23045.75,23050.25,1.25,1.0,fvg_boundary,FVG-000936,opposing_liquidity,LVL-001263,,5,0.0226,RECORDED_NOT_ACTIVATED,WIN
GNC-013167,GBR-015944,GEP-003579,EVT-0224408,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4087,23047.0,23045.75,23050.25,2.6,1.0,fvg_boundary,FVG-000936,opposing_liquidity,LVL-001263,,5,0.047,RECORDED_NOT_ACTIVATED,WIN
GNC-013168,GBR-015951,GEP-003581,EVT-0224409,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4087,23051.5,23048.25,23056.75,1.6154,1.0,fvg_boundary,FVG-000937,opposing_liquidity,LVL-001274,,5,0.0195,RECORDED_NOT_ACTIVATED,LOSS
GNC-013171,GBR-015954,GEP-003581,EVT-0224412,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4087,23048.75,23048.25,23050.25,3.0,1.0,fvg_boundary,FVG-000937,opposing_liquidity,LVL-001263,,5,0.0002,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013174,GBR-015945,GEP-003579,EVT-0224423,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4088,23047.0,23045.75,23050.25,2.6,1.0,fvg_boundary,FVG-000936,opposing_liquidity,LVL-001263,,5,-0.0167,RECORDED_NOT_ACTIVATED,WIN
GNC-013177,GBR-015964,GEP-003584,EVT-0224450,short,retest,fade,ifvg_retest,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> BEARISH_IFVG_FIRST_TOUCH -> RETEST_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,4089,23048.75,23052.0,23047.0,0.5385,0.5385,ifvg_invalidation_boundary,IFVG-000866,opposing_liquidity,LVL-001265,FVG-000937,5,0.0468,RECORDED_NOT_ACTIVATED,LOSS
GNC-013178,GBR-015958,GEP-003583,EVT-0224452,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4090,23049.75,23052.0,23047.0,1.2222,1.0,fvg_boundary,FVG-000938,opposing_liquidity,LVL-001265,,5,0.0194,RECORDED_NOT_ACTIVATED,LOSS
GNC-013181,GBR-015961,GEP-003583,EVT-0224455,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4090,23051.5,23052.0,23051.0,1.0,1.0,fvg_boundary,FVG-000938,opposing_hist_level,LVL-000065,,5,0.0603,QUALIFIED_PENDING_TRIGGER,AMBIGUOUS
GNC-013183,GBR-015908,GEP-003568,EVT-0224479,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4091,23058.0,23059.5,23056.75,0.8333,0.8333,failed_break_boundary,LVL-001274,opposing_liquidity,LVL-001274,,5,-0.0031,RECORDED_NOT_ACTIVATED,LOSS
GNC-013184,GBR-015910,GEP-003568,EVT-0224479,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,4091,23058.0,23059.5,23056.75,0.8333,0.8333,swept_extreme,LVL-001274,opposing_liquidity,LVL-001274,,5,-0.0287,RECORDED_NOT_ACTIVATED,LOSS
GNC-013185,GBR-015966,GEP-003585,EVT-0224481,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4091,23058.0,23059.5,23056.75,0.8333,0.8333,failed_break_boundary,LVL-001277,opposing_liquidity,LVL-001274,,5,-0.0031,RECORDED_NOT_ACTIVATED,LOSS
GNC-013188,GBR-015891,GEP-003563,EVT-0224496,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4092,23058.25,23060.0,23056.75,0.8571,0.8571,failed_break_boundary,LVL-001272,opposing_liquidity,LVL-001274,,5,-0.0016,RECORDED_NOT_ACTIVATED,WIN
GNC-013189,GBR-015927,GEP-003563,EVT-0224496,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,4092,23058.25,23060.0,23056.75,0.8571,0.8571,swept_extreme,LVL-001272,opposing_liquidity,LVL-001274,,5,-0.0295,RECORDED_NOT_ACTIVATED,WIN
GNC-013192,GBR-015979,GEP-003589,EVT-0224504,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4093,23055.75,23054.0,23056.75,0.5714,0.5714,fvg_boundary,FVG-000940,opposing_liquidity,LVL-001274,,5,0.047,RECORDED_NOT_ACTIVATED,LOSS
GNC-013193,GBR-015980,GEP-003589,EVT-0224505,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4093,23055.75,23054.0,23056.75,0.5714,0.5714,fvg_boundary,FVG-000940,opposing_liquidity,LVL-001274,,5,-0.0167,RECORDED_NOT_ACTIVATED,LOSS
GNC-013194,GBR-015981,GEP-003589,EVT-0224506,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4093,23054.5,23054.0,23055.0,1.0,1.0,fvg_boundary,FVG-000940,opposing_liquidity,LVL-001277,,5,-0.0033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013197,GBR-015985,GEP-003591,EVT-0224532,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4095,23056.5,23057.5,23055.0,1.5,1.0,fvg_boundary,FVG-000941,opposing_liquidity,LVL-001277,,5,0.0192,RECORDED_NOT_ACTIVATED,WIN
GNC-013198,GBR-015986,GEP-003591,EVT-0224533,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4095,23056.75,23057.5,23055.0,2.3333,1.0,fvg_boundary,FVG-000941,opposing_liquidity,LVL-001277,,5,0.0325,RECORDED_NOT_ACTIVATED,WIN
GNC-013199,GBR-015987,GEP-003591,EVT-0224534,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4095,23056.75,23057.5,23055.0,2.3333,1.0,fvg_boundary,FVG-000941,opposing_liquidity,LVL-001277,,5,-0.0263,RECORDED_NOT_ACTIVATED,WIN
GNC-013200,GBR-015988,GEP-003591,EVT-0224535,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4095,23057.0,23057.5,23055.0,4.0,1.0,fvg_boundary,FVG-000941,opposing_liquidity,LVL-001277,,5,0.0812,QUALIFIED_PENDING_TRIGGER,WIN
GNC-013203,GBR-015946,GEP-003579,EVT-0224549,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4096,23046.25,23045.75,23047.0,1.5,1.0,fvg_boundary,FVG-000936,opposing_liquidity,LVL-001265,,5,-0.0154,RECORDED_NOT_ACTIVATED,LOSS
GNC-013204,GBR-015968,GEP-003586,EVT-0224551,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4096,23050.75,23049.0,23055.0,2.4286,1.0,fvg_boundary,FVG-000939,opposing_liquidity,LVL-001277,,5,0.0226,RECORDED_NOT_ACTIVATED,LOSS
GNC-013205,GBR-015969,GEP-003586,EVT-0224552,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4096,23050.125,23049.0,23051.0,0.7778,0.7778,fvg_boundary,FVG-000939,opposing_hist_level,LVL-000065,,5,0.0394,RECORDED_NOT_ACTIVATED,LOSS
GNC-013206,GBR-015970,GEP-003586,EVT-0224553,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4096,23050.125,23049.0,23051.0,0.7778,0.7778,fvg_boundary,FVG-000939,opposing_hist_level,LVL-000065,,5,-0.029,RECORDED_NOT_ACTIVATED,LOSS
GNC-013207,GBR-015971,GEP-003586,EVT-0224554,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4096,23049.5,23049.0,23050.25,1.5,1.0,fvg_boundary,FVG-000939,opposing_liquidity,LVL-001263,,5,-0.0154,RECORDED_NOT_ACTIVATED,LOSS
GNC-013208,GBR-015973,GEP-003587,EVT-0224572,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4096,23044.0,23041.75,23045.75,0.7778,0.7778,failed_break_boundary,LVL-001278,opposing_liquidity,LVL-001269,,5,-0.1513,RECORDED_NOT_ACTIVATED,LOSS
GNC-013209,GBR-015983,GEP-003590,EVT-0224574,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4096,23044.0,23041.75,23045.75,0.7778,0.7778,failed_break_boundary,LVL-001279,opposing_liquidity,LVL-001269,,5,-0.1513,RECORDED_NOT_ACTIVATED,LOSS
GNC-013211,GBR-015976,GEP-003588,EVT-0224581,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,4096,23051.5,23049.25,23055.0,1.5556,1.0,ifvg_invalidation_boundary,IFVG-000867,opposing_liquidity,LVL-001277,FVG-000938,5,-0.0551,RECORDED_NOT_ACTIVATED,LOSS
GNC-013212,GBR-015994,GEP-003594,EVT-0224583,short,formation_close,fade,ifvg_activation,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> FORMATION_CLOSE_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,4096,23044.0,23048.25,23041.25,0.6471,0.6471,ifvg_invalidation_boundary,IFVG-000869,opposing_liquidity,LVL-001256,FVG-000936,5,-0.1334,RECORDED_NOT_ACTIVATED,WIN
GNC-013213,GBR-015995,GEP-003594,EVT-0224583,short,next_bar,fade,ifvg_activation,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> NEXT_BAR_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,4097,23043.75,23048.25,23041.25,0.5556,0.5556,ifvg_invalidation_boundary,IFVG-000869,opposing_liquidity,LVL-001256,FVG-000936,5,-0.0172,RECORDED_NOT_ACTIVATED,WIN
GNC-013220,GBR-015898,GEP-003564,EVT-0224614,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4098,23036.25,23035.75,23037.5,2.5,1.0,fvg_boundary,FVG-000934,opposing_liquidity,LVL-001271,,5,-0.0198,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013223,GBR-015956,GEP-003582,EVT-0224645,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,4098,23034.0,23033.5,23035.0,2.0,1.0,failed_break_boundary,LVL-001276,opposing_liquidity,LVL-001270,,5,-0.1917,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013224,GBR-016008,GEP-003582,EVT-0224645,long,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_BELOW -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,4098,23034.0,23033.5,23035.0,2.0,1.0,swept_extreme,LVL-001276,opposing_liquidity,LVL-001270,,5,-0.2197,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013227,GBR-016020,GEP-003599,EVT-0224652,short,formation_close,continuation,fvg_formation,BEARISH_FVG_FORMED -> FORMATION_CLOSE_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,4099,23036.75,23039.5,23035.0,0.6364,0.6364,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001270,,4,-0.1576,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013229,GBR-016027,GEP-003561,EVT-0224665,short,formation_close,fade,sweep_fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,4099,23036.75,23038.25,23035.0,1.1667,1.0,swept_extreme,LVL-001271,opposing_liquidity,LVL-001270,,4,-0.0329,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-013231,GBR-016009,GEP-003582,EVT-0224668,short,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_BELOW -> SWING_LOW_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,4099,23036.75,23040.25,23035.0,0.5,0.5,structural_extreme_fallback,LVL-001276,opposing_liquidity,LVL-001270,,3,0.1326,RECORDED_NOT_ACTIVATED,WIN
GNC-013228,GBR-016021,GEP-003599,EVT-0224652,short,next_bar,continuation,fvg_formation,BEARISH_FVG_FORMED -> NEXT_BAR_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,4100,23036.75,23039.5,23035.0,0.6364,0.6364,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001270,,3,-0.0608,RECORDED_NOT_ACTIVATED,WIN
GNC-013233,GBR-016023,GEP-003599,EVT-0224671,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4100,23037.75,23039.5,23035.0,1.5714,1.0,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001270,,5,0.0005,RECORDED_NOT_ACTIVATED,WIN
GNC-013234,GBR-016024,GEP-003599,EVT-0224672,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4100,23038.375,23039.5,23037.5,0.7778,0.7778,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001271,,5,0.0405,RECORDED_NOT_ACTIVATED,WIN
GNC-013235,GBR-016025,GEP-003599,EVT-0224673,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4100,23038.375,23039.5,23037.5,0.7778,0.7778,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001271,,5,-0.0431,RECORDED_NOT_ACTIVATED,WIN
GNC-013236,GBR-016026,GEP-003599,EVT-0224674,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4100,23039.0,23039.5,23038.25,1.5,1.0,fvg_boundary,FVG-000944,opposing_liquidity,LVL-001264,,5,0.0723,QUALIFIED_PENDING_TRIGGER,WIN
GNC-013238,GBR-016032,GEP-003600,EVT-0224723,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4103,23034.125,23035.5,23032.25,1.3636,1.0,fvg_boundary,FVG-000945,opposing_liquidity,LVL-001268,,5,0.0365,RECORDED_NOT_ACTIVATED,LOSS
GNC-013239,GBR-016033,GEP-003600,EVT-0224724,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4103,23034.125,23035.5,23032.25,1.3636,1.0,fvg_boundary,FVG-000945,opposing_liquidity,LVL-001268,,5,-0.0462,RECORDED_NOT_ACTIVATED,LOSS
GNC-013240,GBR-016034,GEP-003600,EVT-0224725,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4103,23035.0,23035.5,23034.25,1.5,1.0,fvg_boundary,FVG-000945,opposing_liquidity,LVL-001259,,5,0.0766,QUALIFIED_PENDING_TRIGGER,AMBIGUOUS
GNC-013243,GBR-016037,GEP-003601,EVT-0224759,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,4104,23035.0,23032.75,23037.5,1.1111,1.0,ifvg_invalidation_boundary,IFVG-000872,opposing_liquidity,LVL-001271,FVG-000945,5,-0.0188,RECORDED_NOT_ACTIVATED,WIN
GNC-013244,GBR-016043,GEP-003603,EVT-0224766,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,4105,23034.75,23030.5,23037.5,0.6471,0.6471,accepted_boundary,LVL-001281,opposing_liquidity,LVL-001271,,5,0.027,RECORDED_NOT_ACTIVATED,WIN
GNC-013245,GBR-016028,GEP-003561,EVT-0224787,short,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_ABOVE -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,4106,23040.75,23041.25,23039.75,2.0,1.0,swept_extreme,LVL-001271,opposing_liquidity,LVL-001254,,3,-0.0916,RECORDED_NOT_ACTIVATED,WIN
GNC-013252,GBR-016052,GEP-003605,EVT-0224812,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4108,23036.75,23035.25,23037.5,0.5,0.5,fvg_boundary,FVG-000947,opposing_liquidity,LVL-001271,,5,0.0492,RECORDED_NOT_ACTIVATED,WIN
GNC-013253,GBR-016053,GEP-003605,EVT-0224813,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4108,23036.75,23035.25,23037.5,0.5,0.5,fvg_boundary,FVG-000947,opposing_liquidity,LVL-001271,,5,-0.0396,RECORDED_NOT_ACTIVATED,WIN
GNC-013254,GBR-016054,GEP-003605,EVT-0224814,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,4108,23035.75,23035.25,23037.5,3.5,1.0,fvg_boundary,FVG-000947,opposing_liquidity,LVL-001271,,5,-0.0071,RECORDED_NOT_ACTIVATED,WIN
GNC-013255,GBR-016055,GEP-003606,EVT-0224868,short,formation_close,continuation,break_accept_cont,SWING_HIGH_BREAK -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,4110,23039.5,23041.25,23038.25,0.7143,0.7143,accepted_boundary,LVL-001282,opposing_liquidity,LVL-001264,,5,-0.1274,RECORDED_NOT_ACTIVATED,WIN
