id,family,subtype,segment_id,created_seq,created_ts,lo,hi,events
FVG-000103,fvg,bullish,0,455,2025-07-07 05:35:00+00:00,22940.0,22941.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000104,fvg,bearish,0,458,2025-07-07 05:38:00+00:00,22939.75,22941.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000105,fvg,bullish,0,461,2025-07-07 05:41:00+00:00,22939.25,22940.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000106,fvg,bullish,0,469,2025-07-07 05:49:00+00:00,22944.75,22946.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000107,fvg,bearish,0,477,2025-07-07 05:57:00+00:00,22945.5,22946.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000108,fvg,bullish,0,479,2025-07-07 05:59:00+00:00,22945.5,22947.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000109,fvg,bullish,0,480,2025-07-07 06:00:00+00:00,22946.75,22948.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000110,fvg,bearish,0,482,2025-07-07 06:02:00+00:00,22939.25,22948.25,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000111,fvg,bearish,0,491,2025-07-07 06:11:00+00:00,22934.25,22935.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000112,fvg,bearish,0,497,2025-07-07 06:17:00+00:00,22928.0,22929.75,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000113,fvg,bearish,0,498,2025-07-07 06:18:00+00:00,22927.0,22927.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000114,fvg,bearish,0,499,2025-07-07 06:19:00+00:00,22924.5,22924.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000115,fvg,bullish,0,503,2025-07-07 06:23:00+00:00,22922.0,22926.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|REVISIT|REVISIT|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000116,fvg,bullish,0,509,2025-07-07 06:29:00+00:00,22926.75,22930.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000117,fvg,bullish,0,514,2025-07-07 06:34:00+00:00,22934.75,22935.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000118,fvg,bullish,0,518,2025-07-07 06:38:00+00:00,22935.75,22936.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000119,fvg,bullish,0,533,2025-07-07 06:53:00+00:00,22935.5,22937.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000120,fvg,bullish,0,534,2025-07-07 06:54:00+00:00,22937.25,22939.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000121,fvg,bearish,0,536,2025-07-07 06:56:00+00:00,22938.75,22939.5,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000122,fvg,bearish,0,546,2025-07-07 07:06:00+00:00,22942.0,22942.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000123,fvg,bearish,0,548,2025-07-07 07:08:00+00:00,22934.5,22935.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000124,fvg,bullish,0,551,2025-07-07 07:11:00+00:00,22934.5,22938.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000125,fvg,bullish,0,561,2025-07-07 07:21:00+00:00,22940.5,22943.0,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000126,fvg,bullish,0,562,2025-07-07 07:22:00+00:00,22942.0,22942.75,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000127,fvg,bearish,0,566,2025-07-07 07:26:00+00:00,22942.0,22944.75,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000128,fvg,bearish,0,570,2025-07-07 07:30:00+00:00,22933.0,22936.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000129,fvg,bearish,0,590,2025-07-07 07:50:00+00:00,22936.25,22938.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|FAILURE
FVG-000130,fvg,bullish,0,595,2025-07-07 07:55:00+00:00,22940.25,22941.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000131,fvg,bearish,0,601,2025-07-07 08:01:00+00:00,22942.75,22944.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000132,fvg,bearish,0,607,2025-07-07 08:07:00+00:00,22932.25,22937.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000133,fvg,bearish,0,610,2025-07-07 08:10:00+00:00,22922.75,22927.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000134,fvg,bearish,0,611,2025-07-07 08:11:00+00:00,22920.5,22922.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000135,fvg,bullish,0,623,2025-07-07 08:23:00+00:00,22922.75,22924.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000136,fvg,bullish,0,624,2025-07-07 08:24:00+00:00,22925.75,22926.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|FAILURE
FVG-000137,fvg,bearish,0,629,2025-07-07 08:29:00+00:00,22930.0,22930.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000138,fvg,bearish,0,630,2025-07-07 08:30:00+00:00,22927.5,22929.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000139,fvg,bearish,0,633,2025-07-07 08:33:00+00:00,22921.25,22923.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000140,fvg,bullish,0,635,2025-07-07 08:35:00+00:00,22921.25,22923.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000141,fvg,bullish,0,645,2025-07-07 08:45:00+00:00,22923.5,22924.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000142,fvg,bearish,0,647,2025-07-07 08:47:00+00:00,22922.5,22924.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000143,fvg,bearish,0,648,2025-07-07 08:48:00+00:00,22919.5,22920.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000144,fvg,bearish,0,652,2025-07-07 08:52:00+00:00,22919.0,22919.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000145,fvg,bullish,0,654,2025-07-07 08:54:00+00:00,22919.0,22920.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000146,fvg,bearish,0,657,2025-07-07 08:57:00+00:00,22918.5,22918.75,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000147,fvg,bullish,0,665,2025-07-07 09:05:00+00:00,22911.5,22913.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000148,fvg,bullish,0,666,2025-07-07 09:06:00+00:00,22914.75,22918.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000149,fvg,bullish,0,667,2025-07-07 09:07:00+00:00,22918.25,22918.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000150,fvg,bullish,0,673,2025-07-07 09:13:00+00:00,22922.0,22922.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000151,fvg,bearish,0,675,2025-07-07 09:15:00+00:00,22921.5,22922.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000152,fvg,bearish,0,681,2025-07-07 09:21:00+00:00,22921.75,22922.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000153,fvg,bullish,0,693,2025-07-07 09:33:00+00:00,22921.75,22923.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000154,fvg,bullish,0,696,2025-07-07 09:36:00+00:00,22924.25,22925.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000155,fvg,bullish,0,697,2025-07-07 09:37:00+00:00,22925.75,22929.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000156,fvg,bullish,0,698,2025-07-07 09:38:00+00:00,22930.0,22932.0,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000157,fvg,bullish,0,699,2025-07-07 09:39:00+00:00,22932.75,22935.25,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|REVISIT|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000158,fvg,bullish,0,702,2025-07-07 09:42:00+00:00,22939.75,22940.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000159,fvg,bearish,0,706,2025-07-07 09:46:00+00:00,22939.75,22940.5,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000160,fvg,bullish,0,711,2025-07-07 09:51:00+00:00,22937.75,22940.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000161,fvg,bullish,0,712,2025-07-07 09:52:00+00:00,22940.5,22942.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000162,fvg,bullish,0,713,2025-07-07 09:53:00+00:00,22944.5,22947.75,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000163,fvg,bullish,0,714,2025-07-07 09:54:00+00:00,22949.5,22950.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000164,fvg,bullish,0,717,2025-07-07 09:57:00+00:00,22953.5,22958.5,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|REVISIT|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000165,fvg,bullish,0,718,2025-07-07 09:58:00+00:00,22962.0,22962.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000166,fvg,bullish,0,724,2025-07-07 10:04:00+00:00,22964.0,22966.75,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000167,fvg,bullish,0,729,2025-07-07 10:09:00+00:00,22973.75,22974.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|FAILURE
FVG-000168,fvg,bullish,0,734,2025-07-07 10:14:00+00:00,22980.0,22981.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000169,fvg,bearish,0,736,2025-07-07 10:16:00+00:00,22972.75,22981.5,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|REVISIT|MIDPOINT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000170,fvg,bullish,0,740,2025-07-07 10:20:00+00:00,22972.5,22973.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000171,fvg,bullish,0,743,2025-07-07 10:23:00+00:00,22975.75,22977.0,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000172,fvg,bearish,0,751,2025-07-07 10:31:00+00:00,22979.0,22979.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000173,fvg,bullish,0,754,2025-07-07 10:34:00+00:00,22980.0,22981.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|FAILURE
FVG-000174,fvg,bullish,0,755,2025-07-07 10:35:00+00:00,22983.0,22983.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000175,fvg,bearish,0,757,2025-07-07 10:37:00+00:00,22981.0,22983.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000176,fvg,bearish,0,758,2025-07-07 10:38:00+00:00,22979.0,22980.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000177,fvg,bearish,0,761,2025-07-07 10:41:00+00:00,22973.5,22975.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000178,fvg,bearish,0,770,2025-07-07 10:50:00+00:00,22968.5,22970.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000179,fvg,bearish,0,771,2025-07-07 10:51:00+00:00,22967.0,22967.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000180,fvg,bullish,0,781,2025-07-07 11:01:00+00:00,22962.5,22963.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000181,fvg,bearish,0,787,2025-07-07 11:07:00+00:00,22962.75,22963.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000182,fvg,bearish,0,791,2025-07-07 11:11:00+00:00,22959.0,22959.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000183,fvg,bullish,0,802,2025-07-07 11:22:00+00:00,22959.5,22959.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000184,fvg,bullish,0,803,2025-07-07 11:23:00+00:00,22961.0,22961.75,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|REVISIT|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000185,fvg,bullish,0,804,2025-07-07 11:24:00+00:00,22962.0,22962.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000186,fvg,bullish,0,808,2025-07-07 11:28:00+00:00,22967.5,22969.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000187,fvg,bearish,0,811,2025-07-07 11:31:00+00:00,22970.0,22970.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000188,fvg,bearish,0,812,2025-07-07 11:32:00+00:00,22969.25,22970.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000189,fvg,bullish,0,817,2025-07-07 11:37:00+00:00,22969.5,22970.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000190,fvg,bearish,0,820,2025-07-07 11:40:00+00:00,22964.75,22971.75,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000191,fvg,bullish,0,823,2025-07-07 11:43:00+00:00,22964.75,22971.5,FORMED|EXACT_TOUCH|FIRST_TOUCH|REVISIT|FIRST_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|MIDPOINT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000192,fvg,bullish,0,829,2025-07-07 11:49:00+00:00,22976.5,22977.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000193,fvg,bullish,0,837,2025-07-07 11:57:00+00:00,22978.75,22979.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000194,fvg,bearish,0,841,2025-07-07 12:01:00+00:00,22977.5,22980.5,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000195,fvg,bearish,0,844,2025-07-07 12:04:00+00:00,22973.75,22975.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000196,fvg,bullish,0,846,2025-07-07 12:06:00+00:00,22973.75,22975.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000197,fvg,bullish,0,847,2025-07-07 12:07:00+00:00,22977.75,22983.0,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000198,fvg,bullish,0,848,2025-07-07 12:08:00+00:00,22984.5,22989.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|FULL_FILL|REVISIT|REVISIT|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000199,fvg,bullish,0,855,2025-07-07 12:15:00+00:00,22988.75,22992.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000200,fvg,bullish,0,859,2025-07-07 12:19:00+00:00,22995.5,22998.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000201,fvg,bearish,0,867,2025-07-07 12:27:00+00:00,22986.5,22990.5,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|MIDPOINT|REVISIT|FULL_FILL|REVISIT|EXPIRY
FVG-000202,fvg,bearish,0,868,2025-07-07 12:28:00+00:00,22985.0,22985.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|EXACT_TOUCH|REVISIT|REVISIT|FULL_FILL|REVISIT|FAILURE
FVG-000203,fvg,bullish,0,874,2025-07-07 12:34:00+00:00,22984.5,22985.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|FAILURE
FVG-000204,fvg,bearish,0,878,2025-07-07 12:38:00+00:00,22981.75,22986.25,FORMED|CONTINUATION|EXPIRY
FVG-000205,fvg,bearish,0,882,2025-07-07 12:42:00+00:00,22972.75,22974.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|EXPIRY
FVG-000206,fvg,bearish,0,885,2025-07-07 12:45:00+00:00,22967.75,22968.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000207,fvg,bearish,0,895,2025-07-07 12:55:00+00:00,22954.5,22963.25,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|REVISIT|REVISIT|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000208,fvg,bearish,0,902,2025-07-07 13:02:00+00:00,22947.5,22950.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|REVISIT|REVISIT|REVISIT|FAILURE
FVG-000209,fvg,bearish,0,907,2025-07-07 13:07:00+00:00,22945.25,22945.5,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000210,fvg,bullish,0,927,2025-07-07 13:27:00+00:00,22934.25,22936.75,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000211,fvg,bullish,0,928,2025-07-07 13:28:00+00:00,22939.75,22940.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000212,fvg,bullish,0,931,2025-07-07 13:31:00+00:00,22946.75,22947.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000213,fvg,bearish,0,934,2025-07-07 13:34:00+00:00,22928.25,22942.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|REVISIT|FULL_FILL|FAILURE
FVG-000214,fvg,bullish,0,938,2025-07-07 13:38:00+00:00,22933.75,22935.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
FVG-000215,fvg,bullish,0,942,2025-07-07 13:42:00+00:00,22943.25,22944.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|REVISIT|FAILURE
FVG-000216,fvg,bearish,0,946,2025-07-07 13:46:00+00:00,22933.0,22941.0,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|REVISIT|FULL_FILL|FAILURE
FVG-000217,fvg,bullish,0,949,2025-07-07 13:49:00+00:00,22938.0,22944.5,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|FAILURE
FVG-000218,fvg,bullish,0,951,2025-07-07 13:51:00+00:00,22954.75,22961.0,FORMED|FIRST_TOUCH|FIRST_FILL|REVISIT|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000219,fvg,bullish,0,952,2025-07-07 13:52:00+00:00,22962.25,22967.25,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|REVISIT|FAILURE
FVG-000220,fvg,bearish,0,955,2025-07-07 13:55:00+00:00,22961.25,22961.75,FORMED|FIRST_TOUCH|FIRST_FILL|MIDPOINT|FULL_FILL|FAILURE
