segment_id,session_globex_day,source,side,extreme,family,age_sessions,availability_et,sweep_et,level_id
5,2026-04-16,candle_1000_high,high,26323.25,LIQ_SWEEP,0,2026-04-15 18:00:00-04:00,2026-04-15 18:01:00-04:00,LVL-5-2026-04-16-candle_1000_high
5,2026-04-16,candle_1000_low,low,26298.0,LIQ_SWEEP,0,2026-04-15 18:00:00-04:00,2026-04-16 09:54:00-04:00,LVL-5-2026-04-16-candle_1000_low
5,2026-04-16,prior_3_high,high,26377.5,HIST_LEVEL,3,2026-04-15 18:00:00-04:00,2026-04-15 18:32:00-04:00,LVL-5-2026-04-16-prior_3_high
5,2026-04-16,prior_3_low,low,24904.5,HIST_LEVEL,3,2026-04-15 18:00:00-04:00,,LVL-5-2026-04-16-prior_3_low
5,2026-04-16,prior_5_high,high,26377.5,HIST_LEVEL,5,2026-04-15 18:00:00-04:00,2026-04-15 18:32:00-04:00,LVL-5-2026-04-16-prior_5_high
5,2026-04-16,prior_5_low,low,24904.5,HIST_LEVEL,5,2026-04-15 18:00:00-04:00,,LVL-5-2026-04-16-prior_5_low
5,2026-04-16,prior_10_high,high,26377.5,HIST_LEVEL,10,2026-04-15 18:00:00-04:00,2026-04-15 18:32:00-04:00,LVL-5-2026-04-16-prior_10_high
5,2026-04-16,prior_10_low,low,23666.0,HIST_LEVEL,10,2026-04-15 18:00:00-04:00,,LVL-5-2026-04-16-prior_10_low
5,2026-04-16,prior_20_high,high,26377.5,HIST_LEVEL,20,2026-04-15 18:00:00-04:00,2026-04-15 18:32:00-04:00,LVL-5-2026-04-16-prior_20_high
5,2026-04-16,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-15 18:00:00-04:00,,LVL-5-2026-04-16-prior_20_low
5,2026-04-17,prev_rth_high,high,26564.0,LIQ_SWEEP,1,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prev_rth_high
5,2026-04-17,prev_rth_low,low,26275.5,LIQ_SWEEP,1,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prev_rth_low
5,2026-04-17,prev_day_high,high,26564.0,HIST_LEVEL,1,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prev_day_high
5,2026-04-17,prev_day_low,low,26275.5,HIST_LEVEL,1,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prev_day_low
5,2026-04-17,overnight_high,high,26817.75,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-17 10:41:00-04:00,LVL-5-2026-04-17-overnight_high
5,2026-04-17,overnight_low,low,26440.0,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-overnight_low
5,2026-04-17,candle_0900_high,high,26744.0,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-17 09:00:00-04:00,LVL-5-2026-04-17-candle_0900_high
5,2026-04-17,candle_0900_low,low,26718.75,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-16 18:01:00-04:00,LVL-5-2026-04-17-candle_0900_low
5,2026-04-17,candle_0930_high,high,26720.25,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-17 08:51:00-04:00,LVL-5-2026-04-17-candle_0930_high
5,2026-04-17,candle_0930_low,low,26667.25,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-16 18:01:00-04:00,LVL-5-2026-04-17-candle_0930_low
5,2026-04-17,candle_1000_high,high,26749.5,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-17 09:08:00-04:00,LVL-5-2026-04-17-candle_1000_high
5,2026-04-17,candle_1000_low,low,26725.0,LIQ_SWEEP,0,2026-04-16 18:00:00-04:00,2026-04-16 18:01:00-04:00,LVL-5-2026-04-17-candle_1000_low
5,2026-04-17,prior_3_high,high,26564.0,HIST_LEVEL,3,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prior_3_high
5,2026-04-17,prior_3_low,low,25560.0,HIST_LEVEL,3,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prior_3_low
5,2026-04-17,prior_5_high,high,26564.0,HIST_LEVEL,5,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prior_5_high
5,2026-04-17,prior_5_low,low,24904.5,HIST_LEVEL,5,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prior_5_low
5,2026-04-17,prior_10_high,high,26564.0,HIST_LEVEL,10,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prior_10_high
5,2026-04-17,prior_10_low,low,23941.5,HIST_LEVEL,10,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prior_10_low
5,2026-04-17,prior_20_high,high,26564.0,HIST_LEVEL,20,2026-04-16 18:00:00-04:00,2026-04-17 07:52:00-04:00,LVL-5-2026-04-17-prior_20_high
5,2026-04-17,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-16 18:00:00-04:00,,LVL-5-2026-04-17-prior_20_low
5,2026-04-20,prev_rth_high,high,26884.75,LIQ_SWEEP,1,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prev_rth_high
5,2026-04-20,prev_rth_low,low,26629.5,LIQ_SWEEP,1,2026-04-19 18:00:00-04:00,2026-04-19 18:01:00-04:00,LVL-5-2026-04-20-prev_rth_low
5,2026-04-20,prev_day_high,high,26884.75,HIST_LEVEL,1,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prev_day_high
5,2026-04-20,prev_day_low,low,26440.0,HIST_LEVEL,1,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-prev_day_low
5,2026-04-20,overnight_high,high,26803.0,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-20 09:31:00-04:00,LVL-5-2026-04-20-overnight_high
5,2026-04-20,overnight_low,low,26535.0,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-overnight_low
5,2026-04-20,candle_0900_high,high,26757.75,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-20 08:49:00-04:00,LVL-5-2026-04-20-candle_0900_high
5,2026-04-20,candle_0900_low,low,26748.25,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-19 18:01:00-04:00,LVL-5-2026-04-20-candle_0900_low
5,2026-04-20,candle_0930_high,high,26827.75,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-20 20:48:00-04:00,LVL-5-2026-04-20-candle_0930_high
5,2026-04-20,candle_0930_low,low,26796.0,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-19 18:01:00-04:00,LVL-5-2026-04-20-candle_0930_low
5,2026-04-20,candle_1000_high,high,26786.5,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-20 09:09:00-04:00,LVL-5-2026-04-20-candle_1000_high
5,2026-04-20,candle_1000_low,low,26775.25,LIQ_SWEEP,0,2026-04-19 18:00:00-04:00,2026-04-19 18:01:00-04:00,LVL-5-2026-04-20-candle_1000_low
5,2026-04-20,prior_3_high,high,26884.75,HIST_LEVEL,3,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prior_3_high
5,2026-04-20,prior_3_low,low,25933.75,HIST_LEVEL,3,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-prior_3_low
5,2026-04-20,prior_5_high,high,26884.75,HIST_LEVEL,5,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prior_5_high
5,2026-04-20,prior_5_low,low,24904.5,HIST_LEVEL,5,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-prior_5_low
5,2026-04-20,prior_10_high,high,26884.75,HIST_LEVEL,10,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prior_10_high
5,2026-04-20,prior_10_low,low,23941.5,HIST_LEVEL,10,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-prior_10_low
5,2026-04-20,prior_20_high,high,26884.75,HIST_LEVEL,20,2026-04-19 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-20-prior_20_high
5,2026-04-20,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-19 18:00:00-04:00,,LVL-5-2026-04-20-prior_20_low
5,2026-04-21,prev_rth_high,high,26827.75,LIQ_SWEEP,1,2026-04-20 18:00:00-04:00,2026-04-20 20:48:00-04:00,LVL-5-2026-04-21-prev_rth_high
5,2026-04-21,prev_rth_low,low,26568.75,LIQ_SWEEP,1,2026-04-20 18:00:00-04:00,2026-04-21 15:45:00-04:00,LVL-5-2026-04-21-prev_rth_low
5,2026-04-21,prev_day_high,high,26827.75,HIST_LEVEL,1,2026-04-20 18:00:00-04:00,2026-04-20 20:48:00-04:00,LVL-5-2026-04-21-prev_day_high
5,2026-04-21,prev_day_low,low,26535.0,HIST_LEVEL,1,2026-04-20 18:00:00-04:00,,LVL-5-2026-04-21-prev_day_low
5,2026-04-21,overnight_high,high,26901.75,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-21-overnight_high
5,2026-04-21,overnight_low,low,26756.5,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-21 09:32:00-04:00,LVL-5-2026-04-21-overnight_low
5,2026-04-21,candle_0900_high,high,26827.25,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-20 20:48:00-04:00,LVL-5-2026-04-21-candle_0900_high
5,2026-04-21,candle_0900_low,low,26820.0,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-20 18:01:00-04:00,LVL-5-2026-04-21-candle_0900_low
5,2026-04-21,candle_0930_high,high,26826.5,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-20 20:48:00-04:00,LVL-5-2026-04-21-candle_0930_high
5,2026-04-21,candle_0930_low,low,26772.0,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-20 18:01:00-04:00,LVL-5-2026-04-21-candle_0930_low
5,2026-04-21,candle_1000_high,high,26853.5,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-21 02:11:00-04:00,LVL-5-2026-04-21-candle_1000_high
5,2026-04-21,candle_1000_low,low,26827.25,LIQ_SWEEP,0,2026-04-20 18:00:00-04:00,2026-04-20 18:01:00-04:00,LVL-5-2026-04-21-candle_1000_low
5,2026-04-21,prior_3_high,high,26884.75,HIST_LEVEL,3,2026-04-20 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-21-prior_3_high
5,2026-04-21,prior_3_low,low,26275.5,HIST_LEVEL,3,2026-04-20 18:00:00-04:00,,LVL-5-2026-04-21-prior_3_low
5,2026-04-21,prior_5_high,high,26884.75,HIST_LEVEL,5,2026-04-20 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-21-prior_5_high
5,2026-04-21,prior_5_low,low,25560.0,HIST_LEVEL,5,2026-04-20 18:00:00-04:00,,LVL-5-2026-04-21-prior_5_low
5,2026-04-21,prior_10_high,high,26884.75,HIST_LEVEL,10,2026-04-20 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-21-prior_10_high
5,2026-04-21,prior_10_low,low,23941.5,HIST_LEVEL,10,2026-04-20 18:00:00-04:00,,LVL-5-2026-04-21-prior_10_low
5,2026-04-21,prior_20_high,high,26884.75,HIST_LEVEL,20,2026-04-20 18:00:00-04:00,2026-04-21 07:33:00-04:00,LVL-5-2026-04-21-prior_20_high
5,2026-04-21,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-20 18:00:00-04:00,,LVL-5-2026-04-21-prior_20_low
5,2026-04-22,prev_rth_high,high,26885.25,LIQ_SWEEP,1,2026-04-21 18:00:00-04:00,2026-04-22 08:14:00-04:00,LVL-5-2026-04-22-prev_rth_high
5,2026-04-22,prev_rth_low,low,26551.75,LIQ_SWEEP,1,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prev_rth_low
5,2026-04-22,prev_day_high,high,26901.75,HIST_LEVEL,1,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-prev_day_high
5,2026-04-22,prev_day_low,low,26551.75,HIST_LEVEL,1,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prev_day_low
5,2026-04-22,overnight_high,high,26900.5,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-overnight_high
5,2026-04-22,overnight_low,low,26727.75,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-23 13:46:00-04:00,LVL-5-2026-04-22-overnight_low
5,2026-04-22,candle_0900_high,high,26831.25,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-21 21:38:00-04:00,LVL-5-2026-04-22-candle_0900_high
5,2026-04-22,candle_0900_low,low,26821.75,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-21 18:01:00-04:00,LVL-5-2026-04-22-candle_0900_low
5,2026-04-22,candle_0930_high,high,26892.75,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-22 08:14:00-04:00,LVL-5-2026-04-22-candle_0930_high
5,2026-04-22,candle_0930_low,low,26852.0,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-21 18:01:00-04:00,LVL-5-2026-04-22-candle_0930_low
5,2026-04-22,candle_1000_high,high,26887.0,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-22 08:14:00-04:00,LVL-5-2026-04-22-candle_1000_high
5,2026-04-22,candle_1000_low,low,26859.5,LIQ_SWEEP,0,2026-04-21 18:00:00-04:00,2026-04-21 18:01:00-04:00,LVL-5-2026-04-22-candle_1000_low
5,2026-04-22,prior_3_high,high,26901.75,HIST_LEVEL,3,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-prior_3_high
5,2026-04-22,prior_3_low,low,26440.0,HIST_LEVEL,3,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prior_3_low
5,2026-04-22,prior_5_high,high,26901.75,HIST_LEVEL,5,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-prior_5_high
5,2026-04-22,prior_5_low,low,25933.75,HIST_LEVEL,5,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prior_5_low
5,2026-04-22,prior_10_high,high,26901.75,HIST_LEVEL,10,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-prior_10_high
5,2026-04-22,prior_10_low,low,24355.0,HIST_LEVEL,10,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prior_10_low
5,2026-04-22,prior_20_high,high,26901.75,HIST_LEVEL,20,2026-04-21 18:00:00-04:00,2026-04-22 10:08:00-04:00,LVL-5-2026-04-22-prior_20_high
5,2026-04-22,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-21 18:00:00-04:00,,LVL-5-2026-04-22-prior_20_low
5,2026-04-23,prev_rth_high,high,27093.0,LIQ_SWEEP,1,2026-04-22 18:00:00-04:00,2026-04-22 18:02:00-04:00,LVL-5-2026-04-23-prev_rth_high
5,2026-04-23,prev_rth_low,low,26811.5,LIQ_SWEEP,1,2026-04-22 18:00:00-04:00,2026-04-23 13:42:00-04:00,LVL-5-2026-04-23-prev_rth_low
5,2026-04-23,prev_day_high,high,27136.0,HIST_LEVEL,1,2026-04-22 18:00:00-04:00,2026-04-23 11:18:00-04:00,LVL-5-2026-04-23-prev_day_high
5,2026-04-23,prev_day_low,low,26727.75,HIST_LEVEL,1,2026-04-22 18:00:00-04:00,2026-04-23 13:46:00-04:00,LVL-5-2026-04-23-prev_day_low
5,2026-04-23,overnight_high,high,27099.75,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-23 09:49:00-04:00,LVL-5-2026-04-23-overnight_high
5,2026-04-23,overnight_low,low,26848.0,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-23 13:38:00-04:00,LVL-5-2026-04-23-overnight_low
5,2026-04-23,candle_0900_high,high,27019.5,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 18:01:00-04:00,LVL-5-2026-04-23-candle_0900_high
5,2026-04-23,candle_0900_low,low,27009.0,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 20:13:00-04:00,LVL-5-2026-04-23-candle_0900_low
5,2026-04-23,candle_0930_high,high,27015.25,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 18:01:00-04:00,LVL-5-2026-04-23-candle_0930_high
5,2026-04-23,candle_0930_low,low,26965.0,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 20:14:00-04:00,LVL-5-2026-04-23-candle_0930_low
5,2026-04-23,candle_1000_high,high,27017.5,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 18:01:00-04:00,LVL-5-2026-04-23-candle_1000_high
5,2026-04-23,candle_1000_low,low,26981.0,LIQ_SWEEP,0,2026-04-22 18:00:00-04:00,2026-04-22 20:14:00-04:00,LVL-5-2026-04-23-candle_1000_low
5,2026-04-23,prior_3_high,high,27136.0,HIST_LEVEL,3,2026-04-22 18:00:00-04:00,2026-04-23 11:18:00-04:00,LVL-5-2026-04-23-prior_3_high
5,2026-04-23,prior_3_low,low,26535.0,HIST_LEVEL,3,2026-04-22 18:00:00-04:00,,LVL-5-2026-04-23-prior_3_low
5,2026-04-23,prior_5_high,high,27136.0,HIST_LEVEL,5,2026-04-22 18:00:00-04:00,2026-04-23 11:18:00-04:00,LVL-5-2026-04-23-prior_5_high
5,2026-04-23,prior_5_low,low,26275.5,HIST_LEVEL,5,2026-04-22 18:00:00-04:00,,LVL-5-2026-04-23-prior_5_low
5,2026-04-23,prior_10_high,high,27136.0,HIST_LEVEL,10,2026-04-22 18:00:00-04:00,2026-04-23 11:18:00-04:00,LVL-5-2026-04-23-prior_10_high
5,2026-04-23,prior_10_low,low,24904.5,HIST_LEVEL,10,2026-04-22 18:00:00-04:00,,LVL-5-2026-04-23-prior_10_low
5,2026-04-23,prior_20_high,high,27136.0,HIST_LEVEL,20,2026-04-22 18:00:00-04:00,2026-04-23 11:18:00-04:00,LVL-5-2026-04-23-prior_20_high
5,2026-04-23,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-22 18:00:00-04:00,,LVL-5-2026-04-23-prior_20_low
5,2026-04-24,prev_rth_high,high,27155.75,LIQ_SWEEP,1,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prev_rth_high
5,2026-04-24,prev_rth_low,low,26681.75,LIQ_SWEEP,1,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prev_rth_low
5,2026-04-24,prev_day_high,high,27155.75,HIST_LEVEL,1,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prev_day_high
5,2026-04-24,prev_day_low,low,26681.75,HIST_LEVEL,1,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prev_day_low
5,2026-04-24,overnight_high,high,27363.75,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-24 11:45:00-04:00,LVL-5-2026-04-24-overnight_high
5,2026-04-24,overnight_low,low,26992.0,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-overnight_low
5,2026-04-24,candle_0900_high,high,27242.0,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-24 07:08:00-04:00,LVL-5-2026-04-24-candle_0900_high
5,2026-04-24,candle_0900_low,low,27226.25,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-23 18:01:00-04:00,LVL-5-2026-04-24-candle_0900_low
5,2026-04-24,candle_0930_high,high,27223.25,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-24 07:05:00-04:00,LVL-5-2026-04-24-candle_0930_high
5,2026-04-24,candle_0930_low,low,27176.25,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-23 18:01:00-04:00,LVL-5-2026-04-24-candle_0930_low
5,2026-04-24,candle_1000_high,high,27194.0,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-24 07:05:00-04:00,LVL-5-2026-04-24-candle_1000_high
5,2026-04-24,candle_1000_low,low,27164.5,LIQ_SWEEP,0,2026-04-23 18:00:00-04:00,2026-04-23 18:01:00-04:00,LVL-5-2026-04-24-candle_1000_low
5,2026-04-24,prior_3_high,high,27155.75,HIST_LEVEL,3,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prior_3_high
5,2026-04-24,prior_3_low,low,26551.75,HIST_LEVEL,3,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prior_3_low
5,2026-04-24,prior_5_high,high,27155.75,HIST_LEVEL,5,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prior_5_high
5,2026-04-24,prior_5_low,low,26440.0,HIST_LEVEL,5,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prior_5_low
5,2026-04-24,prior_10_high,high,27155.75,HIST_LEVEL,10,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prior_10_high
5,2026-04-24,prior_10_low,low,24904.5,HIST_LEVEL,10,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prior_10_low
5,2026-04-24,prior_20_high,high,27155.75,HIST_LEVEL,20,2026-04-23 18:00:00-04:00,2026-04-24 06:19:00-04:00,LVL-5-2026-04-24-prior_20_high
5,2026-04-24,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-23 18:00:00-04:00,,LVL-5-2026-04-24-prior_20_low
5,2026-04-27,prev_rth_high,high,27462.5,LIQ_SWEEP,1,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prev_rth_high
5,2026-04-27,prev_rth_low,low,27130.25,LIQ_SWEEP,1,2026-04-26 18:00:00-04:00,2026-04-28 07:32:00-04:00,LVL-5-2026-04-27-prev_rth_low
5,2026-04-27,prev_day_high,high,27462.5,HIST_LEVEL,1,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prev_day_high
5,2026-04-27,prev_day_low,low,26992.0,HIST_LEVEL,1,2026-04-26 18:00:00-04:00,,LVL-5-2026-04-27-prev_day_low
5,2026-04-27,overnight_high,high,27542.5,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-29 19:54:00-04:00,LVL-5-2026-04-27-overnight_high
5,2026-04-27,overnight_low,low,27344.25,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-27 09:48:00-04:00,LVL-5-2026-04-27-overnight_low
5,2026-04-27,candle_0900_high,high,27430.0,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 20:41:00-04:00,LVL-5-2026-04-27-candle_0900_high
5,2026-04-27,candle_0900_low,low,27413.75,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 18:01:00-04:00,LVL-5-2026-04-27-candle_0900_low
5,2026-04-27,candle_0930_high,high,27435.0,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 20:43:00-04:00,LVL-5-2026-04-27-candle_0930_high
5,2026-04-27,candle_0930_low,low,27362.75,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 18:05:00-04:00,LVL-5-2026-04-27-candle_0930_low
5,2026-04-27,candle_1000_high,high,27404.5,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 18:01:00-04:00,LVL-5-2026-04-27-candle_1000_high
5,2026-04-27,candle_1000_low,low,27387.0,LIQ_SWEEP,0,2026-04-26 18:00:00-04:00,2026-04-26 18:01:00-04:00,LVL-5-2026-04-27-candle_1000_low
5,2026-04-27,prior_3_high,high,27462.5,HIST_LEVEL,3,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prior_3_high
5,2026-04-27,prior_3_low,low,26681.75,HIST_LEVEL,3,2026-04-26 18:00:00-04:00,,LVL-5-2026-04-27-prior_3_low
5,2026-04-27,prior_5_high,high,27462.5,HIST_LEVEL,5,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prior_5_high
5,2026-04-27,prior_5_low,low,26535.0,HIST_LEVEL,5,2026-04-26 18:00:00-04:00,,LVL-5-2026-04-27-prior_5_low
5,2026-04-27,prior_10_high,high,27462.5,HIST_LEVEL,10,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prior_10_high
5,2026-04-27,prior_10_low,low,24904.5,HIST_LEVEL,10,2026-04-26 18:00:00-04:00,,LVL-5-2026-04-27-prior_10_low
5,2026-04-27,prior_20_high,high,27462.5,HIST_LEVEL,20,2026-04-26 18:00:00-04:00,2026-04-26 20:59:00-04:00,LVL-5-2026-04-27-prior_20_high
5,2026-04-27,prior_20_low,low,22961.5,HIST_LEVEL,20,2026-04-26 18:00:00-04:00,,LVL-5-2026-04-27-prior_20_low
5,2026-04-28,prev_rth_high,high,27454.75,LIQ_SWEEP,1,2026-04-27 18:00:00-04:00,2026-04-27 18:06:00-04:00,LVL-5-2026-04-28-prev_rth_high
5,2026-04-28,prev_rth_low,low,27298.5,LIQ_SWEEP,1,2026-04-27 18:00:00-04:00,2026-04-28 05:34:00-04:00,LVL-5-2026-04-28-prev_rth_low
5,2026-04-28,prev_day_high,high,27542.5,HIST_LEVEL,1,2026-04-27 18:00:00-04:00,2026-04-29 19:54:00-04:00,LVL-5-2026-04-28-prev_day_high
5,2026-04-28,prev_day_low,low,27298.5,HIST_LEVEL,1,2026-04-27 18:00:00-04:00,2026-04-28 05:34:00-04:00,LVL-5-2026-04-28-prev_day_low
5,2026-04-28,overnight_high,high,27512.0,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-29 19:42:00-04:00,LVL-5-2026-04-28-overnight_high
5,2026-04-28,overnight_low,low,27036.5,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-28 10:51:00-04:00,LVL-5-2026-04-28-overnight_low
5,2026-04-28,candle_0900_high,high,27157.5,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-27 18:01:00-04:00,LVL-5-2026-04-28-candle_0900_high
5,2026-04-28,candle_0900_low,low,27145.25,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-28 07:29:00-04:00,LVL-5-2026-04-28-candle_0900_low
5,2026-04-28,candle_0930_high,high,27162.5,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-27 18:01:00-04:00,LVL-5-2026-04-28-candle_0930_high
5,2026-04-28,candle_0930_low,low,27081.5,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-28 07:53:00-04:00,LVL-5-2026-04-28-candle_0930_low
5,2026-04-28,candle_1000_high,high,27202.75,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-27 18:01:00-04:00,LVL-5-2026-04-28-candle_1000_high
5,2026-04-28,candle_1000_low,low,27185.0,LIQ_SWEEP,0,2026-04-27 18:00:00-04:00,2026-04-28 07:14:00-04:00,LVL-5-2026-04-28-candle_1000_low
