ts_open_et,ts_close_et,vwap,vwap_+1.0,vwap_-1.0,vwap_+1.618,vwap_-1.618,vwap_+2.0,vwap_-2.0,vwap_+2.618,vwap_-2.618,vwap_+3.0,vwap_-3.0,vwap_+3.618,vwap_-3.618,segment_id
2026-07-09 16:56:00-04:00,2026-07-09 16:57:00-04:00,29865.530426580215,29953.386341542995,29777.674511617435,30007.681296989995,29723.379556170436,30041.242256505775,29689.818596654655,30095.537211952775,29635.523641207656,30129.098171468555,29601.962681691875,30183.393126915555,29547.667726244876,6
2026-07-09 16:57:00-04:00,2026-07-09 16:58:00-04:00,29865.65770523091,29953.480012521064,29777.83539794076,30007.75419842638,29723.56121203544,30041.30231981122,29690.013090650602,30095.576505716537,29635.738904745285,30129.124627101373,29602.19078336045,30183.39881300669,29547.916597455132,6
2026-07-09 16:58:00-04:00,2026-07-09 16:59:00-04:00,29865.682048626662,29953.497655661624,29777.8664415917,30007.76770080923,29723.596396444096,30041.313262696585,29690.05083455674,30095.58330784419,29635.780789409135,30129.128869731547,29602.235227521778,30183.39891487915,29547.965182374173,6
2026-07-09 16:59:00-04:00,2026-07-09 17:00:00-04:00,29865.711292013966,29953.518111585818,29777.904472442115,30007.782726081223,29723.63985794671,30041.324931157673,29690.09765287026,30095.589545653078,29635.833038374854,30129.131750729524,29602.290833298408,30183.39636522493,29548.026218803003,6
2026-07-09 18:00:00-04:00,2026-07-09 18:01:00-04:00,29865.77842029738,29953.57393861178,29777.982901982985,30007.831568930076,29723.725271664687,30041.369456926175,29690.187383668588,30095.627087244473,29635.92975335029,30129.164975240576,29602.391865354188,30183.422605558873,29548.13423503589,6
2026-07-09 18:01:00-04:00,2026-07-09 18:02:00-04:00,29865.79874141167,29953.589556550163,29778.007926273174,30007.84428030575,29723.753202517586,30041.380371688654,29690.217111134683,30095.635095444242,29635.962387379095,30129.17118682715,29602.42629599619,30183.425910582737,29548.1715722406,6
2026-07-09 18:02:00-04:00,2026-07-09 18:03:00-04:00,29865.82167450689,29953.605003700053,29778.038345313726,30007.855101141427,29723.78824787235,30041.388332893217,29690.25501612056,30095.63843033459,29636.004918679188,30129.17166208638,29602.471686927398,30183.421759527755,29548.221589486024,6
2026-07-09 18:03:00-04:00,2026-07-09 18:04:00-04:00,29865.836566706057,29953.615843723546,29778.057289688568,30007.863436920354,29723.80969649176,30041.395120741032,29690.278012671082,30095.64271393784,29636.030419474275,30129.17439775852,29602.498735653593,30183.42199095533,29548.251142456786,6
2026-07-09 18:04:00-04:00,2026-07-09 18:05:00-04:00,29865.8847265559,29953.65311152917,29778.116341582634,30007.89397344265,29723.875479669154,30041.42149650244,29690.347956609363,30095.66235841592,29636.107094695883,30129.189881475708,29602.579571636095,30183.430743389188,29548.338709722615,6
2026-07-09 18:05:00-04:00,2026-07-09 18:06:00-04:00,29865.910116545365,29953.6729328754,29778.14730021533,30007.910353367362,29723.909879723367,30041.435749205437,29690.384483885293,30095.6731696974,29636.14706339333,30129.198565535473,29602.621667555257,30183.435986027434,29548.384247063295,6
2026-07-09 18:06:00-04:00,2026-07-09 18:07:00-04:00,29865.95056105917,29953.708152995834,29778.192969122505,30007.94234481269,29723.95877730565,30041.4657449325,29690.43537718584,30095.699936749355,29636.201185368984,30129.223336869163,29602.677785249176,30183.45752868602,29548.44359343232,6
2026-07-09 18:07:00-04:00,2026-07-09 18:08:00-04:00,29866.0113337104,29953.767709948996,29778.254957471807,30008.00115046445,29724.021516956353,30041.524086187594,29690.49858123321,30095.757526703044,29636.26514071776,30129.280462426188,29602.742204994614,30183.51390294164,29548.508764479164,6
2026-07-09 18:08:00-04:00,2026-07-09 18:09:00-04:00,29866.037114487695,29953.79175915334,29778.28246982205,30008.02412955671,29724.05009941868,30041.546403818986,29690.527825156405,30095.778774222355,29636.295454753035,30129.30104848463,29602.77318049076,30183.533418888,29548.54081008739,6
2026-07-09 18:09:00-04:00,2026-07-09 18:10:00-04:00,29866.065851368283,29953.814650412398,29778.317052324168,30008.04340822166,29724.088294514906,30041.563449456513,29690.568253280053,30095.79220726578,29636.339495470787,30129.312248500628,29602.819454235938,30183.541006309893,29548.590696426672,6
2026-07-09 18:10:00-04:00,2026-07-09 18:11:00-04:00,29866.088652821498,29953.831606692904,29778.345698950092,30008.056752185432,29724.120553457564,30041.57456056431,29690.602745078686,30095.799706056838,29636.377599586158,30129.317514435716,29602.85979120728,30183.542659928244,29548.634645714752,6
2026-07-09 18:11:00-04:00,2026-07-09 18:12:00-04:00,29866.10253599581,29953.84218802069,29778.36288397093,30008.065292972067,29724.139779019555,30041.581840045572,29690.62323194605,30095.804944996948,29636.400126994675,30129.32149207045,29602.883579921174,30183.544597021824,29548.660474969798,6
2026-07-09 18:12:00-04:00,2026-07-09 18:13:00-04:00,29866.10713179198,29953.845729838762,29778.3685337452,30008.06818343167,29724.14608015229,30041.584327885543,29690.62993569842,30095.80678147845,29636.40748210551,30129.322925932323,29602.89133765164,30183.545379525232,29548.66888405873,6
2026-07-09 18:13:00-04:00,2026-07-09 18:14:00-04:00,29866.120990891388,29953.856272587593,29778.385709195183,30008.076676675846,29724.16530510693,30041.591554283794,29690.650427498982,30095.811958372047,29636.43002341073,30129.32683598,29602.915145802777,30183.547240068252,29548.694741714524,6
2026-07-09 18:14:00-04:00,2026-07-09 18:15:00-04:00,29866.13555175487,29953.86743648855,29778.40366702119,30008.085741253963,29724.185362255776,30041.599321222227,29690.67178228751,30095.81762598764,29636.453477522096,30129.33120595591,29602.939897553828,30183.54951072132,29548.721592788417,6
2026-07-09 18:15:00-04:00,2026-07-09 18:16:00-04:00,29866.148196519083,29953.87687755454,29778.419515483627,30008.093202434455,29724.203190603712,30041.60555859,29690.690834448167,30095.82188346991,29636.474509568256,30129.334239625456,29602.96215341271,30183.55056450537,29548.745828532796,6
2026-07-09 18:16:00-04:00,2026-07-09 18:17:00-04:00,29866.163285971248,29953.889004305154,29778.437567637342,30008.10349823551,29724.223073706988,30041.61472263906,29690.711849303436,30095.829216569415,29636.49735537308,30129.340440972966,29602.98613096953,30183.55493490332,29548.771637039175,6
2026-07-09 18:17:00-04:00,2026-07-09 18:18:00-04:00,29866.19261582656,29953.91371485361,29778.47151679951,30008.12535405233,29724.25987760079,30041.634813880664,29690.750417772455,30095.84645307938,29636.53877857374,30129.355912907715,29603.029318745404,30183.567552106433,29548.817679546686,6
2026-07-09 18:18:00-04:00,2026-07-09 18:19:00-04:00,29866.20720344969,29953.925819400418,29778.48858749896,30008.13592405797,29724.278482841408,30041.644435351147,29690.76997154823,30095.8545400087,29636.55986689068,30129.363051301876,29603.0513555975,30183.573155959428,29548.84125093995,6
2026-07-09 18:19:00-04:00,2026-07-09 18:20:00-04:00,29866.279505583323,29953.96530475496,29778.593706411688,30008.15512864303,29724.403882523617,30041.651103926597,29690.90790724005,30095.84092781467,29636.718083351978,30129.336903098232,29603.222108068414,30183.526726986303,29549.032284180343,6
2026-07-09 18:20:00-04:00,2026-07-09 18:21:00-04:00,29866.29427392169,29953.96966066533,29778.618887178047,30008.1530496729,29724.43549817048,30041.645047408972,29690.943500434405,30095.82843641654,29636.760111426836,30129.320434152614,29603.268113690763,30183.503823160183,29549.084724683195,6
2026-07-09 18:21:00-04:00,2026-07-09 18:22:00-04:00,29866.303430115186,29953.97246137712,29778.63439885325,30008.151922696998,29724.454937533374,30041.641492639053,29690.965367591318,30095.82095395893,29636.78590627144,30129.31052390099,29603.296336329382,30183.489985220865,29549.116875009506,6
2026-07-09 18:22:00-04:00,2026-07-09 18:23:00-04:00,29866.32013831601,29953.98001854407,29778.660258087948,30008.15382452501,29724.48645210701,30041.63989877213,29691.000377859888,30095.81370475307,29636.826571878948,30129.299779000186,29603.34049763183,30183.47358498113,29549.166691650888,6
2026-07-09 18:23:00-04:00,2026-07-09 18:24:00-04:00,29866.325063007047,29953.98221807568,29778.667907938416,30008.154339908095,29724.495786106,30041.639373144313,29691.01075286978,30095.811494976726,29636.838631037368,30129.296528212944,29603.35359780115,30183.46865004536,29549.181475968733,6
2026-07-09 18:24:00-04:00,2026-07-09 18:25:00-04:00,29866.328973305343,29953.983861656598,29778.674084954087,30008.154582657673,29724.503363953012,30041.638750007853,29691.019196602832,30095.809471008928,29636.848475601757,30129.293638359108,29603.364308251577,30183.464359360183,29549.193587250502,6
2026-07-09 18:25:00-04:00,2026-07-09 18:26:00-04:00,29866.339334250253,29953.98768434573,29778.690984154775,30008.15436470474,29724.524303795766,30041.636034441213,29691.042634059293,30095.80271480022,29636.875953700288,30129.284384536695,29603.39428396381,30183.4510648957,29549.227603604806,6
2026-07-09 18:26:00-04:00,2026-07-09 18:27:00-04:00,29866.34426503186,29953.989380354833,29778.69914970889,30008.154061624427,29724.534468439295,30041.634495677805,29691.054034385917,30095.7991769474,29636.889353116323,30129.279611000773,29603.40891906295,30183.44429227037,29549.24423779335,6
2026-07-09 18:27:00-04:00,2026-07-09 18:28:00-04:00,29866.352090414148,29953.991336119212,29778.712844709084,30008.15238996494,29724.551790863356,30041.630581824276,29691.07359900402,30095.791635670004,29636.91254515829,30129.26982752934,29603.434353298955,30183.43088137507,29549.273299453227,6
2026-07-09 18:28:00-04:00,2026-07-09 18:29:00-04:00,29866.36191944799,29953.993208718686,29778.730630177295,30008.149345487975,29724.574493408007,30041.62449798938,29691.0993409066,30095.78063475867,29636.94320413731,30129.255787260077,29603.468051635904,30183.41192402937,29549.311914866612,6
2026-07-09 18:29:00-04:00,2026-07-09 18:30:00-04:00,29866.369204654424,29953.99468817617,29778.743721132676,30008.147236992612,29724.591172316235,30041.62017169792,29691.11823761093,30095.77272051436,29636.965688794488,30129.245655219667,29603.49275408918,30183.398204036108,29549.34020527274,6
2026-07-09 18:30:00-04:00,2026-07-09 18:31:00-04:00,29866.37273574167,29953.99558604564,29778.749885437697,30008.146507533496,29724.59896394984,30041.618436349614,29691.127035133723,30095.769357837467,29636.97611364587,30129.241286653585,29603.50418482975,30183.392208141442,29549.353263341894,6
2026-07-09 18:31:00-04:00,2026-07-09 18:32:00-04:00,29866.37991507519,29953.997724522724,29778.76210562766,30008.145530761296,29724.614299389086,30041.615533970253,29691.14429618013,30095.76334020883,29636.996489941554,30129.233343417785,29603.526486732597,30183.38114965636,29549.37868049402,6
2026-07-09 18:32:00-04:00,2026-07-09 18:33:00-04:00,29866.387857836726,29953.999704625672,29778.77601104778,30008.143825941243,29724.63188973221,30041.611551414622,29691.16416425883,30095.755672730193,29637.02004294326,30129.22339820357,29603.552317469883,30183.36751951914,29549.408196154312,6
2026-07-09 18:33:00-04:00,2026-07-09 18:34:00-04:00,29866.391516605807,29954.00063373407,29778.782399477543,30008.143068119334,29724.63996509228,30041.60975086233,29691.173282349282,30095.7521852476,29637.030847964015,30129.218867990596,29603.564165221018,30183.36130237586,29549.421730835755,6
2026-07-09 18:34:00-04:00,2026-07-09 18:35:00-04:00,29866.39622213303,29954.00166902459,29778.79077524147,30008.141835203576,29724.650609062483,30041.607115916155,29691.185328349904,30095.74728209514,29637.045162170918,30129.212562807716,29603.579881458343,30183.3527289867,29549.439715279357,6
2026-07-09 18:35:00-04:00,2026-07-09 18:36:00-04:00,29866.39965752305,29954.002267318396,29778.7970477277,30008.140680171924,29724.658634874173,30041.604877113747,29691.19443793235,30095.74328996727,29637.056025078826,30129.207486909094,29603.591828137003,30183.345899762622,29549.453415283475,6
2026-07-09 18:36:00-04:00,2026-07-09 18:37:00-04:00,29866.40459954619,29954.003659096823,29778.805539995556,30008.139877899117,29724.66932119326,30041.60271864746,29691.20648044492,30095.73893744975,29637.070261642628,30129.201778198094,29603.607420894285,30183.337997000384,29549.471202091994,6
2026-07-09 18:37:00-04:00,2026-07-09 18:38:00-04:00,29866.413562442605,29954.00620260228,29778.820922282932,30008.138454220953,29724.688670664258,30041.59884276195,29691.228282123262,30095.731094380626,29637.096030504585,30129.191482921622,29603.63564196359,30183.3237345403,29549.50339034491,6
2026-07-09 18:38:00-04:00,2026-07-09 18:39:00-04:00,29866.427135204354,29954.011137617817,29778.84313279089,30008.138051109338,29724.71621929937,30041.59514003128,29691.259130377428,30095.722053522804,29637.132216885904,30129.179142444747,29603.67512796396,30183.306055936268,29549.54821447244,6
2026-07-09 18:39:00-04:00,2026-07-09 18:40:00-04:00,29866.433526676967,29954.012919739856,29778.854133614077,30008.13698465272,29724.730068701214,30041.592312802743,29691.27474055119,30095.71637771561,29637.150675638324,30129.171705865632,29603.6953474883,30183.295770778495,29549.571282575438,6
2026-07-09 18:40:00-04:00,2026-07-09 18:41:00-04:00,29866.437609535125,29954.01416816967,29778.86105090058,30008.136481405818,29724.738737664433,30041.590726804214,29691.284492266037,30095.71304004036,29637.162179029892,30129.167285438754,29603.707933631496,30183.289598674903,29549.585620395348,6
2026-07-09 18:41:00-04:00,2026-07-09 18:42:00-04:00,29866.441752208342,29954.015847183673,29778.86765723301,30008.136637878426,29724.74686653826,30041.589942159004,29691.29356225768,30095.71073285376,29637.172771562924,30129.164037134335,29603.71946728235,30183.28482782909,29549.598676587593,6
2026-07-09 18:42:00-04:00,2026-07-09 18:43:00-04:00,29866.445966795858,29954.01781511579,29778.874118475927,30008.137217377505,29724.75471621421,30041.58966343572,29691.302270155997,30095.709065697436,29637.18286789428,30129.161511755647,29603.73042183607,30183.280914017363,29549.611019574353,6
2026-07-09 18:43:00-04:00,2026-07-09 18:44:00-04:00,29866.4527397423,29954.021226615816,29778.884252868786,30008.13855150365,29724.766927980952,30041.589713489335,29691.315765995267,30095.707038377168,29637.198441107434,30129.15820036285,29603.74727912175,30183.275525250683,29549.62995423392,6
2026-07-09 18:44:00-04:00,2026-07-09 18:45:00-04:00,29866.45628680193,29954.023012992424,29778.88956061144,30008.13924977815,29724.773323825713,30041.589739182917,29691.322834420946,30095.70597596864,29637.20659763522,30129.15646537341,29603.756108230453,30183.272702159134,29549.639871444728,6
2026-07-09 18:45:00-04:00,2026-07-09 18:46:00-04:00,29866.465171020107,29954.02787135411,29778.902470686106,30008.141620160524,29724.78872187969,30041.590571688113,29691.3397703521,30095.704320494526,29637.226021545688,30129.153272022115,29603.7770700181,30183.267020828527,29549.663321211687,6
2026-07-09 18:46:00-04:00,2026-07-09 18:47:00-04:00,29866.47005939287,29954.030213149716,29778.90990563602,30008.142388171447,29724.79773061429,30041.590366906563,29691.349751879174,30095.702541928295,29637.237576857442,30129.15052066341,29603.789598122326,30183.26269568514,29549.677423100595,6
2026-07-09 18:47:00-04:00,2026-07-09 18:48:00-04:00,29866.482554406644,29954.035196477274,29778.929912336014,30008.142729276922,29724.822379536366,30041.587838547905,29691.377270265384,30095.695371347552,29637.269737465736,30129.140480618535,29603.824628194754,30183.248013418182,29549.717095395106,6
2026-07-09 18:48:00-04:00,2026-07-09 18:49:00-04:00,29866.48679445366,29954.036861887886,29778.936727019434,30008.142803562238,29724.830785345082,30041.58692932211,29691.38665958521,30095.69287099646,29637.28071791086,30129.136996756337,29603.836592150983,30183.242938430685,29549.730650476635,6
2026-07-09 18:49:00-04:00,2026-07-09 18:50:00-04:00,29866.503341056774,29954.045326985724,29778.961355127823,30008.146274289815,29724.860407823733,30041.587312914675,29691.419369198873,30095.688260218765,29637.318421894783,30129.129298843625,29603.877383269923,30183.230246147716,29549.776435965832,6
2026-07-09 18:50:00-04:00,2026-07-09 18:51:00-04:00,29866.509672003252,29954.04875445747,29778.970589549033,30008.147907414175,29724.87143659233,30041.587836911687,29691.431507094818,30095.686989868394,29637.33235413811,30129.126919365906,29603.8924246406,30183.226072322614,29549.79327168389,6
2026-07-09 18:51:00-04:00,2026-07-09 18:52:00-04:00,29866.511626458312,29954.049763820738,29778.973489095886,30008.148332710716,29724.874920205908,30041.58790118316,29691.435351733464,30095.68647007314,29637.336782843486,30129.126038545586,29603.897214371038,30183.224607435564,29549.79864548106,6
2026-07-09 18:52:00-04:00,2026-07-09 18:53:00-04:00,29866.51550529004,29954.05173397801,29778.979276602073,30008.149123307176,29724.881887272906,30041.58796266598,29691.4430479141,30095.685351995144,29637.345658584938,30129.12419135395,29603.906819226133,30183.221580683112,29549.80942989697,6
2026-07-09 18:53:00-04:00,2026-07-09 18:54:00-04:00,29866.52296472919,29954.05519519895,29778.990734259427,30008.150113629265,29724.895815829113,30041.587425668717,29691.45850378966,30095.68234409903,29637.363585359348,30129.11965613848,29603.9262733199,30183.214574568792,29549.831354889586,6
2026-07-09 18:54:00-04:00,2026-07-09 18:55:00-04:00,29866.528685834706,29954.057818186335,29778.999553483078,30008.15082197964,29724.90654968977,30041.586950537967,29691.470421131446,30095.679954331274,29637.37741733814,30129.116082889595,29603.941288779817,30183.209086682902,29549.84828498651,6
2026-07-09 18:55:00-04:00,2026-07-09 18:56:00-04:00,29866.532959136875,29954.059714340456,29779.006203933295,30008.15124905627,29724.91466921748,30041.58646954404,29691.47944872971,30095.67800425985,29637.3879140139,30129.11322474762,29603.95269352613,30183.204759463435,29549.861158810316,6
2026-07-09 18:56:00-04:00,2026-07-09 18:57:00-04:00,29866.536208723224,29954.061386023193,29779.011031423255,30008.151945594578,29724.92047185187,30041.586563323166,29691.485854123282,30095.677122894547,29637.3952945519,30129.111740623135,29603.960676823313,30183.202300194516,29549.870117251932,6
2026-07-09 18:57:00-04:00,2026-07-09 18:58:00-04:00,29866.53928139067,29954.06295092529,29779.015611856048,30008.152578697685,29724.925984083653,30041.58662045991,29691.491942321427,30095.676248232307,29637.402314549032,30129.110289994533,29603.968272786806,30183.199917766928,29549.87864501441,6
2026-07-09 18:58:00-04:00,2026-07-09 18:59:00-04:00,29866.54369130873,29954.065066607378,29779.02231601008,30008.15327654194,29724.934106075518,30041.586441906024,29691.500940711434,30095.67465184059,29637.41273077687,30129.107817204673,29603.979565412785,30183.196027139235,29549.891355478223,6
2026-07-09 18:59:00-04:00,2026-07-09 19:00:00-04:00,29866.545303157414,29954.06588186713,29779.0247244477,30008.153599509733,29724.937006805096,30041.586460576844,29691.504145737985,30095.674178219448,29637.41642809538,30129.10703928656,29603.98356702827,30183.194756929162,29549.895849385666,6
2026-07-09 19:00:00-04:00,2026-07-09 19:01:00-04:00,29866.567626733915,29954.0794879675,29779.05576550033,30008.161818209857,29724.973435257973,30041.591349201088,29691.543904266742,30095.673679443444,29637.461574024386,30129.103210434674,29604.032043033156,30183.18554067703,29549.9497127908,6
2026-07-09 19:01:00-04:00,2026-07-09 19:02:00-04:00,29866.59108377886,29954.089526491138,29779.092641066585,30008.163564087325,29725.0186034704,30041.587969203418,29691.594198354305,30095.662006799605,29637.52016075812,30129.086411915694,29604.09575564203,30183.16044951188,29550.021718045842,6
2026-07-09 19:02:00-04:00,2026-07-09 19:03:00-04:00,29866.600455995613,29954.09208678035,29779.108825210875,30008.161914605316,29725.03899738591,30041.583717565085,29691.61719442614,30095.653545390054,29637.54736660117,30129.075348349823,29604.125563641403,30183.14517617479,29550.055735816437,6
2026-07-09 19:03:00-04:00,2026-07-09 19:04:00-04:00,29866.609202132175,29954.09552174294,29779.12288252141,30008.16206726239,29725.05633700196,30041.5818413537,29691.636562910648,30095.648386873152,29637.570017391197,30129.068160964467,29604.150243299882,30183.134706483917,29550.083697780432,6
2026-07-09 19:04:00-04:00,2026-07-09 19:05:00-04:00,29866.63565651155,29954.112327146242,29779.158985876857,30008.172909598485,29725.098403424614,30041.588997780935,29691.682315242164,30095.649580233177,29637.62173278992,30129.06566841563,29604.205644607468,30183.12625086787,29550.14506215523,6
2026-07-09 19:05:00-04:00,2026-07-09 19:06:00-04:00,29866.654421793868,29954.126370041504,29779.182473546232,30008.18403405854,29725.124809529196,30041.59831828914,29691.710525298597,30095.655982306176,29637.65286128156,30129.070266536775,29604.23857705096,30183.127930553812,29550.180913033924,6
2026-07-09 19:06:00-04:00,2026-07-09 19:07:00-04:00,29866.67624117356,29954.142527292133,29779.20995505499,30008.196692113408,29725.155790233715,30041.6088134107,29691.743668936422,30095.662978231976,29637.689504115147,30129.075099529273,29604.27738281785,30183.129264350548,29550.223217996576,6
2026-07-09 19:07:00-04:00,2026-07-09 19:08:00-04:00,29866.69182770262,29954.153435389377,29779.230220015863,30008.20470893979,29725.17894646545,30041.61504307613,29691.76861232911,30095.666316626546,29637.717338778693,30129.076650762887,29604.307004642353,30183.1279243133,29550.25573109194,6
2026-07-09 19:08:00-04:00,2026-07-09 19:09:00-04:00,29866.699343313237,29954.158911275426,29779.23977535105,30008.208924276056,29725.18976235042,30041.61847923761,29691.780207388863,30095.668492238245,29637.73019438823,30129.0780471998,29604.320639426674,30183.12806020043,29550.270626426045,6
2026-07-09 19:09:00-04:00,2026-07-09 19:10:00-04:00,29866.70391049615,29954.162467386846,29779.245353605456,30008.211855545294,29725.19596544701,30041.62102427754,29691.78679671476,30095.67041243599,29637.737408556313,30129.079581168233,29604.32823982407,30183.128969326684,29550.27885166562,6
2026-07-09 19:10:00-04:00,2026-07-09 19:11:00-04:00,29866.71545060318,29954.171367114828,29779.259534091532,30008.219123519026,29725.211777687335,30041.627283626476,29691.803617579884,30095.675040030677,29637.755861175683,30129.083200138124,29604.347701068236,30183.130956542325,29550.299944664035,6
2026-07-09 19:11:00-04:00,2026-07-09 19:12:00-04:00,29866.72126060513,29954.175889752474,29779.266631457784,30008.222850565537,29725.21967064472,30041.630518899823,29691.812002310435,30095.677479712882,29637.765041497376,30129.08514804717,29604.35737316309,30183.132108860227,29550.31041235003,6
2026-07-09 19:12:00-04:00,2026-07-09 19:13:00-04:00,29866.736568545457,29954.188188984426,29779.284948106488,30008.23329041571,29725.239846675206,30041.639809423392,29691.833327667522,30095.684910854674,29637.78822623624,30129.09142986236,29604.381707228553,30183.136531293643,29550.33660579727,6
2026-07-09 19:13:00-04:00,2026-07-09 19:14:00-04:00,29866.744110972562,29954.194353948213,29779.293867996912,30008.238604107162,29725.249617837962,30041.64459692386,29691.843625021265,30095.688847082813,29637.799374862312,30129.09483989951,29604.393382045615,30183.13909005846,29550.349131886665,6
2026-07-09 19:14:00-04:00,2026-07-09 19:15:00-04:00,29866.75160875256,29954.200438057345,29779.30277944777,30008.2438145677,29725.259402937416,30041.64926736213,29691.853950142988,30095.692643872488,29637.81057363263,30129.098096666916,29604.4051208382,30183.14147317727,29550.361744327845,6
2026-07-09 19:15:00-04:00,2026-07-09 19:16:00-04:00,29866.762348614873,29954.208753829153,29779.315943400594,30008.250632251576,29725.27406497817,30041.65515904343,29691.869538186318,30095.697037465852,29637.827659763894,30129.101564257708,29604.42313297204,30183.14344268013,29550.381254549615,6
2026-07-09 19:16:00-04:00,2026-07-09 19:17:00-04:00,29866.777942595276,29954.220517079946,29779.335368110605,30008.260028111472,29725.29585707908,30041.663091564616,29691.892793625935,30095.702602596142,29637.85328259441,30129.105666049287,29604.450219141265,30183.145177080813,29550.41070810974,6
2026-07-09 19:17:00-04:00,2026-07-09 19:18:00-04:00,29866.781724245542,29954.223512749697,29779.339935741387,30008.262538045263,29725.30091044582,30041.66530125385,29691.898147237232,30095.704326549418,29637.859121941667,30129.107089758007,29604.456358733078,30183.146115053572,29550.417333437512,6
2026-07-09 19:18:00-04:00,2026-07-09 19:19:00-04:00,29866.79001499107,29954.230399782387,29779.349630199755,30008.26855758342,29725.311472398724,30041.6707845737,29691.909245408442,30095.708942374735,29637.871087607407,30129.111169365016,29604.468860617126,30183.149327166047,29550.430702816095,6
2026-07-09 19:19:00-04:00,2026-07-09 19:20:00-04:00,29866.821911813757,29954.258997230983,29779.38482639653,30008.29511601883,29725.348707608682,30041.69608264821,29691.947740979303,30095.732201436058,29637.911622191456,30129.13316806544,29604.510655562073,30183.169286853285,29550.47453677423,6
2026-07-09 19:20:00-04:00,2026-07-09 19:21:00-04:00,29866.8583056003,29954.29010860539,29779.42650259521,30008.322962862534,29725.393648338068,30041.72191161048,29691.994699590123,30095.754765867623,29637.96184533298,30129.153714615568,29604.562896585034,30183.186568872712,29550.53004232789,6
2026-07-09 19:21:00-04:00,2026-07-09 19:22:00-04:00,29866.869251267228,29954.299474704134,29779.43902783032,30008.33135278814,29725.407149746316,30041.72969814104,29692.008804393416,30095.761576225046,29637.97692630941,30129.159921577946,29604.57858095651,30183.191799661952,29550.546702872503,6
2026-07-09 19:22:00-04:00,2026-07-09 19:23:00-04:00,29866.878864611048,29954.307710276833,29779.450018945263,30008.33873689829,29725.418992323805,30041.73655594262,29692.021173279474,30095.767582564076,29637.99014665802,30129.165401608407,29604.59232761369,30183.196428229865,29550.56130099223,6
2026-07-09 19:23:00-04:00,2026-07-09 19:24:00-04:00,29866.912689883648,29954.3395806269,29779.485799140395,30008.369399106232,29725.455980661063,30041.766471370156,29692.05890839714,30095.796289849484,29638.02908991781,30129.19336211341,29604.632017653887,30183.22318059274,29550.602199174555,6
2026-07-09 19:24:00-04:00,2026-07-09 19:25:00-04:00,29866.95647583882,29954.38360220812,29779.529349469518,30008.41356630435,29725.49938537329,30041.81072857742,29692.102223100217,30095.84069267365,29638.072259003988,30129.23785494672,29604.675096730916,30183.26781904295,29550.645132634687,6
2026-07-09 19:25:00-04:00,2026-07-09 19:26:00-04:00,29866.974532331213,29954.40220606373,29779.546858598696,30008.432508430422,29725.516556232003,30041.829879796245,29692.11918486618,30095.860182162938,29638.088882499487,30129.25755352876,29604.691511133664,30183.287855895454,29550.66120876697,6
2026-07-09 19:26:00-04:00,2026-07-09 19:27:00-04:00,29867.013299553728,29954.44378759791,29779.582811509546,30008.475829209216,29725.55076989824,30041.874275642094,29692.15232346536,30095.9063172534,29638.120281854055,30129.304763686276,29604.72183542118,30183.336805297582,29550.689793809874,6
2026-07-09 19:27:00-04:00,2026-07-09 19:28:00-04:00,29867.032241783072,29954.46367325896,29779.600810307184,30008.496297911057,29725.568185655087,30041.895104734846,29692.1693788313,30095.927729386945,29638.1367541792,30129.326536210734,29604.73794735541,30183.359160862834,29550.70532270331,6
2026-07-09 19:28:00-04:00,2026-07-09 19:29:00-04:00,29867.047238822815,29954.479263802794,29779.615213842837,30008.51225524042,29725.58222240521,30041.911288782776,29692.183188862855,30095.944280220403,29638.150197425228,30129.343313762754,29604.751163882876,30183.37630520038,29550.71817244525,6
2026-07-09 19:29:00-04:00,2026-07-09 19:30:00-04:00,29867.054129894674,29954.48635687788,29779.62190291147,30008.5194731535,29725.588786635846,30041.918583861083,29692.189675928264,30095.951700136706,29638.15655965264,30129.35081084429,29604.757448945056,30183.38392711991,29550.724332669437,6
2026-07-09 19:30:00-04:00,2026-07-09 19:31:00-04:00,29867.10357140756,29954.533327792287,29779.67381502283,30008.564917238047,29725.64222557707,30041.963084177012,29692.244058638105,30095.994673622772,29638.212469192345,30129.39284056174,29604.814302253377,30183.4244300075,29550.782712807617,6
2026-07-09 19:31:00-04:00,2026-07-09 19:32:00-04:00,29867.117500720662,29954.54630195745,29779.688699483875,30008.577301121786,29725.657700319538,30041.975103194236,29692.259898247088,30096.006102358573,29638.22889908275,30129.403904431027,29604.831097010298,30183.43490359536,29550.800097845964,6
2026-07-09 19:32:00-04:00,2026-07-09 19:33:00-04:00,29867.133084383244,29954.561530326988,29779.7046384395,30008.592309920223,29725.673858846265,30041.989976270732,29692.276192495756,30096.020755863967,29638.24541290252,30129.418422214476,29604.84774655201,30183.449201807707,29550.81696695878,6
2026-07-09 19:33:00-04:00,2026-07-09 19:34:00-04:00,29867.150522252963,29954.578669090504,29779.722375415422,30008.609263836104,29725.691780669822,30042.006815928045,29692.29422857788,30096.037410673645,29638.26363383228,30129.434962765583,29604.866081740343,30183.465557511183,29550.835486994743,6
2026-07-09 19:34:00-04:00,2026-07-09 19:35:00-04:00,29867.162994245642,29954.590519121986,29779.735469369298,30008.620729495568,29725.705258995717,30042.01804399833,29692.307944492954,30096.04825437191,29638.277734119372,30129.445568874675,29604.88041961661,30183.475779248256,29550.850209243028,6
