context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260619T0845-L-FVG,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,FVG_FAILURE,FVG-15m-bear-20260619T0615,30619.75,FVG-15m-bull-20260619T0900,11020,11021,2026-06-19 08:45:00-04:00,2026-06-19 09:15:00-04:00,30627.75,30564.0,30660.75,level,63.75,1.547,0.518,20,120,FVG_FAILURE(20260619T0615)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,64.157,1.0,0.5492,0.6994,1.0,0.6843,0.1725,0.1993,ORIGIN:FVG-15m-bear-20260619T0615 ; TRIGGER_FVG:FVG-15m-bull-20260619T0900,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5176470588235295,True,0.792,0.027,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,1.947,0.399,15m,1.547,above,+1.0,1.837,,0.518,0.801,normal,1.547,0.7757,0.2528,0,0,0,,,5,1.0,1.0483,28,0.6786,0.2104,107,0.0,0.2,0.412,0.7886,0.3979,0.0,5.0,0.3579,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260619T0845-L-FVG,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,FVG_FAILURE,FVG-15m-bear-20260619T0630,30597.75,FVG-15m-bull-20260619T0900,11020,11021,2026-06-19 08:45:00-04:00,2026-06-19 09:15:00-04:00,30627.75,30564.0,30660.75,level,63.75,1.547,0.518,20,120,FVG_FAILURE(20260619T0630)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,64.157,1.0,0.5492,0.6994,1.0,0.6843,0.1725,0.1993,ORIGIN:FVG-15m-bear-20260619T0630 ; TRIGGER_FVG:FVG-15m-bull-20260619T0900,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5176470588235295,True,0.792,0.027,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,1.947,0.399,15m,1.547,above,+1.0,1.837,,0.518,0.801,normal,1.547,0.7757,0.2528,0,0,0,,,5,1.0,1.0483,28,0.6786,0.2104,107,0.0,0.2,0.412,0.7886,0.3979,0.0,5.0,0.3579,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260619T0845-L-FVG,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,FVG_FAILURE,FVG-15m-bear-20260619T0830,30569.75,FVG-15m-bull-20260619T0900,11020,11021,2026-06-19 08:45:00-04:00,2026-06-19 09:15:00-04:00,30627.75,30564.0,30660.75,level,63.75,1.547,0.518,20,120,FVG_FAILURE(20260619T0830)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,64.157,1.0,0.5492,0.6994,1.0,0.6843,0.1725,0.1993,ORIGIN:FVG-15m-bear-20260619T0830 ; TRIGGER_FVG:FVG-15m-bull-20260619T0900,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5176470588235295,True,0.792,0.027,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,1.947,0.399,15m,1.547,above,+1.0,1.837,,0.518,0.801,normal,1.547,0.7757,0.2528,0,0,0,,,5,1.0,1.0483,28,0.6786,0.2104,107,0.0,0.2,0.412,0.7886,0.3979,0.0,5.0,0.3579,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260619T0850-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T0605,30625.0,FVG-5m-bull-20260619T0855,33061,33062,2026-06-19 08:50:00-04:00,2026-06-19 09:00:00-04:00,30627.5,30567.0,30660.75,level,60.5,2.35,0.55,20,120,FVG_FAILURE(20260619T0605)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,63.46,1.0,0.4098,0.7646,1.0,0.545,0.1832,0.0,ORIGIN:FVG-5m-bear-20260619T0605 ; TRIGGER_FVG:FVG-5m-bull-20260619T0855,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5495867768595041,True,0.839,0.025,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,3.699,0.529,5m,2.35,above,+1.0,2.95,,0.55,1.291,high,2.35,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260619T0850-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T0625,30602.25,FVG-5m-bull-20260619T0855,33061,33062,2026-06-19 08:50:00-04:00,2026-06-19 09:00:00-04:00,30627.5,30567.0,30660.75,level,60.5,2.35,0.55,20,120,FVG_FAILURE(20260619T0625)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,63.46,1.0,0.4098,0.7646,1.0,0.545,0.1832,0.0,ORIGIN:FVG-5m-bear-20260619T0625 ; TRIGGER_FVG:FVG-5m-bull-20260619T0855,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5495867768595041,True,0.839,0.025,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,3.699,0.529,5m,2.35,above,+1.0,2.95,,0.55,1.291,high,2.35,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260619T0850-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T0830,30567.0,FVG-5m-bull-20260619T0855,33061,33062,2026-06-19 08:50:00-04:00,2026-06-19 09:00:00-04:00,30627.5,30567.0,30660.75,level,60.5,2.35,0.55,20,120,FVG_FAILURE(20260619T0830)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,63.46,1.0,0.4098,0.7646,1.0,0.545,0.1832,0.0,ORIGIN:FVG-5m-bear-20260619T0830 ; TRIGGER_FVG:FVG-5m-bull-20260619T0855,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5495867768595041,True,0.839,0.025,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,3.699,0.529,5m,2.35,above,+1.0,2.95,,0.55,1.291,high,2.35,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260619T0850-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T0835,30562.0,FVG-5m-bull-20260619T0855,33061,33062,2026-06-19 08:50:00-04:00,2026-06-19 09:00:00-04:00,30627.5,30567.0,30660.75,level,60.5,2.35,0.55,20,120,FVG_FAILURE(20260619T0835)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,63.46,1.0,0.4098,0.7646,1.0,0.545,0.1832,0.0,ORIGIN:FVG-5m-bear-20260619T0835 ; TRIGGER_FVG:FVG-5m-bull-20260619T0855,WIN,2026-06-19 09:18:00-04:00,2026-06-19 09:30:00-04:00,0.5495867768595041,True,0.839,0.025,12.0,,True,long,2026-06-19,FVG_FAILURE,off_anchor,3.699,0.529,5m,2.35,above,+1.0,2.95,,0.55,1.291,high,2.35,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260619T0945-L-FVG,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,FVG_FAILURE,FVG-15m-bear-20260618T2015,30679.25,FVG-15m-bull-20260619T1100,11024,11029,2026-06-19 09:45:00-04:00,2026-06-19 11:15:00-04:00,30684.0,30679.5,30684.75,level,4.5,0.114,0.167,20,120,FVG_FAILURE(20260618T2015)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,49.646,1.0,0.5826,0.4202,1.0,0.4474,0.0556,0.9809,ORIGIN:FVG-15m-bear-20260618T2015 ; TRIGGER_FVG:FVG-15m-bull-20260619T1100,WIN,2026-06-19 11:18:00-04:00,2026-06-19 11:18:00-04:00,0.16666666666666666,True,0.722,0.222,0.0,,True,long,2026-06-19,FVG_FAILURE,rth,0.661,0.4,15m,0.114,above,+1.0,0.001,,0.167,0.019,normal,0.114,0.7757,0.2528,0,0,0,,,5,1.0,1.0483,28,0.6786,0.2104,107,0.0,0.2,0.412,0.7886,0.3979,0.0,5.0,0.3579,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260619T0945-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,VWAP_BAND,VWAP-1.0-2026-06-19,30654.38072990228,FVG-15m-bull-20260619T1100,11024,11029,2026-06-19 09:45:00-04:00,2026-06-19 11:15:00-04:00,30684.0,30679.5,30684.75,level,4.5,0.114,0.167,20,120,VWAP_BAND(19)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,49.646,1.0,0.5826,0.4202,1.0,0.4474,0.0556,0.9809,ORIGIN:VWAP-1.0-2026-06-19 ; TRIGGER_FVG:FVG-15m-bull-20260619T1100,WIN,2026-06-19 11:18:00-04:00,2026-06-19 11:18:00-04:00,0.16666666666666666,True,0.722,0.222,0.0,,True,long,2026-06-19,VWAP_BAND,rth,0.661,0.4,15m,0.114,above,+1.0,0.001,,0.167,0.019,normal,0.114,0.7757,0.2528,0,0,0,,,5,0.8,0.017,17,0.9412,0.2332,107,0.0,0.2,0.298,0.82,0.201,0.0,5.0,0.3367,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260619T0945-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,VWAP_BAND,VWAP-1.618-2026-06-19,30647.330249799812,FVG-15m-bull-20260619T1100,11024,11029,2026-06-19 09:45:00-04:00,2026-06-19 11:15:00-04:00,30684.0,30679.5,30684.75,level,4.5,0.114,0.167,20,120,VWAP_BAND(19)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,49.646,1.0,0.5826,0.4202,1.0,0.4474,0.0556,0.9809,ORIGIN:VWAP-1.618-2026-06-19 ; TRIGGER_FVG:FVG-15m-bull-20260619T1100,WIN,2026-06-19 11:18:00-04:00,2026-06-19 11:18:00-04:00,0.16666666666666666,True,0.722,0.222,0.0,,True,long,2026-06-19,VWAP_BAND,rth,0.661,0.4,15m,0.114,above,+1.0,0.001,,0.167,0.019,normal,0.114,0.7757,0.2528,0,0,0,,,5,0.8,0.017,17,0.9412,0.2332,107,0.0,0.2,0.298,0.82,0.201,0.0,5.0,0.3367,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260619T0945-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-19,6,long,VWAP_BAND,VWAP-2.0-2026-06-19,30642.972186047155,FVG-15m-bull-20260619T1100,11024,11029,2026-06-19 09:45:00-04:00,2026-06-19 11:15:00-04:00,30684.0,30679.5,30684.75,level,4.5,0.114,0.167,20,120,VWAP_BAND(19)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,49.646,1.0,0.5826,0.4202,1.0,0.4474,0.0556,0.9809,ORIGIN:VWAP-2.0-2026-06-19 ; TRIGGER_FVG:FVG-15m-bull-20260619T1100,WIN,2026-06-19 11:18:00-04:00,2026-06-19 11:18:00-04:00,0.16666666666666666,True,0.722,0.222,0.0,,True,long,2026-06-19,VWAP_BAND,rth,0.661,0.4,15m,0.114,above,+1.0,0.001,,0.167,0.019,normal,0.114,0.7757,0.2528,0,0,0,,,5,0.8,0.017,17,0.9412,0.2332,107,0.0,0.2,0.298,0.82,0.201,0.0,5.0,0.3367,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1110-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,VWAP_BAND,VWAP+2.0-2026-06-19,30696.8250242259,FVG-5m-bear-20260619T1135,33089,33094,2026-06-19 11:10:00-04:00,2026-06-19 11:40:00-04:00,30675.5,30687.75,30672.50022508328,vwap,12.25,0.835,0.245,20,120,VWAP_BAND(19)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,64.892,1.0,0.7549,0.6969,1.0,0.89,0.0816,0.7956,ORIGIN:VWAP+2.0-2026-06-19 ; TRIGGER_FVG:FVG-5m-bear-20260619T1135,WIN,2026-06-19 11:48:00-04:00,2026-06-19 11:48:00-04:00,0.244879585038336,True,0.265,0.184,0.0,,True,short,2026-06-19,VWAP_BAND,rth,1.737,0.394,5m,0.835,above,+1.0,0.678,,0.245,0.204,low,0.835,0.7757,0.2528,0,0,0,,,12,0.75,0.2827,15,0.8,0.2598,107,0.0,0.375,0.273,0.7702,0.2652,0.0,12.0,0.238,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1115-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,VWAP_BAND,VWAP+1.618-2026-06-19,30692.52180246278,FVG-5m-bear-20260619T1135,33090,33094,2026-06-19 11:15:00-04:00,2026-06-19 11:40:00-04:00,30675.5,30687.75,30672.50022508328,vwap,12.25,0.835,0.245,20,120,VWAP_BAND(19)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,64.892,1.0,0.7549,0.6969,1.0,0.89,0.0816,0.7956,ORIGIN:VWAP+1.618-2026-06-19 ; TRIGGER_FVG:FVG-5m-bear-20260619T1135,WIN,2026-06-19 11:48:00-04:00,2026-06-19 11:48:00-04:00,0.244879585038336,True,0.265,0.184,0.0,,True,short,2026-06-19,VWAP_BAND,rth,1.737,0.394,5m,0.835,above,+1.0,0.678,,0.245,0.204,low,0.835,0.7757,0.2528,0,0,0,,,12,0.75,0.2827,15,0.8,0.2598,107,0.0,0.375,0.273,0.7702,0.2652,0.0,12.0,0.238,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260619T1130-S-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,FVG_FAILURE,FVG-5m-bull-20260619T1055,30685.0,FVG-5m-bear-20260619T1135,33093,33094,2026-06-19 11:30:00-04:00,2026-06-19 11:40:00-04:00,30675.5,30687.75,30672.50022508328,vwap,12.25,0.835,0.245,20,120,FVG_FAILURE(20260619T1055)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,64.892,1.0,0.7549,0.6969,1.0,0.89,0.0816,0.7956,ORIGIN:FVG-5m-bull-20260619T1055 ; TRIGGER_FVG:FVG-5m-bear-20260619T1135,WIN,2026-06-19 11:48:00-04:00,2026-06-19 11:48:00-04:00,0.244879585038336,True,0.265,0.184,0.0,,True,short,2026-06-19,FVG_FAILURE,rth,1.737,0.394,5m,0.835,above,+1.0,0.678,,0.245,0.204,low,0.835,0.7757,0.2528,0,0,0,,,31,0.8065,0.4991,37,0.7568,0.3537,107,0.0,0.608,0.481,0.7908,0.4216,0.0,31.0,0.1432,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1135-L-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,VWAP_BAND,VWAP-1.0-2026-06-19,30659.543859118843,FVG-5m-bull-20260619T1150,33094,33097,2026-06-19 11:35:00-04:00,2026-06-19 11:55:00-04:00,30677.25,30670.5,30678.25,level,6.75,0.418,0.148,20,120,VWAP_BAND(19)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,65.267,1.0,0.9856,0.6256,1.0,0.8793,0.0494,0.9381,ORIGIN:VWAP-1.0-2026-06-19 ; TRIGGER_FVG:FVG-5m-bull-20260619T1150,WIN,2026-06-19 12:03:00-04:00,2026-06-19 12:03:00-04:00,0.14814814814814814,True,0.667,0.185,0.0,,True,long,2026-06-19,VWAP_BAND,rth,1.284,0.395,5m,0.418,above,+1.0,0.498,,0.148,0.062,normal,0.418,0.7757,0.2528,0,0,0,,,12,1.0,0.3233,17,0.9412,0.2332,107,0.0,0.375,0.298,0.8907,0.2756,0.0,12.0,0.1766,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1150-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,VWAP_BAND,VWAP+1.0-2026-06-19,30685.29252465613,FVG-5m-bear-20260619T1205,33097,33100,2026-06-19 11:50:00-04:00,2026-06-19 12:10:00-04:00,30678.0,30681.75,30672.85735624842,vwap,3.75,0.239,1.371,20,120,VWAP_BAND(19)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,69.297,1.0,0.8286,0.6575,1.0,0.6934,0.4571,0.672,ORIGIN:VWAP+1.0-2026-06-19 ; TRIGGER_FVG:FVG-5m-bear-20260619T1205,WIN,2026-06-19 12:20:00-04:00,2026-06-19 12:20:00-04:00,1.3713716670880483,True,1.533,0.333,0.0,,True,short,2026-06-19,VWAP_BAND,rth,1.148,0.55,5m,0.239,above,+1.0,0.475,,1.371,0.328,normal,0.239,0.7757,0.2528,0,0,0,,,12,0.75,0.2827,15,0.8,0.2598,107,0.0,0.375,0.273,0.7702,0.2652,0.0,12.0,0.238,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260619T1205-S-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,FVG_FAILURE,FVG-5m-bull-20260619T1150,30677.25,FVG-5m-bear-20260619T1210,33100,33101,2026-06-19 12:05:00-04:00,2026-06-19 12:15:00-04:00,30673.75,30674.5,30672.701407624634,vwap,0.75,0.048,1.398,20,120,FVG_FAILURE(20260619T1150)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,51.495,1.0,0.2917,0.5292,1.0,0.1566,0.466,0.9332,ORIGIN:FVG-5m-bull-20260619T1150 ; TRIGGER_FVG:FVG-5m-bear-20260619T1210,AMBIGUOUS,2026-06-19 12:15:00-04:00,2026-06-19 12:15:00-04:00,,False,6.333,1.667,,,True,short,2026-06-19,FVG_FAILURE,rth,0.987,0.4,5m,0.048,above,+1.0,0.73,,1.398,0.067,normal,0.048,0.7757,0.2528,0,0,0,,,31,0.8065,0.4991,37,0.7568,0.3537,107,0.0,0.608,0.481,0.7908,0.4216,0.0,31.0,0.1432,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1210-L-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,VWAP_BAND,VWAP-1.0-2026-06-19,30660.19059647441,FVG-5m-bull-20260619T1225,33101,33104,2026-06-19 12:10:00-04:00,2026-06-19 12:30:00-04:00,30677.75,30675.0,30678.25,level,2.75,0.178,0.182,20,120,VWAP_BAND(19)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,55.893,1.0,0.7298,0.5172,1.0,0.5946,0.0606,0.9677,ORIGIN:VWAP-1.0-2026-06-19 ; TRIGGER_FVG:FVG-5m-bull-20260619T1225,WIN,2026-06-19 12:30:00-04:00,2026-06-19 12:30:00-04:00,0.18181818181818182,True,2.727,0.0,0.0,,True,long,2026-06-19,VWAP_BAND,rth,0.905,0.431,5m,0.178,above,+1.0,0.478,,0.182,0.032,normal,0.178,0.7757,0.2528,0,0,0,,,12,1.0,0.3233,17,0.9412,0.2332,107,0.0,0.375,0.298,0.8907,0.2756,0.0,12.0,0.1766,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260619T1220-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T1210,30674.5,FVG-5m-bull-20260619T1225,33103,33104,2026-06-19 12:20:00-04:00,2026-06-19 12:30:00-04:00,30677.75,30675.0,30678.25,level,2.75,0.178,0.182,20,120,FVG_FAILURE(20260619T1210)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,55.893,1.0,0.7298,0.5172,1.0,0.5946,0.0606,0.9677,ORIGIN:FVG-5m-bear-20260619T1210 ; TRIGGER_FVG:FVG-5m-bull-20260619T1225,WIN,2026-06-19 12:30:00-04:00,2026-06-19 12:30:00-04:00,0.18181818181818182,True,2.727,0.0,0.0,,True,long,2026-06-19,FVG_FAILURE,rth,0.905,0.431,5m,0.178,above,+1.0,0.478,,0.182,0.032,normal,0.178,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260619T1225-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T1205,30681.75,FVG-5m-bull-20260619T1235,33104,33106,2026-06-19 12:25:00-04:00,2026-06-19 12:40:00-04:00,30689.5,30685.5,30693.0,level,4.0,0.251,0.875,20,120,FVG_FAILURE(20260619T1205)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,61.803,1.0,0.8441,0.4632,1.0,0.7089,0.2917,0.7808,ORIGIN:FVG-5m-bear-20260619T1205 ; TRIGGER_FVG:FVG-5m-bull-20260619T1235,WIN,2026-06-19 12:41:00-04:00,2026-06-19 12:41:00-04:00,0.875,True,2.5,0.5,0.0,,True,long,2026-06-19,FVG_FAILURE,rth,0.893,0.331,5m,0.251,above,+1.0,0.225,,0.875,0.219,normal,0.251,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260619T1225-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-19,6,short,VWAP_BAND,VWAP+1.0-2026-06-19,30685.14754254386,FVG-5m-bear-20260619T1250,33104,33109,2026-06-19 12:25:00-04:00,2026-06-19 12:55:00-04:00,30685.5,30686.0,30673.71448977459,vwap,0.5,0.034,23.571,20,120,VWAP_BAND(19)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,67.107,1.0,0.1822,0.794,1.0,0.047,1.0,0.1892,ORIGIN:VWAP+1.0-2026-06-19 ; TRIGGER_FVG:FVG-5m-bear-20260619T1250,EXPIRED,,,,False,,,,,True,short,2026-06-19,VWAP_BAND,rth,2.7,0.588,5m,0.034,above,+1.0,0.061,,23.571,0.811,normal,0.034,0.7757,0.2528,0,0,0,,,12,0.75,0.2827,15,0.8,0.2598,107,0.0,0.375,0.273,0.7702,0.2652,0.0,12.0,0.238,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260619T1230-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-19,6,long,FVG_FAILURE,FVG-5m-bear-20260619T1135,30687.75,FVG-5m-bull-20260619T1235,33105,33106,2026-06-19 12:30:00-04:00,2026-06-19 12:40:00-04:00,30689.5,30685.5,30693.0,level,4.0,0.251,0.875,20,120,FVG_FAILURE(20260619T1135)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,61.803,1.0,0.8441,0.4632,1.0,0.7089,0.2917,0.7808,ORIGIN:FVG-5m-bear-20260619T1135 ; TRIGGER_FVG:FVG-5m-bull-20260619T1235,WIN,2026-06-19 12:41:00-04:00,2026-06-19 12:41:00-04:00,0.875,True,2.5,0.5,0.0,,True,long,2026-06-19,FVG_FAILURE,rth,0.893,0.331,5m,0.251,above,+1.0,0.225,,0.875,0.219,normal,0.251,0.7757,0.2528,0,0,0,,,23,0.6087,0.0283,28,0.6786,0.2104,107,0.0,0.535,0.412,0.6678,0.1246,0.0,23.0,0.1925,FAVORABLE
