candidate_id,episode_id,branch_id,branch_state,direction,entry_mode,continuation_or_fade,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,effective_sample,unique_sessions,shrunk_expected_R,uncertainty,qualification,outcome
SETUP-000003,EP-000148,BR-000081,CONTINUATION,long,formation_close,continuation,BULLISH_FVG_FORMED -> FORMATION_CLOSE_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,77,22991.75,22988.25,22994.25,0.7143,0.7143,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041501,EP-000146,BR-000082,CONTINUATION,long,formation_close,continuation,VWAP_VWAP_BOUNCE_UP -> FORMATION_CLOSE_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,77,22991.75,22989.50563507268,22994.25,1.1139,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-000763,EP-000148,BR-000083,CONTINUATION,long,first_touch,continuation,BULLISH_FVG_FORMED -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,78,22991.75,22988.25,22994.25,0.7143,0.7143,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005357,EP-000149,BR-000084,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,78,22993.5,22995.0,22991.75,1.1667,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005170,EP-000151,BR-000085,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,80,22992.25,22989.5,22994.25,0.7273,0.7273,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005237,EP-000152,BR-000086,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,80,22992.25,22989.5,22994.25,0.7273,0.7273,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005421,EP-000153,BR-000087,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,80,22992.25,22989.5,22994.25,0.7273,0.7273,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041502,EP-000154,BR-000088,CONTINUATION,long,first_touch,continuation,VWAP_VWAP_BOUNCE_UP -> FIRST_TOUCH_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,80,22992.25,22989.5,22994.25,0.7273,0.7273,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042650,EP-000153,BR-000089,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,80,22991.75,22993.25,22990.75,0.6667,0.6667,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-000005,EP-000165,BR-000090,CONTINUATION,long,formation_close,continuation,BULLISH_FVG_FORMED -> FORMATION_CLOSE_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,83,23001.75,22994.0,23008.25,0.8387,0.8387,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-000006,EP-000165,BR-000091,CONTINUATION,long,next_bar,continuation,BULLISH_FVG_FORMED -> NEXT_BAR_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,84,23002.0,22994.0,23008.25,0.7812,0.7812,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-002544,EP-000168,BR-000092,CONTINUATION,short,formation_close,continuation,BEARISH_RB_CONFIRMED -> FORMATION_CLOSE_SHORT_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,85,23001.5,23005.5,22998.5,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042635,EP-000168,BR-000093,CONTINUATION,short,retest,continuation,BEARISH_RB_CONFIRMED -> BEARISH_RB_REJECTION -> BEARISH_IFVG_ACTIVATION -> RETEST_SHORT_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,86,23001.25,23002.75,22998.5,1.8333,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042636,EP-000168,BR-000093,CONTINUATION,short,retest,continuation,BEARISH_RB_CONFIRMED -> BEARISH_RB_REJECTION -> BEARISH_IFVG_ACTIVATION -> RETEST_SHORT_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,86,23001.25,23002.75,22998.5,1.8333,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-002206,EP-000163,BR-000094,FADE,long,retest,fade,BULLISH_IFVG_ACTIVATION -> RETEST_LONG_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,88,22996.25,22992.0,22998.5,0.5294,0.5294,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-002982,EP-000155,BR-000095,CONTINUATION,long,first_touch,continuation,BULLISH_RB_CONFIRMED -> FIRST_TOUCH_LONG_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,88,22992.25,22989.5,22994.25,0.7273,0.7273,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042641,EP-000083,BR-000096,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_ABOVE -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,88,22996.5,22998.0,22995.75,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042645,EP-000169,BR-000097,CONTINUATION,short,retest,continuation,BEARISH_IFVG_ACTIVATION -> RETEST_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,88,22998.5,23000.0,22996.5,1.3333,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042647,EP-000162,BR-000098,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,88,22994.25,22995.75,22991.75,1.6667,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042652,EP-000151,BR-000099,CONTINUATION,short,retest,continuation,SWING_LOW_SWEEP_BELOW -> SWING_LOW_SWEEP_BELOW -> SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,88,22995.75,22997.25,22994.25,1.0,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042653,EP-000179,BR-000100,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,89,22990.0,22988.5,22990.75,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042654,EP-000180,BR-000101,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,89,22990.0,22988.5,22990.75,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-005432,EP-000183,BR-000102,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,90,22986.0,22981.5,22988.25,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042651,EP-000183,BR-000103,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,90,22985.25,22983.75,22988.25,2.0,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-005187,EP-000188,BR-000104,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,92,22983.0,22980.0,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005208,EP-000189,BR-000105,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,92,22983.0,22980.0,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005339,EP-000190,BR-000106,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,92,22983.0,22980.0,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041507,EP-000196,BR-000107,CONTINUATION,long,first_touch,continuation,VWAP_VWAP_BOUNCE_UP -> FIRST_TOUCH_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,94,22991.75,22988.25,22994.25,0.7143,0.7143,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-000771,EP-000195,BR-000108,CONTINUATION,long,midpoint,continuation,BULLISH_FVG_FORMED -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,95,22986.875,22984.5,22988.25,0.5789,0.5789,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-041508,EP-000199,BR-000109,CONTINUATION,short,first_touch,continuation,VWAP_VWAP_BOUNCE_DOWN -> FIRST_TOUCH_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,95,22985.0,22991.25,22981.5,0.56,0.56,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-003418,EP-000198,BR-000110,CONTINUATION,short,midpoint,continuation,GOOD_BEARISH_DISPLACEMENT -> MIDPOINT_SHORT_TRIGGER,STRONG_DISPLACEMENT -> ENTRY_TRIGGER,97,22987.375,22991.25,22985.25,0.5484,0.5484,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-000769,EP-000173,BR-000111,CONTINUATION,short,full_fill,continuation,BEARISH_FVG_FORMED -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,99,23000.0,23000.5,22998.5,3.0,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005180,EP-000210,BR-000112,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,99,22998.75,23002.0,22996.5,0.6923,0.6923,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005183,EP-000211,BR-000113,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,99,22998.75,23002.0,22996.5,0.6923,0.6923,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-000772,EP-000209,BR-000114,CONTINUATION,long,first_touch,continuation,BULLISH_FVG_FORMED -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,100,22996.25,22991.75,22998.5,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-000773,EP-000209,BR-000115,CONTINUATION,long,midpoint,continuation,BULLISH_FVG_FORMED -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,100,22994.25,22991.75,22995.75,0.6,0.6,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042656,EP-000196,BR-000116,CONTINUATION,short,retest,continuation,VWAP_VWAP_BOUNCE_UP -> RETEST_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,101,22993.25,22994.75,22991.75,1.0,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005454,EP-000220,BR-000117,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,102,22991.75,22988.75,22993.25,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005463,EP-000221,BR-000118,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,102,22991.75,22988.75,22993.25,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041514,EP-000222,BR-000119,CONTINUATION,long,first_touch,continuation,VWAP_VWAP_BOUNCE_UP -> FIRST_TOUCH_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,102,22991.75,22988.75,22993.25,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005455,EP-000225,BR-000120,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,103,22990.5,22988.75,22991.5,0.5714,0.5714,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005464,EP-000226,BR-000121,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,103,22990.5,22988.75,22991.5,0.5714,0.5714,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041516,EP-000232,BR-000122,CONTINUATION,long,first_touch,continuation,VWAP_VWAP_BOUNCE_UP -> FIRST_TOUCH_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,104,22990.75,22989.75,22991.5,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-005173,EP-000234,BR-000123,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,105,22988.0,22992.5,22985.25,0.6111,0.6111,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005241,EP-000235,BR-000124,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,105,22988.0,22992.5,22985.25,0.6111,0.6111,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005426,EP-000236,BR-000125,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,105,22988.0,22992.5,22985.25,0.6111,0.6111,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041517,EP-000237,BR-000126,CONTINUATION,short,first_touch,continuation,VWAP_VWAP_BOUNCE_DOWN -> FIRST_TOUCH_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,105,22988.0,22992.5,22985.25,0.6111,0.6111,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005148,EP-000239,BR-000127,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005174,EP-000240,BR-000128,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005280,EP-000241,BR-000129,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005301,EP-000242,BR-000130,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005322,EP-000243,BR-000131,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005456,EP-000244,BR-000132,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005465,EP-000245,BR-000133,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005509,EP-000246,BR-000134,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041518,EP-000247,BR-000135,CONTINUATION,short,first_touch,continuation,VWAP_VWAP_BOUNCE_DOWN -> FIRST_TOUCH_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,106,22987.75,22992.0,22985.25,0.5882,0.5882,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-041519,EP-000247,BR-000136,CONTINUATION,short,formation_close,continuation,VWAP_VWAP_BOUNCE_DOWN -> FORMATION_CLOSE_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,106,22987.75,22991.104125721406,22985.25,0.7454,0.7454,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-041522,EP-000254,BR-000137,CONTINUATION,long,formation_close,continuation,VWAP_VWAP_BOUNCE_UP -> FORMATION_CLOSE_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,108,22991.0,22990.09999070717,22991.5,0.5555,0.5555,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-001533,EP-000257,BR-000138,FADE,short,formation_close,fade,BEARISH_IFVG_ACTIVATION -> FORMATION_CLOSE_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,109,22987.0,22990.5,22985.25,0.5,0.5,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042659,EP-000246,BR-000139,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_ABOVE -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,109,22988.5,22987.0,22990.0,1.0,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-001534,EP-000257,BR-000140,FADE,short,next_bar,fade,BEARISH_IFVG_ACTIVATION -> NEXT_BAR_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,110,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-002210,EP-000257,BR-000141,FADE,short,retest,fade,BEARISH_IFVG_ACTIVATION -> RETEST_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,110,22987.25,22990.5,22985.25,0.6154,0.6154,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005149,EP-000259,BR-000142,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,110,22987.0,22989.25,22985.25,0.7778,0.7778,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005281,EP-000260,BR-000143,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,110,22987.0,22989.25,22985.25,0.7778,0.7778,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005302,EP-000261,BR-000144,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,110,22987.0,22989.25,22985.25,0.7778,0.7778,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005323,EP-000262,BR-000145,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,110,22987.0,22989.25,22985.25,0.7778,0.7778,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005510,EP-000263,BR-000146,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,110,22987.0,22989.25,22985.25,0.7778,0.7778,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005150,EP-000264,BR-000147,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,112,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005282,EP-000265,BR-000148,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,112,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005303,EP-000266,BR-000149,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,112,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005324,EP-000267,BR-000150,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,112,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005511,EP-000268,BR-000151,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,112,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042657,EP-000256,BR-000152,CONTINUATION,long,retest,continuation,VWAP_VWAP_DOWN -> SWING_LOW_BREAK -> BEARISH_IFVG_REJECTION -> RETEST_LONG_TRIGGER,VWAP_INTERACTION -> LEVEL_BREAK -> INVERSION_INTERACTION -> ENTRY_TRIGGER,113,22984.0,22982.5,22985.0,0.6667,0.6667,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042660,EP-000256,BR-000152,CONTINUATION,long,retest,continuation,VWAP_VWAP_DOWN -> SWING_LOW_BREAK -> BEARISH_IFVG_REJECTION -> RETEST_LONG_TRIGGER,VWAP_INTERACTION -> LEVEL_BREAK -> INVERSION_INTERACTION -> ENTRY_TRIGGER,113,22985.0,22983.5,22988.25,2.1667,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-005189,EP-000276,BR-000153,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,115,22982.0,22979.5,22984.0,0.8,0.8,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005210,EP-000277,BR-000154,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,115,22982.0,22979.5,22984.0,0.8,0.8,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005341,EP-000278,BR-000155,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,115,22982.0,22979.5,22984.0,0.8,0.8,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005472,EP-000279,BR-000156,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,115,22982.0,22979.5,22984.0,0.8,0.8,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005497,EP-000285,BR-000157,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,119,22983.5,22985.25,22981.5,1.1429,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-002986,EP-000269,BR-000158,CONTINUATION,short,first_touch,continuation,BEARISH_RB_CONFIRMED -> FIRST_TOUCH_SHORT_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,120,22987.5,22990.5,22985.25,0.75,0.75,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-005343,EP-000286,BR-000159,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,120,22982.0,22980.5,22983.75,1.1667,1.0,0,0,0.0,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
