session,day,event_type,event_subtype
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_CONFIRMED x28
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_CONTINUATION x274
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_EXACT_TOUCH x57
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_EXPIRY x26
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_FIRST_TOUCH x28
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_RECLAIM x371
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_REJECTION x363
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_REVISIT x786
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_SWEEP_ABOVE x136
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_SWEEP_BELOW x227
2025-07-16,2025-07-16,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x425
2025-07-16,2025-07-16,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x426
2025-07-16,2025-07-16,liquidity,SWING_HIGH_BREAK x58
2025-07-16,2025-07-16,liquidity,SWING_HIGH_CONFIRMED x59
2025-07-16,2025-07-16,liquidity,SWING_HIGH_CONTINUATION x716
2025-07-16,2025-07-16,liquidity,SWING_HIGH_EXACT_TOUCH x397
2025-07-16,2025-07-16,liquidity,SWING_HIGH_EXPIRY x57
2025-07-16,2025-07-16,liquidity,SWING_HIGH_FIRST_TOUCH x56
2025-07-16,2025-07-16,liquidity,SWING_HIGH_RECLAIM x1102
2025-07-16,2025-07-16,liquidity,SWING_HIGH_REJECTION x939
2025-07-16,2025-07-16,liquidity,SWING_HIGH_REVISIT x2452
2025-07-16,2025-07-16,liquidity,SWING_HIGH_SWEEP_ABOVE x397
2025-07-16,2025-07-16,liquidity,SWING_HIGH_SWEEP_BELOW x542
2025-07-16,2025-07-16,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x404
2025-07-16,2025-07-16,liquidity,SWING_LOW_ACCEPTANCE_BELOW x334
2025-07-16,2025-07-16,liquidity,SWING_LOW_BREAK x59
2025-07-16,2025-07-16,liquidity,SWING_LOW_CONFIRMED x59
2025-07-16,2025-07-16,liquidity,SWING_LOW_CONTINUATION x620
2025-07-16,2025-07-16,liquidity,SWING_LOW_EXACT_TOUCH x323
2025-07-16,2025-07-16,liquidity,SWING_LOW_EXPIRY x54
2025-07-16,2025-07-16,liquidity,SWING_LOW_FIRST_TOUCH x56
2025-07-16,2025-07-16,liquidity,SWING_LOW_RECLAIM x923
2025-07-16,2025-07-16,liquidity,SWING_LOW_REJECTION x713
2025-07-16,2025-07-16,liquidity,SWING_LOW_REVISIT x1941
2025-07-16,2025-07-16,liquidity,SWING_LOW_SWEEP_ABOVE x262
2025-07-16,2025-07-16,liquidity,SWING_LOW_SWEEP_BELOW x451
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_CONFIRMED x19
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_EXACT_TOUCH x8
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_FAILURE x6
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_FORMED x25
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_INVALIDATION x12
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_REJECTION x47
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_REVISIT x92
2025-07-16,2025-07-16,rejection_block,BEARISH_RB_TAP x17
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_CONFIRMED x13
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_EXACT_TOUCH x11
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_EXPIRY x2
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_FAILURE x10
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_FORMED x23
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_INVALIDATION x12
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_REJECTION x23
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_REVISIT x57
2025-07-16,2025-07-16,rejection_block,BULLISH_RB_TAP x12
2025-07-16,2025-07-16,structure,BEARISH_EXPANSION x16
2025-07-16,2025-07-16,structure,BULLISH_EXPANSION x14
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_ABOVE x2
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_BELOW x2
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_BREAK x1
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_CONTINUATION x4
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_EXACT_TOUCH x1
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_EXPIRY x1
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_FIRST_TOUCH x1
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_FORMED x1
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_RECLAIM x3
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x7
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x10
2025-07-16,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x7
2025-07-16,2025-07-16,vwap,VWAP_BAND_REJECT_M1_618 x38
2025-07-16,2025-07-16,vwap,VWAP_BAND_REJECT_M3_618 x1
2025-07-16,2025-07-16,vwap,VWAP_BAND_REJECT_P1_618 x6
2025-07-16,2025-07-16,vwap,VWAP_BAND_REJECT_P2_618 x1
2025-07-16,2025-07-16,vwap,VWAP_BAND_REJECT_P3_618 x1
2025-07-16,2025-07-16,vwap,VWAP_VWAP x9
2025-07-16,2025-07-16,vwap,VWAP_VWAP_ABOVE x1
2025-07-16,2025-07-16,vwap,VWAP_VWAP_BELOW x5
2025-07-16,2025-07-16,vwap,VWAP_VWAP_BOUNCE_DOWN x12
2025-07-16,2025-07-16,vwap,VWAP_VWAP_BOUNCE_UP x13
2025-07-16,2025-07-16,vwap,VWAP_VWAP_DOWN x6
2025-07-16,2025-07-16,vwap,VWAP_VWAP_UP x6
2025-07-16,2025-07-17,displacement,BAD_BEARISH_DISPLACEMENT x8
2025-07-16,2025-07-17,displacement,BAD_BULLISH_DISPLACEMENT x12
2025-07-16,2025-07-17,displacement,DISPLACEMENT_CONTINUATION x171
2025-07-16,2025-07-17,displacement,DISPLACEMENT_FAILED_CONTINUATION x40
2025-07-16,2025-07-17,displacement,GOOD_BEARISH_DISPLACEMENT x41
2025-07-16,2025-07-17,displacement,GOOD_BULLISH_DISPLACEMENT x53
2025-07-16,2025-07-17,displacement,MIXED_BEARISH_DISPLACEMENT x138
2025-07-16,2025-07-17,displacement,MIXED_BULLISH_DISPLACEMENT x134
2025-07-16,2025-07-17,fvg,BEARISH_FVG_EXACT_TOUCH x20
2025-07-16,2025-07-17,fvg,BEARISH_FVG_EXPIRY x4
2025-07-16,2025-07-17,fvg,BEARISH_FVG_FAILURE x100
2025-07-16,2025-07-17,fvg,BEARISH_FVG_FIRST_FILL x98
2025-07-16,2025-07-17,fvg,BEARISH_FVG_FIRST_TOUCH x97
2025-07-16,2025-07-17,fvg,BEARISH_FVG_FORMED x95
2025-07-16,2025-07-17,fvg,BEARISH_FVG_FULL_FILL x99
2025-07-16,2025-07-17,fvg,BEARISH_FVG_MIDPOINT x99
2025-07-16,2025-07-17,fvg,BEARISH_FVG_REVISIT x324
2025-07-16,2025-07-17,fvg,BULLISH_FVG_CONTINUATION x8
2025-07-16,2025-07-17,fvg,BULLISH_FVG_EXACT_TOUCH x36
2025-07-16,2025-07-17,fvg,BULLISH_FVG_EXPIRY x15
2025-07-16,2025-07-17,fvg,BULLISH_FVG_FAILURE x101
2025-07-16,2025-07-17,fvg,BULLISH_FVG_FIRST_FILL x112
2025-07-16,2025-07-17,fvg,BULLISH_FVG_FIRST_TOUCH x112
2025-07-16,2025-07-17,fvg,BULLISH_FVG_FORMED x126
2025-07-16,2025-07-17,fvg,BULLISH_FVG_FULL_FILL x107
2025-07-16,2025-07-17,fvg,BULLISH_FVG_MIDPOINT x111
2025-07-16,2025-07-17,fvg,BULLISH_FVG_REVISIT x421
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_ACCEPTANCE_ABOVE x7
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_ACCEPTANCE_BELOW x3
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_CONTINUATION x9
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_EXACT_TOUCH x4
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_RECLAIM x13
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_REJECTION x16
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_REVISIT x32
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_SWEEP_ABOVE x5
2025-07-16,2025-07-17,hist_level,HL_0900_HIGH_SWEEP_BELOW x11
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_ACCEPTANCE_ABOVE x4
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_ACCEPTANCE_BELOW x2
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_CONTINUATION x6
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_EXACT_TOUCH x2
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_RECLAIM x5
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_REJECTION x12
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_REVISIT x18
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_SWEEP_ABOVE x4
2025-07-16,2025-07-17,hist_level,HL_0900_LOW_SWEEP_BELOW x8
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_ACCEPTANCE_ABOVE x10
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_ACCEPTANCE_BELOW x9
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_CONTINUATION x17
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_EXACT_TOUCH x5
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_RECLAIM x24
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_REJECTION x16
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_REVISIT x43
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_SWEEP_ABOVE x7
2025-07-16,2025-07-17,hist_level,HL_0930_HIGH_SWEEP_BELOW x9
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_ACCEPTANCE_ABOVE x3
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_ACCEPTANCE_BELOW x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_CONTINUATION x3
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_EXACT_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_RECLAIM x5
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_REJECTION x4
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_REVISIT x9
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_SWEEP_ABOVE x1
2025-07-16,2025-07-17,hist_level,HL_0930_LOW_SWEEP_BELOW x3
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_ACCEPTANCE_ABOVE x2
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_ACCEPTANCE_BELOW x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_CONTINUATION x3
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_RECLAIM x2
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_REJECTION x5
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_REVISIT x8
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_SWEEP_ABOVE x1
2025-07-16,2025-07-17,hist_level,HL_1000_HIGH_SWEEP_BELOW x4
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_ACCEPTANCE_ABOVE x3
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_ACCEPTANCE_BELOW x1
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_CONTINUATION x4
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_RECLAIM x4
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_REJECTION x6
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_REVISIT x9
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_SWEEP_ABOVE x2
2025-07-16,2025-07-17,hist_level,HL_1000_LOW_SWEEP_BELOW x4
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_ACCEPTANCE_ABOVE x3
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_ACCEPTANCE_BELOW x4
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_CONTINUATION x5
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_RECLAIM x11
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_REJECTION x7
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_REVISIT x17
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_SWEEP_ABOVE x3
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_HIGH_SWEEP_BELOW x4
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_LOW_ACCEPTANCE_ABOVE x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_LOW_CONTINUATION x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_3SESSION_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_ACCEPTANCE_ABOVE x7
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_ACCEPTANCE_BELOW x7
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_CONTINUATION x13
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_EXACT_TOUCH x4
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_RECLAIM x21
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_REJECTION x11
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_REVISIT x34
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_SWEEP_ABOVE x5
2025-07-16,2025-07-17,hist_level,PREV_DAY_HIGH_SWEEP_BELOW x6
2025-07-16,2025-07-17,hist_level,PREV_DAY_LOW_ACCEPTANCE_ABOVE x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_LOW_CONTINUATION x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_DAY_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_ABOVE x6
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_BELOW x2
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_CONTINUATION x4
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_EXACT_TOUCH x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_RECLAIM x14
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_REJECTION x11
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_REVISIT x27
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_SWEEP_ABOVE x2
2025-07-16,2025-07-17,hist_level,PREV_RTH_CLOSE_SWEEP_BELOW x9
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_ACCEPTANCE_ABOVE x7
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_ACCEPTANCE_BELOW x7
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_CONTINUATION x13
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_EXACT_TOUCH x4
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_FIRST_TOUCH x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_RECLAIM x21
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_REJECTION x11
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_REVISIT x34
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_SWEEP_ABOVE x5
2025-07-16,2025-07-17,hist_level,PREV_RTH_HIGH_SWEEP_BELOW x6
2025-07-16,2025-07-17,hist_level,PREV_RTH_LOW_ACCEPTANCE_ABOVE x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_LOW_CONTINUATION x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_LOW_EXPIRY x1
2025-07-16,2025-07-17,hist_level,PREV_RTH_LOW_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_HIGH_ACCEPTANCE_BELOW x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_HIGH_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_HIGH_CONTINUATION x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_HIGH_FORMED x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_LOW_ACCEPTANCE_ABOVE x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_LOW_BREAK x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_LOW_CONTINUATION x1
2025-07-16,2025-07-17,hist_level,PREV_WEEK5_LOW_FORMED x1
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_ACTIVATION x101
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_EXPIRY x4
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_FIRST_TOUCH x102
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_REINVERSION x106
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_REJECTION x170
2025-07-16,2025-07-17,ifvg,BEARISH_IFVG_REVISIT x400
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_ACTIVATION x100
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_EXPIRY x13
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_FIRST_TOUCH x96
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_REINVERSION x89
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_REJECTION x193
2025-07-16,2025-07-17,ifvg,BULLISH_IFVG_REVISIT x340
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x386
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x332
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_BREAK x69
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_CONFIRMED x68
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_CONTINUATION x588
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_EXACT_TOUCH x120
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_EXPIRY x75
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_FIRST_TOUCH x70
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_RECLAIM x911
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_REJECTION x926
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_REVISIT x1943
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x454
2025-07-16,2025-07-17,liquidity,EQUAL_HIGHS_SWEEP_BELOW x472
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x350
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x234
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_BREAK x74
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_CONFIRMED x74
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_CONTINUATION x483
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_EXACT_TOUCH x59
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_EXPIRY x74
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_FIRST_TOUCH x62
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_RECLAIM x687
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_REJECTION x705
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_REVISIT x1450
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_SWEEP_ABOVE x285
2025-07-16,2025-07-17,liquidity,EQUAL_LOWS_SWEEP_BELOW x420
2025-07-16,2025-07-17,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x834
2025-07-16,2025-07-17,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x730
2025-07-16,2025-07-17,liquidity,SWING_HIGH_BREAK x154
2025-07-16,2025-07-17,liquidity,SWING_HIGH_CONFIRMED x153
2025-07-16,2025-07-17,liquidity,SWING_HIGH_CONTINUATION x1298
2025-07-16,2025-07-17,liquidity,SWING_HIGH_EXACT_TOUCH x490
2025-07-16,2025-07-17,liquidity,SWING_HIGH_EXPIRY x146
2025-07-16,2025-07-17,liquidity,SWING_HIGH_FIRST_TOUCH x157
2025-07-16,2025-07-17,liquidity,SWING_HIGH_RECLAIM x2059
2025-07-16,2025-07-17,liquidity,SWING_HIGH_REJECTION x1921
2025-07-16,2025-07-17,liquidity,SWING_HIGH_REVISIT x4419
2025-07-16,2025-07-17,liquidity,SWING_HIGH_SWEEP_ABOVE x921
2025-07-16,2025-07-17,liquidity,SWING_HIGH_SWEEP_BELOW x1000
2025-07-16,2025-07-17,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x745
2025-07-16,2025-07-17,liquidity,SWING_LOW_ACCEPTANCE_BELOW x497
2025-07-16,2025-07-17,liquidity,SWING_LOW_BREAK x163
2025-07-16,2025-07-17,liquidity,SWING_LOW_CONFIRMED x163
2025-07-16,2025-07-17,liquidity,SWING_LOW_CONTINUATION x1040
2025-07-16,2025-07-17,liquidity,SWING_LOW_EXACT_TOUCH x323
2025-07-16,2025-07-17,liquidity,SWING_LOW_EXPIRY x150
2025-07-16,2025-07-17,liquidity,SWING_LOW_FIRST_TOUCH x141
2025-07-16,2025-07-17,liquidity,SWING_LOW_RECLAIM x1541
2025-07-16,2025-07-17,liquidity,SWING_LOW_REJECTION x1465
2025-07-16,2025-07-17,liquidity,SWING_LOW_REVISIT x3309
2025-07-16,2025-07-17,liquidity,SWING_LOW_SWEEP_ABOVE x590
2025-07-16,2025-07-17,liquidity,SWING_LOW_SWEEP_BELOW x875
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_CONFIRMED x42
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_EXACT_TOUCH x13
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_EXPIRY x1
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_FAILURE x14
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_FORMED x56
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_INVALIDATION x44
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_REJECTION x122
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_REVISIT x271
2025-07-16,2025-07-17,rejection_block,BEARISH_RB_TAP x43
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_CONFIRMED x47
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_EXACT_TOUCH x19
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_EXPIRY x4
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_FAILURE x23
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_FORMED x70
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_INVALIDATION x36
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_REJECTION x124
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_REVISIT x226
2025-07-16,2025-07-17,rejection_block,BULLISH_RB_TAP x44
2025-07-16,2025-07-17,structure,BEARISH_EXPANSION x30
2025-07-16,2025-07-17,structure,BULLISH_EXPANSION x38
2025-07-16,2025-07-17,structure,COMPRESSION x8
2025-07-16,2025-07-17,structure,STRUCT_BREAK x7
2025-07-16,2025-07-17,structure,STRUCT_CONTINUATION x6
2025-07-16,2025-07-17,structure,STRUCT_EXPANSION x1
