id,instrument,direction,tf,param_version,A_open_et,B_open_et,C_open_et,A_high,A_low,C_high,C_low,B_open,B_close,lower_boundary,upper_boundary,midpoint,availability_et,first_wick_entry_et,first_body_overlap_et,midpoint_touch_et,full_fill_et,invalidation_et,C_index
FVG-1m-bull-20260708T1641,NQ,bull,1m,phase1-v1.0.0,2026-07-08 16:39:00-04:00,2026-07-08 16:40:00-04:00,2026-07-08 16:41:00-04:00,29379.75,29364.25,29391.75,29385.0,29377.75,29387.25,29379.75,29385.0,29382.375,2026-07-08 16:42:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 16:46:00-04:00,2026-07-08 16:46:00-04:00,2026-07-08 16:57:00-04:00,2026-07-08 16:57:00-04:00,508668
FVG-1m-bear-20260708T1645,NQ,bear,1m,phase1-v1.0.0,2026-07-08 16:43:00-04:00,2026-07-08 16:44:00-04:00,2026-07-08 16:45:00-04:00,29398.0,29391.25,29388.0,29380.0,29396.25,29386.25,29388.0,29391.25,29389.625,2026-07-08 16:46:00-04:00,2026-07-08 16:48:00-04:00,2026-07-08 16:48:00-04:00,2026-07-08 16:48:00-04:00,2026-07-08 16:48:00-04:00,2026-07-08 16:48:00-04:00,508672
FVG-1m-bull-20260708T1648,NQ,bull,1m,phase1-v1.0.0,2026-07-08 16:46:00-04:00,2026-07-08 16:47:00-04:00,2026-07-08 16:48:00-04:00,29385.25,29381.0,29394.75,29387.75,29384.0,29391.75,29385.25,29387.75,29386.5,2026-07-08 16:49:00-04:00,2026-07-08 16:50:00-04:00,,2026-07-08 16:50:00-04:00,2026-07-08 16:50:00-04:00,2026-07-08 16:50:00-04:00,508675
FVG-1m-bear-20260708T1656,NQ,bear,1m,phase1-v1.0.0,2026-07-08 16:54:00-04:00,2026-07-08 16:55:00-04:00,2026-07-08 16:56:00-04:00,29394.75,29390.5,29386.25,29374.0,29391.0,29384.25,29386.25,29390.5,29388.375,2026-07-08 16:57:00-04:00,2026-07-08 16:58:00-04:00,2026-07-08 16:58:00-04:00,2026-07-08 16:58:00-04:00,2026-07-08 16:58:00-04:00,2026-07-08 16:58:00-04:00,508683
FVG-1m-bull-20260708T1803,NQ,bull,1m,phase1-v1.0.0,2026-07-08 18:01:00-04:00,2026-07-08 18:02:00-04:00,2026-07-08 18:03:00-04:00,29432.0,29414.5,29446.0,29439.5,29427.5,29441.75,29432.0,29439.5,29435.75,2026-07-08 18:04:00-04:00,2026-07-08 18:05:00-04:00,2026-07-08 18:05:00-04:00,2026-07-08 18:05:00-04:00,2026-07-08 18:05:00-04:00,2026-07-08 18:05:00-04:00,508690
FVG-1m-bear-20260708T1808,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:06:00-04:00,2026-07-08 18:07:00-04:00,2026-07-08 18:08:00-04:00,29445.5,29428.5,29423.25,29413.25,29428.5,29416.75,29423.25,29428.5,29425.875,2026-07-08 18:09:00-04:00,2026-07-08 18:11:00-04:00,2026-07-08 18:12:00-04:00,2026-07-08 18:12:00-04:00,2026-07-08 18:12:00-04:00,2026-07-08 18:12:00-04:00,508695
FVG-1m-bull-20260708T1812,NQ,bull,1m,phase1-v1.0.0,2026-07-08 18:10:00-04:00,2026-07-08 18:11:00-04:00,2026-07-08 18:12:00-04:00,29424.5,29415.0,29438.0,29427.25,29420.25,29431.5,29424.5,29427.25,29425.875,2026-07-08 18:13:00-04:00,2026-07-08 18:14:00-04:00,2026-07-08 18:19:00-04:00,2026-07-08 18:19:00-04:00,2026-07-08 18:20:00-04:00,2026-07-08 18:20:00-04:00,508699
FVG-1m-bear-20260708T1819,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:17:00-04:00,2026-07-08 18:18:00-04:00,2026-07-08 18:19:00-04:00,29449.25,29438.75,29429.25,29420.75,29446.25,29425.0,29429.25,29438.75,29434.0,2026-07-08 18:20:00-04:00,2026-07-08 18:31:00-04:00,2026-07-08 18:35:00-04:00,2026-07-08 18:35:00-04:00,2026-07-08 18:35:00-04:00,2026-07-08 18:35:00-04:00,508706
FVG-1m-bear-20260708T1821,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:19:00-04:00,2026-07-08 18:20:00-04:00,2026-07-08 18:21:00-04:00,29429.25,29420.75,29417.5,29410.75,29427.25,29416.75,29417.5,29420.75,29419.125,2026-07-08 18:22:00-04:00,2026-07-08 18:25:00-04:00,2026-07-08 18:25:00-04:00,2026-07-08 18:25:00-04:00,2026-07-08 18:25:00-04:00,2026-07-08 18:25:00-04:00,508708
FVG-1m-bull-20260708T1825,NQ,bull,1m,phase1-v1.0.0,2026-07-08 18:23:00-04:00,2026-07-08 18:24:00-04:00,2026-07-08 18:25:00-04:00,29416.75,29410.0,29426.5,29417.5,29415.5,29423.0,29416.75,29417.5,29417.125,2026-07-08 18:26:00-04:00,2026-07-08 18:27:00-04:00,2026-07-08 18:27:00-04:00,2026-07-08 18:27:00-04:00,2026-07-08 18:27:00-04:00,2026-07-08 18:27:00-04:00,508712
FVG-1m-bear-20260708T1827,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:25:00-04:00,2026-07-08 18:26:00-04:00,2026-07-08 18:27:00-04:00,29426.5,29417.5,29417.0,29410.5,29418.75,29413.5,29417.0,29417.5,29417.25,2026-07-08 18:28:00-04:00,2026-07-08 18:29:00-04:00,,2026-07-08 18:29:00-04:00,2026-07-08 18:29:00-04:00,2026-07-08 18:29:00-04:00,508714
FVG-1m-bull-20260708T1835,NQ,bull,1m,phase1-v1.0.0,2026-07-08 18:33:00-04:00,2026-07-08 18:34:00-04:00,2026-07-08 18:35:00-04:00,29418.5,29410.0,29432.75,29420.75,29415.75,29431.75,29418.5,29420.75,29419.625,2026-07-08 18:36:00-04:00,2026-07-08 18:39:00-04:00,2026-07-08 18:39:00-04:00,2026-07-08 18:39:00-04:00,2026-07-08 18:39:00-04:00,2026-07-08 18:39:00-04:00,508722
FVG-1m-bear-20260708T1838,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:36:00-04:00,2026-07-08 18:37:00-04:00,2026-07-08 18:38:00-04:00,29428.5,29426.25,29424.0,29416.25,29428.5,29424.0,29424.0,29426.25,29425.125,2026-07-08 18:39:00-04:00,2026-07-08 18:54:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,508725
FVG-1m-bear-20260708T1855,NQ,bear,1m,phase1-v1.0.0,2026-07-08 18:53:00-04:00,2026-07-08 18:54:00-04:00,2026-07-08 18:55:00-04:00,29424.25,29413.5,29412.25,29406.0,29414.0,29409.5,29412.25,29413.5,29412.875,2026-07-08 18:56:00-04:00,2026-07-08 18:57:00-04:00,2026-07-08 18:57:00-04:00,2026-07-08 18:57:00-04:00,2026-07-08 18:57:00-04:00,2026-07-08 18:57:00-04:00,508742
FVG-1m-bull-20260708T1857,NQ,bull,1m,phase1-v1.0.0,2026-07-08 18:55:00-04:00,2026-07-08 18:56:00-04:00,2026-07-08 18:57:00-04:00,29412.25,29406.0,29415.75,29413.0,29410.75,29417.5,29412.25,29413.0,29412.625,2026-07-08 18:58:00-04:00,2026-07-08 19:18:00-04:00,,2026-07-08 19:18:00-04:00,2026-07-08 19:18:00-04:00,2026-07-08 19:18:00-04:00,508744
FVG-1m-bull-20260708T1907,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:05:00-04:00,2026-07-08 19:06:00-04:00,2026-07-08 19:07:00-04:00,29436.25,29427.25,29453.5,29447.0,29436.25,29448.75,29436.25,29447.0,29441.625,2026-07-08 19:08:00-04:00,2026-07-08 19:11:00-04:00,2026-07-08 19:13:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:17:00-04:00,2026-07-08 19:17:00-04:00,508754
FVG-1m-bear-20260708T1913,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:11:00-04:00,2026-07-08 19:12:00-04:00,2026-07-08 19:13:00-04:00,29455.0,29448.5,29446.75,29441.75,29450.75,29444.0,29446.75,29448.5,29447.625,2026-07-08 19:14:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:36:00-04:00,2026-07-08 19:36:00-04:00,2026-07-08 19:36:00-04:00,2026-07-08 19:36:00-04:00,508760
FVG-1m-bear-20260708T1916,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:14:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:16:00-04:00,29447.0,29440.75,29440.25,29430.0,29444.25,29440.0,29440.25,29440.75,29440.5,2026-07-08 19:17:00-04:00,2026-07-08 19:34:00-04:00,,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,508763
FVG-1m-bear-20260708T1917,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:16:00-04:00,2026-07-08 19:17:00-04:00,29444.25,29440.0,29432.75,29410.5,29440.25,29431.5,29432.75,29440.0,29436.375,2026-07-08 19:18:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,508764
FVG-1m-bear-20260708T1918,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:16:00-04:00,2026-07-08 19:17:00-04:00,2026-07-08 19:18:00-04:00,29440.25,29430.0,29420.25,29415.0,29432.75,29413.75,29420.25,29430.0,29425.125,2026-07-08 19:19:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:34:00-04:00,2026-07-08 19:34:00-04:00,508765
FVG-1m-bear-20260708T1926,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:24:00-04:00,2026-07-08 19:25:00-04:00,2026-07-08 19:26:00-04:00,29419.5,29411.5,29409.75,29397.75,29413.25,29407.0,29409.75,29411.5,29410.625,2026-07-08 19:27:00-04:00,2026-07-08 19:28:00-04:00,2026-07-08 19:28:00-04:00,2026-07-08 19:28:00-04:00,2026-07-08 19:28:00-04:00,2026-07-08 19:28:00-04:00,508773
FVG-1m-bull-20260708T1929,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:27:00-04:00,2026-07-08 19:28:00-04:00,2026-07-08 19:29:00-04:00,29412.0,29406.25,29426.0,29414.0,29407.0,29414.25,29412.0,29414.0,29413.0,2026-07-08 19:30:00-04:00,2026-07-08 19:31:00-04:00,2026-07-08 19:31:00-04:00,2026-07-08 19:31:00-04:00,2026-07-08 19:31:00-04:00,2026-07-08 19:31:00-04:00,508776
FVG-1m-bear-20260708T1931,NQ,bear,1m,phase1-v1.0.0,2026-07-08 19:29:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:31:00-04:00,29426.0,29414.0,29411.75,29400.75,29421.0,29409.75,29411.75,29414.0,29412.875,2026-07-08 19:32:00-04:00,2026-07-08 19:33:00-04:00,2026-07-08 19:33:00-04:00,2026-07-08 19:33:00-04:00,2026-07-08 19:33:00-04:00,2026-07-08 19:33:00-04:00,508778
FVG-1m-bull-20260708T1934,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:32:00-04:00,2026-07-08 19:33:00-04:00,2026-07-08 19:34:00-04:00,29424.75,29412.25,29439.5,29433.5,29423.75,29439.0,29424.75,29433.5,29429.125,2026-07-08 19:35:00-04:00,2026-07-08 19:36:00-04:00,2026-07-08 22:53:00-04:00,2026-07-08 22:03:00-04:00,2026-07-08 22:54:00-04:00,2026-07-08 22:54:00-04:00,508781
FVG-1m-bull-20260708T1936,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:34:00-04:00,2026-07-08 19:35:00-04:00,2026-07-08 19:36:00-04:00,29439.5,29433.5,29484.5,29451.75,29437.25,29484.25,29439.5,29451.75,29445.625,2026-07-08 19:37:00-04:00,2026-07-08 19:39:00-04:00,2026-07-08 19:39:00-04:00,2026-07-08 19:39:00-04:00,2026-07-08 22:03:00-04:00,2026-07-08 22:03:00-04:00,508783
FVG-1m-bull-20260708T1941,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:39:00-04:00,2026-07-08 19:40:00-04:00,2026-07-08 19:41:00-04:00,29451.25,29445.25,29473.75,29460.25,29449.0,29462.75,29451.25,29460.25,29455.75,2026-07-08 19:42:00-04:00,2026-07-08 19:43:00-04:00,2026-07-08 19:43:00-04:00,2026-07-08 19:43:00-04:00,2026-07-08 21:57:00-04:00,2026-07-08 21:57:00-04:00,508788
FVG-1m-bull-20260708T1945,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:43:00-04:00,2026-07-08 19:44:00-04:00,2026-07-08 19:45:00-04:00,29465.5,29454.5,29497.0,29475.0,29464.5,29479.75,29465.5,29475.0,29470.25,2026-07-08 19:46:00-04:00,2026-07-08 19:47:00-04:00,2026-07-08 19:53:00-04:00,2026-07-08 19:53:00-04:00,2026-07-08 21:05:00-04:00,2026-07-08 21:05:00-04:00,508792
FVG-1m-bull-20260708T1956,NQ,bull,1m,phase1-v1.0.0,2026-07-08 19:54:00-04:00,2026-07-08 19:55:00-04:00,2026-07-08 19:56:00-04:00,29484.75,29479.5,29502.0,29489.0,29482.5,29497.0,29484.75,29489.0,29486.875,2026-07-08 19:57:00-04:00,2026-07-08 20:58:00-04:00,2026-07-08 21:03:00-04:00,2026-07-08 20:58:00-04:00,2026-07-08 21:03:00-04:00,2026-07-08 21:03:00-04:00,508803
FVG-1m-bull-20260708T2012,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:10:00-04:00,2026-07-08 20:11:00-04:00,2026-07-08 20:12:00-04:00,29545.25,29530.0,29560.25,29547.0,29537.25,29553.25,29545.25,29547.0,29546.125,2026-07-08 20:13:00-04:00,2026-07-08 20:17:00-04:00,2026-07-08 20:18:00-04:00,2026-07-08 20:17:00-04:00,2026-07-08 20:18:00-04:00,2026-07-08 20:18:00-04:00,508819
FVG-1m-bear-20260708T2017,NQ,bear,1m,phase1-v1.0.0,2026-07-08 20:15:00-04:00,2026-07-08 20:16:00-04:00,2026-07-08 20:17:00-04:00,29567.75,29554.5,29551.5,29538.5,29566.25,29547.5,29551.5,29554.5,29553.0,2026-07-08 20:18:00-04:00,2026-07-08 20:23:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,508824
FVG-1m-bull-20260708T2022,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:20:00-04:00,2026-07-08 20:21:00-04:00,2026-07-08 20:22:00-04:00,29531.25,29520.75,29552.25,29538.5,29527.0,29544.75,29531.25,29538.5,29534.875,2026-07-08 20:23:00-04:00,2026-07-08 20:25:00-04:00,2026-07-08 20:26:00-04:00,2026-07-08 20:25:00-04:00,2026-07-08 20:27:00-04:00,2026-07-08 20:27:00-04:00,508829
FVG-1m-bull-20260708T2029,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:27:00-04:00,2026-07-08 20:28:00-04:00,2026-07-08 20:29:00-04:00,29535.75,29527.0,29566.75,29540.5,29533.75,29540.75,29535.75,29540.5,29538.125,2026-07-08 20:30:00-04:00,2026-07-08 20:32:00-04:00,2026-07-08 20:32:00-04:00,2026-07-08 20:32:00-04:00,2026-07-08 20:34:00-04:00,2026-07-08 20:34:00-04:00,508836
FVG-1m-bear-20260708T2032,NQ,bear,1m,phase1-v1.0.0,2026-07-08 20:30:00-04:00,2026-07-08 20:31:00-04:00,2026-07-08 20:32:00-04:00,29583.0,29563.25,29556.0,29537.0,29569.25,29538.75,29556.0,29563.25,29559.625,2026-07-08 20:33:00-04:00,2026-07-08 20:50:00-04:00,2026-07-08 20:50:00-04:00,2026-07-08 20:50:00-04:00,2026-07-08 22:22:00-04:00,2026-07-08 22:22:00-04:00,508839
FVG-1m-bull-20260708T2037,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:35:00-04:00,2026-07-08 20:36:00-04:00,2026-07-08 20:37:00-04:00,29540.5,29525.25,29551.5,29543.0,29529.25,29549.25,29540.5,29543.0,29541.75,2026-07-08 20:38:00-04:00,2026-07-08 20:40:00-04:00,2026-07-08 20:40:00-04:00,2026-07-08 20:40:00-04:00,2026-07-08 20:40:00-04:00,2026-07-08 20:40:00-04:00,508844
FVG-1m-bear-20260708T2041,NQ,bear,1m,phase1-v1.0.0,2026-07-08 20:39:00-04:00,2026-07-08 20:40:00-04:00,2026-07-08 20:41:00-04:00,29553.5,29533.0,29527.25,29520.0,29536.5,29524.0,29527.25,29533.0,29530.125,2026-07-08 20:42:00-04:00,2026-07-08 20:43:00-04:00,2026-07-08 20:46:00-04:00,2026-07-08 20:46:00-04:00,2026-07-08 20:46:00-04:00,2026-07-08 20:46:00-04:00,508848
FVG-1m-bull-20260708T2046,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:44:00-04:00,2026-07-08 20:45:00-04:00,2026-07-08 20:46:00-04:00,29528.5,29514.25,29548.75,29531.75,29515.75,29531.75,29528.5,29531.75,29530.125,2026-07-08 20:47:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,508853
FVG-1m-bull-20260708T2047,NQ,bull,1m,phase1-v1.0.0,2026-07-08 20:45:00-04:00,2026-07-08 20:46:00-04:00,2026-07-08 20:47:00-04:00,29534.25,29513.0,29554.0,29540.0,29531.75,29544.5,29534.25,29540.0,29537.125,2026-07-08 20:48:00-04:00,2026-07-08 20:51:00-04:00,2026-07-08 20:51:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,2026-07-08 20:52:00-04:00,508854
FVG-1m-bear-20260708T2052,NQ,bear,1m,phase1-v1.0.0,2026-07-08 20:50:00-04:00,2026-07-08 20:51:00-04:00,2026-07-08 20:52:00-04:00,29562.75,29539.5,29525.5,29514.75,29540.0,29525.0,29525.5,29539.5,29532.5,2026-07-08 20:53:00-04:00,2026-07-08 20:54:00-04:00,2026-07-08 21:10:00-04:00,2026-07-08 21:10:00-04:00,2026-07-08 21:19:00-04:00,2026-07-08 21:19:00-04:00,508859
FVG-1m-bear-20260708T2055,NQ,bear,1m,phase1-v1.0.0,2026-07-08 20:53:00-04:00,2026-07-08 20:54:00-04:00,2026-07-08 20:55:00-04:00,29529.75,29511.25,29504.75,29493.0,29512.25,29500.0,29504.75,29511.25,29508.0,2026-07-08 20:56:00-04:00,2026-07-08 20:57:00-04:00,2026-07-08 20:57:00-04:00,2026-07-08 20:57:00-04:00,2026-07-08 20:57:00-04:00,2026-07-08 20:57:00-04:00,508862
FVG-1m-bear-20260708T2103,NQ,bear,1m,phase1-v1.0.0,2026-07-08 21:01:00-04:00,2026-07-08 21:02:00-04:00,2026-07-08 21:03:00-04:00,29523.25,29500.5,29484.0,29473.0,29502.25,29478.0,29484.0,29500.5,29492.25,2026-07-08 21:04:00-04:00,2026-07-08 21:06:00-04:00,2026-07-08 21:06:00-04:00,2026-07-08 21:07:00-04:00,2026-07-08 21:08:00-04:00,2026-07-08 21:08:00-04:00,508870
FVG-1m-bull-20260708T2106,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:04:00-04:00,2026-07-08 21:05:00-04:00,2026-07-08 21:06:00-04:00,29477.25,29462.75,29493.0,29481.75,29476.75,29486.25,29477.25,29481.75,29479.5,2026-07-08 21:07:00-04:00,2026-07-08 21:55:00-04:00,2026-07-08 21:55:00-04:00,2026-07-08 21:55:00-04:00,2026-07-08 21:55:00-04:00,2026-07-08 21:55:00-04:00,508873
FVG-1m-bull-20260708T2109,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:07:00-04:00,2026-07-08 21:08:00-04:00,2026-07-08 21:09:00-04:00,29513.25,29494.5,29534.0,29516.5,29510.25,29518.0,29513.25,29516.5,29514.875,2026-07-08 21:10:00-04:00,2026-07-08 21:15:00-04:00,2026-07-08 21:15:00-04:00,2026-07-08 21:15:00-04:00,2026-07-08 21:15:00-04:00,2026-07-08 21:15:00-04:00,508876
FVG-1m-bull-20260708T2110,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:08:00-04:00,2026-07-08 21:09:00-04:00,2026-07-08 21:10:00-04:00,29518.75,29508.0,29538.25,29530.0,29516.5,29532.25,29518.75,29530.0,29524.375,2026-07-08 21:11:00-04:00,2026-07-08 21:12:00-04:00,2026-07-08 21:12:00-04:00,2026-07-08 21:12:00-04:00,2026-07-08 21:14:00-04:00,2026-07-08 21:14:00-04:00,508877
FVG-1m-bear-20260708T2115,NQ,bear,1m,phase1-v1.0.0,2026-07-08 21:13:00-04:00,2026-07-08 21:14:00-04:00,2026-07-08 21:15:00-04:00,29527.25,29518.75,29518.5,29500.5,29520.75,29513.25,29518.5,29518.75,29518.625,2026-07-08 21:16:00-04:00,2026-07-08 21:17:00-04:00,,2026-07-08 21:17:00-04:00,2026-07-08 21:17:00-04:00,2026-07-08 21:17:00-04:00,508882
FVG-1m-bull-20260708T2118,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:16:00-04:00,2026-07-08 21:17:00-04:00,2026-07-08 21:18:00-04:00,29523.5,29508.0,29542.5,29525.75,29517.5,29526.75,29523.5,29525.75,29524.625,2026-07-08 21:19:00-04:00,2026-07-08 21:22:00-04:00,,2026-07-08 21:23:00-04:00,2026-07-08 21:25:00-04:00,2026-07-08 21:25:00-04:00,508885
FVG-1m-bull-20260708T2119,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:17:00-04:00,2026-07-08 21:18:00-04:00,2026-07-08 21:19:00-04:00,29528.25,29517.5,29540.0,29531.25,29528.0,29535.0,29528.25,29531.25,29529.75,2026-07-08 21:20:00-04:00,2026-07-08 21:22:00-04:00,2026-07-08 21:22:00-04:00,2026-07-08 21:22:00-04:00,2026-07-08 21:22:00-04:00,2026-07-08 21:22:00-04:00,508886
FVG-1m-bear-20260708T2126,NQ,bear,1m,phase1-v1.0.0,2026-07-08 21:24:00-04:00,2026-07-08 21:25:00-04:00,2026-07-08 21:26:00-04:00,29536.0,29519.25,29518.75,29511.0,29528.25,29513.0,29518.75,29519.25,29519.0,2026-07-08 21:27:00-04:00,2026-07-08 21:28:00-04:00,2026-07-08 21:28:00-04:00,2026-07-08 21:28:00-04:00,2026-07-08 21:28:00-04:00,2026-07-08 21:28:00-04:00,508893
FVG-1m-bull-20260708T2128,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:26:00-04:00,2026-07-08 21:27:00-04:00,2026-07-08 21:28:00-04:00,29518.75,29511.0,29534.75,29519.5,29515.25,29525.0,29518.75,29519.5,29519.125,2026-07-08 21:29:00-04:00,2026-07-08 21:31:00-04:00,2026-07-08 21:31:00-04:00,2026-07-08 21:31:00-04:00,2026-07-08 21:31:00-04:00,2026-07-08 21:31:00-04:00,508895
FVG-1m-bull-20260708T2145,NQ,bull,1m,phase1-v1.0.0,2026-07-08 21:43:00-04:00,2026-07-08 21:44:00-04:00,2026-07-08 21:45:00-04:00,29523.75,29510.5,29531.75,29524.0,29516.25,29531.0,29523.75,29524.0,29523.875,2026-07-08 21:46:00-04:00,2026-07-08 21:47:00-04:00,2026-07-08 21:47:00-04:00,2026-07-08 21:47:00-04:00,2026-07-08 21:47:00-04:00,2026-07-08 21:47:00-04:00,508912
FVG-1m-bear-20260708T2153,NQ,bear,1m,phase1-v1.0.0,2026-07-08 21:51:00-04:00,2026-07-08 21:52:00-04:00,2026-07-08 21:53:00-04:00,29523.5,29516.25,29502.75,29486.0,29517.5,29501.0,29502.75,29516.25,29509.5,2026-07-08 21:54:00-04:00,2026-07-08 22:09:00-04:00,2026-07-08 22:10:00-04:00,2026-07-08 22:09:00-04:00,2026-07-08 22:11:00-04:00,2026-07-08 22:11:00-04:00,508920
FVG-1m-bear-20260708T2156,NQ,bear,1m,phase1-v1.0.0,2026-07-08 21:54:00-04:00,2026-07-08 21:55:00-04:00,2026-07-08 21:56:00-04:00,29490.0,29475.5,29470.75,29447.75,29476.0,29469.5,29470.75,29475.5,29473.125,2026-07-08 21:57:00-04:00,2026-07-08 22:08:00-04:00,2026-07-08 22:08:00-04:00,2026-07-08 22:08:00-04:00,2026-07-08 22:08:00-04:00,2026-07-08 22:08:00-04:00,508923
FVG-1m-bull-20260708T2204,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:02:00-04:00,2026-07-08 22:03:00-04:00,2026-07-08 22:04:00-04:00,29446.5,29426.0,29462.75,29450.5,29438.5,29452.0,29446.5,29450.5,29448.5,2026-07-08 22:05:00-04:00,2026-07-08 22:50:00-04:00,,2026-07-08 22:50:00-04:00,2026-07-08 22:50:00-04:00,2026-07-08 22:50:00-04:00,508931
FVG-1m-bull-20260708T2205,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:03:00-04:00,2026-07-08 22:04:00-04:00,2026-07-08 22:05:00-04:00,29453.5,29430.5,29470.5,29455.0,29451.0,29456.75,29453.5,29455.0,29454.25,2026-07-08 22:06:00-04:00,2026-07-08 22:49:00-04:00,2026-07-08 22:49:00-04:00,2026-07-08 22:49:00-04:00,2026-07-08 22:49:00-04:00,2026-07-08 22:49:00-04:00,508932
FVG-1m-bull-20260708T2208,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:06:00-04:00,2026-07-08 22:07:00-04:00,2026-07-08 22:08:00-04:00,29468.75,29457.75,29512.25,29484.75,29457.0,29486.5,29468.75,29484.75,29476.75,2026-07-08 22:09:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:45:00-04:00,2026-07-08 22:45:00-04:00,2026-07-08 22:45:00-04:00,508935
FVG-1m-bull-20260708T2209,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:07:00-04:00,2026-07-08 22:08:00-04:00,2026-07-08 22:09:00-04:00,29486.5,29456.5,29510.0,29498.0,29485.5,29502.0,29486.5,29498.0,29492.25,2026-07-08 22:10:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:36:00-04:00,2026-07-08 22:36:00-04:00,508936
FVG-1m-bull-20260708T2215,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:13:00-04:00,2026-07-08 22:14:00-04:00,2026-07-08 22:15:00-04:00,29517.5,29506.25,29541.25,29524.75,29513.0,29527.5,29517.5,29524.75,29521.125,2026-07-08 22:16:00-04:00,2026-07-08 22:17:00-04:00,2026-07-08 22:18:00-04:00,2026-07-08 22:18:00-04:00,2026-07-08 22:18:00-04:00,2026-07-08 22:18:00-04:00,508942
FVG-1m-bull-20260708T2219,NQ,bull,1m,phase1-v1.0.0,2026-07-08 22:17:00-04:00,2026-07-08 22:18:00-04:00,2026-07-08 22:19:00-04:00,29529.75,29517.25,29552.25,29541.75,29524.5,29544.25,29529.75,29541.75,29535.75,2026-07-08 22:20:00-04:00,2026-07-08 22:25:00-04:00,2026-07-08 22:25:00-04:00,2026-07-08 22:25:00-04:00,2026-07-08 22:27:00-04:00,2026-07-08 22:27:00-04:00,508946
FVG-1m-bear-20260708T2233,NQ,bear,1m,phase1-v1.0.0,2026-07-08 22:31:00-04:00,2026-07-08 22:32:00-04:00,2026-07-08 22:33:00-04:00,29544.25,29534.75,29527.0,29513.5,29537.0,29525.5,29527.0,29534.75,29530.875,2026-07-08 22:34:00-04:00,2026-07-09 00:33:00-04:00,2026-07-09 00:34:00-04:00,2026-07-09 00:40:00-04:00,2026-07-09 00:44:00-04:00,2026-07-09 00:44:00-04:00,508960
