instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,created_fvg,segment_id,end_index
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 14:45:00-04:00,2026-07-08 15:15:00-04:00,2026-07-08 15:30:00-04:00,24.0,2,0.6666666666666666,16.75,10.0,5.0,12.5,50.625,0.7702127659574468,0.1461187214611872,164.25,False,6,35716
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 14:45:00-04:00,2026-07-08 15:15:00-04:00,2026-07-08 15:30:00-04:00,-24.0,1,0.3333333333333333,10.0,10.0,5.0,12.5,50.625,0.2297872340425532,0.1461187214611872,164.25,False,6,35716
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,-6.75,0,0.0,0.0,10.0,5.0,7.5,,0.664804469273743,0.15083798882681565,44.75,False,6,35717
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,6.75,1,1.0,6.75,10.0,5.0,7.5,,0.33519553072625696,0.15083798882681565,44.75,False,6,35717
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 15:15:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,22.0,1,0.5,29.0,17.5,13.75,23.125,44.75,0.664804469273743,0.21256038647342995,103.5,False,6,35717
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 15:15:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,-22.0,1,0.5,6.75,17.5,13.75,23.125,44.75,0.33519553072625696,0.21256038647342995,103.5,False,6,35717
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 15:00:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,12.5,1,0.3333333333333333,29.0,10.0,5.0,12.5,51.0,0.664804469273743,0.07575757575757576,165.0,False,6,35717
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 15:00:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,-12.5,2,0.6666666666666666,8.375,10.0,5.0,12.5,51.0,0.33519553072625696,0.07575757575757576,165.0,False,6,35717
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,40.5,1,1.0,40.5,70.0,50.0,60.0,,0.6428571428571429,0.3403361344537815,119.0,False,6,35718
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,-40.5,0,0.0,0.0,70.0,50.0,60.0,,0.35714285714285715,0.3403361344537815,119.0,False,6,35718
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,32.5,1,0.5,40.5,40.0,27.5,33.75,44.75,0.6428571428571429,0.1984732824427481,163.75,False,6,35718
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,-32.5,1,0.5,6.75,40.0,27.5,33.75,44.75,0.35714285714285715,0.1984732824427481,163.75,False,6,35718
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 15:15:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,61.25,2,0.6666666666666666,34.75,25.0,22.5,38.75,44.75,0.6428571428571429,0.2752808988764045,222.5,False,6,35718
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 15:15:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,-61.25,1,0.3333333333333333,6.75,25.0,22.5,38.75,44.75,0.35714285714285715,0.2752808988764045,222.5,False,6,35718
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,-33.0,0,0.0,0.0,50.0,30.0,45.0,,0.3127413127413127,0.5096525096525096,64.75,False,6,35719
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,33.0,1,1.0,33.0,50.0,30.0,45.0,,0.6872586872586872,0.5096525096525096,64.75,False,6,35719
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,7.0,1,0.5,40.5,60.0,40.0,52.5,64.75,0.3127413127413127,0.0380952380952381,183.75,False,6,35719
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,-7.0,1,0.5,33.0,60.0,40.0,52.5,64.75,0.6872586872586872,0.0380952380952381,183.75,False,6,35719
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,-1.0,1,0.3333333333333333,40.5,50.0,30.0,45.0,54.75,0.3127413127413127,0.00437636761487965,228.5,False,6,35719
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 15:30:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,1.0,2,0.6666666666666666,19.875,50.0,30.0,45.0,54.75,0.6872586872586872,0.00437636761487965,228.5,False,6,35719
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,-30.5,0,0.0,0.0,50.0,30.0,40.0,,0.2012987012987013,0.7922077922077922,38.5,False,6,35720
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,30.5,1,1.0,30.5,50.0,30.0,40.0,,0.7987012987012987,0.7922077922077922,38.5,False,6,35720
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,-62.75,0,0.0,0.0,50.0,30.0,42.5,21.25,0.2012987012987013,0.6077481840193705,103.25,False,6,35720
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,62.75,2,1.0,31.75,50.0,30.0,42.5,21.25,0.7987012987012987,0.6077481840193705,103.25,False,6,35720
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,-22.75,1,0.3333333333333333,40.5,50.0,30.0,45.0,43.0,0.2012987012987013,0.10236220472440945,222.25,False,6,35720
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 15:45:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,22.75,2,0.6666666666666666,31.75,50.0,30.0,45.0,43.0,0.7987012987012987,0.10236220472440945,222.25,False,6,35720
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,-8.5,0,0.0,0.0,20.0,10.0,10.0,,0.7333333333333333,0.18888888888888888,45.0,False,6,35721
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,8.5,1,1.0,8.5,20.0,10.0,10.0,,0.26666666666666666,0.18888888888888888,45.0,False,6,35721
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,-38.5,0,0.0,0.0,35.0,20.0,25.0,11.75,0.7333333333333333,0.46107784431137727,83.5,False,6,35721
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,38.5,2,1.0,19.5,35.0,20.0,25.0,11.75,0.26666666666666666,0.46107784431137727,83.5,False,6,35721
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,-70.75,0,0.0,0.0,50.0,30.0,40.0,16.5,0.7333333333333333,0.4772344013490725,148.25,False,6,35721
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,70.75,3,1.0,30.5,50.0,30.0,40.0,16.5,0.26666666666666666,0.4772344013490725,148.25,True,6,35721
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,6.0,1,1.0,6.0,10.0,5.0,5.0,,0.518796992481203,0.18045112781954886,33.25,False,6,35722
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,-6.0,0,0.0,0.0,10.0,5.0,5.0,,0.48120300751879697,0.18045112781954886,33.25,False,6,35722
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,-3.5,1,0.5,6.0,15.0,7.5,7.5,24.25,0.518796992481203,0.04472843450479233,78.25,False,6,35722
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,3.5,1,0.5,8.5,15.0,7.5,7.5,24.25,0.48120300751879697,0.04472843450479233,78.25,False,6,35722
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,-33.5,1,0.3333333333333333,6.0,20.0,10.0,10.0,18.0,0.518796992481203,0.28693790149892934,116.75,False,6,35722
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 16:15:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 17:00:00-04:00,33.5,2,0.6666666666666666,19.5,20.0,10.0,10.0,18.0,0.48120300751879697,0.28693790149892934,116.75,False,6,35722
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,22.75,1,1.0,22.75,50.0,25.0,32.5,,0.7398843930635838,0.5260115606936416,43.25,False,6,35723
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,-22.75,0,0.0,0.0,50.0,25.0,32.5,,0.26011560693641617,0.5260115606936416,43.25,False,6,35723
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,49.5,2,1.0,14.375,30.0,15.0,18.75,4.5,0.7398843930635838,0.6470588235294118,76.5,False,6,35723
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,-49.5,0,0.0,0.0,30.0,15.0,18.75,4.5,0.26011560693641617,0.6470588235294118,76.5,False,6,35723
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,40.0,2,0.6666666666666666,14.375,20.0,10.0,10.0,14.375,0.7398843930635838,0.3292181069958848,121.5,False,6,35723
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 16:30:00-04:00,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,-40.0,1,0.3333333333333333,8.5,20.0,10.0,10.0,14.375,0.26011560693641617,0.3292181069958848,121.5,False,6,35723
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,-8.25,0,0.0,0.0,30.0,15.0,12.5,,0.4444444444444444,0.18333333333333332,45.0,False,6,35724
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,8.25,1,1.0,8.25,30.0,15.0,12.5,,0.5555555555555556,0.18333333333333332,45.0,False,6,35724
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,12.25,1,0.5,22.75,40.0,20.0,22.5,41.75,0.4444444444444444,0.1388101983002833,88.25,False,6,35724
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,-12.25,1,0.5,8.25,40.0,20.0,22.5,41.75,0.5555555555555556,0.1388101983002833,88.25,False,6,35724
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,39.0,2,0.6666666666666666,14.375,30.0,15.0,12.5,23.125,0.4444444444444444,0.32098765432098764,121.5,False,6,35724
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 16:45:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,-39.0,1,0.3333333333333333,8.25,30.0,15.0,12.5,23.125,0.5555555555555556,0.32098765432098764,121.5,False,6,35724
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,-15.5,0,0.0,0.0,50.0,30.0,22.5,,0.046875,0.484375,32.0,False,6,35725
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,15.5,1,1.0,15.5,50.0,30.0,22.5,,0.953125,0.484375,32.0,False,6,35725
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,-23.5,0,0.0,0.0,40.0,22.5,17.5,32.0,0.046875,0.3051948051948052,77.0,False,6,35725
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,23.5,2,1.0,11.875,40.0,22.5,17.5,32.0,0.953125,0.3051948051948052,77.0,False,6,35725
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,-3.0,1,0.3333333333333333,22.75,50.0,25.0,22.5,36.875,0.046875,0.02494802494802495,120.25,False,6,35725
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,3.0,2,0.6666666666666666,11.875,50.0,25.0,22.5,36.875,0.953125,0.02494802494802495,120.25,False,6,35725
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,16.25,1,1.0,16.25,50.0,35.0,25.0,,0.8602150537634409,0.6989247311827957,23.25,False,6,35726
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,-16.25,0,0.0,0.0,50.0,35.0,25.0,,0.13978494623655913,0.6989247311827957,23.25,False,6,35726
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,1.0,1,0.5,16.25,50.0,32.5,23.75,21.25,0.8602150537634409,0.01809954751131222,55.25,False,6,35726
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,-1.0,1,0.5,15.5,50.0,32.5,23.75,21.25,0.13978494623655913,0.01809954751131222,55.25,False,6,35726
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,-7.0,1,0.3333333333333333,16.25,50.0,30.0,22.5,26.625,0.8602150537634409,0.06982543640897755,100.25,False,6,35726
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 18:15:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,7.0,2,0.6666666666666666,11.875,50.0,30.0,22.5,26.625,0.13978494623655913,0.06982543640897755,100.25,False,6,35726
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,20.75,1,1.0,20.75,60.0,40.0,31.25,,0.6382978723404256,0.5886524822695035,35.25,False,6,35727
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,-20.75,0,0.0,0.0,60.0,40.0,31.25,,0.3617021276595745,0.5886524822695035,35.25,False,6,35727
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,35.5,2,1.0,18.5,55.0,37.5,28.125,6.5,0.6382978723404256,0.6068376068376068,58.5,False,6,35727
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,-35.5,0,0.0,0.0,55.0,37.5,28.125,6.5,0.3617021276595745,0.6068376068376068,58.5,False,6,35727
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,20.25,2,0.6666666666666666,18.5,50.0,35.0,25.0,13.875,0.6382978723404256,0.22375690607734808,90.5,False,6,35727
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 18:30:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,-20.25,1,0.3333333333333333,15.5,50.0,35.0,25.0,13.875,0.3617021276595745,0.22375690607734808,90.5,False,6,35727
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,-19.5,0,0.0,0.0,50.0,40.0,30.0,,0.6040609137055838,0.39593908629441626,49.25,False,6,35728
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,19.5,1,1.0,19.5,50.0,40.0,30.0,,0.39593908629441626,0.39593908629441626,49.25,False,6,35728
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,0.75,1,0.5,20.75,55.0,40.0,30.625,22.0,0.6040609137055838,0.008875739644970414,84.5,False,6,35728
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,-0.75,1,0.5,19.5,55.0,40.0,30.625,22.0,0.39593908629441626,0.008875739644970414,84.5,False,6,35728
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,15.5,2,0.6666666666666666,18.5,50.0,40.0,30.0,14.25,0.6040609137055838,0.14385150812064965,107.75,False,6,35728
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 18:45:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,-15.5,1,0.3333333333333333,19.5,50.0,40.0,30.0,14.25,0.39593908629441626,0.14385150812064965,107.75,False,6,35728
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,58.75,1,1.0,58.75,100.0,100.0,82.5,,0.9159420289855073,0.6811594202898551,86.25,False,6,35729
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,-58.75,0,0.0,0.0,100.0,100.0,82.5,,0.08405797101449275,0.6811594202898551,86.25,False,6,35729
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,35.5,1,0.5,58.75,75.0,70.0,56.25,43.5,0.9159420289855073,0.26199261992619927,135.5,False,6,35729
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,-35.5,1,0.5,19.5,75.0,70.0,56.25,43.5,0.08405797101449275,0.26199261992619927,135.5,False,6,35729
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,55.75,2,0.6666666666666666,39.75,60.0,40.0,31.25,32.75,0.9159420289855073,0.32650073206442165,170.75,False,6,35729
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,-55.75,1,0.3333333333333333,19.5,60.0,40.0,31.25,32.75,0.08405797101449275,0.32650073206442165,170.75,False,6,35729
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,11.75,1,1.0,11.75,30.0,30.0,17.5,,0.6571428571428571,0.3357142857142857,35.0,False,6,35730
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,-11.75,0,0.0,0.0,30.0,30.0,17.5,,0.34285714285714286,0.3357142857142857,35.0,False,6,35730
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,70.25,2,1.0,35.25,65.0,65.0,50.0,18.75,0.6571428571428571,0.5793814432989691,121.25,False,6,35730
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,-70.25,0,0.0,0.0,65.0,65.0,50.0,18.75,0.34285714285714286,0.5793814432989691,121.25,False,6,35730
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,47.0,2,0.6666666666666666,35.25,50.0,40.0,30.0,31.125,0.6571428571428571,0.2756598240469208,170.5,True,6,35730
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 19:15:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,-47.0,1,0.3333333333333333,19.5,50.0,40.0,30.0,31.125,0.34285714285714286,0.2756598240469208,170.5,False,6,35730
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,71.75,1,1.0,71.75,100.0,100.0,85.0,,0.9761904761904762,0.9761904761904762,73.5,False,6,35731
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,-71.75,0,0.0,0.0,100.0,100.0,85.0,,0.023809523809523808,0.9761904761904762,73.5,False,6,35731
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,83.25,2,1.0,41.75,65.0,65.0,51.25,12.25,0.9761904761904762,0.7672811059907834,108.5,False,6,35731
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,-83.25,0,0.0,0.0,65.0,65.0,51.25,12.25,0.023809523809523808,0.7672811059907834,108.5,False,6,35731
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,141.75,3,1.0,58.75,100.0,100.0,82.5,15.5,0.9761904761904762,0.7278562259306803,194.75,True,6,35731
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 19:30:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,-141.75,0,0.0,0.0,100.0,100.0,82.5,15.5,0.023809523809523808,0.7278562259306803,194.75,False,6,35731
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 20:15:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,-0.75,0,0.0,0.0,0.0,0.0,0.0,,0.8787878787878788,0.015151515151515152,49.5,False,6,35732
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 20:15:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,0.75,1,1.0,0.75,0.0,0.0,0.0,,0.12121212121212122,0.015151515151515152,49.5,False,6,35732
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,70.75,1,0.5,71.75,50.0,50.0,42.5,46.25,0.8787878787878788,0.5752032520325203,123.0,False,6,35732
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,-70.75,1,0.5,0.75,50.0,50.0,42.5,46.25,0.12121212121212122,0.5752032520325203,123.0,False,6,35732
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,82.25,2,0.6666666666666666,41.75,30.0,30.0,17.5,29.25,0.8787878787878788,0.5205696202531646,158.0,True,6,35732
NQ,15m,bear,3,phase1-v1.0.0,2026-07-08 19:45:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,-82.25,1,0.3333333333333333,0.75,30.0,30.0,17.5,29.25,0.12121212121212122,0.5205696202531646,158.0,False,6,35732
NQ,15m,bull,1,phase1-v1.0.0,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:45:00-04:00,-43.75,0,0.0,0.0,80.0,90.0,67.5,,0.09929078014184398,0.6205673758865248,70.5,False,6,35733
NQ,15m,bear,1,phase1-v1.0.0,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:45:00-04:00,43.75,1,1.0,43.75,80.0,90.0,67.5,,0.900709219858156,0.6205673758865248,70.5,False,6,35733
NQ,15m,bull,2,phase1-v1.0.0,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:45:00-04:00,-43.0,0,0.0,0.0,40.0,45.0,33.75,49.5,0.09929078014184398,0.35833333333333334,120.0,False,6,35733
NQ,15m,bear,2,phase1-v1.0.0,2026-07-08 20:15:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:45:00-04:00,43.0,2,1.0,22.25,40.0,45.0,33.75,49.5,0.900709219858156,0.35833333333333334,120.0,False,6,35733
NQ,15m,bull,3,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:45:00-04:00,28.5,1,0.3333333333333333,71.75,80.0,90.0,67.5,47.875,0.09929078014184398,0.14728682170542637,193.5,False,6,35733
