ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-1m-bear-20260708T0458-iFVG,FVG-1m-bear-20260708T0458,NQ,1m,phase1-v1.0.0,bear,bull,29038.25,29057.25,29094.75,2026-07-08 07:44:00-04:00,2026-07-08 04:59:00-04:00
FVG-1m-bear-20260708T0459-iFVG,FVG-1m-bear-20260708T0459,NQ,1m,phase1-v1.0.0,bear,bull,29016.5,29032.75,29035.5,2026-07-08 06:34:00-04:00,2026-07-08 05:00:00-04:00
FVG-1m-bear-20260708T0504-iFVG,FVG-1m-bear-20260708T0504,NQ,1m,phase1-v1.0.0,bear,bull,29007.0,29016.25,29020.25,2026-07-08 06:30:00-04:00,2026-07-08 05:05:00-04:00
FVG-1m-bear-20260708T0509-iFVG,FVG-1m-bear-20260708T0509,NQ,1m,phase1-v1.0.0,bear,bull,28957.25,28966.0,28969.5,2026-07-08 05:31:00-04:00,2026-07-08 05:10:00-04:00
FVG-1m-bear-20260708T0515-iFVG,FVG-1m-bear-20260708T0515,NQ,1m,phase1-v1.0.0,bear,bull,28926.5,28940.0,28945.25,2026-07-08 05:18:00-04:00,2026-07-08 05:16:00-04:00
FVG-1m-bear-20260708T0525-iFVG,FVG-1m-bear-20260708T0525,NQ,1m,phase1-v1.0.0,bear,bull,28943.25,28943.75,28947.25,2026-07-08 05:27:00-04:00,2026-07-08 05:26:00-04:00
FVG-1m-bull-20260708T0530-iFVG,FVG-1m-bull-20260708T0530,NQ,1m,phase1-v1.0.0,bull,bear,28953.0,28954.5,28949.25,2026-07-08 06:04:00-04:00,2026-07-08 05:31:00-04:00
FVG-1m-bull-20260708T0536-iFVG,FVG-1m-bull-20260708T0536,NQ,1m,phase1-v1.0.0,bull,bear,28995.0,29000.75,28973.0,2026-07-08 05:38:00-04:00,2026-07-08 05:37:00-04:00
FVG-1m-bear-20260708T0538-iFVG,FVG-1m-bear-20260708T0538,NQ,1m,phase1-v1.0.0,bear,bull,28977.0,29000.75,29016.25,2026-07-08 06:29:00-04:00,2026-07-08 05:39:00-04:00
FVG-1m-bull-20260708T0549-iFVG,FVG-1m-bull-20260708T0549,NQ,1m,phase1-v1.0.0,bull,bear,28974.75,28984.25,28974.25,2026-07-08 05:56:00-04:00,2026-07-08 05:50:00-04:00
FVG-1m-bull-20260708T0553-iFVG,FVG-1m-bull-20260708T0553,NQ,1m,phase1-v1.0.0,bull,bear,28990.75,28991.5,28983.75,2026-07-08 05:55:00-04:00,2026-07-08 05:54:00-04:00
FVG-1m-bear-20260708T0555-iFVG,FVG-1m-bear-20260708T0555,NQ,1m,phase1-v1.0.0,bear,bull,28988.0,28991.5,28998.75,2026-07-08 06:21:00-04:00,2026-07-08 05:56:00-04:00
FVG-1m-bear-20260708T0556-iFVG,FVG-1m-bear-20260708T0556,NQ,1m,phase1-v1.0.0,bear,bull,28979.0,28981.0,28988.0,2026-07-08 06:20:00-04:00,2026-07-08 05:57:00-04:00
FVG-1m-bull-20260708T0621-iFVG,FVG-1m-bull-20260708T0621,NQ,1m,phase1-v1.0.0,bull,bear,28988.0,28990.75,28978.75,2026-07-08 06:24:00-04:00,2026-07-08 06:22:00-04:00
FVG-1m-bull-20260708T0626-iFVG,FVG-1m-bull-20260708T0626,NQ,1m,phase1-v1.0.0,bull,bear,28992.0,28993.0,28977.25,2026-07-08 07:12:00-04:00,2026-07-08 06:27:00-04:00
FVG-1m-bull-20260708T0629-iFVG,FVG-1m-bull-20260708T0629,NQ,1m,phase1-v1.0.0,bull,bear,29001.75,29014.0,28995.5,2026-07-08 07:01:00-04:00,2026-07-08 06:30:00-04:00
FVG-1m-bull-20260708T0632-iFVG,FVG-1m-bull-20260708T0632,NQ,1m,phase1-v1.0.0,bull,bear,29018.25,29025.0,28995.5,2026-07-08 07:01:00-04:00,2026-07-08 06:33:00-04:00
FVG-1m-bull-20260708T0656-iFVG,FVG-1m-bull-20260708T0656,NQ,1m,phase1-v1.0.0,bull,bear,29045.5,29047.5,29032.0,2026-07-08 06:58:00-04:00,2026-07-08 06:57:00-04:00
FVG-1m-bear-20260708T0658-iFVG,FVG-1m-bear-20260708T0658,NQ,1m,phase1-v1.0.0,bear,bull,29037.25,29047.5,29094.75,2026-07-08 07:44:00-04:00,2026-07-08 06:59:00-04:00
FVG-1m-bear-20260708T0659-iFVG,FVG-1m-bear-20260708T0659,NQ,1m,phase1-v1.0.0,bear,bull,29030.5,29030.75,29094.75,2026-07-08 07:44:00-04:00,2026-07-08 07:00:00-04:00
FVG-1m-bear-20260708T0700-iFVG,FVG-1m-bear-20260708T0700,NQ,1m,phase1-v1.0.0,bear,bull,29023.5,29026.25,29094.75,2026-07-08 07:44:00-04:00,2026-07-08 07:01:00-04:00
FVG-1m-bear-20260708T0704-iFVG,FVG-1m-bear-20260708T0704,NQ,1m,phase1-v1.0.0,bear,bull,29007.0,29009.0,29010.25,2026-07-08 07:06:00-04:00,2026-07-08 07:05:00-04:00
FVG-1m-bull-20260708T0706-iFVG,FVG-1m-bull-20260708T0706,NQ,1m,phase1-v1.0.0,bull,bear,29007.0,29008.5,29000.0,2026-07-08 07:10:00-04:00,2026-07-08 07:07:00-04:00
FVG-1m-bear-20260708T0710-iFVG,FVG-1m-bear-20260708T0710,NQ,1m,phase1-v1.0.0,bear,bull,29004.0,29009.75,29016.0,2026-07-08 07:35:00-04:00,2026-07-08 07:11:00-04:00
FVG-1m-bear-20260708T0711-iFVG,FVG-1m-bear-20260708T0711,NQ,1m,phase1-v1.0.0,bear,bull,28993.25,28994.25,29004.75,2026-07-08 07:13:00-04:00,2026-07-08 07:12:00-04:00
FVG-1m-bull-20260708T0713-iFVG,FVG-1m-bull-20260708T0713,NQ,1m,phase1-v1.0.0,bull,bear,28993.25,28993.75,28990.0,2026-07-08 07:18:00-04:00,2026-07-08 07:14:00-04:00
FVG-1m-bear-20260708T0723-iFVG,FVG-1m-bear-20260708T0723,NQ,1m,phase1-v1.0.0,bear,bull,28994.25,29001.5,29008.25,2026-07-08 07:34:00-04:00,2026-07-08 07:24:00-04:00
FVG-1m-bear-20260708T0724-iFVG,FVG-1m-bear-20260708T0724,NQ,1m,phase1-v1.0.0,bear,bull,28990.75,28994.0,29008.25,2026-07-08 07:34:00-04:00,2026-07-08 07:25:00-04:00
FVG-1m-bear-20260708T0739-iFVG,FVG-1m-bear-20260708T0739,NQ,1m,phase1-v1.0.0,bear,bull,29015.75,29016.75,29094.75,2026-07-08 07:44:00-04:00,2026-07-08 07:40:00-04:00
FVG-1m-bear-20260708T0757-iFVG,FVG-1m-bear-20260708T0757,NQ,1m,phase1-v1.0.0,bear,bull,29090.0,29091.75,29100.0,2026-07-08 08:04:00-04:00,2026-07-08 07:58:00-04:00
FVG-1m-bull-20260708T0804-iFVG,FVG-1m-bull-20260708T0804,NQ,1m,phase1-v1.0.0,bull,bear,29089.0,29097.25,29067.25,2026-07-08 11:24:00-04:00,2026-07-08 08:05:00-04:00
FVG-1m-bull-20260708T0806-iFVG,FVG-1m-bull-20260708T0806,NQ,1m,phase1-v1.0.0,bull,bear,29111.25,29133.5,29110.75,2026-07-08 11:17:00-04:00,2026-07-08 08:07:00-04:00
FVG-1m-bull-20260708T0808-iFVG,FVG-1m-bull-20260708T0808,NQ,1m,phase1-v1.0.0,bull,bear,29145.25,29166.0,29143.5,2026-07-08 08:17:00-04:00,2026-07-08 08:09:00-04:00
FVG-1m-bear-20260708T0815-iFVG,FVG-1m-bear-20260708T0815,NQ,1m,phase1-v1.0.0,bear,bull,29151.0,29159.75,29177.25,2026-07-08 08:30:00-04:00,2026-07-08 08:16:00-04:00
FVG-1m-bull-20260708T0827-iFVG,FVG-1m-bull-20260708T0827,NQ,1m,phase1-v1.0.0,bull,bear,29130.75,29138.25,29110.75,2026-07-08 11:17:00-04:00,2026-07-08 08:28:00-04:00
FVG-1m-bull-20260708T0828-iFVG,FVG-1m-bull-20260708T0828,NQ,1m,phase1-v1.0.0,bull,bear,29142.75,29153.5,29136.75,2026-07-08 11:15:00-04:00,2026-07-08 08:29:00-04:00
FVG-1m-bull-20260708T0830-iFVG,FVG-1m-bull-20260708T0830,NQ,1m,phase1-v1.0.0,bull,bear,29161.75,29166.5,29161.5,2026-07-08 08:33:00-04:00,2026-07-08 08:31:00-04:00
FVG-1m-bear-20260708T0834-iFVG,FVG-1m-bear-20260708T0834,NQ,1m,phase1-v1.0.0,bear,bull,29159.0,29159.25,29165.0,2026-07-08 08:37:00-04:00,2026-07-08 08:35:00-04:00
FVG-1m-bull-20260708T0837-iFVG,FVG-1m-bull-20260708T0837,NQ,1m,phase1-v1.0.0,bull,bear,29158.0,29162.5,29155.0,2026-07-08 09:00:00-04:00,2026-07-08 08:38:00-04:00
FVG-1m-bull-20260708T0843-iFVG,FVG-1m-bull-20260708T0843,NQ,1m,phase1-v1.0.0,bull,bear,29163.25,29165.75,29155.0,2026-07-08 09:00:00-04:00,2026-07-08 08:44:00-04:00
FVG-1m-bull-20260708T0844-iFVG,FVG-1m-bull-20260708T0844,NQ,1m,phase1-v1.0.0,bull,bear,29172.75,29177.5,29168.0,2026-07-08 08:59:00-04:00,2026-07-08 08:45:00-04:00
FVG-1m-bull-20260708T0845-iFVG,FVG-1m-bull-20260708T0845,NQ,1m,phase1-v1.0.0,bull,bear,29180.0,29181.25,29174.25,2026-07-08 08:47:00-04:00,2026-07-08 08:46:00-04:00
FVG-1m-bull-20260708T0855-iFVG,FVG-1m-bull-20260708T0855,NQ,1m,phase1-v1.0.0,bull,bear,29194.75,29212.5,29186.25,2026-07-08 08:57:00-04:00,2026-07-08 08:56:00-04:00
FVG-1m-bear-20260708T0857-iFVG,FVG-1m-bear-20260708T0857,NQ,1m,phase1-v1.0.0,bear,bull,29191.5,29212.5,29220.25,2026-07-08 09:18:00-04:00,2026-07-08 08:58:00-04:00
FVG-1m-bull-20260708T0909-iFVG,FVG-1m-bull-20260708T0909,NQ,1m,phase1-v1.0.0,bull,bear,29174.5,29175.25,29173.5,2026-07-08 09:11:00-04:00,2026-07-08 09:10:00-04:00
FVG-1m-bull-20260708T0913-iFVG,FVG-1m-bull-20260708T0913,NQ,1m,phase1-v1.0.0,bull,bear,29175.25,29200.5,29171.25,2026-07-08 09:24:00-04:00,2026-07-08 09:14:00-04:00
FVG-1m-bull-20260708T0918-iFVG,FVG-1m-bull-20260708T0918,NQ,1m,phase1-v1.0.0,bull,bear,29206.75,29212.75,29201.25,2026-07-08 09:21:00-04:00,2026-07-08 09:19:00-04:00
FVG-1m-bear-20260708T0921-iFVG,FVG-1m-bear-20260708T0921,NQ,1m,phase1-v1.0.0,bear,bull,29204.75,29208.5,29209.25,2026-07-08 09:28:00-04:00,2026-07-08 09:22:00-04:00
FVG-1m-bear-20260708T0922-iFVG,FVG-1m-bear-20260708T0922,NQ,1m,phase1-v1.0.0,bear,bull,29192.0,29199.0,29209.25,2026-07-08 09:28:00-04:00,2026-07-08 09:23:00-04:00
FVG-1m-bull-20260708T0928-iFVG,FVG-1m-bull-20260708T0928,NQ,1m,phase1-v1.0.0,bull,bear,29182.75,29204.25,29173.25,2026-07-08 10:50:00-04:00,2026-07-08 09:29:00-04:00
FVG-1m-bull-20260708T0931-iFVG,FVG-1m-bull-20260708T0931,NQ,1m,phase1-v1.0.0,bull,bear,29209.5,29222.25,29206.5,2026-07-08 10:47:00-04:00,2026-07-08 09:32:00-04:00
FVG-1m-bull-20260708T0932-iFVG,FVG-1m-bull-20260708T0932,NQ,1m,phase1-v1.0.0,bull,bear,29277.5,29282.5,29269.25,2026-07-08 09:39:00-04:00,2026-07-08 09:33:00-04:00
FVG-1m-bull-20260708T0940-iFVG,FVG-1m-bull-20260708T0940,NQ,1m,phase1-v1.0.0,bull,bear,29299.0,29311.5,29287.75,2026-07-08 10:11:00-04:00,2026-07-08 09:41:00-04:00
FVG-1m-bull-20260708T0941-iFVG,FVG-1m-bull-20260708T0941,NQ,1m,phase1-v1.0.0,bull,bear,29329.25,29356.0,29304.25,2026-07-08 09:50:00-04:00,2026-07-08 09:42:00-04:00
FVG-1m-bear-20260708T0949-iFVG,FVG-1m-bear-20260708T0949,NQ,1m,phase1-v1.0.0,bear,bull,29348.5,29355.5,29375.75,2026-07-08 09:59:00-04:00,2026-07-08 09:50:00-04:00
FVG-1m-bear-20260708T0950-iFVG,FVG-1m-bear-20260708T0950,NQ,1m,phase1-v1.0.0,bear,bull,29337.75,29345.0,29375.75,2026-07-08 09:59:00-04:00,2026-07-08 09:51:00-04:00
FVG-1m-bull-20260708T0958-iFVG,FVG-1m-bull-20260708T0958,NQ,1m,phase1-v1.0.0,bull,bear,29330.75,29334.0,29323.0,2026-07-08 10:03:00-04:00,2026-07-08 09:59:00-04:00
FVG-1m-bull-20260708T0959-iFVG,FVG-1m-bull-20260708T0959,NQ,1m,phase1-v1.0.0,bull,bear,29355.5,29364.5,29343.75,2026-07-08 10:02:00-04:00,2026-07-08 10:00:00-04:00
FVG-1m-bear-20260708T1003-iFVG,FVG-1m-bear-20260708T1003,NQ,1m,phase1-v1.0.0,bear,bull,29325.5,29340.5,29366.5,2026-07-08 10:22:00-04:00,2026-07-08 10:04:00-04:00
FVG-1m-bear-20260708T1011-iFVG,FVG-1m-bear-20260708T1011,NQ,1m,phase1-v1.0.0,bear,bull,29295.25,29301.5,29366.5,2026-07-08 10:22:00-04:00,2026-07-08 10:12:00-04:00
FVG-1m-bear-20260708T1012-iFVG,FVG-1m-bear-20260708T1012,NQ,1m,phase1-v1.0.0,bear,bull,29278.0,29283.25,29295.5,2026-07-08 10:18:00-04:00,2026-07-08 10:13:00-04:00
FVG-1m-bull-20260708T1021-iFVG,FVG-1m-bull-20260708T1021,NQ,1m,phase1-v1.0.0,bull,bear,29292.0,29297.0,29269.0,2026-07-08 10:36:00-04:00,2026-07-08 10:22:00-04:00
FVG-1m-bull-20260708T1022-iFVG,FVG-1m-bull-20260708T1022,NQ,1m,phase1-v1.0.0,bull,bear,29323.75,29335.0,29313.0,2026-07-08 10:25:00-04:00,2026-07-08 10:23:00-04:00
FVG-1m-bear-20260708T1036-iFVG,FVG-1m-bear-20260708T1036,NQ,1m,phase1-v1.0.0,bear,bull,29283.25,29299.75,29310.75,2026-07-08 12:31:00-04:00,2026-07-08 10:37:00-04:00
FVG-1m-bear-20260708T1043-iFVG,FVG-1m-bear-20260708T1043,NQ,1m,phase1-v1.0.0,bear,bull,29247.25,29248.25,29252.5,2026-07-08 10:45:00-04:00,2026-07-08 10:44:00-04:00
FVG-1m-bear-20260708T1047-iFVG,FVG-1m-bear-20260708T1047,NQ,1m,phase1-v1.0.0,bear,bull,29209.25,29210.5,29238.5,2026-07-08 10:53:00-04:00,2026-07-08 10:48:00-04:00
FVG-1m-bull-20260708T1053-iFVG,FVG-1m-bull-20260708T1053,NQ,1m,phase1-v1.0.0,bull,bear,29200.75,29210.75,29200.0,2026-07-08 11:02:00-04:00,2026-07-08 10:54:00-04:00
FVG-1m-bear-20260708T1059-iFVG,FVG-1m-bear-20260708T1059,NQ,1m,phase1-v1.0.0,bear,bull,29215.5,29216.0,29216.5,2026-07-08 11:01:00-04:00,2026-07-08 11:00:00-04:00
FVG-1m-bear-20260708T1117-iFVG,FVG-1m-bear-20260708T1117,NQ,1m,phase1-v1.0.0,bear,bull,29121.5,29131.75,29141.75,2026-07-08 11:20:00-04:00,2026-07-08 11:18:00-04:00
FVG-1m-bull-20260708T1120-iFVG,FVG-1m-bull-20260708T1120,NQ,1m,phase1-v1.0.0,bull,bear,29121.75,29122.0,29089.75,2026-07-08 11:23:00-04:00,2026-07-08 11:21:00-04:00
FVG-1m-bear-20260708T1123-iFVG,FVG-1m-bear-20260708T1123,NQ,1m,phase1-v1.0.0,bear,bull,29092.75,29115.25,29120.25,2026-07-08 11:36:00-04:00,2026-07-08 11:24:00-04:00
FVG-1m-bear-20260708T1124-iFVG,FVG-1m-bear-20260708T1124,NQ,1m,phase1-v1.0.0,bear,bull,29078.5,29084.75,29091.25,2026-07-08 11:34:00-04:00,2026-07-08 11:25:00-04:00
FVG-1m-bull-20260708T1133-iFVG,FVG-1m-bull-20260708T1133,NQ,1m,phase1-v1.0.0,bull,bear,29068.0,29077.25,29066.0,2026-07-08 11:53:00-04:00,2026-07-08 11:34:00-04:00
FVG-1m-bull-20260708T1137-iFVG,FVG-1m-bull-20260708T1137,NQ,1m,phase1-v1.0.0,bull,bear,29125.75,29130.5,29107.5,2026-07-08 11:40:00-04:00,2026-07-08 11:38:00-04:00
FVG-1m-bull-20260708T1155-iFVG,FVG-1m-bull-20260708T1155,NQ,1m,phase1-v1.0.0,bull,bear,29077.0,29077.5,29069.0,2026-07-08 11:57:00-04:00,2026-07-08 11:56:00-04:00
FVG-1m-bull-20260708T1222-iFVG,FVG-1m-bull-20260708T1222,NQ,1m,phase1-v1.0.0,bull,bear,29263.5,29274.0,29257.75,2026-07-08 12:25:00-04:00,2026-07-08 12:23:00-04:00
FVG-1m-bear-20260708T1225-iFVG,FVG-1m-bear-20260708T1225,NQ,1m,phase1-v1.0.0,bear,bull,29273.0,29276.25,29278.75,2026-07-08 12:27:00-04:00,2026-07-08 12:26:00-04:00
FVG-1m-bull-20260708T1231-iFVG,FVG-1m-bull-20260708T1231,NQ,1m,phase1-v1.0.0,bull,bear,29286.5,29301.0,29276.0,2026-07-08 12:35:00-04:00,2026-07-08 12:32:00-04:00
FVG-1m-bear-20260708T1237-iFVG,FVG-1m-bear-20260708T1237,NQ,1m,phase1-v1.0.0,bear,bull,29269.5,29270.25,29295.5,2026-07-08 12:40:00-04:00,2026-07-08 12:38:00-04:00
FVG-1m-bull-20260708T1250-iFVG,FVG-1m-bull-20260708T1250,NQ,1m,phase1-v1.0.0,bull,bear,29337.75,29338.75,29336.25,2026-07-08 13:15:00-04:00,2026-07-08 12:51:00-04:00
FVG-1m-bear-20260708T1301-iFVG,FVG-1m-bear-20260708T1301,NQ,1m,phase1-v1.0.0,bear,bull,29361.75,29368.0,29377.5,2026-07-08 13:07:00-04:00,2026-07-08 13:02:00-04:00
FVG-1m-bull-20260708T1307-iFVG,FVG-1m-bull-20260708T1307,NQ,1m,phase1-v1.0.0,bull,bear,29355.5,29367.75,29352.75,2026-07-08 13:11:00-04:00,2026-07-08 13:08:00-04:00
FVG-1m-bear-20260708T1310-iFVG,FVG-1m-bear-20260708T1310,NQ,1m,phase1-v1.0.0,bear,bull,29365.0,29366.5,29377.75,2026-07-08 13:20:00-04:00,2026-07-08 13:11:00-04:00
FVG-1m-bear-20260708T1311-iFVG,FVG-1m-bear-20260708T1311,NQ,1m,phase1-v1.0.0,bear,bull,29354.5,29359.5,29377.75,2026-07-08 13:20:00-04:00,2026-07-08 13:12:00-04:00
FVG-1m-bear-20260708T1315-iFVG,FVG-1m-bear-20260708T1315,NQ,1m,phase1-v1.0.0,bear,bull,29350.75,29354.0,29357.0,2026-07-08 13:17:00-04:00,2026-07-08 13:16:00-04:00
FVG-1m-bull-20260708T1320-iFVG,FVG-1m-bull-20260708T1320,NQ,1m,phase1-v1.0.0,bull,bear,29358.5,29368.25,29353.0,2026-07-08 13:49:00-04:00,2026-07-08 13:21:00-04:00
FVG-1m-bull-20260708T1322-iFVG,FVG-1m-bull-20260708T1322,NQ,1m,phase1-v1.0.0,bull,bear,29388.25,29393.5,29366.25,2026-07-08 13:46:00-04:00,2026-07-08 13:23:00-04:00
FVG-1m-bull-20260708T1324-iFVG,FVG-1m-bull-20260708T1324,NQ,1m,phase1-v1.0.0,bull,bear,29404.75,29408.0,29397.5,2026-07-08 13:42:00-04:00,2026-07-08 13:25:00-04:00
FVG-1m-bull-20260708T1329-iFVG,FVG-1m-bull-20260708T1329,NQ,1m,phase1-v1.0.0,bull,bear,29430.25,29433.0,29429.5,2026-07-08 13:39:00-04:00,2026-07-08 13:30:00-04:00
FVG-1m-bear-20260708T1339-iFVG,FVG-1m-bear-20260708T1339,NQ,1m,phase1-v1.0.0,bear,bull,29434.25,29434.75,29435.75,2026-07-08 15:52:00-04:00,2026-07-08 13:40:00-04:00
FVG-1m-bear-20260708T1341-iFVG,FVG-1m-bear-20260708T1341,NQ,1m,phase1-v1.0.0,bear,bull,29419.0,29421.25,29425.25,2026-07-08 15:30:00-04:00,2026-07-08 13:42:00-04:00
FVG-1m-bear-20260708T1342-iFVG,FVG-1m-bear-20260708T1342,NQ,1m,phase1-v1.0.0,bear,bull,29409.25,29413.25,29413.5,2026-07-08 14:12:00-04:00,2026-07-08 13:43:00-04:00
FVG-1m-bear-20260708T1345-iFVG,FVG-1m-bear-20260708T1345,NQ,1m,phase1-v1.0.0,bear,bull,29388.75,29390.5,29396.5,2026-07-08 14:02:00-04:00,2026-07-08 13:46:00-04:00
FVG-1m-bear-20260708T1346-iFVG,FVG-1m-bear-20260708T1346,NQ,1m,phase1-v1.0.0,bear,bull,29379.0,29382.5,29384.0,2026-07-08 13:53:00-04:00,2026-07-08 13:47:00-04:00
FVG-1m-bear-20260708T1354-iFVG,FVG-1m-bear-20260708T1354,NQ,1m,phase1-v1.0.0,bear,bull,29365.5,29370.75,29372.75,2026-07-08 14:01:00-04:00,2026-07-08 13:55:00-04:00
FVG-1m-bear-20260708T1355-iFVG,FVG-1m-bear-20260708T1355,NQ,1m,phase1-v1.0.0,bear,bull,29356.0,29363.75,29372.75,2026-07-08 14:01:00-04:00,2026-07-08 13:56:00-04:00
FVG-1m-bear-20260708T1356-iFVG,FVG-1m-bear-20260708T1356,NQ,1m,phase1-v1.0.0,bear,bull,29343.0,29354.0,29372.75,2026-07-08 14:01:00-04:00,2026-07-08 13:57:00-04:00
FVG-1m-bull-20260708T1402-iFVG,FVG-1m-bull-20260708T1402,NQ,1m,phase1-v1.0.0,bull,bear,29388.0,29388.5,29382.75,2026-07-08 14:25:00-04:00,2026-07-08 14:03:00-04:00
FVG-1m-bear-20260708T1406-iFVG,FVG-1m-bear-20260708T1406,NQ,1m,phase1-v1.0.0,bear,bull,29399.0,29400.75,29410.75,2026-07-08 14:09:00-04:00,2026-07-08 14:07:00-04:00
FVG-1m-bear-20260708T1417-iFVG,FVG-1m-bear-20260708T1417,NQ,1m,phase1-v1.0.0,bear,bull,29400.25,29400.75,29411.25,2026-07-08 14:20:00-04:00,2026-07-08 14:18:00-04:00
FVG-1m-bear-20260708T1424-iFVG,FVG-1m-bear-20260708T1424,NQ,1m,phase1-v1.0.0,bear,bull,29396.5,29397.0,29398.5,2026-07-08 14:38:00-04:00,2026-07-08 14:25:00-04:00
FVG-1m-bear-20260708T1429-iFVG,FVG-1m-bear-20260708T1429,NQ,1m,phase1-v1.0.0,bear,bull,29385.75,29390.5,29398.5,2026-07-08 14:38:00-04:00,2026-07-08 14:30:00-04:00
FVG-1m-bear-20260708T1430-iFVG,FVG-1m-bear-20260708T1430,NQ,1m,phase1-v1.0.0,bear,bull,29377.25,29381.0,29398.5,2026-07-08 14:38:00-04:00,2026-07-08 14:31:00-04:00
FVG-1m-bull-20260708T1437-iFVG,FVG-1m-bull-20260708T1437,NQ,1m,phase1-v1.0.0,bull,bear,29368.0,29380.5,29363.75,2026-07-08 16:37:00-04:00,2026-07-08 14:38:00-04:00
FVG-1m-bull-20260708T1438-iFVG,FVG-1m-bull-20260708T1438,NQ,1m,phase1-v1.0.0,bull,bear,29387.25,29395.75,29381.75,2026-07-08 14:42:00-04:00,2026-07-08 14:39:00-04:00
FVG-1m-bear-20260708T1442-iFVG,FVG-1m-bear-20260708T1442,NQ,1m,phase1-v1.0.0,bear,bull,29390.75,29394.5,29400.75,2026-07-08 14:45:00-04:00,2026-07-08 14:43:00-04:00
FVG-1m-bull-20260708T1444-iFVG,FVG-1m-bull-20260708T1444,NQ,1m,phase1-v1.0.0,bull,bear,29390.75,29393.25,29389.25,2026-07-08 15:07:00-04:00,2026-07-08 14:45:00-04:00
FVG-1m-bear-20260708T1456-iFVG,FVG-1m-bear-20260708T1456,NQ,1m,phase1-v1.0.0,bear,bull,29396.25,29396.75,29398.25,2026-07-08 14:58:00-04:00,2026-07-08 14:57:00-04:00
FVG-1m-bull-20260708T1500-iFVG,FVG-1m-bull-20260708T1500,NQ,1m,phase1-v1.0.0,bull,bear,29398.75,29403.0,29397.25,2026-07-08 15:03:00-04:00,2026-07-08 15:01:00-04:00
FVG-1m-bear-20260708T1531-iFVG,FVG-1m-bear-20260708T1531,NQ,1m,phase1-v1.0.0,bear,bull,29408.5,29410.75,29421.0,2026-07-08 15:37:00-04:00,2026-07-08 15:32:00-04:00
FVG-1m-bull-20260708T1537-iFVG,FVG-1m-bull-20260708T1537,NQ,1m,phase1-v1.0.0,bull,bear,29404.75,29417.25,29401.25,2026-07-08 15:42:00-04:00,2026-07-08 15:38:00-04:00
FVG-1m-bear-20260708T1541-iFVG,FVG-1m-bear-20260708T1541,NQ,1m,phase1-v1.0.0,bear,bull,29407.5,29408.25,29413.0,2026-07-08 15:44:00-04:00,2026-07-08 15:42:00-04:00
FVG-1m-bull-20260708T1544-iFVG,FVG-1m-bull-20260708T1544,NQ,1m,phase1-v1.0.0,bull,bear,29404.25,29408.25,29388.0,2026-07-08 15:48:00-04:00,2026-07-08 15:45:00-04:00
FVG-1m-bull-20260708T1551-iFVG,FVG-1m-bull-20260708T1551,NQ,1m,phase1-v1.0.0,bull,bear,29412.5,29417.0,29411.0,2026-07-08 16:16:00-04:00,2026-07-08 15:52:00-04:00
FVG-1m-bull-20260708T1558-iFVG,FVG-1m-bull-20260708T1558,NQ,1m,phase1-v1.0.0,bull,bear,29472.75,29480.25,29457.5,2026-07-08 16:00:00-04:00,2026-07-08 15:59:00-04:00
FVG-1m-bear-20260708T1600-iFVG,FVG-1m-bear-20260708T1600,NQ,1m,phase1-v1.0.0,bear,bull,29468.5,29480.25,29484.25,2026-07-08 19:36:00-04:00,2026-07-08 16:01:00-04:00
FVG-1m-bear-20260708T1601-iFVG,FVG-1m-bear-20260708T1601,NQ,1m,phase1-v1.0.0,bear,bull,29449.0,29454.75,29484.25,2026-07-08 19:36:00-04:00,2026-07-08 16:02:00-04:00
FVG-1m-bear-20260708T1602-iFVG,FVG-1m-bear-20260708T1602,NQ,1m,phase1-v1.0.0,bear,bull,29437.5,29442.0,29446.75,2026-07-08 18:17:00-04:00,2026-07-08 16:03:00-04:00
FVG-1m-bear-20260708T1612-iFVG,FVG-1m-bear-20260708T1612,NQ,1m,phase1-v1.0.0,bear,bull,29422.5,29424.5,29426.25,2026-07-08 18:01:00-04:00,2026-07-08 16:13:00-04:00
FVG-1m-bear-20260708T1632-iFVG,FVG-1m-bear-20260708T1632,NQ,1m,phase1-v1.0.0,bear,bull,29383.0,29385.75,29387.25,2026-07-08 16:41:00-04:00,2026-07-08 16:33:00-04:00
FVG-1m-bear-20260708T1635-iFVG,FVG-1m-bear-20260708T1635,NQ,1m,phase1-v1.0.0,bear,bull,29378.0,29380.5,29387.25,2026-07-08 16:41:00-04:00,2026-07-08 16:36:00-04:00
FVG-1m-bear-20260708T1636-iFVG,FVG-1m-bear-20260708T1636,NQ,1m,phase1-v1.0.0,bear,bull,29371.5,29373.0,29378.0,2026-07-08 16:40:00-04:00,2026-07-08 16:37:00-04:00
FVG-1m-bear-20260708T1645-iFVG,FVG-1m-bear-20260708T1645,NQ,1m,phase1-v1.0.0,bear,bull,29388.0,29391.25,29391.75,2026-07-08 16:48:00-04:00,2026-07-08 16:46:00-04:00
FVG-1m-bull-20260708T1648-iFVG,FVG-1m-bull-20260708T1648,NQ,1m,phase1-v1.0.0,bull,bear,29385.25,29387.75,29384.25,2026-07-08 16:56:00-04:00,2026-07-08 16:49:00-04:00
