week,variant_id,episode_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,RB2-024478,rb,5,29251.5,63.0,0.5305,6823,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,RB2-001467,rb,1,29277.5,89.0,0.7495,6823,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,RB2-018281,rb,3,29277.5,89.0,0.7495,6825,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,IFVG2-004204,ifvg,60,29555.0,366.5,3.0863,4601,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-007735,fvg,60,29588.75,400.25,3.3705,4661,,BRANCH_SEMANTIC_TARGET
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,IFVG2-004205,ifvg,60,29807.25,618.75,5.2105,4601,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,RB2-030153,rb,60,30142.5,954.0,8.0337,2717,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-007725,fvg,60,30390.5,1202.0,10.1221,2657,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,IFVG2-004197,ifvg,60,30452.25,1263.75,10.6421,2562,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,RB2-030152,rb,60,30496.25,1307.75,11.0126,2542,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-007723,fvg,60,30543.0,1354.5,11.4063,2313,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-007722,fvg,60,30660.0,1471.5,12.3916,2282,,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-000541,fvg,1,29188.75,0.25,0.0021,6532,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,IFVG2-000393,ifvg,1,29188.75,0.25,0.0021,6537,same_direction,
historical,EP-06978-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06978,FVG2-007741,fvg,60,29069.75,118.75,1.0,6556,component,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,RB2-024478,rb,5,29251.5,63.0,0.5305,6823,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,RB2-001467,rb,1,29277.5,89.0,0.7495,6823,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,RB2-018281,rb,3,29277.5,89.0,0.7495,6825,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,IFVG2-004204,ifvg,60,29555.0,366.5,3.0863,4601,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-007735,fvg,60,29588.75,400.25,3.3705,4661,,BRANCH_SEMANTIC_TARGET
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,IFVG2-004205,ifvg,60,29807.25,618.75,5.2105,4601,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,RB2-030153,rb,60,30142.5,954.0,8.0337,2717,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-007725,fvg,60,30390.5,1202.0,10.1221,2657,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,IFVG2-004197,ifvg,60,30452.25,1263.75,10.6421,2562,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,RB2-030152,rb,60,30496.25,1307.75,11.0126,2542,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-007723,fvg,60,30543.0,1354.5,11.4063,2313,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-007722,fvg,60,30660.0,1471.5,12.3916,2282,,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-000541,fvg,1,29188.75,0.25,0.0021,6532,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,IFVG2-000393,ifvg,1,29188.75,0.25,0.0021,6537,same_direction,
historical,EP-06978-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06978,FVG2-007741,fvg,60,29069.75,118.75,1.0,6556,component,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,RB2-024478,rb,5,29251.5,63.0,0.5305,6823,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,RB2-001467,rb,1,29277.5,89.0,0.7495,6823,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,RB2-018281,rb,3,29277.5,89.0,0.7495,6825,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,IFVG2-004204,ifvg,60,29555.0,366.5,3.0863,4601,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-007735,fvg,60,29588.75,400.25,3.3705,4661,,BRANCH_SEMANTIC_TARGET
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,IFVG2-004205,ifvg,60,29807.25,618.75,5.2105,4601,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,RB2-030153,rb,60,30142.5,954.0,8.0337,2717,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-007725,fvg,60,30390.5,1202.0,10.1221,2657,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,IFVG2-004197,ifvg,60,30452.25,1263.75,10.6421,2562,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,RB2-030152,rb,60,30496.25,1307.75,11.0126,2542,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-007723,fvg,60,30543.0,1354.5,11.4063,2313,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-007722,fvg,60,30660.0,1471.5,12.3916,2282,,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-000541,fvg,1,29188.75,0.25,0.0021,6532,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,IFVG2-000393,ifvg,1,29188.75,0.25,0.0021,6537,same_direction,
historical,EP-06978-ENTRY_ON_STRONG_REJECTION,EP-06978,FVG2-007741,fvg,60,29069.75,118.75,1.0,6556,component,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,RB2-024478,rb,5,29251.5,63.0,0.5305,6823,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,RB2-001467,rb,1,29277.5,89.0,0.7495,6823,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,RB2-018281,rb,3,29277.5,89.0,0.7495,6825,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,IFVG2-004204,ifvg,60,29555.0,366.5,3.0863,4601,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-007735,fvg,60,29588.75,400.25,3.3705,4661,,BRANCH_SEMANTIC_TARGET
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,IFVG2-004205,ifvg,60,29807.25,618.75,5.2105,4601,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,RB2-030153,rb,60,30142.5,954.0,8.0337,2717,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-007725,fvg,60,30390.5,1202.0,10.1221,2657,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,IFVG2-004197,ifvg,60,30452.25,1263.75,10.6421,2562,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,RB2-030152,rb,60,30496.25,1307.75,11.0126,2542,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-007723,fvg,60,30543.0,1354.5,11.4063,2313,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-007722,fvg,60,30660.0,1471.5,12.3916,2282,,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-000541,fvg,1,29188.75,0.25,0.0021,6532,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,IFVG2-000393,ifvg,1,29188.75,0.25,0.0021,6537,same_direction,
historical,EP-06978-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06978,FVG2-007741,fvg,60,29069.75,118.75,1.0,6556,component,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,FVG2-004737,fvg,3,29092.0,22.25,2.2821,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-028142,rb,15,29078.0,36.25,3.7179,6458,,BRANCH_SEMANTIC_TARGET
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-029482,rb,30,29078.0,36.25,3.7179,6473,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-030192,rb,60,29078.0,36.25,3.7179,6503,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-024441,rb,5,29048.0,66.25,6.7949,6444,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-001358,rb,1,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-018219,rb,3,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-028141,rb,15,29028.0,86.25,8.8462,6437,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-029481,rb,30,29028.0,86.25,8.8462,6447,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-018218,rb,3,29026.75,87.5,8.9744,6432,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,FVG2-004736,fvg,3,29025.0,89.25,9.1538,6412,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,FVG2-000531,fvg,1,29020.5,93.75,9.6154,6409,,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-001363,rb,1,29114.0,0.25,0.0256,6471,same_direction,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-001412,rb,1,29114.5,0.25,0.0256,6663,inactive_or_traversed,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,FVG2-007266,fvg,15,29121.25,7.0,0.7179,6488,behind_entry,
historical,EP-06981-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06981,RB2-018227,rb,3,29124.0,9.75,1.0,6500,component,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,FVG2-004737,fvg,3,29092.0,22.25,2.2821,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-028142,rb,15,29078.0,36.25,3.7179,6458,,BRANCH_SEMANTIC_TARGET
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-029482,rb,30,29078.0,36.25,3.7179,6473,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-030192,rb,60,29078.0,36.25,3.7179,6503,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-024441,rb,5,29048.0,66.25,6.7949,6444,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-001358,rb,1,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-018219,rb,3,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-028141,rb,15,29028.0,86.25,8.8462,6437,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-029481,rb,30,29028.0,86.25,8.8462,6447,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-018218,rb,3,29026.75,87.5,8.9744,6432,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,FVG2-004736,fvg,3,29025.0,89.25,9.1538,6412,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,FVG2-000531,fvg,1,29020.5,93.75,9.6154,6409,,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-001363,rb,1,29114.0,0.25,0.0256,6471,same_direction,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-001412,rb,1,29114.5,0.25,0.0256,6663,inactive_or_traversed,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,FVG2-007266,fvg,15,29121.25,7.0,0.7179,6488,behind_entry,
historical,EP-06981-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06981,RB2-018227,rb,3,29124.0,9.75,1.0,6500,component,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,FVG2-004737,fvg,3,29092.0,22.25,2.2821,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-028142,rb,15,29078.0,36.25,3.7179,6458,,BRANCH_SEMANTIC_TARGET
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-029482,rb,30,29078.0,36.25,3.7179,6473,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-030192,rb,60,29078.0,36.25,3.7179,6503,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-024441,rb,5,29048.0,66.25,6.7949,6444,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-001358,rb,1,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-018219,rb,3,29047.0,67.25,6.8974,6443,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-028141,rb,15,29028.0,86.25,8.8462,6437,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-029481,rb,30,29028.0,86.25,8.8462,6447,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-018218,rb,3,29026.75,87.5,8.9744,6432,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,FVG2-004736,fvg,3,29025.0,89.25,9.1538,6412,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,FVG2-000531,fvg,1,29020.5,93.75,9.6154,6409,,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-001363,rb,1,29114.0,0.25,0.0256,6471,same_direction,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-001412,rb,1,29114.5,0.25,0.0256,6663,inactive_or_traversed,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,FVG2-007266,fvg,15,29121.25,7.0,0.7179,6488,behind_entry,
historical,EP-06981-ENTRY_ON_STRONG_REJECTION,EP-06981,RB2-018227,rb,3,29124.0,9.75,1.0,6500,component,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,FVG2-004737,fvg,3,29092.0,22.25,0.6357,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-028142,rb,15,29078.0,36.25,1.0357,6458,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-029482,rb,30,29078.0,36.25,1.0357,6473,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-030192,rb,60,29078.0,36.25,1.0357,6503,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-024441,rb,5,29048.0,66.25,1.8929,6444,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-001358,rb,1,29047.0,67.25,1.9214,6443,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-018219,rb,3,29047.0,67.25,1.9214,6443,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-028141,rb,15,29028.0,86.25,2.4643,6437,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-029481,rb,30,29028.0,86.25,2.4643,6447,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-018218,rb,3,29026.75,87.5,2.5,6432,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,FVG2-004736,fvg,3,29025.0,89.25,2.55,6412,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,FVG2-000531,fvg,1,29020.5,93.75,2.6786,6409,,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-001363,rb,1,29114.0,0.25,0.0071,6471,same_direction,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-001412,rb,1,29114.5,0.25,0.0071,6663,inactive_or_traversed,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,FVG2-007266,fvg,15,29121.25,7.0,0.2,6488,behind_entry,
historical,EP-06987-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06987,RB2-001411,rb,1,29131.0,16.75,0.4786,6660,component,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,FVG2-004737,fvg,3,29092.0,22.25,0.5115,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-028142,rb,15,29078.0,36.25,0.8333,6458,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-029482,rb,30,29078.0,36.25,0.8333,6473,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-030192,rb,60,29078.0,36.25,0.8333,6503,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-024441,rb,5,29048.0,66.25,1.523,6444,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-001358,rb,1,29047.0,67.25,1.546,6443,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-018219,rb,3,29047.0,67.25,1.546,6443,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-028141,rb,15,29028.0,86.25,1.9828,6437,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-029481,rb,30,29028.0,86.25,1.9828,6447,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-018218,rb,3,29026.75,87.5,2.0115,6432,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,FVG2-004736,fvg,3,29025.0,89.25,2.0517,6412,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,FVG2-000531,fvg,1,29020.5,93.75,2.1552,6409,,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-001363,rb,1,29114.0,0.25,0.0057,6471,same_direction,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,RB2-001412,rb,1,29114.5,0.25,0.0057,6663,inactive_or_traversed,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,FVG2-007266,fvg,15,29121.25,7.0,0.1609,6488,behind_entry,
historical,EP-06988-ENTRY_ON_TAP,EP-06988,FVG2-004749,fvg,3,29157.75,43.5,1.0,6660,component,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,FVG2-004737,fvg,3,29092.0,22.25,1.7115,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-028142,rb,15,29078.0,36.25,2.7885,6458,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-029482,rb,30,29078.0,36.25,2.7885,6473,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-030192,rb,60,29078.0,36.25,2.7885,6503,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-024441,rb,5,29048.0,66.25,5.0962,6444,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-001358,rb,1,29047.0,67.25,5.1731,6443,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-018219,rb,3,29047.0,67.25,5.1731,6443,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-028141,rb,15,29028.0,86.25,6.6346,6437,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-029481,rb,30,29028.0,86.25,6.6346,6447,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-018218,rb,3,29026.75,87.5,6.7308,6432,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,FVG2-004736,fvg,3,29025.0,89.25,6.8654,6412,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,FVG2-000531,fvg,1,29020.5,93.75,7.2115,6409,,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-001363,rb,1,29114.0,0.25,0.0192,6471,same_direction,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,RB2-001412,rb,1,29114.5,0.25,0.0192,6663,inactive_or_traversed,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,FVG2-007266,fvg,15,29121.25,7.0,0.5385,6488,behind_entry,
historical,EP-06989-ENTRY_ON_IFVG_RETEST,EP-06989,IFVG2-002670,ifvg,3,29127.25,13.0,1.0,6660,component,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,FVG2-004737,fvg,3,29092.0,22.25,0.5115,6464,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-028142,rb,15,29078.0,36.25,0.8333,6458,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-029482,rb,30,29078.0,36.25,0.8333,6473,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-030192,rb,60,29078.0,36.25,0.8333,6503,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-024441,rb,5,29048.0,66.25,1.523,6444,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-001358,rb,1,29047.0,67.25,1.546,6443,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-018219,rb,3,29047.0,67.25,1.546,6443,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-028141,rb,15,29028.0,86.25,1.9828,6437,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-029481,rb,30,29028.0,86.25,1.9828,6447,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-018218,rb,3,29026.75,87.5,2.0115,6432,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,FVG2-004736,fvg,3,29025.0,89.25,2.0517,6412,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,FVG2-000531,fvg,1,29020.5,93.75,2.1552,6409,,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-001363,rb,1,29114.0,0.25,0.0057,6471,same_direction,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,RB2-001412,rb,1,29114.5,0.25,0.0057,6663,inactive_or_traversed,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,FVG2-007266,fvg,15,29121.25,7.0,0.1609,6488,behind_entry,
historical,EP-06990-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06990,FVG2-004749,fvg,3,29157.75,43.5,1.0,6660,component,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,IFVG2-002675,ifvg,3,29079.75,28.5,0.9661,6732,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-07072-ENTRY_ON_TAP,EP-07072,IFVG2-002676,ifvg,3,29097.0,45.75,1.5508,6732,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,IFVG2-000404,ifvg,1,29109.75,58.5,1.9831,6731,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,FVG2-000555,fvg,1,29142.25,91.0,3.0847,6731,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,FVG2-000554,fvg,1,29143.0,91.75,3.1102,6730,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,FVG2-004750,fvg,3,29143.0,91.75,3.1102,6732,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-001432,rb,1,29150.5,99.25,3.3644,6729,,BRANCH_SEMANTIC_TARGET
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-018264,rb,3,29155.5,104.25,3.5339,6729,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-001431,rb,1,29167.0,115.75,3.9237,6726,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-028150,rb,15,29177.25,126.0,4.2712,6614,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-029484,rb,30,29179.75,128.5,4.3559,6531,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,IFVG2-002667,ifvg,3,29185.75,134.5,4.5593,6565,,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-001356,rb,1,29051.5,0.25,0.0085,6435,inactive_or_traversed,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-001340,rb,1,29050.25,1.0,0.0339,6353,same_direction,
historical,EP-07072-ENTRY_ON_TAP,EP-07072,RB2-018218,rb,3,29021.75,29.5,1.0,6432,component,
