application_session,lookback,item_id,lookback_had_enough_sessions,n_lookback_sessions,lane,entry_variant,reaction_state,direction,context_tf,trigger_tf,session_window,target_family,target_tf,natural_rr_bin,total_occurrences,executable_occurrences,target_hits,stop_hits,time_exits,success_count,failure_count,support_class,most_recent_session,age_sessions,source_session_dates,source_episode_ids,source_variant_ids
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-485,True,10,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,5,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,7,2026-07-07,EP-38470,EP-38470-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-486,True,10,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,15,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40118,EP-40118-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-487,True,10,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41882,EP-41882-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-488,True,10,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,1,NY_AM,ifvg,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41753,EP-41753-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-489,True,10,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,60,1,LONDON,fvg,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-39826,EP-39826-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-490,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,LONDON,ifvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29675,EP-29675-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-491,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36701,EP-36701-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-492,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,15,1,ASIA,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,2,2026-07-12,EP-42566,EP-42566-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-493,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,3,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36704,EP-36704-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-494,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,1,ASIA,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29274,EP-29274-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-495,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,5,NY_PM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-30566,EP-30566-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-496,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,LONDON,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,9,2026-07-05,EP-34549,EP-34549-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-497,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,15,1,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-39514,EP-39514-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-498,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,1,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40043,EP-40043-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-499,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,1,NY_PREMARKET,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-13,EP-44904,EP-44904-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-500,True,10,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,30,1,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40033,EP-40033-ENTRY_ON_NEW_FVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-501,True,10,F,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,3,1,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40043,EP-40043-ENTRY_ON_NEW_IFVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-502,True,10,F,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,30,1,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40033,EP-40033-ENTRY_ON_NEW_IFVG
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-503,True,10,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,1,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41881,EP-41881-ENTRY_ON_STRONG_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-504,True,10,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,3,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41882,EP-41882-ENTRY_ON_STRONG_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-505,True,10,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,30,1,NY_AM,rb,30,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40033,EP-40033-ENTRY_ON_STRONG_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-506,True,10,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,5,1,ASIA,rb,15,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,9,2026-07-05,EP-33950,EP-33950-ENTRY_ON_STRONG_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-507,True,10,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,5,1,NY_AM,ifvg,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41753,EP-41753-ENTRY_ON_STRONG_REJECTION
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-508,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,LONDON,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29679,EP-29679-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-509,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,15,1,ASIA,ifvg,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-13,EP-43986,EP-43986-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-510,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,15,1,NY_PREMARKET,fvg,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-13,EP-44942,EP-44942-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-511,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,15,1,NY_PREMARKET,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-30123,EP-30123-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-512,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,ASIA,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,7,2026-07-07,EP-37749,EP-37749-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-513,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,fvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-02,12,2026-07-02,EP-33563,EP-33563-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-514,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_PREMARKET,ifvg,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,7,2026-07-07,EP-38363,EP-38363-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-515,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36670,EP-36670-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-516,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,30,1,LONDON,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36204,EP-36204-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-517,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,ASIA,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29274,EP-29274-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-518,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,NY_AM,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,7,2026-07-07,EP-38470,EP-38470-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-519,True,10,F,ENTRY_ON_TAP,TAP_ONLY,-1,60,1,NY_PREMARKET,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-13,EP-44912,EP-44912-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-520,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,15,1,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-39514,EP-39514-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-521,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,3,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,5,2026-07-09,EP-41882,EP-41882-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-522,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,30,1,ASIA,ifvg,30,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,9,2026-07-05,EP-33980,EP-33980-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-523,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,30,1,NY_AM,rb,30,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-40042,EP-40042-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-524,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_AM,fvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36708,EP-36708-ENTRY_ON_TAP
2026-07-14,PREV_10_SESSIONS,PREV_10_SESSIONS-525,True,10,F,ENTRY_ON_TAP,TAP_ONLY,1,60,1,LONDON,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,6,2026-07-08,EP-39826,EP-39826-ENTRY_ON_TAP
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-001,True,20,A,ENTRY_ON_COMPRESSION_BREAK,COMPRESSION_THEN_BREAK,-1,60,60,ASIA,ifvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29106,EP-29106-ENTRY_ON_COMPRESSION_BREAK
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-002,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,22,2026-06-22,EP-19338,EP-19338-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-003,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,2,2026-06-22|2026-07-12,EP-19238,EP-19238-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-004,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,1.0-2.0,3,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,22,2026-06-22,EP-19323,EP-19323-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-005,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,4,4,2,2,0,2,2,TWO_OBSERVATIONS_PROVISIONAL,2026-07-13,1,2026-06-22|2026-07-13,EP-19237|EP-19337,EP-19237-ENTRY_ON_DELAYED_DISPLACEMENT|EP-19337-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-006,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-35732,EP-35732-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-007,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,1.0-2.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,2,2026-06-22|2026-07-12,EP-19346,EP-19346-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-008,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,9,2026-07-05,EP-34059,EP-34059-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-009,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,9,2026-07-05,EP-34058,EP-34058-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-010,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,fvg,60,2.0-1000000000.0,3,3,1,2,0,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,2,2026-07-12,EP-42586,EP-42586-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-011,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,4,4,1,3,0,1,3,SINGLE_OBSERVATION_PROVISIONAL,2026-06-25,19,2026-06-18|2026-06-25,EP-24386,EP-24386-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-012,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,4,4,2,2,0,2,2,TWO_OBSERVATIONS_PROVISIONAL,2026-06-25,19,2026-06-18|2026-06-25,EP-24397|EP-24398,EP-24397-ENTRY_ON_DELAYED_DISPLACEMENT|EP-24398-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-013,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,7,7,2,5,0,2,5,TWO_OBSERVATIONS_PROVISIONAL,2026-06-25,19,2026-06-18|2026-06-25,EP-24342|EP-24354,EP-24342-ENTRY_ON_DELAYED_DISPLACEMENT|EP-24354-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-014,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,22,2026-06-22,EP-19503,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-015,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,ifvg,60,2.0-1000000000.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29292|EP-29308,EP-29292-ENTRY_ON_DELAYED_DISPLACEMENT|EP-29308-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-016,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,GLOBEX_EVENING,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-35578,EP-35578-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-017,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,GLOBEX_EVENING,rb,60,2.0-1000000000.0,4,4,1,3,0,1,3,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-06|2026-07-13,EP-35575,EP-35575-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-018,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,GLOBEX_EVENING,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,23,2026-06-21,EP-17402,EP-17402-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-019,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,ifvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-30,EP-29690,EP-29690-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-020,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,rb,60,1.0-2.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-07,7,2026-07-07,EP-38014|EP-38026,EP-38014-ENTRY_ON_DELAYED_DISPLACEMENT|EP-38026-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-021,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,7,2026-07-07,EP-38000,EP-38000-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-022,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,ifvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,20,2026-06-24,EP-23533,EP-23533-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-023,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,20,2026-06-24,EP-23554,EP-23554-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-024,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36732,EP-36732-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-025,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36728,EP-36728-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-026,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36702,EP-36702-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-027,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,8,2026-07-06,EP-36727,EP-36727-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-028,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,21,2026-06-23,EP-21900,EP-21900-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-029,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,21,2026-06-23,EP-21911,EP-21911-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-030,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_PREMARKET,fvg,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,1,2026-07-13,EP-44941,EP-44941-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-14,PREV_20_SESSIONS,PREV_20_SESSIONS-031,True,20,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_PREMARKET,rb,60,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,14,2026-06-23|2026-06-30,EP-30081,EP-30081-ENTRY_ON_DELAYED_DISPLACEMENT
