variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_id,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason
EP-42566-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42566,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,ASIA,15,1,True,True,2026-07-12 23:41:00-04:00,2026-07-12 23:44:00-04:00,2026-07-12 23:44:00-04:00,29704.0,10.7655,31.2365,29746.5,42.5,29746.5,42.5,False,29572.25,fvg,FVG2-007795,60,131.75,4.2178,3.1,
EP-42567-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42567,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,1,1,False,True,2026-07-12 23:42:00-04:00,2026-07-12 23:44:00-04:00,2026-07-12 23:44:00-04:00,29704.0,10.7655,31.2365,29725.0,21.0,29725.0,21.0,False,29572.25,fvg,FVG2-007795,60,131.75,4.2178,6.2738,
EP-42545-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42545,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,5,5,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29721.25,24.0,29721.25,24.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,5.2083,
EP-42545-ENTRY_ON_STRONG_REJECTION,EP-42545,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,5,5,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29721.25,24.0,29721.25,24.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,5.2083,
EP-42546-ENTRY_ON_STRONG_REJECTION,EP-42546,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,5,5,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29717.25,20.0,29717.25,20.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,6.25,
EP-42554-ENTRY_ON_TAP,EP-42554,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,ASIA,15,15,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29746.5,49.25,29746.5,49.25,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,2.5381,
EP-42564-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42564,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,B,ASIA,3,3,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29736.25,39.0,29736.25,39.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,3.2051,
EP-42564-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42564,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,ASIA,3,3,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29736.25,39.0,29736.25,39.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,3.2051,
EP-42565-ENTRY_ON_TAP,EP-42565,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,ASIA,5,5,False,True,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29736.25,39.0,29736.25,39.0,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,3.2051,
EP-42566-ENTRY_ON_NEW_FVG,EP-42566,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,F,ASIA,15,1,True,True,2026-07-12 23:41:00-04:00,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29746.5,49.25,29746.5,49.25,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,2.5381,
EP-42567-ENTRY_ON_NEW_FVG,EP-42567,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,True,2026-07-12 23:42:00-04:00,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29725.0,27.75,29725.0,27.75,False,29572.25,fvg,FVG2-007795,60,125.0,3.9791,4.5045,
EP-42586-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42586,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,1,1,False,True,2026-07-12 23:54:00-04:00,2026-07-12 23:58:00-04:00,2026-07-12 23:58:00-04:00,29691.25,10.457,30.9489,29710.0,18.75,29710.0,18.75,False,29572.25,fvg,FVG2-007795,60,119.0,3.845,6.3467,
EP-42584-ENTRY_ON_NEW_FVG,EP-42584,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,ASIA,1,1,False,True,2026-07-12 23:53:00-04:00,2026-07-13 00:02:00-04:00,2026-07-13 00:02:00-04:00,29667.25,11.0847,30.9094,29714.5,47.25,29714.5,47.25,False,29572.25,fvg,FVG2-007795,60,95.0,3.0735,2.0106,
EP-42586-ENTRY_ON_NEW_FVG,EP-42586,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,True,2026-07-12 23:54:00-04:00,2026-07-13 00:02:00-04:00,2026-07-13 00:02:00-04:00,29667.25,11.0847,30.9094,29710.0,42.75,29710.0,42.75,False,29572.25,fvg,FVG2-007795,60,95.0,3.0735,2.2222,
EP-42592-ENTRY_ON_NEW_FVG,EP-42592,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,True,2026-07-12 23:59:00-04:00,2026-07-13 00:02:00-04:00,2026-07-13 00:02:00-04:00,29667.25,11.0847,30.9094,29696.5,29.25,29696.5,29.25,False,29572.25,fvg,FVG2-007795,60,95.0,3.0735,3.2479,
EP-42565-ENTRY_ON_NEW_FVG,EP-42565,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,ASIA,5,5,False,True,,2026-07-13 00:05:00-04:00,2026-07-13 00:05:00-04:00,29662.75,11.2003,31.1215,29736.25,73.5,29736.25,73.5,False,29572.25,fvg,FVG2-007795,60,90.5,2.908,1.2313,
EP-42600-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42600,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,1,1,False,True,2026-07-13 00:05:00-04:00,2026-07-13 00:09:00-04:00,2026-07-13 00:09:00-04:00,29662.25,11.1665,31.1215,29671.75,9.5,29673.4165,11.1665,True,29572.25,fvg,FVG2-007795,60,90.0,2.8919,8.0598,
EP-42600-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42600,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,1,1,False,True,2026-07-13 00:05:00-04:00,2026-07-13 00:09:00-04:00,2026-07-13 00:09:00-04:00,29662.25,11.1665,31.1215,29671.75,9.5,29673.4165,11.1665,True,29572.25,fvg,FVG2-007795,60,90.0,2.8919,8.0598,
EP-42620-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42620,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,1,True,True,2026-07-13 00:22:00-04:00,2026-07-13 00:26:00-04:00,2026-07-13 00:26:00-04:00,29653.25,10.8218,29.3428,29677.75,24.5,29677.75,24.5,False,29572.25,fvg,FVG2-007795,60,81.0,2.7605,3.3061,
EP-42616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42616,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,ASIA,3,3,False,True,,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29683.0,35.75,29683.0,35.75,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,2.0979,
EP-42616-ENTRY_ON_NEW_FVG,EP-42616,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,ASIA,3,3,False,True,,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29683.0,35.75,29683.0,35.75,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,2.0979,
EP-42619-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42619,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,3,3,False,True,,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29677.75,30.5,29677.75,30.5,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,2.459,
EP-42619-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42619,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,3,3,False,True,,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29677.75,30.5,29677.75,30.5,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,2.459,
EP-42619-ENTRY_ON_NEW_FVG,EP-42619,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,True,,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29677.75,30.5,29677.75,30.5,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,2.459,
EP-42621-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42621,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,1,1,False,True,2026-07-13 00:25:00-04:00,2026-07-13 00:27:00-04:00,2026-07-13 00:27:00-04:00,29647.25,10.7459,29.3428,29664.5,17.25,29664.5,17.25,False,29572.25,fvg,FVG2-007795,60,75.0,2.556,4.3478,
EP-42617-ENTRY_ON_NEW_FVG,EP-42617,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,ASIA,1,1,False,True,2026-07-13 00:19:00-04:00,2026-07-13 00:28:00-04:00,2026-07-13 00:28:00-04:00,29644.75,10.6003,29.3428,29683.0,38.25,29683.0,38.25,False,29572.25,fvg,FVG2-007795,60,72.5,2.4708,1.8954,
EP-42618-ENTRY_ON_NEW_FVG,EP-42618,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,True,2026-07-13 00:20:00-04:00,2026-07-13 00:28:00-04:00,2026-07-13 00:28:00-04:00,29644.75,10.6003,29.3428,29676.25,31.5,29676.25,31.5,False,29572.25,fvg,FVG2-007795,60,72.5,2.4708,2.3016,
EP-42620-ENTRY_ON_NEW_FVG,EP-42620,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,1,True,True,2026-07-13 00:22:00-04:00,2026-07-13 00:28:00-04:00,2026-07-13 00:28:00-04:00,29644.75,10.6003,29.3428,29677.75,33.0,29677.75,33.0,False,29572.25,fvg,FVG2-007795,60,72.5,2.4708,2.197,
EP-42621-ENTRY_ON_NEW_FVG,EP-42621,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,True,2026-07-13 00:25:00-04:00,2026-07-13 00:28:00-04:00,2026-07-13 00:28:00-04:00,29644.75,10.6003,29.3428,29664.5,19.75,29664.5,19.75,False,29572.25,fvg,FVG2-007795,60,72.5,2.4708,3.6709,
EP-42619-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42619,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,True,,2026-07-13 00:36:00-04:00,2026-07-13 00:36:00-04:00,29632.25,10.3778,28.5362,29677.75,45.5,29677.75,45.5,False,29572.25,fvg,FVG2-007795,60,60.0,2.1026,1.3187,
EP-42629-ENTRY_ON_TAP,EP-42629,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,ASIA,1,1,False,True,2026-07-13 00:37:00-04:00,2026-07-13 00:38:00-04:00,2026-07-13 00:38:00-04:00,29635.25,10.0809,28.5362,29638.25,3.0,29645.3309,10.0809,True,29572.25,fvg,FVG2-007795,60,63.0,2.2077,6.2494,
EP-42606-ENTRY_ON_NEW_FVG,EP-42606,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,ASIA,5,5,False,True,,2026-07-13 00:45:00-04:00,2026-07-13 00:45:00-04:00,29624.0,8.9968,27.2902,29683.0,59.0,29683.0,59.0,False,29572.25,fvg,FVG2-007795,60,51.75,1.8963,0.8771,
EP-42637-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42637,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,1,1,False,True,2026-07-13 00:44:00-04:00,2026-07-13 00:49:00-04:00,2026-07-13 00:49:00-04:00,29624.75,8.4436,27.2902,29630.5,5.75,29633.1936,8.4436,True,29572.25,fvg,FVG2-007795,60,52.5,1.9238,6.2177,
EP-42637-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42637,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,1,1,False,True,2026-07-13 00:44:00-04:00,2026-07-13 00:49:00-04:00,2026-07-13 00:49:00-04:00,29624.75,8.4436,27.2902,29630.5,5.75,29633.1936,8.4436,True,29572.25,fvg,FVG2-007795,60,52.5,1.9238,6.2177,
EP-42641-ENTRY_ON_TAP,EP-42641,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,5,1,True,True,2026-07-13 00:50:00-04:00,2026-07-13 00:51:00-04:00,2026-07-13 00:51:00-04:00,29618.5,8.2047,26.5385,29630.75,12.25,29630.75,12.25,False,29572.25,fvg,FVG2-007795,60,46.25,1.7427,3.7755,
EP-42641-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42641,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,5,1,True,True,2026-07-13 00:50:00-04:00,2026-07-13 00:52:00-04:00,2026-07-13 00:52:00-04:00,29615.0,8.2274,26.5385,29630.75,15.75,29630.75,15.75,False,29572.25,fvg,FVG2-007795,60,42.75,1.6109,2.7143,
EP-42641-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42641,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,5,1,True,True,2026-07-13 00:50:00-04:00,2026-07-13 00:52:00-04:00,2026-07-13 00:52:00-04:00,29615.0,8.2274,26.5385,29630.75,15.75,29630.75,15.75,False,29572.25,fvg,FVG2-007795,60,42.75,1.6109,2.7143,
EP-42696-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42696,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,ASIA,1,1,False,True,2026-07-13 01:20:00-04:00,2026-07-13 01:23:00-04:00,2026-07-13 01:23:00-04:00,29621.0,11.5724,27.39,29652.5,31.5,29652.5,31.5,False,29572.25,fvg,FVG2-007795,60,48.75,1.7798,1.5476,
EP-42701-ENTRY_ON_STRONG_REJECTION,EP-42701,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,1,1,False,True,2026-07-13 01:27:00-04:00,2026-07-13 01:32:00-04:00,2026-07-13 01:32:00-04:00,29566.0,13.6244,28.5479,29597.75,31.75,29597.75,31.75,False,29507.5,rb,RB2-030395,60,58.5,2.0492,1.8425,
EP-42703-ENTRY_ON_STRONG_REJECTION,EP-42703,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,1,1,False,True,2026-07-13 01:29:00-04:00,2026-07-13 01:32:00-04:00,2026-07-13 01:32:00-04:00,29566.0,13.6244,28.5479,29593.0,27.0,29593.0,27.0,False,29507.5,rb,RB2-030395,60,58.5,2.0492,2.1667,
EP-43132-ENTRY_ON_NEW_IFVG,EP-43132,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,A,LONDON,5,1,True,True,2026-07-13 06:55:00-04:00,2026-07-13 07:01:00-04:00,2026-07-13 07:01:00-04:00,29785.0,8.0331,20.3089,29748.75,36.25,29748.75,36.25,False,29892.0,rb,RB2-030413,60,107.0,5.2686,2.9517,
EP-43135-ENTRY_ON_NEW_IFVG,EP-43135,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,A,LONDON,3,1,True,True,2026-07-13 06:57:00-04:00,2026-07-13 07:01:00-04:00,2026-07-13 07:01:00-04:00,29785.0,8.0331,20.3089,29746.25,38.75,29746.25,38.75,False,29892.0,rb,RB2-030413,60,107.0,5.2686,2.7613,
EP-43136-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43136,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,LONDON,3,3,False,True,,2026-07-13 07:03:00-04:00,2026-07-13 07:03:00-04:00,29776.0,8.3542,20.3089,29746.25,29.75,29746.25,29.75,False,29892.0,rb,RB2-030413,60,116.0,5.7118,3.8992,
EP-43133-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43133,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,LONDON,5,5,False,True,,2026-07-13 07:05:00-04:00,2026-07-13 07:05:00-04:00,29775.75,8.7676,21.0043,29748.75,27.0,29748.75,27.0,False,29892.0,rb,RB2-030413,60,116.25,5.5346,4.3056,
EP-43147-ENTRY_ON_TAP,EP-43147,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,LONDON,1,1,False,True,2026-07-13 07:04:00-04:00,2026-07-13 07:05:00-04:00,2026-07-13 07:05:00-04:00,29775.75,8.7676,21.0043,29770.0,5.75,29766.9824,8.7676,True,29892.0,rb,RB2-030413,60,116.25,5.5346,13.259,
EP-43136-ENTRY_ON_DELAYED_DISPLACEMENT,EP-43136,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,LONDON,3,3,False,True,,2026-07-13 07:06:00-04:00,2026-07-13 07:06:00-04:00,29793.0,9.4231,21.0043,29746.25,46.75,29746.25,46.75,False,29892.0,rb,RB2-030413,60,99.0,4.7133,2.1176,
EP-43136-ENTRY_ON_NEW_FVG,EP-43136,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,LONDON,3,3,False,True,,2026-07-13 07:06:00-04:00,2026-07-13 07:06:00-04:00,29793.0,9.4231,21.0043,29746.25,46.75,29746.25,46.75,False,29892.0,rb,RB2-030413,60,99.0,4.7133,2.1176,
EP-43147-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43147,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,LONDON,1,1,False,True,2026-07-13 07:04:00-04:00,2026-07-13 07:06:00-04:00,2026-07-13 07:06:00-04:00,29793.0,9.4231,21.0043,29770.0,23.0,29770.0,23.0,False,29892.0,rb,RB2-030413,60,99.0,4.7133,4.3043,
EP-43147-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-43147,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,LONDON,1,1,False,True,2026-07-13 07:04:00-04:00,2026-07-13 07:06:00-04:00,2026-07-13 07:06:00-04:00,29793.0,9.4231,21.0043,29770.0,23.0,29770.0,23.0,False,29892.0,rb,RB2-030413,60,99.0,4.7133,4.3043,
EP-43147-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-43147,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,LONDON,1,1,False,True,2026-07-13 07:04:00-04:00,2026-07-13 07:06:00-04:00,2026-07-13 07:06:00-04:00,29793.0,9.4231,21.0043,29770.0,23.0,29770.0,23.0,False,29892.0,rb,RB2-030413,60,99.0,4.7133,4.3043,
EP-43350-ENTRY_ON_TAP,EP-43350,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,NY_AM,3,1,True,True,2026-07-13 09:37:00-04:00,2026-07-13 09:38:00-04:00,2026-07-13 09:38:00-04:00,29620.25,22.1892,27.5582,29607.0,13.25,29598.0608,22.1892,True,29664.0,rb,RB2-014638,1,43.75,1.5876,1.9717,
EP-43351-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43351,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_AM,1,1,False,True,2026-07-13 09:38:00-04:00,2026-07-13 09:40:00-04:00,2026-07-13 09:40:00-04:00,29622.5,24.2814,29.0245,29673.5,51.0,29673.5,51.0,False,29593.0,rb,RB2-022781,3,29.5,1.0164,0.5784,
EP-43351-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-43351,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_AM,1,1,False,True,2026-07-13 09:38:00-04:00,2026-07-13 09:40:00-04:00,2026-07-13 09:40:00-04:00,29622.5,24.2814,29.0245,29673.5,51.0,29673.5,51.0,False,29593.0,rb,RB2-022781,3,29.5,1.0164,0.5784,
EP-43352-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43352,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_AM,1,1,False,True,2026-07-13 09:38:00-04:00,2026-07-13 09:40:00-04:00,2026-07-13 09:40:00-04:00,29622.5,24.2814,29.0245,29656.0,33.5,29656.0,33.5,False,29593.0,rb,RB2-022781,3,29.5,1.0164,0.8806,
EP-43352-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-43352,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_AM,1,1,False,True,2026-07-13 09:38:00-04:00,2026-07-13 09:40:00-04:00,2026-07-13 09:40:00-04:00,29622.5,24.2814,29.0245,29656.0,33.5,29656.0,33.5,False,29593.0,rb,RB2-022781,3,29.5,1.0164,0.8806,
EP-43352-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-43352,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_AM,1,1,False,True,2026-07-13 09:38:00-04:00,2026-07-13 09:40:00-04:00,2026-07-13 09:40:00-04:00,29622.5,24.2814,29.0245,29656.0,33.5,29656.0,33.5,False,29593.0,rb,RB2-022781,3,29.5,1.0164,0.8806,
EP-43356-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43356,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_AM,1,1,False,True,2026-07-13 09:43:00-04:00,2026-07-13 09:46:00-04:00,2026-07-13 09:46:00-04:00,29544.5,28.4802,30.7735,29602.5,58.0,29602.5,58.0,False,29507.5,rb,RB2-030395,60,37.0,1.2023,0.6379,
EP-43356-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-43356,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_AM,1,1,False,True,2026-07-13 09:43:00-04:00,2026-07-13 09:46:00-04:00,2026-07-13 09:46:00-04:00,29544.5,28.4802,30.7735,29602.5,58.0,29602.5,58.0,False,29507.5,rb,RB2-030395,60,37.0,1.2023,0.6379,
EP-43368-ENTRY_ON_TAP,EP-43368,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,NY_AM,3,3,False,True,,2026-07-13 09:54:00-04:00,2026-07-13 09:54:00-04:00,29537.75,31.1622,32.1996,29512.5,25.25,29506.5878,31.1622,True,29572.0,rb,RB2-022854,3,34.25,1.0637,1.0991,
EP-43373-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43373,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29631.75,46.0,29631.75,46.0,False,29537.75,rb,RB2-022855,3,48.0,1.223,1.0435,
EP-43373-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-43373,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29631.75,46.0,29631.75,46.0,False,29537.75,rb,RB2-022855,3,48.0,1.223,1.0435,
EP-43373-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-43373,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29631.75,46.0,29631.75,46.0,False,29537.75,rb,RB2-022855,3,48.0,1.223,1.0435,
EP-43374-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-43374,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29610.75,25.0,29619.4689,33.7189,True,29537.75,rb,RB2-022855,3,48.0,1.223,1.4235,
EP-43374-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-43374,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29610.75,25.0,29619.4689,33.7189,True,29537.75,rb,RB2-022855,3,48.0,1.223,1.4235,
EP-43374-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-43374,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29610.75,25.0,29619.4689,33.7189,True,29537.75,rb,RB2-022855,3,48.0,1.223,1.4235,
EP-43382-ENTRY_ON_TAP,EP-43382,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_AM,5,5,False,True,,2026-07-13 10:05:00-04:00,2026-07-13 10:05:00-04:00,29585.75,33.7189,39.2462,29673.5,87.75,29673.5,87.75,False,29537.75,rb,RB2-022855,3,48.0,1.223,0.547,
