structure_id,timeframe,direction,activation_ts,active,deactivation_seq,deactivation_ts,deactivation_available_seq,deactivation_reason,active_until_seq
IFVG2-000173,1,bearish,2026-06-08 11:31:00-04:00,False,3806,2026-06-08 11:38:00-04:00,3807,DEACTIVATED_CLOSE_THROUGH,3806
IFVG2-000174,1,bullish,2026-06-08 11:37:00-04:00,False,3860,2026-06-08 12:34:00-04:00,3861,DEACTIVATED_CLOSE_THROUGH,3860
IFVG2-000175,1,bullish,2026-06-08 11:38:00-04:00,False,3826,2026-06-08 11:58:00-04:00,3827,DEACTIVATED_CLOSE_THROUGH,3826
IFVG2-000176,1,bullish,2026-06-08 11:40:00-04:00,False,3823,2026-06-08 11:55:00-04:00,3824,DEACTIVATED_CLOSE_THROUGH,3823
IFVG2-000177,1,bearish,2026-06-08 11:48:00-04:00,False,3847,2026-06-08 12:21:00-04:00,3848,DEACTIVATED_CLOSE_THROUGH,3847
IFVG2-000178,1,bearish,2026-06-08 11:49:00-04:00,False,3820,2026-06-08 11:52:00-04:00,3821,DEACTIVATED_CLOSE_THROUGH,3820
IFVG2-000179,1,bearish,2026-06-08 11:56:00-04:00,False,3842,2026-06-08 12:15:00-04:00,3843,DEACTIVATED_CLOSE_THROUGH,3842
IFVG2-000180,1,bearish,2026-06-08 12:05:00-04:00,False,3834,2026-06-08 12:06:00-04:00,3835,DEACTIVATED_CLOSE_THROUGH,3834
IFVG2-000181,1,bullish,2026-06-08 12:15:00-04:00,False,3854,2026-06-08 12:28:00-04:00,3855,DEACTIVATED_CLOSE_THROUGH,3854
IFVG2-000182,1,bullish,2026-06-08 12:18:00-04:00,False,3849,2026-06-08 12:23:00-04:00,3850,DEACTIVATED_OVERSHOOT_LIMIT,3849
IFVG2-000183,1,bearish,2026-06-08 12:23:00-04:00,False,4142,2026-06-08 20:23:00-04:00,4143,EXPIRED_UNTOUCHED_8H,4142
IFVG2-000184,1,bearish,2026-06-08 12:28:00-04:00,False,4144,2026-06-08 20:28:00-04:00,4145,EXPIRED_UNTOUCHED_8H,4144
IFVG2-000185,1,bearish,2026-06-08 12:29:00-04:00,False,4145,2026-06-08 20:29:00-04:00,4146,EXPIRED_ACTIVE_8H,4145
IFVG2-000186,1,bullish,2026-06-08 12:35:00-04:00,False,3862,2026-06-08 12:36:00-04:00,3863,DEACTIVATED_OVERSHOOT_LIMIT,3862
IFVG2-000187,1,bullish,2026-06-08 12:41:00-04:00,False,3868,2026-06-08 12:42:00-04:00,3869,DEACTIVATED_CLOSE_THROUGH,3868
IFVG2-000188,1,bearish,2026-06-08 13:00:00-04:00,False,3911,2026-06-08 13:29:00-04:00,3912,DEACTIVATED_CLOSE_THROUGH,3911
IFVG2-000189,1,bullish,2026-06-08 13:07:00-04:00,False,3891,2026-06-08 13:09:00-04:00,3892,DEACTIVATED_CLOSE_THROUGH,3891
IFVG2-000190,1,bullish,2026-06-08 13:07:00-04:00,False,3892,2026-06-08 13:10:00-04:00,3893,DEACTIVATED_OVERSHOOT_LIMIT,3892
IFVG2-000191,1,bearish,2026-06-08 13:09:00-04:00,False,3899,2026-06-08 13:17:00-04:00,3900,DEACTIVATED_OVERSHOOT_LIMIT,3899
IFVG2-000192,1,bearish,2026-06-08 13:09:00-04:00,False,3899,2026-06-08 13:17:00-04:00,3900,DEACTIVATED_OVERSHOOT_LIMIT,3899
IFVG2-000193,1,bullish,2026-06-08 13:14:00-04:00,False,3900,2026-06-08 13:18:00-04:00,3901,DEACTIVATED_CLOSE_THROUGH,3900
IFVG2-000194,1,bearish,2026-06-08 13:18:00-04:00,False,3903,2026-06-08 13:21:00-04:00,3904,DEACTIVATED_CLOSE_THROUGH,3903
IFVG2-000195,1,bullish,2026-06-08 13:29:00-04:00,False,3915,2026-06-08 13:33:00-04:00,3916,DEACTIVATED_CLOSE_THROUGH,3915
IFVG2-000196,1,bearish,2026-06-08 13:35:00-04:00,False,3946,2026-06-08 14:06:00-04:00,3947,DEACTIVATED_CLOSE_THROUGH,3946
IFVG2-000197,1,bearish,2026-06-08 13:44:00-04:00,False,3927,2026-06-08 13:45:00-04:00,3928,DEACTIVATED_CLOSE_THROUGH,3927
IFVG2-000198,1,bullish,2026-06-08 13:49:00-04:00,False,3979,2026-06-08 14:40:00-04:00,3980,DEACTIVATED_CLOSE_THROUGH,3979
IFVG2-000199,1,bullish,2026-06-08 13:53:00-04:00,False,3937,2026-06-08 13:57:00-04:00,3938,DEACTIVATED_CLOSE_THROUGH,3937
IFVG2-000200,1,bullish,2026-06-08 14:01:00-04:00,False,3944,2026-06-08 14:04:00-04:00,3945,DEACTIVATED_CLOSE_THROUGH,3944
IFVG2-000201,1,bullish,2026-06-08 14:01:00-04:00,False,3952,2026-06-08 14:12:00-04:00,3953,DEACTIVATED_CLOSE_THROUGH,3952
IFVG2-000202,1,bullish,2026-06-08 14:01:00-04:00,False,3952,2026-06-08 14:12:00-04:00,3953,DEACTIVATED_CLOSE_THROUGH,3952
IFVG2-000203,1,bullish,2026-06-08 14:05:00-04:00,False,3952,2026-06-08 14:12:00-04:00,3953,DEACTIVATED_CLOSE_THROUGH,3952
IFVG2-000204,1,bearish,2026-06-08 15:10:00-04:00,False,4185,2026-06-08 21:45:00-04:00,4186,DEACTIVATED_CLOSE_THROUGH,4185
IFVG2-000205,1,bullish,2026-06-08 15:27:00-04:00,False,4070,2026-06-08 16:20:00-04:00,4071,DEACTIVATED_CLOSE_THROUGH,4070
IFVG2-000206,1,bullish,2026-06-08 15:27:00-04:00,False,4095,2026-06-08 18:06:00-04:00,4096,DEACTIVATED_CLOSE_THROUGH,4095
IFVG2-000207,1,bearish,2026-06-08 15:34:00-04:00,False,4182,2026-06-08 21:39:00-04:00,4183,DEACTIVATED_CLOSE_THROUGH,4182
IFVG2-000208,1,bullish,2026-06-08 15:37:00-04:00,False,4033,2026-06-08 15:39:00-04:00,4034,DEACTIVATED_CLOSE_THROUGH,4033
IFVG2-000209,1,bullish,2026-06-08 15:37:00-04:00,False,4034,2026-06-08 15:40:00-04:00,4035,DEACTIVATED_OVERSHOOT_LIMIT,4034
IFVG2-000210,1,bearish,2026-06-08 15:45:00-04:00,False,4040,2026-06-08 15:46:00-04:00,4041,DEACTIVATED_CLOSE_THROUGH,4040
IFVG2-000211,1,bearish,2026-06-08 16:02:00-04:00,False,4056,2026-06-08 16:03:00-04:00,4057,DEACTIVATED_CLOSE_THROUGH,4056
IFVG2-000212,1,bearish,2026-06-08 16:02:00-04:00,False,4056,2026-06-08 16:03:00-04:00,4057,DEACTIVATED_CLOSE_THROUGH,4056
IFVG2-000213,1,bullish,2026-06-08 16:25:00-04:00,False,4095,2026-06-08 18:06:00-04:00,4096,DEACTIVATED_CLOSE_THROUGH,4095
IFVG2-000214,1,bearish,2026-06-08 16:30:00-04:00,False,4077,2026-06-08 16:39:00-04:00,4078,DEACTIVATED_CLOSE_THROUGH,4077
IFVG2-000215,1,bullish,2026-06-08 21:40:00-04:00,False,4201,2026-06-08 22:26:00-04:00,4202,DEACTIVATED_CLOSE_THROUGH,4201
IFVG2-000216,1,bullish,2026-06-08 22:13:00-04:00,False,4197,2026-06-08 22:15:00-04:00,4198,DEACTIVATED_CLOSE_THROUGH,4197
IFVG2-000217,1,bullish,2026-06-08 22:45:00-04:00,False,4425,2026-06-09 06:50:00-04:00,4426,EXPIRED_ACTIVE_8H,4425
IFVG2-000218,1,bullish,2026-06-08 23:06:00-04:00,False,4434,2026-06-09 07:06:00-04:00,4435,EXPIRED_UNTOUCHED_8H,4434
IFVG2-000219,1,bearish,2026-06-08 23:51:00-04:00,False,4247,2026-06-09 00:08:00-04:00,4248,DEACTIVATED_CLOSE_THROUGH,4247
IFVG2-000220,1,bullish,2026-06-09 04:12:00-04:00,False,4551,2026-06-09 10:10:00-04:00,4552,DEACTIVATED_CLOSE_THROUGH,4551
IFVG2-000221,1,bullish,2026-06-09 04:13:00-04:00,False,4550,2026-06-09 10:09:00-04:00,4551,DEACTIVATED_OVERSHOOT_LIMIT,4550
IFVG2-000222,1,bullish,2026-06-09 08:03:00-04:00,False,4468,2026-06-09 08:14:00-04:00,4469,DEACTIVATED_CLOSE_THROUGH,4468
IFVG2-000223,1,bearish,2026-06-09 09:08:00-04:00,False,4511,2026-06-09 09:30:00-04:00,4512,DEACTIVATED_OVERSHOOT_LIMIT,4511
IFVG2-000224,1,bearish,2026-06-09 09:13:00-04:00,False,4510,2026-06-09 09:29:00-04:00,4511,DEACTIVATED_CLOSE_THROUGH,4510
IFVG2-000225,1,bullish,2026-06-09 09:35:00-04:00,False,4520,2026-06-09 09:39:00-04:00,4521,DEACTIVATED_CLOSE_THROUGH,4520
IFVG2-000226,1,bullish,2026-06-09 09:35:00-04:00,False,4521,2026-06-09 09:40:00-04:00,4522,DEACTIVATED_CLOSE_THROUGH,4521
IFVG2-000227,1,bearish,2026-06-09 09:38:00-04:00,False,4523,2026-06-09 09:42:00-04:00,4524,DEACTIVATED_CLOSE_THROUGH,4523
IFVG2-000228,1,bullish,2026-06-09 09:42:00-04:00,False,4538,2026-06-09 09:57:00-04:00,4539,DEACTIVATED_OVERSHOOT_LIMIT,4538
IFVG2-000229,1,bearish,2026-06-09 09:51:00-04:00,False,4533,2026-06-09 09:52:00-04:00,4534,DEACTIVATED_OVERSHOOT_LIMIT,4533
IFVG2-000230,1,bearish,2026-06-09 09:53:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,EXPIRED_UNTOUCHED_8H,4941
IFVG2-000231,1,bearish,2026-06-09 09:54:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,EXPIRED_UNTOUCHED_8H,4941
IFVG2-000232,1,bearish,2026-06-09 09:54:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,EXPIRED_UNTOUCHED_8H,4941
IFVG2-000233,1,bearish,2026-06-09 09:55:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,EXPIRED_ACTIVE_8H,4941
IFVG2-000234,1,bearish,2026-06-09 09:59:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,EXPIRED_ACTIVE_8H,4941
IFVG2-000235,1,bearish,2026-06-09 10:00:00-04:00,False,4543,2026-06-09 10:02:00-04:00,4544,DEACTIVATED_CLOSE_THROUGH,4543
IFVG2-000236,1,bullish,2026-06-09 10:05:00-04:00,False,4547,2026-06-09 10:06:00-04:00,4548,DEACTIVATED_CLOSE_THROUGH,4547
IFVG2-000237,1,bearish,2026-06-09 10:10:00-04:00,False,4950,2026-06-09 18:10:00-04:00,4951,EXPIRED_UNTOUCHED_8H,4950
IFVG2-000238,1,bullish,2026-06-09 10:22:00-04:00,False,4571,2026-06-09 10:30:00-04:00,4572,DEACTIVATED_CLOSE_THROUGH,4571
IFVG2-000239,1,bullish,2026-06-09 10:24:00-04:00,False,4567,2026-06-09 10:26:00-04:00,4568,DEACTIVATED_CLOSE_THROUGH,4567
IFVG2-000240,1,bullish,2026-06-09 10:24:00-04:00,False,4568,2026-06-09 10:27:00-04:00,4569,DEACTIVATED_OVERSHOOT_LIMIT,4568
IFVG2-000241,1,bearish,2026-06-09 10:31:00-04:00,False,4573,2026-06-09 10:32:00-04:00,4574,DEACTIVATED_CLOSE_THROUGH,4573
IFVG2-000242,1,bullish,2026-06-09 10:32:00-04:00,False,4584,2026-06-09 10:43:00-04:00,4585,DEACTIVATED_CLOSE_THROUGH,4584
IFVG2-000243,1,bullish,2026-06-09 10:37:00-04:00,False,4579,2026-06-09 10:38:00-04:00,4580,DEACTIVATED_CLOSE_THROUGH,4579
IFVG2-000244,1,bullish,2026-06-09 10:51:00-04:00,False,4594,2026-06-09 10:53:00-04:00,4595,DEACTIVATED_OVERSHOOT_LIMIT,4594
IFVG2-000245,1,bullish,2026-06-09 11:03:00-04:00,False,4605,2026-06-09 11:04:00-04:00,4606,DEACTIVATED_CLOSE_THROUGH,4605
IFVG2-000246,1,bullish,2026-06-09 11:09:00-04:00,False,4613,2026-06-09 11:12:00-04:00,4614,DEACTIVATED_CLOSE_THROUGH,4613
IFVG2-000247,1,bullish,2026-06-09 11:10:00-04:00,False,4612,2026-06-09 11:11:00-04:00,4613,DEACTIVATED_OVERSHOOT_LIMIT,4612
IFVG2-000248,1,bearish,2026-06-09 11:12:00-04:00,False,4614,2026-06-09 11:13:00-04:00,4615,DEACTIVATED_CLOSE_THROUGH,4614
IFVG2-000249,1,bearish,2026-06-09 11:12:00-04:00,False,4992,2026-06-09 19:13:00-04:00,4993,EXPIRED_ACTIVE_8H,4992
IFVG2-000250,1,bullish,2026-06-09 11:39:00-04:00,False,4656,2026-06-09 11:55:00-04:00,4657,DEACTIVATED_CLOSE_THROUGH,4656
IFVG2-000251,1,bullish,2026-06-09 11:51:00-04:00,False,4655,2026-06-09 11:54:00-04:00,4656,DEACTIVATED_CLOSE_THROUGH,4655
IFVG2-000252,1,bullish,2026-06-09 12:25:00-04:00,False,4687,2026-06-09 12:26:00-04:00,4688,DEACTIVATED_CLOSE_THROUGH,4687
IFVG2-000253,1,bullish,2026-06-09 12:41:00-04:00,False,5050,2026-06-09 20:41:00-04:00,5051,EXPIRED_UNTOUCHED_8H,5050
IFVG2-000254,1,bearish,2026-06-09 12:46:00-04:00,False,4708,2026-06-09 12:47:00-04:00,4709,DEACTIVATED_CLOSE_THROUGH,4708
IFVG2-000255,1,bullish,2026-06-09 13:00:00-04:00,False,5063,2026-06-09 21:00:00-04:00,5064,EXPIRED_ACTIVE_8H,5063
IFVG2-000256,1,bullish,2026-06-09 13:04:00-04:00,False,5066,2026-06-09 21:04:00-04:00,5067,EXPIRED_ACTIVE_8H,5066
IFVG2-000257,1,bearish,2026-06-09 13:23:00-04:00,False,4745,2026-06-09 13:24:00-04:00,4746,DEACTIVATED_CLOSE_THROUGH,4745
IFVG2-000258,1,bearish,2026-06-09 13:23:00-04:00,False,4748,2026-06-09 13:27:00-04:00,4749,DEACTIVATED_CLOSE_THROUGH,4748
IFVG2-000259,1,bearish,2026-06-09 13:30:00-04:00,False,4753,2026-06-09 13:32:00-04:00,4754,DEACTIVATED_CLOSE_THROUGH,4753
IFVG2-000260,1,bearish,2026-06-09 13:35:00-04:00,False,4757,2026-06-09 13:36:00-04:00,4758,DEACTIVATED_CLOSE_THROUGH,4757
IFVG2-000261,1,bullish,2026-06-09 13:37:00-04:00,False,4768,2026-06-09 13:47:00-04:00,4769,DEACTIVATED_CLOSE_THROUGH,4768
IFVG2-000262,1,bullish,2026-06-09 13:41:00-04:00,False,4767,2026-06-09 13:46:00-04:00,4768,DEACTIVATED_CLOSE_THROUGH,4767
IFVG2-000263,1,bullish,2026-06-09 13:42:00-04:00,False,4766,2026-06-09 13:45:00-04:00,4767,DEACTIVATED_CLOSE_THROUGH,4766
IFVG2-000264,1,bearish,2026-06-09 13:44:00-04:00,False,4799,2026-06-09 14:18:00-04:00,4800,DEACTIVATED_CLOSE_THROUGH,4799
IFVG2-000265,1,bearish,2026-06-09 13:46:00-04:00,False,4772,2026-06-09 13:51:00-04:00,4773,DEACTIVATED_CLOSE_THROUGH,4772
IFVG2-000266,1,bearish,2026-06-09 13:46:00-04:00,False,4778,2026-06-09 13:57:00-04:00,4779,DEACTIVATED_CLOSE_THROUGH,4778
IFVG2-000267,1,bearish,2026-06-09 13:48:00-04:00,False,4771,2026-06-09 13:50:00-04:00,4772,DEACTIVATED_CLOSE_THROUGH,4771
IFVG2-000268,1,bullish,2026-06-09 13:50:00-04:00,False,5103,2026-06-09 21:50:00-04:00,5104,EXPIRED_UNTOUCHED_8H,5103
IFVG2-000269,1,bullish,2026-06-09 13:51:00-04:00,False,5104,2026-06-09 21:52:00-04:00,5105,EXPIRED_ACTIVE_8H,5104
IFVG2-000270,1,bullish,2026-06-09 13:55:00-04:00,False,5107,2026-06-09 21:56:00-04:00,5108,EXPIRED_ACTIVE_8H,5107
IFVG2-000271,1,bearish,2026-06-09 13:59:00-04:00,False,4781,2026-06-09 14:00:00-04:00,4782,DEACTIVATED_OVERSHOOT_LIMIT,4781
IFVG2-000272,1,bearish,2026-06-09 14:03:00-04:00,False,4785,2026-06-09 14:04:00-04:00,4786,DEACTIVATED_CLOSE_THROUGH,4785
IFVG2-000273,1,bullish,2026-06-09 14:08:00-04:00,False,4791,2026-06-09 14:10:00-04:00,4792,DEACTIVATED_OVERSHOOT_LIMIT,4791
IFVG2-000274,1,bullish,2026-06-09 14:30:00-04:00,False,4825,2026-06-09 14:44:00-04:00,4826,DEACTIVATED_CLOSE_THROUGH,4825
IFVG2-000275,1,bearish,2026-06-09 14:44:00-04:00,False,4828,2026-06-09 14:47:00-04:00,4829,DEACTIVATED_OVERSHOOT_LIMIT,4828
IFVG2-000276,1,bullish,2026-06-09 14:52:00-04:00,False,4855,2026-06-09 15:14:00-04:00,4856,DEACTIVATED_CLOSE_THROUGH,4855
IFVG2-000277,1,bullish,2026-06-09 14:56:00-04:00,False,4852,2026-06-09 15:11:00-04:00,4853,DEACTIVATED_CLOSE_THROUGH,4852
IFVG2-000278,1,bullish,2026-06-09 14:57:00-04:00,False,4842,2026-06-09 15:01:00-04:00,4843,DEACTIVATED_OVERSHOOT_LIMIT,4842
IFVG2-000279,1,bullish,2026-06-09 15:04:00-04:00,False,4850,2026-06-09 15:09:00-04:00,4851,DEACTIVATED_CLOSE_THROUGH,4850
IFVG2-000280,1,bearish,2026-06-09 15:09:00-04:00,False,4899,2026-06-09 15:58:00-04:00,4900,DEACTIVATED_CLOSE_THROUGH,4899
IFVG2-000281,1,bearish,2026-06-09 15:10:00-04:00,False,4896,2026-06-09 15:55:00-04:00,4897,DEACTIVATED_CLOSE_THROUGH,4896
IFVG2-000282,1,bearish,2026-06-09 15:10:00-04:00,False,4896,2026-06-09 15:55:00-04:00,4897,DEACTIVATED_CLOSE_THROUGH,4896
IFVG2-000283,1,bearish,2026-06-09 15:11:00-04:00,False,4895,2026-06-09 15:54:00-04:00,4896,DEACTIVATED_CLOSE_THROUGH,4895
IFVG2-000284,1,bearish,2026-06-09 15:14:00-04:00,False,4892,2026-06-09 15:51:00-04:00,4893,DEACTIVATED_CLOSE_THROUGH,4892
IFVG2-000285,1,bearish,2026-06-09 15:15:00-04:00,False,4870,2026-06-09 15:29:00-04:00,4871,DEACTIVATED_OVERSHOOT_LIMIT,4870
IFVG2-000286,1,bearish,2026-06-09 15:16:00-04:00,False,4858,2026-06-09 15:17:00-04:00,4859,DEACTIVATED_OVERSHOOT_LIMIT,4858
IFVG2-000287,1,bearish,2026-06-09 15:22:00-04:00,False,4864,2026-06-09 15:23:00-04:00,4865,DEACTIVATED_CLOSE_THROUGH,4864
IFVG2-000288,1,bullish,2026-06-09 15:31:00-04:00,False,4881,2026-06-09 15:40:00-04:00,4882,DEACTIVATED_CLOSE_THROUGH,4881
IFVG2-000289,1,bearish,2026-06-09 15:39:00-04:00,False,4891,2026-06-09 15:50:00-04:00,4892,DEACTIVATED_CLOSE_THROUGH,4891
IFVG2-000290,1,bearish,2026-06-09 15:40:00-04:00,False,4883,2026-06-09 15:42:00-04:00,4884,DEACTIVATED_CLOSE_THROUGH,4883
IFVG2-000291,1,bearish,2026-06-09 15:47:00-04:00,False,4891,2026-06-09 15:50:00-04:00,4892,DEACTIVATED_CLOSE_THROUGH,4891
IFVG2-000292,1,bullish,2026-06-09 15:51:00-04:00,False,5161,2026-06-09 23:54:00-04:00,5162,EXPIRED_ACTIVE_8H,5161
IFVG2-000293,1,bullish,2026-06-09 15:55:00-04:00,False,4971,2026-06-09 18:38:00-04:00,4972,DEACTIVATED_CLOSE_THROUGH,4971
IFVG2-000294,1,bearish,2026-06-09 16:02:00-04:00,False,4904,2026-06-09 16:03:00-04:00,4905,DEACTIVATED_CLOSE_THROUGH,4904
IFVG2-000295,1,bullish,2026-06-09 16:04:00-04:00,False,4909,2026-06-09 16:08:00-04:00,4910,DEACTIVATED_CLOSE_THROUGH,4909
IFVG2-000296,1,bullish,2026-06-09 16:42:00-04:00,False,4941,2026-06-09 18:00:00-04:00,4942,DEACTIVATED_CLOSE_THROUGH,4941
IFVG2-000297,1,bearish,2026-06-09 18:01:00-04:00,False,4953,2026-06-09 18:15:00-04:00,4954,DEACTIVATED_CLOSE_THROUGH,4953
IFVG2-000298,1,bullish,2026-06-09 18:04:00-04:00,False,4964,2026-06-09 18:31:00-04:00,4965,DEACTIVATED_CLOSE_THROUGH,4964
IFVG2-000299,1,bullish,2026-06-09 18:10:00-04:00,False,4963,2026-06-09 18:30:00-04:00,4964,DEACTIVATED_CLOSE_THROUGH,4963
IFVG2-000300,1,bearish,2026-06-09 18:38:00-04:00,False,4983,2026-06-09 19:03:00-04:00,4984,DEACTIVATED_CLOSE_THROUGH,4983
IFVG2-000301,1,bearish,2026-06-09 18:39:00-04:00,False,4973,2026-06-09 18:40:00-04:00,4974,DEACTIVATED_CLOSE_THROUGH,4973
IFVG2-000302,1,bearish,2026-06-09 20:08:00-04:00,False,5292,2026-06-10 04:08:00-04:00,5293,EXPIRED_ACTIVE_8H,5292
IFVG2-000303,1,bearish,2026-06-09 20:33:00-04:00,False,5058,2026-06-09 20:53:00-04:00,5059,DEACTIVATED_CLOSE_THROUGH,5058
IFVG2-000304,1,bullish,2026-06-09 20:38:00-04:00,False,5050,2026-06-09 20:41:00-04:00,5051,DEACTIVATED_CLOSE_THROUGH,5050
IFVG2-000305,1,bullish,2026-06-09 20:38:00-04:00,False,5050,2026-06-09 20:41:00-04:00,5051,DEACTIVATED_CLOSE_THROUGH,5050
IFVG2-000306,1,bullish,2026-06-09 20:38:00-04:00,False,5051,2026-06-09 20:43:00-04:00,5052,DEACTIVATED_CLOSE_THROUGH,5051
IFVG2-000307,1,bullish,2026-06-09 20:53:00-04:00,False,5087,2026-06-09 21:30:00-04:00,5088,DEACTIVATED_CLOSE_THROUGH,5087
IFVG2-000308,1,bullish,2026-06-09 21:28:00-04:00,False,5087,2026-06-09 21:30:00-04:00,5088,DEACTIVATED_CLOSE_THROUGH,5087
IFVG2-000309,1,bullish,2026-06-09 21:28:00-04:00,False,5087,2026-06-09 21:30:00-04:00,5088,DEACTIVATED_CLOSE_THROUGH,5087
IFVG2-000310,1,bullish,2026-06-09 21:48:00-04:00,False,5104,2026-06-09 21:52:00-04:00,5105,DEACTIVATED_CLOSE_THROUGH,5104
IFVG2-000311,1,bullish,2026-06-09 22:29:00-04:00,False,5133,2026-06-09 22:37:00-04:00,5134,DEACTIVATED_CLOSE_THROUGH,5133
IFVG2-000312,1,bullish,2026-06-10 01:56:00-04:00,False,5227,2026-06-10 01:58:00-04:00,5228,DEACTIVATED_OVERSHOOT_LIMIT,5227
IFVG2-000313,1,bearish,2026-06-10 03:04:00-04:00,False,5564,2026-06-10 09:38:00-04:00,5565,DEACTIVATED_CLOSE_THROUGH,5564
IFVG2-000314,1,bullish,2026-06-10 04:49:00-04:00,False,5334,2026-06-10 04:59:00-04:00,5335,DEACTIVATED_OVERSHOOT_LIMIT,5334
IFVG2-000315,1,bearish,2026-06-10 05:42:00-04:00,False,5377,2026-06-10 05:44:00-04:00,5378,DEACTIVATED_CLOSE_THROUGH,5377
IFVG2-000316,1,bearish,2026-06-10 06:19:00-04:00,False,5401,2026-06-10 06:25:00-04:00,5402,DEACTIVATED_CLOSE_THROUGH,5401
IFVG2-000317,1,bearish,2026-06-10 07:03:00-04:00,False,5505,2026-06-10 08:30:00-04:00,5506,DEACTIVATED_CLOSE_THROUGH,5505
IFVG2-000318,1,bearish,2026-06-10 07:03:00-04:00,False,5505,2026-06-10 08:30:00-04:00,5506,DEACTIVATED_CLOSE_THROUGH,5505
IFVG2-000319,1,bearish,2026-06-10 07:05:00-04:00,False,5433,2026-06-10 07:07:00-04:00,5434,DEACTIVATED_CLOSE_THROUGH,5433
IFVG2-000320,1,bearish,2026-06-10 07:05:00-04:00,False,5437,2026-06-10 07:11:00-04:00,5438,DEACTIVATED_CLOSE_THROUGH,5437
IFVG2-000321,1,bullish,2026-06-10 07:22:00-04:00,False,5450,2026-06-10 07:25:00-04:00,5451,DEACTIVATED_CLOSE_THROUGH,5450
IFVG2-000322,1,bullish,2026-06-10 08:30:00-04:00,False,5658,2026-06-10 11:12:00-04:00,5659,DEACTIVATED_CLOSE_THROUGH,5658
IFVG2-000323,1,bullish,2026-06-10 09:35:00-04:00,False,5654,2026-06-10 11:08:00-04:00,5655,DEACTIVATED_CLOSE_THROUGH,5654
IFVG2-000324,1,bearish,2026-06-10 09:41:00-04:00,False,5568,2026-06-10 09:42:00-04:00,5569,DEACTIVATED_CLOSE_THROUGH,5568
IFVG2-000325,1,bearish,2026-06-10 09:41:00-04:00,False,5569,2026-06-10 09:43:00-04:00,5570,DEACTIVATED_CLOSE_THROUGH,5569
IFVG2-000326,1,bullish,2026-06-10 09:42:00-04:00,False,5642,2026-06-10 10:56:00-04:00,5643,DEACTIVATED_OVERSHOOT_LIMIT,5642
IFVG2-000327,1,bullish,2026-06-10 09:56:00-04:00,False,5585,2026-06-10 09:59:00-04:00,5586,DEACTIVATED_CLOSE_THROUGH,5585
IFVG2-000328,1,bearish,2026-06-10 09:58:00-04:00,False,5588,2026-06-10 10:02:00-04:00,5589,DEACTIVATED_CLOSE_THROUGH,5588
IFVG2-000329,1,bearish,2026-06-10 09:59:00-04:00,False,5588,2026-06-10 10:02:00-04:00,5589,DEACTIVATED_CLOSE_THROUGH,5588
IFVG2-000330,1,bullish,2026-06-10 10:09:00-04:00,False,5601,2026-06-10 10:15:00-04:00,5602,DEACTIVATED_CLOSE_THROUGH,5601
IFVG2-000331,1,bearish,2026-06-10 10:31:00-04:00,False,5619,2026-06-10 10:33:00-04:00,5620,DEACTIVATED_CLOSE_THROUGH,5619
IFVG2-000332,1,bearish,2026-06-10 10:37:00-04:00,False,5627,2026-06-10 10:41:00-04:00,5628,DEACTIVATED_CLOSE_THROUGH,5627
IFVG2-000333,1,bullish,2026-06-10 10:41:00-04:00,False,5629,2026-06-10 10:43:00-04:00,5630,DEACTIVATED_CLOSE_THROUGH,5629
IFVG2-000334,1,bearish,2026-06-10 10:55:00-04:00,False,6028,2026-06-10 18:55:00-04:00,6029,EXPIRED_ACTIVE_8H,6028
IFVG2-000335,1,bullish,2026-06-10 11:13:00-04:00,False,5660,2026-06-10 11:14:00-04:00,5661,DEACTIVATED_CLOSE_THROUGH,5660
IFVG2-000336,1,bearish,2026-06-10 11:18:00-04:00,False,5665,2026-06-10 11:19:00-04:00,5666,DEACTIVATED_CLOSE_THROUGH,5665
IFVG2-000337,1,bullish,2026-06-10 11:23:00-04:00,False,5675,2026-06-10 11:29:00-04:00,5676,DEACTIVATED_CLOSE_THROUGH,5675
IFVG2-000338,1,bearish,2026-06-10 11:38:00-04:00,False,5685,2026-06-10 11:39:00-04:00,5686,DEACTIVATED_CLOSE_THROUGH,5685
IFVG2-000339,1,bullish,2026-06-10 11:41:00-04:00,False,5688,2026-06-10 11:42:00-04:00,5689,DEACTIVATED_CLOSE_THROUGH,5688
IFVG2-000340,1,bearish,2026-06-10 11:48:00-04:00,False,5700,2026-06-10 11:54:00-04:00,5701,DEACTIVATED_CLOSE_THROUGH,5700
IFVG2-000341,1,bearish,2026-06-10 12:41:00-04:00,False,6123,2026-06-10 20:41:00-04:00,6124,EXPIRED_ACTIVE_8H,6123
IFVG2-000342,1,bearish,2026-06-10 12:46:00-04:00,False,5758,2026-06-10 12:52:00-04:00,5759,DEACTIVATED_CLOSE_THROUGH,5758
IFVG2-000343,1,bullish,2026-06-10 12:51:00-04:00,False,5761,2026-06-10 12:55:00-04:00,5762,DEACTIVATED_CLOSE_THROUGH,5761
IFVG2-000344,1,bearish,2026-06-10 12:54:00-04:00,False,5769,2026-06-10 13:03:00-04:00,5770,DEACTIVATED_CLOSE_THROUGH,5769
