week,variant_id,episode_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000087,ifvg,1,30120.0,167.0,5.5667,2666,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000094,ifvg,1,30119.75,167.25,5.575,2688,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000088,ifvg,1,30117.5,169.5,5.65,2666,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-003504,ifvg,5,30000.0,287.0,9.5667,4477,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000225,ifvg,1,29989.0,298.0,9.9333,4517,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000228,ifvg,1,29986.25,300.75,10.025,4524,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,IFVG2-000543,ifvg,1,29985.0,302.0,10.0667,8590,,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,RB2-003441,rb,1,30303.25,16.25,0.5417,11325,same_direction,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,RB2-003435,rb,1,30309.75,22.75,0.7583,11309,inactive_or_traversed,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,RB2-018970,rb,3,30309.25,22.25,0.7417,11311,behind_entry,
historical,EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,RB2-003440,rb,1,30317.0,30.0,1.0,11322,component,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-002555,ifvg,3,30220.0,67.0,2.2333,2678,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,FVG2-007743,fvg,60,30191.0,96.0,3.2,8668,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000090,ifvg,1,30159.5,127.5,4.25,2673,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000098,ifvg,1,30127.0,160.0,5.3333,2714,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000097,ifvg,1,30126.25,160.75,5.3583,2708,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000087,ifvg,1,30120.0,167.0,5.5667,2666,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000094,ifvg,1,30119.75,167.25,5.575,2688,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000088,ifvg,1,30117.5,169.5,5.65,2666,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-003504,ifvg,5,30000.0,287.0,9.5667,4477,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000225,ifvg,1,29989.0,298.0,9.9333,4517,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000228,ifvg,1,29986.25,300.75,10.025,4524,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,IFVG2-000543,ifvg,1,29985.0,302.0,10.0667,8590,,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,RB2-003441,rb,1,30303.25,16.25,0.5417,11325,same_direction,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,RB2-003435,rb,1,30309.75,22.75,0.7583,11309,inactive_or_traversed,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,RB2-018970,rb,3,30309.25,22.25,0.7417,11311,behind_entry,
historical,EP-12666-ENTRY_ON_NEW_FVG,EP-12666,RB2-003440,rb,1,30317.0,30.0,1.0,11322,component,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-002555,ifvg,3,30220.0,61.25,5.9756,2678,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-12668-ENTRY_ON_TAP,EP-12668,FVG2-007743,fvg,60,30191.0,90.25,8.8049,8668,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000090,ifvg,1,30159.5,121.75,11.878,2673,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000098,ifvg,1,30127.0,154.25,15.0488,2714,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000097,ifvg,1,30126.25,155.0,15.122,2708,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000087,ifvg,1,30120.0,161.25,15.7317,2666,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000094,ifvg,1,30119.75,161.5,15.7561,2688,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000088,ifvg,1,30117.5,163.75,15.9756,2666,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-003504,ifvg,5,30000.0,281.25,27.439,4477,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000225,ifvg,1,29989.0,292.25,28.5122,4517,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000228,ifvg,1,29986.25,295.0,28.7805,4524,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,IFVG2-000543,ifvg,1,29985.0,296.25,28.9024,8590,,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,FVG2-001050,fvg,1,30295.75,14.5,1.4146,11326,same_direction,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,RB2-018970,rb,3,30309.25,28.0,2.7317,11311,inactive_or_traversed,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,RB2-024878,rb,5,30309.75,28.5,2.7805,11313,behind_entry,
historical,EP-12668-ENTRY_ON_TAP,EP-12668,RB2-003442,rb,1,30291.5,10.25,1.0,11326,component,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000565,ifvg,1,30546.0,16.5,0.9706,9117,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000568,ifvg,1,30547.5,18.0,1.0588,9197,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000590,ifvg,1,30548.0,18.5,1.0882,9494,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000566,ifvg,1,30549.0,19.5,1.1471,9117,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000571,ifvg,1,30550.5,21.0,1.2353,9205,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000068,ifvg,1,30551.5,22.0,1.2941,1940,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000572,ifvg,1,30553.0,23.5,1.3824,9205,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000067,ifvg,1,30554.75,25.25,1.4853,1940,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000581,ifvg,1,30557.0,27.5,1.6176,9360,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-002527,ifvg,3,30560.0,30.5,1.7941,1960,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-002520,ifvg,3,30565.0,35.5,2.0882,1822,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000575,ifvg,1,30566.5,37.0,2.1765,9230,,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,RB2-030149,rb,60,30525.5,4.0,0.2353,2359,inactive_or_traversed,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000561,ifvg,1,30529.75,0.25,0.0147,9072,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,IFVG2-000578,ifvg,1,30527.5,2.0,0.1176,9302,behind_entry,
historical,EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,RB2-019063,rb,3,30512.5,17.0,1.0,11887,component,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000565,ifvg,1,30546.0,16.5,0.9706,9117,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000568,ifvg,1,30547.5,18.0,1.0588,9197,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000590,ifvg,1,30548.0,18.5,1.0882,9494,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000566,ifvg,1,30549.0,19.5,1.1471,9117,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000571,ifvg,1,30550.5,21.0,1.2353,9205,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000068,ifvg,1,30551.5,22.0,1.2941,1940,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000572,ifvg,1,30553.0,23.5,1.3824,9205,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000067,ifvg,1,30554.75,25.25,1.4853,1940,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000581,ifvg,1,30557.0,27.5,1.6176,9360,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-002527,ifvg,3,30560.0,30.5,1.7941,1960,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-002520,ifvg,3,30565.0,35.5,2.0882,1822,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000575,ifvg,1,30566.5,37.0,2.1765,9230,,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,RB2-030149,rb,60,30525.5,4.0,0.2353,2359,inactive_or_traversed,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000561,ifvg,1,30529.75,0.25,0.0147,9072,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,IFVG2-000578,ifvg,1,30527.5,2.0,0.1176,9302,behind_entry,
historical,EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,RB2-019063,rb,3,30512.5,17.0,1.0,11887,component,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000565,ifvg,1,30546.0,16.5,0.9706,9117,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000568,ifvg,1,30547.5,18.0,1.0588,9197,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000590,ifvg,1,30548.0,18.5,1.0882,9494,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000566,ifvg,1,30549.0,19.5,1.1471,9117,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000571,ifvg,1,30550.5,21.0,1.2353,9205,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000068,ifvg,1,30551.5,22.0,1.2941,1940,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000572,ifvg,1,30553.0,23.5,1.3824,9205,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000067,ifvg,1,30554.75,25.25,1.4853,1940,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000581,ifvg,1,30557.0,27.5,1.6176,9360,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-002527,ifvg,3,30560.0,30.5,1.7941,1960,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-002520,ifvg,3,30565.0,35.5,2.0882,1822,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000575,ifvg,1,30566.5,37.0,2.1765,9230,,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,RB2-030149,rb,60,30525.5,4.0,0.2353,2359,inactive_or_traversed,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000561,ifvg,1,30529.75,0.25,0.0147,9072,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-13302-ENTRY_ON_TAP,EP-13302,IFVG2-000578,ifvg,1,30527.5,2.0,0.1176,9302,behind_entry,
historical,EP-13302-ENTRY_ON_TAP,EP-13302,RB2-019063,rb,3,30512.5,17.0,1.0,11887,component,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000565,ifvg,1,30546.0,16.5,0.9706,9117,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000568,ifvg,1,30547.5,18.0,1.0588,9197,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000590,ifvg,1,30548.0,18.5,1.0882,9494,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000566,ifvg,1,30549.0,19.5,1.1471,9117,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000571,ifvg,1,30550.5,21.0,1.2353,9205,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000068,ifvg,1,30551.5,22.0,1.2941,1940,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000572,ifvg,1,30553.0,23.5,1.3824,9205,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000067,ifvg,1,30554.75,25.25,1.4853,1940,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000581,ifvg,1,30557.0,27.5,1.6176,9360,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-002527,ifvg,3,30560.0,30.5,1.7941,1960,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-002520,ifvg,3,30565.0,35.5,2.0882,1822,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000575,ifvg,1,30566.5,37.0,2.1765,9230,,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,RB2-030149,rb,60,30525.5,4.0,0.2353,2359,inactive_or_traversed,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000561,ifvg,1,30529.75,0.25,0.0147,9072,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,IFVG2-000578,ifvg,1,30527.5,2.0,0.1176,9302,behind_entry,
historical,EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,RB2-024938,rb,5,30512.5,17.0,1.0,11888,component,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000565,ifvg,1,30546.0,16.5,0.9706,9117,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000568,ifvg,1,30547.5,18.0,1.0588,9197,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000590,ifvg,1,30548.0,18.5,1.0882,9494,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000566,ifvg,1,30549.0,19.5,1.1471,9117,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000571,ifvg,1,30550.5,21.0,1.2353,9205,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000068,ifvg,1,30551.5,22.0,1.2941,1940,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000572,ifvg,1,30553.0,23.5,1.3824,9205,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000067,ifvg,1,30554.75,25.25,1.4853,1940,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000581,ifvg,1,30557.0,27.5,1.6176,9360,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-002527,ifvg,3,30560.0,30.5,1.7941,1960,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-002520,ifvg,3,30565.0,35.5,2.0882,1822,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000575,ifvg,1,30566.5,37.0,2.1765,9230,,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,RB2-030149,rb,60,30525.5,4.0,0.2353,2359,inactive_or_traversed,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000561,ifvg,1,30529.75,0.25,0.0147,9072,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,IFVG2-000578,ifvg,1,30527.5,2.0,0.1176,9302,behind_entry,
historical,EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,RB2-024938,rb,5,30512.5,17.0,1.0,11888,component,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-002555,ifvg,3,30220.0,84.25,0.5015,2678,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,FVG2-007743,fvg,60,30191.0,113.25,0.6741,8668,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000090,ifvg,1,30159.5,144.75,0.8616,2673,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000098,ifvg,1,30127.0,177.25,1.0551,2714,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000097,ifvg,1,30126.25,178.0,1.0595,2708,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000087,ifvg,1,30120.0,184.25,1.0967,2666,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000094,ifvg,1,30119.75,184.5,1.0982,2688,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000088,ifvg,1,30117.5,186.75,1.1116,2666,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-003504,ifvg,5,30000.0,304.25,1.811,4477,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000225,ifvg,1,29989.0,315.25,1.8765,4517,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000228,ifvg,1,29986.25,318.0,1.8929,4524,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000543,ifvg,1,29985.0,319.25,1.9003,8590,,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,RB2-003874,rb,1,30346.0,41.75,0.2485,12329,inactive_or_traversed,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-003599,ifvg,5,30308.5,4.25,0.0253,11363,same_direction,
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,IFVG2-000682,ifvg,1,30307.5,3.25,0.0193,11334,behind_entry,ANY_SURFACE_DIAGNOSTIC
historical,EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,RB2-030237,rb,60,30472.25,168.0,1.0,12508,component,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-003504,ifvg,5,30000.0,73.75,2.8095,4477,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000225,ifvg,1,29989.0,84.75,3.2286,4517,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000228,ifvg,1,29986.25,87.5,3.3333,4524,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000543,ifvg,1,29985.0,88.75,3.381,8590,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-002592,ifvg,3,29983.75,90.0,3.4286,3816,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000222,ifvg,1,29983.0,90.75,3.4571,4465,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000536,ifvg,1,29981.5,92.25,3.5143,8493,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000226,ifvg,1,29980.25,93.5,3.5619,4517,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000236,ifvg,1,29978.0,95.75,3.6476,4547,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-003582,ifvg,5,29975.0,98.75,3.7619,8374,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-003990,ifvg,15,29972.5,101.25,3.8571,4481,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-002607,ifvg,3,29965.5,108.25,4.1238,4399,,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,IFVG2-000088,ifvg,1,30117.5,43.75,1.6667,2666,behind_entry,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,RB2-030178,rb,60,29974.5,99.25,3.781,4491,inactive_or_traversed,
historical,EP-14161-ENTRY_ON_TAP,EP-14161,RB2-030207,rb,60,30045.0,28.75,1.0952,8429,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-003504,ifvg,5,30000.0,73.75,1.1303,4477,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000225,ifvg,1,29989.0,84.75,1.2989,4517,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000228,ifvg,1,29986.25,87.5,1.341,4524,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000543,ifvg,1,29985.0,88.75,1.3602,8590,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-002592,ifvg,3,29983.75,90.0,1.3793,3816,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000222,ifvg,1,29983.0,90.75,1.3908,4465,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000536,ifvg,1,29981.5,92.25,1.4138,8493,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000226,ifvg,1,29980.25,93.5,1.433,4517,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000236,ifvg,1,29978.0,95.75,1.4674,4547,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-003582,ifvg,5,29975.0,98.75,1.5134,8374,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-003990,ifvg,15,29972.5,101.25,1.5517,4481,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-002607,ifvg,3,29965.5,108.25,1.659,4399,,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,IFVG2-000088,ifvg,1,30117.5,43.75,0.6705,2666,behind_entry,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,RB2-030178,rb,60,29974.5,99.25,1.5211,4491,inactive_or_traversed,
historical,EP-14162-ENTRY_ON_TAP,EP-14162,RB2-030207,rb,60,30045.0,28.75,0.4406,8429,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-003504,ifvg,5,30000.0,73.75,0.6317,4477,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000225,ifvg,1,29989.0,84.75,0.7259,4517,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000228,ifvg,1,29986.25,87.5,0.7495,4524,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000543,ifvg,1,29985.0,88.75,0.7602,8590,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-002592,ifvg,3,29983.75,90.0,0.7709,3816,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000222,ifvg,1,29983.0,90.75,0.7773,4465,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000536,ifvg,1,29981.5,92.25,0.7901,8493,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000226,ifvg,1,29980.25,93.5,0.8009,4517,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000236,ifvg,1,29978.0,95.75,0.8201,4547,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-003582,ifvg,5,29975.0,98.75,0.8458,8374,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-003990,ifvg,15,29972.5,101.25,0.8672,4481,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-002607,ifvg,3,29965.5,108.25,0.9272,4399,,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,IFVG2-000088,ifvg,1,30117.5,43.75,0.3747,2666,behind_entry,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,RB2-030178,rb,60,29974.5,99.25,0.8501,4491,inactive_or_traversed,
historical,EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,RB2-030207,rb,60,30045.0,28.75,0.2463,8429,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-14163-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14163,IFVG2-003504,ifvg,5,30000.0,73.75,0.6317,4477,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-14163-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14163,IFVG2-000225,ifvg,1,29989.0,84.75,0.7259,4517,,
historical,EP-14163-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14163,IFVG2-000228,ifvg,1,29986.25,87.5,0.7495,4524,,
