variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,session_date
EP-49259-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49259,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,1,True,False,2026-07-16 21:18:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29046.0,27.25,29046.0,27.25,False,29017.75,rb,15,1.0,0.0307,0.0367,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49259-ENTRY_ON_NEW_FVG,EP-49259,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,1,True,False,2026-07-16 21:18:00-04:00,2026-07-16 21:20:00-04:00,2026-07-16 21:20:00-04:00,29022.25,16.1466,32.5572,29046.0,23.75,29046.0,23.75,False,29020.75,rb,60,1.5,0.0461,0.0632,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_TAP,EP-49260,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,3,False,False,,2026-07-16 21:21:00-04:00,2026-07-16 21:21:00-04:00,29025.25,15.9009,32.5572,29046.0,20.75,29046.0,20.75,False,29022.75,rb,3,2.5,0.0768,0.1205,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49260,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:24:00-04:00,2026-07-16 21:24:00-04:00,29016.75,15.5402,32.5572,29046.0,29.25,29046.0,29.25,False,29016.5,ifvg,1,0.25,0.0077,0.0085,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49260,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,3,3,False,False,,2026-07-16 21:24:00-04:00,2026-07-16 21:24:00-04:00,29016.75,15.5402,32.5572,29046.0,29.25,29046.0,29.25,False,29016.5,ifvg,1,0.25,0.0077,0.0085,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_STRONG_REJECTION,EP-49260,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29046.0,73.75,29046.0,73.75,False,28966.0,ifvg,3,6.25,0.1877,0.0847,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49260,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-16 21:33:00-04:00,2026-07-16 21:33:00-04:00,29007.75,15.2259,32.0821,29046.0,38.25,29046.0,38.25,False,29006.5,rb,5,1.25,0.039,0.0327,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49260-ENTRY_ON_NEW_FVG,EP-49260,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29046.0,73.75,29046.0,73.75,False,28966.0,ifvg,3,6.25,0.1877,0.0847,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49261-ENTRY_ON_TAP,EP-49261,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,5,5,False,False,,2026-07-16 21:25:00-04:00,2026-07-16 21:25:00-04:00,29021.0,15.3302,32.0965,29046.0,25.0,29046.0,25.0,False,29020.75,rb,60,0.25,0.0078,0.01,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49261-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49261,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,5,5,False,False,,2026-07-16 21:35:00-04:00,2026-07-16 21:35:00-04:00,28987.5,15.7322,33.2349,29046.0,58.5,29046.0,58.5,False,28986.75,ifvg,1,0.75,0.0226,0.0128,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49261-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49261,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,5,5,False,False,,2026-07-16 21:35:00-04:00,2026-07-16 21:35:00-04:00,28987.5,15.7322,33.2349,29046.0,58.5,29046.0,58.5,False,28986.75,ifvg,1,0.75,0.0226,0.0128,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49261-ENTRY_ON_STRONG_REJECTION,EP-49261,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,5,5,False,False,,2026-07-16 21:50:00-04:00,2026-07-16 21:50:00-04:00,28963.75,15.6564,33.5328,29046.0,82.25,29046.0,82.25,False,28960.0,ifvg,5,3.75,0.1118,0.0456,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49261-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49261,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,5,5,False,False,,2026-07-16 21:35:00-04:00,2026-07-16 21:35:00-04:00,28987.5,15.7322,33.2349,29046.0,58.5,29046.0,58.5,False,28986.75,ifvg,1,0.75,0.0226,0.0128,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49262-ENTRY_ON_TAP,EP-49262,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,5,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:22:00-04:00,2026-07-16 21:22:00-04:00,29031.75,15.7592,32.5572,29046.0,14.25,29047.5092,15.7592,True,29030.75,ifvg,3,1.0,0.0307,0.0635,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49262-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49262,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,5,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29046.0,27.25,29046.0,27.25,False,29017.75,rb,15,1.0,0.0307,0.0367,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49262-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49262,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,5,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29046.0,27.25,29046.0,27.25,False,29017.75,rb,15,1.0,0.0307,0.0367,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49262-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-49262,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,5,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29046.0,27.25,29046.0,27.25,False,29017.75,rb,15,1.0,0.0307,0.0367,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49262-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49262,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,5,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:27:00-04:00,2026-07-16 21:27:00-04:00,29013.75,14.8418,32.0965,29046.0,32.25,29046.0,32.25,False,29009.0,ifvg,1,4.75,0.148,0.1473,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49263-ENTRY_ON_TAP,EP-49263,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,ASIA,1,1,False,False,2026-07-16 21:21:00-04:00,2026-07-16 21:22:00-04:00,2026-07-16 21:22:00-04:00,29031.75,15.7592,32.5572,29031.0,0.75,29047.5092,15.7592,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49263-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49263,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,ASIA,1,1,False,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29031.0,12.25,29034.7484,15.9984,True,29017.75,rb,15,1.0,0.0307,0.0625,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49263-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49263,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,B,ASIA,1,1,False,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29031.0,12.25,29034.7484,15.9984,True,29017.75,rb,15,1.0,0.0307,0.0625,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49263-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-49263,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,ASIA,1,1,False,False,2026-07-16 21:21:00-04:00,2026-07-16 21:23:00-04:00,2026-07-16 21:23:00-04:00,29018.75,15.9984,32.5572,29031.0,12.25,29034.7484,15.9984,True,29017.75,rb,15,1.0,0.0307,0.0625,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49263-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49263,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,ASIA,1,1,False,False,2026-07-16 21:21:00-04:00,2026-07-16 21:27:00-04:00,2026-07-16 21:27:00-04:00,29013.75,14.8418,32.0965,29031.0,17.25,29031.0,17.25,False,29009.0,ifvg,1,4.75,0.148,0.2754,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49264-ENTRY_ON_TAP,EP-49264,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,ASIA,3,1,True,False,2026-07-16 21:21:00-04:00,2026-07-16 21:22:00-04:00,2026-07-16 21:22:00-04:00,29031.75,15.7592,32.5572,29014.0,17.75,29014.0,17.75,False,29032.75,rb,3,1.0,0.0307,0.0563,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49265-ENTRY_ON_TAP,EP-49265,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:24:00-04:00,2026-07-16 21:24:00-04:00,29016.75,15.5402,32.5572,29014.0,2.75,29001.2098,15.5402,True,29017.5,ifvg,3,0.75,0.023,0.0483,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49266-ENTRY_ON_TAP,EP-49266,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-16 21:24:00-04:00,2026-07-16 21:25:00-04:00,2026-07-16 21:25:00-04:00,29021.0,15.3302,32.0965,29015.5,5.5,29005.6698,15.3302,True,29021.75,ifvg,3,0.75,0.0234,0.0489,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49267-ENTRY_ON_TAP,EP-49267,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:25:00-04:00,2026-07-16 21:26:00-04:00,2026-07-16 21:26:00-04:00,29020.75,15.1393,32.0965,29025.0,4.25,29035.8893,15.1393,True,29020.0,ifvg,1,0.75,0.0234,0.0495,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49267-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49267,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,1,1,False,False,2026-07-16 21:25:00-04:00,2026-07-16 21:27:00-04:00,2026-07-16 21:27:00-04:00,29013.75,14.8418,32.0965,29025.0,11.25,29028.5918,14.8418,True,29009.0,ifvg,1,4.75,0.148,0.32,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49267-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49267,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,1,1,False,False,2026-07-16 21:25:00-04:00,2026-07-16 21:28:00-04:00,2026-07-16 21:28:00-04:00,29014.5,14.5776,32.0965,29025.0,10.5,29029.0776,14.5776,True,29009.0,ifvg,1,5.5,0.1714,0.3773,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49267-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-49267,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,1,1,False,False,2026-07-16 21:25:00-04:00,2026-07-16 21:27:00-04:00,2026-07-16 21:27:00-04:00,29013.75,14.8418,32.0965,29025.0,11.25,29028.5918,14.8418,True,29009.0,ifvg,1,4.75,0.148,0.32,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49268-ENTRY_ON_TAP,EP-49268,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 21:27:00-04:00,2026-07-16 21:28:00-04:00,2026-07-16 21:28:00-04:00,29014.5,14.5776,32.0965,29026.25,11.75,29029.0776,14.5776,True,29009.0,ifvg,1,5.5,0.1714,0.3773,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_TAP,EP-49269,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,3,False,False,,2026-07-16 21:30:00-04:00,2026-07-16 21:30:00-04:00,29040.75,14.8825,32.0821,29026.25,14.5,29055.6325,14.8825,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49269-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49269,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:33:00-04:00,2026-07-16 21:33:00-04:00,29007.75,15.2259,32.0821,29026.25,18.5,29026.25,18.5,False,29006.5,rb,5,1.25,0.039,0.0676,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49269,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,3,3,False,False,,2026-07-16 21:33:00-04:00,2026-07-16 21:33:00-04:00,29007.75,15.2259,32.0821,29026.25,18.5,29026.25,18.5,False,29006.5,rb,5,1.25,0.039,0.0676,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_STRONG_REJECTION,EP-49269,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29026.25,54.0,29026.25,54.0,False,28966.0,ifvg,3,6.25,0.1877,0.1157,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-49269,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-16 21:33:00-04:00,2026-07-16 21:33:00-04:00,29007.75,15.2259,32.0821,29026.25,18.5,29026.25,18.5,False,29006.5,rb,5,1.25,0.039,0.0676,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49269,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-16 21:42:00-04:00,2026-07-16 21:42:00-04:00,28984.0,14.7511,33.0688,29026.25,42.25,29026.25,42.25,False,28981.75,ifvg,5,2.25,0.068,0.0533,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49269-ENTRY_ON_NEW_FVG,EP-49269,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29026.25,54.0,29026.25,54.0,False,28966.0,ifvg,3,6.25,0.1877,0.1157,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49270-ENTRY_ON_TAP,EP-49270,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:28:00-04:00,2026-07-16 21:29:00-04:00,2026-07-16 21:29:00-04:00,29030.75,14.8556,32.0965,29021.75,9.0,29045.6056,14.8556,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49271-ENTRY_ON_TAP,EP-49271,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,1,True,False,2026-07-16 21:30:00-04:00,2026-07-16 21:31:00-04:00,2026-07-16 21:31:00-04:00,29018.5,15.3353,32.0821,29010.5,8.0,29003.1647,15.3353,True,29018.75,ifvg,1,0.25,0.0078,0.0163,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49272-ENTRY_ON_TAP,EP-49272,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-16 21:30:00-04:00,2026-07-16 21:31:00-04:00,2026-07-16 21:31:00-04:00,29018.5,15.3353,32.0821,29026.75,8.25,29003.1647,15.3353,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49273-ENTRY_ON_TAP,EP-49273,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 21:35:00-04:00,2026-07-16 21:35:00-04:00,28987.5,15.7322,33.2349,29010.5,23.0,28964.5,23.0,False,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49274-ENTRY_ON_TAP,EP-49274,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,30,30,False,False,,2026-07-16 22:00:00-04:00,2026-07-16 22:00:00-04:00,28970.75,14.297,32.9946,28922.75,48.0,28922.75,48.0,False,28971.25,ifvg,3,0.5,0.0152,0.0104,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49274-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49274,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,30,30,False,False,,2026-07-16 23:30:00-04:00,2026-07-16 23:30:00-04:00,29013.5,10.3619,29.1064,28922.75,90.75,28922.75,90.75,False,29015.25,rb,1,1.75,0.0601,0.0193,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49274-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49274,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,ASIA,30,30,False,False,,2026-07-16 23:30:00-04:00,2026-07-16 23:30:00-04:00,29013.5,10.3619,29.1064,28922.75,90.75,28922.75,90.75,False,29015.25,rb,1,1.75,0.0601,0.0193,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49274-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49274,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,30,30,False,False,,2026-07-16 23:30:00-04:00,2026-07-16 23:30:00-04:00,29013.5,10.3619,29.1064,28922.75,90.75,28922.75,90.75,False,29015.25,rb,1,1.75,0.0601,0.0193,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49274-ENTRY_ON_NEW_IFVG,EP-49274,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,A,ASIA,30,30,False,False,,2026-07-16 23:30:00-04:00,2026-07-16 23:30:00-04:00,29013.5,10.3619,29.1064,28922.75,90.75,28922.75,90.75,False,29015.25,rb,1,1.75,0.0601,0.0193,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49275-ENTRY_ON_TAP,EP-49275,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-16 21:31:00-04:00,2026-07-16 21:32:00-04:00,2026-07-16 21:32:00-04:00,29014.25,15.2901,32.0821,29010.5,3.75,28998.9599,15.2901,True,29017.5,ifvg,3,3.25,0.1013,0.2126,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49276-ENTRY_ON_TAP,EP-49276,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-16 21:33:00-04:00,2026-07-16 21:34:00-04:00,2026-07-16 21:34:00-04:00,28999.75,15.6227,32.0821,29003.75,4.0,28984.1273,15.6227,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-16
EP-49277-ENTRY_ON_TAP,EP-49277,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:35:00-04:00,2026-07-16 21:36:00-04:00,2026-07-16 21:36:00-04:00,29003.0,15.9725,33.2349,29005.0,2.0,29018.9725,15.9725,True,29002.5,ifvg,3,0.5,0.015,0.0313,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49277-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49277,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,1,1,False,False,2026-07-16 21:35:00-04:00,2026-07-16 21:40:00-04:00,2026-07-16 21:40:00-04:00,28994.25,14.901,33.0688,29005.0,10.75,29009.151,14.901,True,28990.75,ifvg,3,3.5,0.1058,0.2349,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49277-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-49277,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,1,1,False,False,2026-07-16 21:35:00-04:00,2026-07-16 21:40:00-04:00,2026-07-16 21:40:00-04:00,28994.25,14.901,33.0688,29005.0,10.75,29009.151,14.901,True,28990.75,ifvg,3,3.5,0.1058,0.2349,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49278-ENTRY_ON_TAP,EP-49278,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,1,True,False,2026-07-16 21:36:00-04:00,2026-07-16 21:37:00-04:00,2026-07-16 21:37:00-04:00,29000.25,15.7237,33.2349,28982.0,18.25,28982.0,18.25,False,29001.25,ifvg,5,1.0,0.0301,0.0548,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49278,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,1,True,False,2026-07-16 21:36:00-04:00,2026-07-16 21:38:00-04:00,2026-07-16 21:38:00-04:00,29005.75,15.5268,33.2349,28982.0,23.75,28982.0,23.75,False,29006.25,ifvg,3,0.5,0.015,0.0211,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49279-ENTRY_ON_TAP,EP-49279,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:39:00-04:00,2026-07-16 21:39:00-04:00,29000.0,15.2445,33.2349,28982.0,18.0,28982.0,18.0,False,29001.25,ifvg,5,1.25,0.0376,0.0694,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49280-ENTRY_ON_TAP,EP-49280,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-16 21:37:00-04:00,2026-07-16 21:38:00-04:00,2026-07-16 21:38:00-04:00,29005.75,15.5268,33.2349,28994.25,11.5,28990.2232,15.5268,True,29006.25,ifvg,3,0.5,0.015,0.0322,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49281-ENTRY_ON_TAP,EP-49281,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,3,False,False,,2026-07-16 21:42:00-04:00,2026-07-16 21:42:00-04:00,28984.0,14.7511,33.0688,29011.25,27.25,29011.25,27.25,False,28981.75,ifvg,5,2.25,0.068,0.0826,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49281-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49281,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29011.25,39.0,29011.25,39.0,False,28966.0,ifvg,3,6.25,0.1877,0.1603,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49281-ENTRY_ON_STRONG_REJECTION,EP-49281,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29011.25,39.0,29011.25,39.0,False,28966.0,ifvg,3,6.25,0.1877,0.1603,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49281-ENTRY_ON_NEW_FVG,EP-49281,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29011.25,39.0,29011.25,39.0,False,28966.0,ifvg,3,6.25,0.1877,0.1603,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49282-ENTRY_ON_TAP,EP-49282,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,ASIA,5,1,True,False,2026-07-16 21:40:00-04:00,2026-07-16 21:41:00-04:00,2026-07-16 21:41:00-04:00,28995.0,14.6968,33.0688,29011.25,16.25,29011.25,16.25,False,28994.25,ifvg,1,0.75,0.0227,0.0462,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
EP-49282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49282,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,ASIA,5,1,True,False,2026-07-16 21:40:00-04:00,2026-07-16 21:42:00-04:00,2026-07-16 21:42:00-04:00,28984.0,14.7511,33.0688,29011.25,27.25,29011.25,27.25,False,28981.75,ifvg,5,2.25,0.068,0.0826,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-16
