variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,match_prev_1_session,support_prev_1_session,items_prev_1_session,match_prev_3_sessions,support_prev_3_sessions,items_prev_3_sessions,match_prev_10_sessions,support_prev_10_sessions,items_prev_10_sessions,match_prev_20_sessions,support_prev_20_sessions,items_prev_20_sessions,cross_lookback,rejection_reason
EP-49208-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49208,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,1,1,False,False,2026-07-16 20:36:00-04:00,2026-07-16 20:39:00-04:00,2026-07-16 20:39:00-04:00,29020.75,16.0246,31.1095,28993.5,27.25,28993.5,27.25,False,29021.75,ifvg,3,1.0,0.0321,0.0367,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49211-ENTRY_ON_TAP,EP-49211,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 20:38:00-04:00,2026-07-16 20:39:00-04:00,2026-07-16 20:39:00-04:00,29020.75,16.0246,31.1095,29030.5,9.75,29036.7746,16.0246,True,29020.0,ifvg,1,0.75,0.0241,0.0468,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49213-ENTRY_ON_TAP,EP-49213,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 20:42:00-04:00,2026-07-16 20:42:00-04:00,29004.0,15.4549,31.0111,28997.25,6.75,28988.5451,15.4549,True,29005.75,ifvg,5,1.75,0.0564,0.1132,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49213-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49213,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-16 20:45:00-04:00,2026-07-16 20:45:00-04:00,29024.5,15.5203,31.1982,28997.25,27.25,28997.25,27.25,False,29025.0,ifvg,3,0.5,0.016,0.0183,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49213-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-49213,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,3,3,False,False,,2026-07-16 20:45:00-04:00,2026-07-16 20:45:00-04:00,29024.5,15.5203,31.1982,28997.25,27.25,28997.25,27.25,False,29025.0,ifvg,3,0.5,0.016,0.0183,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49215-ENTRY_ON_TAP,EP-49215,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 20:45:00-04:00,2026-07-16 20:45:00-04:00,29024.5,15.5203,31.1982,28993.5,31.0,28993.5,31.0,False,29025.0,ifvg,3,0.5,0.016,0.0161,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49216-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49216,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-16 20:41:00-04:00,2026-07-16 20:45:00-04:00,2026-07-16 20:45:00-04:00,29024.5,15.5203,31.1982,28997.25,27.25,28997.25,27.25,False,29025.0,ifvg,3,0.5,0.016,0.0183,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49217-ENTRY_ON_TAP,EP-49217,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 20:42:00-04:00,2026-07-16 20:43:00-04:00,2026-07-16 20:43:00-04:00,29011.75,15.4776,31.0111,29012.75,1.0,29027.2276,15.4776,True,29009.0,ifvg,1,2.75,0.0887,0.1777,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49223-ENTRY_ON_TAP,EP-49223,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 20:52:00-04:00,2026-07-16 20:53:00-04:00,2026-07-16 20:53:00-04:00,29064.5,14.8367,30.6691,29067.25,2.75,29079.3367,14.8367,True,29058.75,fvg,1,5.75,0.1875,0.3876,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49226-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49226,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,1,1,False,False,2026-07-16 20:55:00-04:00,2026-07-16 20:58:00-04:00,2026-07-16 20:58:00-04:00,29073.75,14.7697,30.9329,29059.25,14.5,29058.9803,14.7697,True,29074.0,ifvg,3,0.25,0.0081,0.0169,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49227-ENTRY_ON_TAP,EP-49227,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 20:56:00-04:00,2026-07-16 20:57:00-04:00,2026-07-16 20:57:00-04:00,29064.25,14.738,30.9329,29082.0,17.75,29082.0,17.75,False,29058.75,fvg,1,5.5,0.1778,0.3099,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49228-ENTRY_ON_TAP,EP-49228,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 20:57:00-04:00,2026-07-16 20:58:00-04:00,2026-07-16 20:58:00-04:00,29073.75,14.7697,30.9329,29082.0,8.25,29088.5197,14.7697,True,29070.0,ifvg,1,3.75,0.1212,0.2539,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49245-ENTRY_ON_TAP,EP-49245,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:12:00-04:00,2026-07-16 21:12:00-04:00,29049.5,16.5886,32.4002,29042.25,7.25,29032.9114,16.5886,True,29050.5,ifvg,1,1.0,0.0309,0.0603,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49249-ENTRY_ON_TAP,EP-49249,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 21:15:00-04:00,2026-07-16 21:15:00-04:00,29031.75,16.8487,32.5814,29042.25,10.5,29014.9013,16.8487,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49250-ENTRY_ON_TAP,EP-49250,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:11:00-04:00,2026-07-16 21:12:00-04:00,2026-07-16 21:12:00-04:00,29049.5,16.5886,32.4002,29061.0,11.5,29066.0886,16.5886,True,29048.0,ifvg,1,1.5,0.0463,0.0904,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49259-ENTRY_ON_TAP,EP-49259,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 21:18:00-04:00,2026-07-16 21:19:00-04:00,2026-07-16 21:19:00-04:00,29027.0,16.153,32.5814,29046.0,19.0,29046.0,19.0,False,29026.5,ifvg,3,0.5,0.0153,0.0263,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49260-ENTRY_ON_NEW_FVG,EP-49260,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-16 21:45:00-04:00,2026-07-16 21:45:00-04:00,28972.25,14.6151,33.2951,29046.0,73.75,29046.0,73.75,False,28966.0,ifvg,3,6.25,0.1877,0.0847,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49265-ENTRY_ON_TAP,EP-49265,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:24:00-04:00,2026-07-16 21:24:00-04:00,29016.75,15.5402,32.5572,29014.0,2.75,29001.2098,15.5402,True,29017.5,ifvg,3,0.75,0.023,0.0483,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49267-ENTRY_ON_TAP,EP-49267,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:25:00-04:00,2026-07-16 21:26:00-04:00,2026-07-16 21:26:00-04:00,29020.75,15.1393,32.0965,29025.0,4.25,29035.8893,15.1393,True,29020.0,ifvg,1,0.75,0.0234,0.0495,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49268-ENTRY_ON_TAP,EP-49268,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 21:27:00-04:00,2026-07-16 21:28:00-04:00,2026-07-16 21:28:00-04:00,29014.5,14.5776,32.0965,29026.25,11.75,29029.0776,14.5776,True,29009.0,ifvg,1,5.5,0.1714,0.3773,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49270-ENTRY_ON_TAP,EP-49270,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:28:00-04:00,2026-07-16 21:29:00-04:00,2026-07-16 21:29:00-04:00,29030.75,14.8556,32.0965,29021.75,9.0,29045.6056,14.8556,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49273-ENTRY_ON_TAP,EP-49273,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 21:35:00-04:00,2026-07-16 21:35:00-04:00,28987.5,15.7322,33.2349,29010.5,23.0,28964.5,23.0,False,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49277-ENTRY_ON_TAP,EP-49277,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:35:00-04:00,2026-07-16 21:36:00-04:00,2026-07-16 21:36:00-04:00,29003.0,15.9725,33.2349,29005.0,2.0,29018.9725,15.9725,True,29002.5,ifvg,3,0.5,0.015,0.0313,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49279-ENTRY_ON_TAP,EP-49279,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:39:00-04:00,2026-07-16 21:39:00-04:00,29000.0,15.2445,33.2349,28982.0,18.0,28982.0,18.0,False,29001.25,ifvg,5,1.25,0.0376,0.0694,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49289-ENTRY_ON_TAP,EP-49289,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:48:00-04:00,2026-07-16 21:48:00-04:00,28974.5,14.8489,33.2951,28948.0,26.5,28948.0,26.5,False,28977.25,ifvg,1,2.75,0.0826,0.1038,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49290-ENTRY_ON_TAP,EP-49290,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:48:00-04:00,2026-07-16 21:48:00-04:00,28974.5,14.8489,33.2951,28964.5,10.0,28959.6511,14.8489,True,28977.25,ifvg,1,2.75,0.0826,0.1852,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49292-ENTRY_ON_TAP,EP-49292,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 21:50:00-04:00,2026-07-16 21:50:00-04:00,28963.75,15.6564,33.5328,28964.5,0.75,28948.0936,15.6564,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49297-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49297,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,1,1,False,False,2026-07-16 21:48:00-04:00,2026-07-16 21:52:00-04:00,2026-07-16 21:52:00-04:00,28947.0,15.4973,33.5328,28993.25,46.25,28993.25,46.25,False,28914.5,rb,60,32.5,0.9692,0.7027,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49299-ENTRY_ON_TAP,EP-49299,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:51:00-04:00,2026-07-16 21:52:00-04:00,2026-07-16 21:52:00-04:00,28947.0,15.4973,33.5328,28969.75,22.75,28969.75,22.75,False,28914.5,rb,60,32.5,0.9692,1.4286,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49301,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,1,True,False,2026-07-16 21:54:00-04:00,2026-07-16 21:57:00-04:00,2026-07-16 21:57:00-04:00,28961.75,14.6855,33.1356,28945.75,16.0,28945.75,16.0,False,28968.5,ifvg,1,6.75,0.2037,0.4219,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49301,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-16 21:54:00-04:00,2026-07-16 21:58:00-04:00,2026-07-16 21:58:00-04:00,28974.75,14.959,33.1356,28945.75,29.0,28945.75,29.0,False,28975.5,rb,1,0.75,0.0226,0.0259,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49302-ENTRY_ON_TAP,EP-49302,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 21:57:00-04:00,2026-07-16 21:57:00-04:00,28961.75,14.6855,33.1356,28945.75,16.0,28945.75,16.0,False,28968.5,ifvg,1,6.75,0.2037,0.4219,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49302-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49302,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-16 22:00:00-04:00,2026-07-16 22:00:00-04:00,28970.75,14.297,32.9946,28945.75,25.0,28945.75,25.0,False,28971.25,ifvg,3,0.5,0.0152,0.02,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-49303,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,5,1,True,False,2026-07-16 21:55:00-04:00,2026-07-16 21:57:00-04:00,2026-07-16 21:57:00-04:00,28961.75,14.6855,33.1356,28945.75,16.0,28945.75,16.0,False,28968.5,ifvg,1,6.75,0.2037,0.4219,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49305-ENTRY_ON_TAP,EP-49305,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 22:00:00-04:00,2026-07-16 22:00:00-04:00,28970.75,14.297,32.9946,28945.75,25.0,28945.75,25.0,False,28971.25,ifvg,3,0.5,0.0152,0.02,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49307-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49307,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-16 22:09:00-04:00,2026-07-16 22:09:00-04:00,28957.25,13.5137,32.5573,28990.75,33.5,28990.75,33.5,False,28956.0,rb,5,1.25,0.0384,0.0373,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49308-ENTRY_ON_TAP,EP-49308,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 21:58:00-04:00,2026-07-16 21:59:00-04:00,2026-07-16 21:59:00-04:00,28972.0,14.6795,33.1356,28979.75,7.75,28986.6795,14.6795,True,28966.0,ifvg,3,6.0,0.1811,0.4087,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49312-ENTRY_ON_TAP,EP-49312,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 22:03:00-04:00,2026-07-16 22:04:00-04:00,2026-07-16 22:04:00-04:00,28979.75,14.3271,32.9946,28981.75,2.0,28994.0771,14.3271,True,28978.75,ifvg,1,1.0,0.0303,0.0698,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49312-ENTRY_ON_NEW_FVG,EP-49312,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,1,1,False,False,2026-07-16 22:03:00-04:00,2026-07-16 22:08:00-04:00,2026-07-16 22:08:00-04:00,28963.5,13.6773,32.5573,28981.75,18.25,28981.75,18.25,False,28960.0,ifvg,5,3.5,0.1075,0.1918,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49314-ENTRY_ON_TAP,EP-49314,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 22:10:00-04:00,2026-07-16 22:10:00-04:00,28951.5,13.4298,32.5237,28963.25,11.75,28938.0702,13.4298,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49316-ENTRY_ON_TAP,EP-49316,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 22:09:00-04:00,2026-07-16 22:09:00-04:00,28957.25,13.5137,32.5573,28966.75,9.5,28943.7363,13.5137,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49318-ENTRY_ON_TAP,EP-49318,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 22:10:00-04:00,2026-07-16 22:11:00-04:00,2026-07-16 22:11:00-04:00,28957.75,13.266,32.5237,28962.25,4.5,28971.016,13.266,True,28957.25,rb,3,0.5,0.0154,0.0377,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49320-ENTRY_ON_TAP,EP-49320,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 22:13:00-04:00,2026-07-16 22:14:00-04:00,2026-07-16 22:14:00-04:00,28961.25,12.8438,32.5237,28970.0,8.75,28974.0938,12.8438,True,28960.0,ifvg,5,1.25,0.0384,0.0973,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49325-ENTRY_ON_TAP,EP-49325,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,True,2026-07-16 22:17:00-04:00,2026-07-16 22:18:00-04:00,2026-07-16 22:18:00-04:00,28955.25,11.9507,32.0018,28961.25,6.0,28967.2007,11.9507,True,28914.5,rb,60,40.75,1.2734,3.4098,authorized_pattern_but_target_or_rr_family_mismatch,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,authorized_pattern_but_target_or_rr_family_mismatch
EP-49325-ENTRY_ON_DELAYED_DISPLACEMENT,EP-49325,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,1,1,False,False,2026-07-16 22:17:00-04:00,2026-07-16 22:21:00-04:00,2026-07-16 22:21:00-04:00,28929.25,12.4925,31.7622,28961.25,32.0,28961.25,32.0,False,28914.5,rb,60,14.75,0.4644,0.4609,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49329-ENTRY_ON_TAP,EP-49329,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 22:24:00-04:00,2026-07-16 22:25:00-04:00,2026-07-16 22:25:00-04:00,28928.0,11.7407,31.3867,28934.0,6.0,28939.7407,11.7407,True,28914.5,rb,60,13.5,0.4301,1.1498,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49331-ENTRY_ON_TAP,EP-49331,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 22:25:00-04:00,2026-07-16 22:26:00-04:00,2026-07-16 22:26:00-04:00,28929.75,11.512,31.3867,28938.5,8.75,28941.262,11.512,True,28914.5,rb,60,15.25,0.4859,1.3247,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49333-ENTRY_ON_TAP,EP-49333,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 22:30:00-04:00,2026-07-16 22:30:00-04:00,28927.25,11.5129,30.9747,28926.0,1.25,28915.7371,11.5129,True,28928.75,rb,3,1.5,0.0484,0.1303,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49340-ENTRY_ON_TAP,EP-49340,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-16 22:31:00-04:00,2026-07-16 22:32:00-04:00,2026-07-16 22:32:00-04:00,28919.5,11.6347,30.9747,28938.75,19.25,28938.75,19.25,False,28914.5,rb,60,5.0,0.1614,0.2597,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49342-ENTRY_ON_TAP,EP-49342,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-16 22:32:00-04:00,2026-07-16 22:33:00-04:00,2026-07-16 22:33:00-04:00,28923.5,11.6082,30.9747,28929.25,5.75,28935.1082,11.6082,True,28922.25,rb,3,1.25,0.0404,0.1077,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-49344-ENTRY_ON_TAP,EP-49344,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-16 22:36:00-04:00,2026-07-16 22:36:00-04:00,28914.0,11.1015,30.5487,28915.25,1.25,28902.8985,11.1015,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-49347-ENTRY_ON_TAP,EP-49347,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-16 22:40:00-04:00,2026-07-16 22:40:00-04:00,28914.0,10.9181,30.0675,28908.5,5.5,28903.0819,10.9181,True,28918.75,rb,1,4.75,0.158,0.4351,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
