candidate_id,year,entry_ts,direction,context_id,context_family,context_tf,trigger_tf,entry_variant,old_present,new_present,removal_reason,context_zone_lo,context_zone_hi,contract_old,contract_new
seg031_NQZ5::EP-82253-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-25 10:06:00-05:00,1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-82253-ENTRY_ON_NEW_FVG,2025,2025-11-25 10:07:00-05:00,1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-82255-ENTRY_ON_TAP,2025,2025-11-25 10:06:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-82255-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-25 10:07:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-82255-ENTRY_ON_NEW_FVG,2025,2025-11-25 10:07:00-05:00,1,,NEW_FVG,5,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-82257-ENTRY_ON_TAP,2025,2025-11-25 10:07:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83754-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 09:31:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83757-ENTRY_ON_TAP,2025,2025-11-26 09:31:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83757-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 09:32:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83757-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 09:32:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83757-ENTRY_ON_STRONG_REJECTION,2025,2025-11-26 09:32:00-05:00,-1,,STRONG_REJECTION_DEPARTURE,1,1,ENTRY_ON_STRONG_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83757-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-26 09:32:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83758-ENTRY_ON_TAP,2025,2025-11-26 09:31:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83759-ENTRY_ON_TAP,2025,2025-11-26 09:31:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83761-ENTRY_ON_TAP,2025,2025-11-26 09:35:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83782-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 09:54:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83787-ENTRY_ON_TAP,2025,2025-11-26 09:55:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83790-ENTRY_ON_TAP,2025,2025-11-26 09:54:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83791-ENTRY_ON_TAP,2025,2025-11-26 09:54:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83792-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 09:54:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83794-ENTRY_ON_TAP,2025,2025-11-26 09:55:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83796-ENTRY_ON_TAP,2025,2025-11-26 10:00:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83803-ENTRY_ON_TAP,2025,2025-11-26 10:02:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83808-ENTRY_ON_TAP,2025,2025-11-26 10:06:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83840-ENTRY_ON_IFVG_RETEST,2025,2025-11-26 10:38:00-05:00,1,,IFVG_RETEST,3,1,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83841-ENTRY_ON_TAP,2025,2025-11-26 10:38:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83842-ENTRY_ON_TAP,2025,2025-11-26 10:38:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83846-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:05:00-05:00,1,,NEW_FVG,5,5,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83855-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:03:00-05:00,1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83856-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:05:00-05:00,1,,NEW_FVG,5,5,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83862-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:03:00-05:00,1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83868-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:03:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83868-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:03:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83868-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-26 11:03:00-05:00,1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83868-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:05:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83868-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:07:00-05:00,1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83869-ENTRY_ON_TAP,2025,2025-11-26 11:05:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83869-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:06:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83869-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:07:00-05:00,1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83872-ENTRY_ON_TAP,2025,2025-11-26 11:08:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83872-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:09:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83872-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:11:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg031_NQZ5::EP-83873-ENTRY_ON_TAP,2025,2025-11-26 11:09:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83873-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:11:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83873-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:11:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg031_NQZ5::EP-83876-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:20:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,5,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83876-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:20:00-05:00,1,,MINIMAL_WICK_REJECTION,5,5,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83876-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:25:00-05:00,1,,DELAYED_DISPLACEMENT,5,5,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83877-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:16:00-05:00,1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83879-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:18:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83879-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:18:00-05:00,1,,MINIMAL_WICK_REJECTION,3,3,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg031_NQZ5::EP-83879-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:21:00-05:00,1,,DELAYED_DISPLACEMENT,3,3,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83879-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:24:00-05:00,1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83880-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:18:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83880-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:18:00-05:00,1,,MINIMAL_WICK_REJECTION,3,3,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg031_NQZ5::EP-83880-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:21:00-05:00,1,,DELAYED_DISPLACEMENT,3,3,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83880-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:24:00-05:00,1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83882-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:16:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83882-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:16:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83884-ENTRY_ON_TAP,2025,2025-11-26 11:18:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83884-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:21:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83884-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-26 11:21:00-05:00,1,,IMMEDIATE_DISPLACEMENT,3,3,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83884-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:24:00-05:00,1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83886-ENTRY_ON_TAP,2025,2025-11-26 11:18:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83886-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:19:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83886-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-26 11:19:00-05:00,1,,IMMEDIATE_DISPLACEMENT,3,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83886-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:21:00-05:00,1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83887-ENTRY_ON_TAP,2025,2025-11-26 11:18:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83887-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:19:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83887-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-26 11:19:00-05:00,1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83887-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:21:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83899-ENTRY_ON_TAP,2025,2025-11-26 11:25:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-83899-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:27:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83899-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:27:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83906-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:36:00-05:00,1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83906-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:37:00-05:00,1,,NEW_FVG,3,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83907-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:36:00-05:00,1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83907-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:37:00-05:00,1,,NEW_FVG,3,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83908-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:36:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83909-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:36:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-83913-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:36:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83913-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:37:00-05:00,1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-83916-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-26 11:35:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83916-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-26 11:35:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-83916-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-26 11:36:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-83916-ENTRY_ON_NEW_FVG,2025,2025-11-26 11:37:00-05:00,1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-85314-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-27 09:40:00-05:00,-1,,CLOSE_BACK_OUTSIDE,5,5,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85314-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-27 09:40:00-05:00,-1,,MINIMAL_WICK_REJECTION,5,5,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85314-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-27 09:40:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,5,5,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85316-ENTRY_ON_NEW_FVG,2025,2025-11-27 09:41:00-05:00,-1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85379-ENTRY_ON_NEW_FVG,2025,2025-11-27 11:06:00-05:00,-1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85380-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-27 11:05:00-05:00,-1,,CLOSE_BACK_OUTSIDE,5,5,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-85380-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-27 11:05:00-05:00,-1,,MINIMAL_WICK_REJECTION,5,5,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg031_NQZ5::EP-85380-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-27 11:05:00-05:00,-1,,DELAYED_DISPLACEMENT,5,5,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85380-ENTRY_ON_COMPRESSION_BREAK,2025,2025-11-27 11:05:00-05:00,-1,,COMPRESSION_THEN_BREAK,5,5,ENTRY_ON_COMPRESSION_BREAK,True,True,,,,,
seg031_NQZ5::EP-85388-ENTRY_ON_NEW_FVG,2025,2025-11-27 11:04:00-05:00,-1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85396-ENTRY_ON_TAP,2025,2025-11-27 11:06:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85397-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-27 11:12:00-05:00,-1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85397-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-27 11:12:00-05:00,-1,,MINIMAL_WICK_REJECTION,3,3,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85397-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-27 11:12:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,3,3,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85398-ENTRY_ON_TAP,2025,2025-11-27 11:08:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-85399-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-27 11:12:00-05:00,-1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85399-ENTRY_ON_MINIMAL_WICK_REJECTION,2025,2025-11-27 11:12:00-05:00,-1,,MINIMAL_WICK_REJECTION,3,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85399-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-27 11:12:00-05:00,-1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85399-ENTRY_ON_NEW_FVG,2025,2025-11-27 11:13:00-05:00,-1,,NEW_FVG,3,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-85399-ENTRY_ON_NEW_IFVG,2025,2025-11-27 11:12:00-05:00,-1,,NEW_IFVG,3,1,ENTRY_ON_NEW_IFVG,True,True,,,,,
seg031_NQZ5::EP-85400-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-27 11:12:00-05:00,-1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85400-ENTRY_ON_NEW_FVG,2025,2025-11-27 11:13:00-05:00,-1,,NEW_FVG,3,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg031_NQZ5::EP-85400-ENTRY_ON_NEW_IFVG,2025,2025-11-27 11:12:00-05:00,-1,,NEW_IFVG,3,1,ENTRY_ON_NEW_IFVG,True,True,,,,,
seg031_NQZ5::EP-85401-ENTRY_ON_TAP,2025,2025-11-27 11:12:00-05:00,-1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-85405-ENTRY_ON_TAP,2025,2025-11-27 11:14:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85436-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-27 11:53:00-05:00,-1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85437-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-27 11:53:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-85437-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2025,2025-11-27 11:53:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85812-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-28 09:35:00-05:00,1,,DELAYED_DISPLACEMENT,5,5,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85842-ENTRY_ON_TAP,2025,2025-11-28 09:35:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg031_NQZ5::EP-85848-ENTRY_ON_DELAYED_DISPLACEMENT,2025,2025-11-28 09:35:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,True,,,,,
seg031_NQZ5::EP-85852-ENTRY_ON_TAP,2025,2025-11-28 09:37:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85852-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2025,2025-11-28 09:38:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg031_NQZ5::EP-85853-ENTRY_ON_TAP,2025,2025-11-28 09:38:00-05:00,-1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg031_NQZ5::EP-85854-ENTRY_ON_NEW_FVG,2025,2025-11-28 09:41:00-05:00,-1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
