episode_id,variant_id,entry_variant,direction,entry_ts,exit_ts,exit_type,ep,sl,risk,tp_pts,exit_price,pts,r,context_family,context_tf,trigger_tf,context_id,context_zone_lo,context_zone_hi,contract
EP-18188,EP-18188-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2018-03-29 09:35:00-04:00,2018-03-29 09:36:00-04:00,STOP,6503.0,6491.495770355353,5.36864050083517,8.052960751252755,6491.495770355353,-5.36864050083517,-1.0,rb,3,1,RB2-034928,6499.25,6502.25,NQM8
EP-18224,EP-18224-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-03-29 10:05:00-04:00,2018-03-29 10:12:00-04:00,TARGET,6470.5,6450.5460867012225,9.311826206096294,13.967739309144442,6484.467739309144,6.518278344267501,0.7000000000000103,rb,5,5,RB2-045732,6443.75,6460.0,NQM8
EP-19409,EP-19409-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-04-02 09:34:00-04:00,2018-04-02 09:35:00-04:00,STOP,6545.25,6554.874195300756,4.4912911403525,6.73693671052875,6554.874195300756,-4.4912911403525,-1.0,rb,1,1,RB2-008389,6553.75,6554.5,NQM8
EP-20599,EP-20599-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-03 09:33:00-04:00,2018-04-03 09:33:00-04:00,STOP,6449.0,6440.925585868006,3.76805992826371,5.652089892395565,6440.925585868006,-3.76805992826371,-1.0,rb,3,3,RB2-035353,6443.5,6444.5,NQM8
EP-23017,EP-23017-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-05 09:36:00-04:00,2018-04-05 09:37:00-04:00,TARGET,6634.0,6644.789451838618,5.035077524688709,7.552616287033063,6626.447383712967,3.5245542672822032,0.7000000000000213,rb,3,3,RB2-035750,6643.75,6645.25,NQM8
EP-23078,EP-23078-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-05 10:52:00-04:00,2018-04-05 11:04:00-04:00,STOP,6603.5,6619.829836362864,7.620590302669756,11.430885454004635,6619.829836362864,-7.620590302669756,-1.0,rb,3,1,RB2-035770,6604.75,6607.5,NQM8
EP-25452,EP-25452-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-04-09 09:41:00-04:00,2018-04-09 09:45:00-04:00,TARGET,6494.25,6482.008324768444,5.712781774725889,8.569172662088834,6502.819172662089,3.9989472423080348,0.6999999999999846,rb,1,1,RB2-011232,6482.5,6486.25,NQM8
EP-26727,EP-26727-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,1,2018-04-10 10:01:00-04:00,2018-04-10 10:05:00-04:00,TARGET,6561.25,6545.2195430751835,7.480879898247834,11.22131984737175,6572.471319847372,5.23661592877359,0.7000000000000142,rb,3,1,RB2-036368,6546.75,6553.75,NQM8
EP-27888,EP-27888-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-11 09:34:00-04:00,2018-04-11 09:35:00-04:00,TARGET,6609.0,6617.822112707451,4.116985930144034,6.1754788952160515,6602.824521104784,2.881890151100924,0.7000000000000243,rb,3,1,RB2-036557,6608.75,6615.5,NQM8
EP-29037,EP-29037-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-04-12 09:35:00-04:00,2018-04-12 09:35:00-04:00,STOP,6636.75,6644.55090071409,3.640420333242118,5.460630499863177,6644.55090071409,-3.640420333242118,-1.0,rb,3,1,RB2-036747,6640.0,6641.25,NQM8
EP-29037,EP-29037-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2018-04-12 09:35:00-04:00,2018-04-12 09:35:00-04:00,STOP,6636.75,6644.55090071409,3.640420333242118,5.460630499863177,6644.55090071409,-3.640420333242118,-1.0,rb,3,1,RB2-036747,6640.0,6641.25,NQM8
EP-29037,EP-29037-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,-1,2018-04-12 09:35:00-04:00,2018-04-12 09:35:00-04:00,STOP,6636.75,6644.55090071409,3.640420333242118,5.460630499863177,6644.55090071409,-3.640420333242118,-1.0,rb,3,1,RB2-036747,6640.0,6641.25,NQM8
EP-29037,EP-29037-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,-1,2018-04-12 09:35:00-04:00,2018-04-12 09:35:00-04:00,STOP,6636.75,6644.55090071409,3.640420333242118,5.460630499863177,6644.55090071409,-3.640420333242118,-1.0,rb,3,1,RB2-036747,6640.0,6641.25,NQM8
EP-29039,EP-29039-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-12 09:39:00-04:00,2018-04-12 09:42:00-04:00,STOP,6640.0,6649.249755965781,4.316552784031418,6.474829176047127,6649.249755965781,-4.316552784031418,-1.0,rb,1,1,RB2-012853,6642.5,6644.0,NQM8
EP-29053,EP-29053-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-12 09:55:00-04:00,2018-04-12 09:57:00-04:00,STOP,6660.0,6670.521541180237,4.9100525507775865,7.36507882616638,6670.521541180237,-4.9100525507775865,-1.0,rb,5,5,RB2-046796,6660.5,6668.0,NQM8
EP-29061,EP-29061-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-04-12 10:12:00-04:00,2018-04-12 10:15:00-04:00,STOP,6670.5,6682.188506568571,5.454636398666647,8.18195459799997,6682.188506568571,-5.454636398666647,-1.0,rb,3,3,RB2-036753,6674.75,6679.5,NQM8
EP-30147,EP-30147-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-04-13 09:44:00-04:00,2018-04-13 09:47:00-04:00,TARGET,6704.5,6713.067810506491,3.9983115696956584,5.997467354543487,6698.502532645456,2.7988180987869313,0.6999999999999926,rb,1,1,RB2-013374,6711.25,6713.0,NQM8
EP-31363,EP-31363-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-16 09:39:00-04:00,2018-04-16 09:39:00-04:00,TARGET,6666.75,6659.377449097759,3.440523754378943,5.160785631568414,6671.910785631569,2.4083666280652514,0.6999999999999974,rb,3,3,RB2-037080,6662.0,6664.0,NQM8
EP-31364,EP-31364-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-04-16 09:39:00-04:00,2018-04-16 09:39:00-04:00,TARGET,6666.75,6659.377449097759,3.440523754378943,5.160785631568414,6671.910785631569,2.4083666280652514,0.6999999999999974,rb,3,1,RB2-037080,6662.0,6664.0,NQM8
EP-31364,EP-31364-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2018-04-16 09:39:00-04:00,2018-04-16 09:39:00-04:00,TARGET,6666.75,6659.377449097759,3.440523754378943,5.160785631568414,6671.910785631569,2.4083666280652514,0.6999999999999974,rb,3,1,RB2-037080,6662.0,6664.0,NQM8
EP-31385,EP-31385-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-04-16 10:00:00-04:00,2018-04-16 10:01:00-04:00,TARGET,6653.75,6642.634372754989,5.187292714338515,7.780939071507772,6661.530939071507,3.6311049000370827,0.7000000000000236,rb,5,5,RB2-046993,6650.75,6651.5,NQM8
EP-33662,EP-33662-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-18 09:35:00-04:00,2018-04-18 09:35:00-04:00,TARGET,6832.5,6826.685338302205,2.713508792304064,4.070263188456096,6836.570263188456,1.8994561546127575,0.6999999999999678,rb,3,1,RB2-037487,6825.0,6831.25,NQM8
EP-34744,EP-34744-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-19 09:43:00-04:00,2018-04-19 09:44:00-04:00,STOP,6803.0,6793.147231739485,4.59795852157394,6.89693778236091,6793.147231739485,-4.59795852157394,-1.0,rb,3,1,RB2-037680,6801.0,6805.0,NQM8
EP-34770,EP-34770-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-19 10:04:00-04:00,2018-04-19 10:12:00-04:00,TARGET,6802.0,6790.343671602065,5.439619919036328,8.159429878554493,6810.159429878555,3.807733943325464,0.7000000000000063,rb,5,1,RB2-047378,6798.25,6801.25,NQM8
EP-34810,EP-34810-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-19 10:42:00-04:00,2018-04-19 10:48:00-04:00,STOP,6804.5,6792.551306637767,5.576056902375172,8.364085353562759,6792.551306637767,-5.576056902375172,-1.0,rb,3,3,RB2-037691,6804.0,6807.5,NQM8
EP-35995,EP-35995-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-04-20 09:59:00-04:00,2018-04-20 10:04:00-04:00,STOP,6729.0,6717.923433736756,5.169064256180666,7.753596384270999,6717.923433736756,-5.169064256180666,-1.0,rb,3,1,RB2-037883,6719.0,6723.0,NQM8
EP-36020,EP-36020-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-04-20 10:28:00-04:00,2018-04-20 10:33:00-04:00,TARGET,6732.0,6720.915547870285,5.172744327200337,7.759116490800505,6739.759116490801,3.620921029040265,0.7000000000000056,rb,1,1,RB2-015954,6721.75,6725.5,NQM8
EP-38263,EP-38263-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-24 09:40:00-04:00,2018-04-24 09:45:00-04:00,TARGET,6681.0,6672.234090791424,4.090757630668985,6.136136446003476,6687.136136446004,2.863530341468426,0.7000000000000334,rb,1,1,RB2-016958,6677.5,6679.5,NQM8
EP-40803,EP-40803-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-04-26 09:40:00-04:00,2018-04-26 09:49:00-04:00,TARGET,6597.75,6610.3686344956295,5.888696097960452,8.833044146940678,6588.916955853059,4.122087268572322,0.700000000000001,rb,5,5,RB2-047952,6606.0,6611.75,NQM8
EP-41954,EP-41954-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-04-27 09:43:00-04:00,2018-04-27 09:50:00-04:00,STOP,6722.0,6710.652147254229,5.295664614692963,7.943496922039444,6710.652147254229,-5.295664614692963,-1.0,rb,3,1,RB2-038818,6708.25,6711.75,NQM8
EP-43131,EP-43131-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2018-04-30 10:17:00-04:00,2018-04-30 10:19:00-04:00,TARGET,6706.5,6717.305577534572,5.042602849466733,7.5639042742001,6698.9360957257995,3.5298219946265843,0.6999999999999744,rb,5,1,RB2-048179,6714.25,6718.0,NQM8
EP-43130,EP-43130-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-04-30 10:20:00-04:00,2018-04-30 10:22:00-04:00,TARGET,6702.5,6713.376286407097,5.0756003233117575,7.613400484967636,6694.886599515033,3.552920226318168,0.6999999999999877,rb,5,5,RB2-048179,6714.25,6718.0,NQM8
EP-45368,EP-45368-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-05-02 09:33:00-04:00,2018-05-02 09:33:00-04:00,STOP,6690.0,6682.332715421111,3.5780661368147038,5.367099205222056,6682.332715421111,-3.5780661368147038,-1.0,rb,1,1,RB2-020056,6685.25,6689.25,NQM8
EP-45368,EP-45368-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2018-05-02 09:33:00-04:00,2018-05-02 09:33:00-04:00,STOP,6690.0,6682.332715421111,3.5780661368147038,5.367099205222056,6682.332715421111,-3.5780661368147038,-1.0,rb,1,1,RB2-020056,6685.25,6689.25,NQM8
EP-45368,EP-45368-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,1,2018-05-02 09:33:00-04:00,2018-05-02 09:33:00-04:00,STOP,6690.0,6682.332715421111,3.5780661368147038,5.367099205222056,6682.332715421111,-3.5780661368147038,-1.0,rb,1,1,RB2-020056,6685.25,6689.25,NQM8
EP-45368,EP-45368-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,1,2018-05-02 09:33:00-04:00,2018-05-02 09:33:00-04:00,STOP,6690.0,6682.332715421111,3.5780661368147038,5.367099205222056,6682.332715421111,-3.5780661368147038,-1.0,rb,1,1,RB2-020056,6685.25,6689.25,NQM8
EP-45424,EP-45424-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2018-05-02 10:36:00-04:00,2018-05-02 10:40:00-04:00,TARGET,6695.5,6708.1320786822025,5.89497005169458,8.84245507754187,6686.657544922458,4.126479036186256,0.7000000000000085,rb,1,1,RB2-020081,6698.0,6699.5,NQM8
EP-48907,EP-48907-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-05-07 09:50:00-04:00,2018-05-07 09:56:00-04:00,STOP,6832.0,6840.508169172387,3.9704789471141884,5.955718420671283,6840.508169172387,-3.9704789471141884,-1.0,rb,1,1,RB2-021655,6836.25,6839.75,NQM8
EP-50029,EP-50029-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-05-08 09:41:00-04:00,2018-05-08 09:44:00-04:00,STOP,6807.0,6799.393808147286,3.549556197933065,5.324334296899598,6799.393808147286,-3.549556197933065,-1.0,rb,3,1,RB2-040095,6799.25,6804.25,NQM8
EP-50100,EP-50100-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-05-08 10:59:00-04:00,2018-05-08 11:00:00-04:00,TARGET,6806.25,6816.347236046006,4.712043488136423,7.068065232204635,6799.181934767796,3.2984304416955683,0.7000000000000153,rb,3,1,RB2-040105,6814.5,6817.0,NQM8
EP-52125,EP-52125-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-10 09:40:00-04:00,2018-05-10 09:42:00-04:00,STOP,6919.75,6926.570686081331,3.182986837954393,4.774480256931589,6926.570686081331,-3.182986837954393,-1.0,rb,5,5,RB2-049073,6922.25,6923.5,NQM8
EP-53239,EP-53239-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-11 09:36:00-04:00,2018-05-11 09:39:00-04:00,TARGET,6957.25,6962.9240629101905,2.6478960247556076,3.9718440371334114,6953.278155962867,1.8535272173289492,0.7000000000000091,rb,1,1,RB2-023537,6957.5,6959.5,NQM8
EP-53248,EP-53248-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-05-11 09:46:00-04:00,2018-05-11 09:47:00-04:00,TARGET,6949.0,6941.640357461243,3.4344998514197878,5.151749777129682,6954.15174977713,2.4041498959938097,0.6999999999999879,rb,5,1,RB2-049187,6942.75,6947.75,NQM8
EP-54306,EP-54306-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-14 09:39:00-04:00,2018-05-14 09:40:00-04:00,STOP,6983.25,6988.561358417446,2.4786339281414413,3.717950892212162,6988.561358417446,-2.4786339281414413,-1.0,rb,3,3,RB2-040746,6986.5,6987.25,NQM8
EP-54316,EP-54316-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-05-14 09:57:00-04:00,2018-05-14 09:59:00-04:00,TARGET,6994.75,7001.332418529045,3.0717953135543676,4.607692970331551,6990.142307029669,2.1502567194881324,0.7000000000000244,rb,3,3,RB2-040774,6996.25,6998.75,NQM8
EP-54323,EP-54323-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-14 10:02:00-04:00,2018-05-14 10:05:00-04:00,TARGET,6993.5,7000.23683072686,3.1438543392013067,4.71578150880196,6988.784218491198,2.2006980374409593,0.7000000000000142,rb,3,1,RB2-040776,6994.75,6995.75,NQM8
EP-55563,EP-55563-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-15 11:36:00-04:00,2018-05-15 11:57:00-04:00,STOP,6878.75,6889.418243848214,4.978513795833271,7.467770693749906,6889.418243848214,-4.978513795833271,-1.0,rb,1,1,RB2-024496,6879.0,6880.5,NQM8
EP-56669,EP-56669-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-16 10:14:00-04:00,2018-05-16 10:23:00-04:00,STOP,6917.25,6925.544670832846,3.870846388661474,5.806269582992211,6925.544670832846,-3.870846388661474,-1.0,rb,1,1,RB2-024964,6915.5,6917.75,NQM8
EP-59882,EP-59882-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-05-21 09:35:00-04:00,2018-05-21 09:35:00-04:00,TARGET,6943.25,6938.195928012829,2.3585669273462746,3.537850391019412,6946.78785039102,1.6509968491423974,0.7000000000000022,rb,5,5,RB2-049829,6922.0,6922.75,NQM8
EP-59900,EP-59900-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-05-21 09:35:00-04:00,2018-05-21 09:35:00-04:00,TARGET,6943.25,6938.195928012829,2.3585669273462746,3.537850391019412,6946.78785039102,1.6509968491423974,0.7000000000000022,rb,5,5,RB2-049831,6923.75,6925.75,NQM8
EP-59915,EP-59915-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-05-21 09:48:00-04:00,2018-05-21 09:53:00-04:00,STOP,6951.75,6944.2893012951245,3.4816593956087907,5.222489093413186,6944.2893012951245,-3.4816593956087907,-1.0,rb,5,1,RB2-049834,6947.25,6950.75,NQM8
EP-60970,EP-60970-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-05-22 09:44:00-04:00,2018-05-22 09:45:00-04:00,TARGET,6944.0,6950.085548052803,2.839922424641104,4.259883636961656,6939.740116363038,1.9879456972487126,0.6999999999999788,rb,1,1,RB2-026727,6943.25,6946.75,NQM8
EP-63363,EP-63363-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-05-24 10:06:00-04:00,2018-05-24 10:19:00-04:00,STOP,6934.5,6920.397689301284,6.581078326067464,9.871617489101197,6920.397689301284,-6.581078326067464,-1.0,rb,3,3,RB2-042214,6913.25,6918.5,NQM8
EP-64575,EP-64575-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-05-25 09:52:00-04:00,2018-05-25 10:09:00-04:00,STOP,6963.0,6974.93924373872,5.571647078069116,8.357470617103674,6974.93924373872,-5.571647078069116,-1.0,rb,1,1,RB2-028180,6966.5,6967.5,NQM8
EP-66623,EP-66623-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-05-29 10:31:00-04:00,2018-05-29 10:39:00-04:00,TARGET,6943.75,6931.315527742911,5.802753719974653,8.70413057996198,6952.454130579962,4.061927603982238,0.6999999999999967,rb,1,1,RB2-029031,6942.25,6943.5,NQM8
EP-67873,EP-67873-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2018-05-30 10:41:00-04:00,2018-05-30 10:42:00-04:00,TARGET,6962.25,6953.7953914751615,3.9454839782579154,5.918225967386873,6968.168225967387,2.7618387847805126,0.6999999999999929,rb,1,1,RB2-029571,6958.0,6960.0,NQM8
EP-68949,EP-68949-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-05-31 09:44:00-04:00,2018-05-31 09:47:00-04:00,TARGET,6987.0,6976.1750162555745,5.05165908073202,7.577488621098031,6994.577488621098,3.5361613565125047,0.7000000000000179,rb,3,1,RB2-043085,6981.75,6985.0,NQM8
EP-71113,EP-71113-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2018-06-04 09:39:00-04:00,2018-06-04 09:40:00-04:00,STOP,7115.25,7120.60245099413,2.49781046392711,3.746715695890665,7120.60245099413,-2.49781046392711,-1.0,rb,3,3,RB2-043430,7116.5,7117.25,NQM8
EP-71163,EP-71163-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-06-04 10:22:00-04:00,2018-06-04 10:29:00-04:00,TARGET,7118.25,7125.699646006672,3.476501469780112,5.214752204670168,7113.03524779533,2.4335510288459425,0.699999999999961,rb,1,1,RB2-031006,7117.5,7119.25,NQM8
EP-73296,EP-73296-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-06-06 09:45:00-04:00,2018-06-06 09:46:00-04:00,TARGET,7179.5,7173.226582251382,2.927594949354962,4.391392424032443,7183.891392424032,2.0493164645483484,0.6999999999999573,rb,5,5,RB2-051167,7176.75,7178.5,NQM8
EP-00271,EP-00271-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-06-07 09:30:00-04:00,2018-06-07 09:30:00-04:00,TARGET,7238.25,7240.939118278853,1.2549218634647505,1.8823827951971257,7236.367617204803,0.8784453044252951,0.6999999999999759,rb,3,3,RB2-033618,7238.25,7239.0,NQU8
EP-00306,EP-00306-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-07 10:04:00-04:00,2018-06-07 10:07:00-04:00,STOP,7221.5,7213.548567848313,3.7106683374540372,5.566002506181055,7213.548567848313,-3.7106683374540372,-1.0,rb,1,1,RB2-000080,7220.25,7221.75,NQU8
EP-01480,EP-01480-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-06-08 09:32:00-04:00,2018-06-08 09:33:00-04:00,TARGET,7145.75,7151.125547944845,2.5085890409273697,3.7628835613910545,7141.987116438609,1.7560123286490867,0.6999999999999713,rb,1,1,RB2-000557,7147.75,7151.75,NQU8
EP-03697,EP-03697-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2018-06-12 09:36:00-04:00,2018-06-12 09:36:00-04:00,TARGET,7213.25,7217.767029098262,2.107946912522281,3.1619203687834214,7210.088079631217,1.4755628387654907,0.6999999999999497,rb,5,1,RB2-046606,7214.75,7218.0,NQU8
EP-06007,EP-06007-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-06-14 09:30:00-04:00,2018-06-14 09:30:00-04:00,TARGET,7264.75,7260.028851155508,2.2032027940963577,3.3048041911445365,7268.054804191144,1.5422419558675677,0.7000000000000532,rb,5,5,RB2-046823,7256.75,7258.75,NQU8
EP-06015,EP-06015-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-06-14 09:30:00-04:00,2018-06-14 09:30:00-04:00,TARGET,7264.75,7260.028851155508,2.2032027940963577,3.3048041911445365,7268.054804191144,1.5422419558675677,0.7000000000000532,rb,1,1,RB2-002410,7260.75,7261.25,NQU8
EP-06016,EP-06016-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-06-14 09:30:00-04:00,2018-06-14 09:30:00-04:00,TARGET,7264.75,7260.028851155508,2.2032027940963577,3.3048041911445365,7268.054804191144,1.5422419558675677,0.7000000000000532,rb,5,1,RB2-046824,7259.0,7261.25,NQU8
EP-06017,EP-06017-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-14 09:30:00-04:00,2018-06-14 09:30:00-04:00,TARGET,7264.75,7260.028851155508,2.2032027940963577,3.3048041911445365,7268.054804191144,1.5422419558675677,0.7000000000000532,rb,5,5,RB2-046824,7259.0,7261.25,NQU8
EP-06093,EP-06093-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2018-06-14 10:57:00-04:00,2018-06-14 11:00:00-04:00,TARGET,7285.75,7294.901339130029,4.2706249273465975,6.405937391019896,7279.3440626089805,2.9894374491425455,0.699999999999983,rb,3,3,RB2-034551,7295.0,7302.0,NQU8
EP-08226,EP-08226-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-18 09:37:00-04:00,2018-06-18 09:37:00-04:00,TARGET,7216.0,7209.915367562339,2.839495137575092,4.259242706362638,7220.259242706363,1.987646596302624,0.7000000000000209,rb,3,1,RB2-034889,7210.25,7212.25,NQU8
EP-10592,EP-10592-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2018-06-20 09:33:00-04:00,2018-06-20 09:35:00-04:00,STOP,7290.75,7295.918447384502,2.411942112767284,3.6179131691509263,7295.918447384502,-2.411942112767284,-1.0,rb,1,1,RB2-004434,7292.5,7292.75,NQU8
EP-10617,EP-10617-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2018-06-20 09:46:00-04:00,2018-06-20 09:48:00-04:00,TARGET,7298.5,7306.582501380716,3.771833977667351,5.657750966501027,7292.842249033499,2.64028378436701,0.6999999999999641,rb,1,1,RB2-004443,7303.0,7304.25,NQU8
EP-10623,EP-10623-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-20 09:51:00-04:00,2018-06-20 09:53:00-04:00,TARGET,7293.5,7284.459393679416,4.218949616272401,6.3284244244086025,7299.828424424409,2.9532647313906804,0.6999999999999998,rb,5,1,RB2-047286,7287.25,7293.0,NQU8
EP-11877,EP-11877-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,1,2018-06-21 11:18:00-04:00,2018-06-21 11:39:00-04:00,TARGET,7271.5,7257.220669326009,6.6636876478626945,9.995531471794042,7281.4955314717945,4.66458135350393,0.7000000000000066,rb,3,3,RB2-035470,7255.25,7264.5,NQU8
EP-12912,EP-12912-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2018-06-22 09:51:00-04:00,2018-06-22 09:56:00-04:00,STOP,7233.75,7224.185419798599,4.463470760654075,6.695206140981112,7224.185419798599,-4.463470760654075,-1.0,rb,3,3,RB2-035649,7225.5,7227.75,NQU8
EP-12961,EP-12961-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2018-06-22 10:46:00-04:00,2018-06-22 11:00:00-04:00,TARGET,7212.25,7198.520258156082,6.407212860495354,9.61081929074303,7221.860819290743,4.485049002346813,0.7000000000000101,rb,3,1,RB2-035660,7198.75,7203.5,NQU8
EP-14048,EP-14048-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-25 09:32:00-04:00,2018-06-25 09:32:00-04:00,TARGET,7154.25,7149.640774298144,2.15097199419955,3.226457991299325,7157.476457991299,1.5056803959396443,0.6999999999999811,rb,1,1,RB2-005935,7148.75,7151.25,NQU8
EP-14053,EP-14053-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2018-06-25 09:36:00-04:00,2018-06-25 09:36:00-04:00,STOP,7155.75,7148.883348551246,3.204437342751725,4.806656014127588,7148.883348551246,-3.204437342751725,-1.0,rb,1,1,RB2-005937,7152.0,7154.25,NQU8
