id,parent_fvg_id,timeframe,parent_direction,child_direction,parent_formation_ts_et,parent_width_points,parent_width_atr,parent_first_touch_ts_et,inversion_ts_et,inversion_open,inversion_high,inversion_low,inversion_close,close_through_boundary,atr_at_inversion,inversion_body_atr,inversion_range_atr,bars_from_formation_to_inversion,bars_from_first_touch_to_inversion,inversion_speed_bucket,max_penetration_before_inversion,distance_through_zone,distance_through_zone_over_width,n_scraping_candles,avg_scraping_body,activation_ts_et,expiry_ts_et,deactivation_reason
IFVG2-000065,FVG2-000124,3,bullish,bearish,2026-07-14 20:57:00-04:00,1.25,0.0528029230669436,2026-07-14 21:03:00-04:00,2026-07-14 21:03:00-04:00,29920.0,29927.0,29878.5,29881.0,29900.0,25.186099413611647,1.548473201806022,1.9256653919895401,2,0,2_candles,0.0,19.0,15.2,0,,2026-07-14 21:03:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000066,FVG2-000130,3,bearish,bullish,2026-07-15 00:09:00-04:00,1.75,0.14862195641963108,2026-07-15 00:18:00-04:00,2026-07-15 00:21:00-04:00,30007.5,30012.25,30006.0,30011.5,30009.25,11.086194603154253,0.36080910927379145,0.5637642332402991,4,,4_candles,0.0,2.25,1.2857142857142858,1,8.25,2026-07-15 00:21:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000067,FVG2-000133,3,bearish,bullish,2026-07-15 01:30:00-04:00,10.5,0.584677787589624,2026-07-15 01:33:00-04:00,2026-07-15 01:36:00-04:00,29986.0,29998.5,29980.0,29998.5,29997.5,18.514056046326058,0.6751626963169158,0.9992407905490355,2,,2_candles,0.0,1.0,0.09523809523809523,1,5.0,2026-07-15 01:36:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000068,FVG2-000134,3,bullish,bearish,2026-07-15 02:00:00-04:00,10.5,0.6121027639016228,2026-07-15 02:33:00-04:00,2026-07-15 03:24:00-04:00,30011.0,30015.0,29992.0,29993.75,30008.75,18.43757855499021,0.9355892341584743,1.247452312211299,28,17,5plus_candles,1.25,15.0,1.4285714285714286,12,12.291666666666666,2026-07-15 03:24:00-04:00,2026-07-15 11:24:00-04:00,EXPIRED_UNTOUCHED_8H
IFVG2-000069,FVG2-000127,3,bullish,bearish,2026-07-14 23:21:00-04:00,10.25,0.701781218222315,2026-07-14 23:24:00-04:00,2026-07-15 03:27:00-04:00,29993.0,29998.25,29945.0,29946.25,29960.25,20.924180086776623,2.2342571993797944,2.5449025853898193,82,81,5plus_candles,0.0,14.0,1.3658536585365855,3,4.75,2026-07-15 03:27:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000070,FVG2-000141,3,bullish,bearish,2026-07-15 05:03:00-04:00,9.0,0.4690750871571186,2026-07-15 05:33:00-04:00,2026-07-15 05:54:00-04:00,29942.25,29942.25,29921.25,29925.75,29928.75,16.003370520229737,1.031032805192036,1.3122235702444096,17,7,5plus_candles,0.5,3.0,0.3333333333333333,6,8.791666666666666,2026-07-15 05:54:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000071,FVG2-000144,3,bearish,bullish,2026-07-15 08:06:00-04:00,1.0,0.06142535839483507,2026-07-15 08:33:00-04:00,2026-07-15 08:33:00-04:00,29875.25,29951.0,29856.5,29946.0,29912.5,22.394801956001622,3.159215256245639,4.219729211522443,9,,5plus_candles,0.0,33.5,33.5,0,,2026-07-15 08:33:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000072,FVG2-000145,3,bullish,bearish,2026-07-15 08:36:00-04:00,43.75,1.894042322149418,2026-07-15 08:42:00-04:00,2026-07-15 09:39:00-04:00,29917.0,29943.0,29852.0,29873.0,29884.5,30.25616830065062,1.454248917535729,3.0076511703579847,21,19,5plus_candles,0.0,11.5,0.26285714285714284,3,14.583333333333334,2026-07-15 09:39:00-04:00,2026-07-15 18:03:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000073,FVG2-000148,3,bearish,bullish,2026-07-15 09:51:00-04:00,18.25,0.49273178143552077,2026-07-15 09:57:00-04:00,2026-07-15 10:03:00-04:00,29822.75,29867.0,29822.25,29845.0,29831.0,38.69580193416685,0.574997774638549,1.15645619843034,4,,4_candles,0.0,14.0,0.7671232876712328,2,27.125,2026-07-15 10:03:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000074,FVG2-000149,3,bullish,bearish,2026-07-15 10:03:00-04:00,7.5,0.1938194745972637,2026-07-15 10:15:00-04:00,2026-07-15 10:15:00-04:00,29846.0,29859.25,29806.0,29806.5,29814.75,41.77303204502654,0.9455861369465239,1.274745868162086,4,0,4_candles,0.0,8.25,1.1,0,,2026-07-15 10:15:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000075,FVG2-000151,3,bearish,bullish,2026-07-15 11:18:00-04:00,27.0,0.5277121148213805,2026-07-15 11:21:00-04:00,2026-07-15 11:30:00-04:00,29594.75,29642.0,29592.0,29641.0,29623.0,51.35576161218178,0.9005805492529065,0.973600593786926,4,,4_candles,0.0,18.0,0.6666666666666666,3,34.333333333333336,2026-07-15 11:30:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000076,FVG2-000154,3,bearish,bullish,2026-07-15 12:39:00-04:00,22.25,0.5932515573189684,2026-07-15 12:42:00-04:00,2026-07-15 12:48:00-04:00,29445.75,29540.25,29433.75,29465.0,29451.0,42.09278666226686,0.4573230124784357,2.53012471838719,3,,3_candles,0.0,14.0,0.6292134831460674,2,11.75,2026-07-15 12:48:00-04:00,2026-07-15 20:48:00-04:00,EXPIRED_UNTOUCHED_8H
IFVG2-000077,FVG2-000153,3,bearish,bullish,2026-07-15 12:09:00-04:00,25.25,0.582440071762769,2026-07-15 12:12:00-04:00,2026-07-15 13:09:00-04:00,29525.5,29561.75,29525.5,29550.0,29537.5,40.215910472482015,0.6092116207779077,0.9013845409469042,20,,5plus_candles,2.75,12.5,0.49504950495049505,7,19.857142857142858,2026-07-15 13:09:00-04:00,2026-07-15 21:09:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000078,FVG2-000158,3,bullish,bearish,2026-07-15 14:09:00-04:00,1.0,0.03597128560215888,2026-07-15 14:18:00-04:00,2026-07-15 14:18:00-04:00,29716.25,29717.0,29692.0,29699.75,29711.5,26.040814046202538,0.63362074513973,0.9600314320298939,3,0,3_candles,0.0,11.75,11.75,0,,2026-07-15 14:18:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000079,FVG2-000159,3,bearish,bullish,2026-07-15 15:24:00-04:00,18.0,0.6353942042240917,2026-07-15 15:27:00-04:00,2026-07-15 15:30:00-04:00,29614.5,29643.25,29614.5,29643.25,29627.25,28.30397490039613,1.0157583908681895,1.0157583908681895,2,,2_candles,0.0,16.0,0.8888888888888888,1,9.5,2026-07-15 15:30:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000080,FVG2-000162,3,bearish,bullish,2026-07-15 18:39:00-04:00,4.0,0.2808311718417591,2026-07-15 18:57:00-04:00,2026-07-15 18:57:00-04:00,29685.0,29722.0,29677.0,29719.25,29708.5,15.638995508022447,2.190038355240305,2.877422656520109,6,,5plus_candles,0.0,10.75,2.6875,0,,2026-07-15 18:57:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000081,FVG2-000163,3,bearish,bullish,2026-07-15 18:42:00-04:00,9.75,0.7206412728949134,2026-07-15 18:45:00-04:00,2026-07-15 18:57:00-04:00,29685.0,29722.0,29677.0,29719.25,29702.75,15.638995508022447,2.190038355240305,2.877422656520109,5,,5plus_candles,0.0,16.5,1.6923076923076923,3,7.166666666666667,2026-07-15 18:57:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000082,FVG2-000166,3,bearish,bullish,2026-07-15 20:45:00-04:00,7.75,0.3049276478223167,2026-07-15 20:48:00-04:00,2026-07-15 20:54:00-04:00,29630.25,29679.25,29627.25,29665.0,29653.5,27.356288591923967,1.2702746530557796,1.9008426462992962,3,,3_candles,0.0,11.5,1.4838709677419355,2,7.0,2026-07-15 20:54:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000083,FVG2-000167,3,bearish,bullish,2026-07-15 21:18:00-04:00,6.75,0.2557096468374297,2026-07-15 21:24:00-04:00,2026-07-15 21:42:00-04:00,29622.0,29646.0,29622.0,29636.75,29635.75,23.786138948978017,0.6201090488725048,1.008990994775601,8,,5plus_candles,0.0,1.0,0.14814814814814814,2,4.0,2026-07-15 21:42:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000084,FVG2-000169,3,bullish,bearish,2026-07-15 21:42:00-04:00,1.25,0.052551614311229226,2026-07-15 21:45:00-04:00,2026-07-15 21:45:00-04:00,29635.0,29635.0,29608.25,29615.25,29620.75,24.1228433097653,0.8187260409723299,1.108907422582776,1,0,1_candles,0.0,5.5,4.4,0,,2026-07-15 21:45:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000085,FVG2-000170,3,bearish,bullish,2026-07-15 22:06:00-04:00,8.5,0.3322982648656848,2026-07-15 22:09:00-04:00,2026-07-15 22:18:00-04:00,29640.25,29653.25,29634.0,29653.25,29641.75,23.355394434311375,0.5566165896518416,0.8242207192921501,4,,4_candles,1.0,11.5,1.3529411764705883,3,4.75,2026-07-15 22:18:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000086,FVG2-000177,3,bullish,bearish,2026-07-15 23:09:00-04:00,5.5,0.2997254240487363,2026-07-15 23:18:00-04:00,2026-07-15 23:21:00-04:00,29730.5,29731.25,29718.5,29720.0,29731.0,17.039658363808254,0.6162095375281526,0.7482544384270423,4,1,4_candles,0.0,11.0,2.0,1,17.5,2026-07-15 23:21:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000087,FVG2-000178,3,bullish,bearish,2026-07-15 23:36:00-04:00,10.5,0.6124048083981142,2026-07-15 23:39:00-04:00,2026-07-15 23:45:00-04:00,29726.75,29726.75,29716.75,29719.5,29720.0,16.794902121128747,0.4316786098371584,0.5954187721891839,3,2,3_candles,0.0,0.5,0.047619047619047616,2,8.375,2026-07-15 23:45:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000088,FVG2-000179,3,bullish,bearish,2026-07-16 01:27:00-04:00,4.75,0.29144386058618343,2026-07-16 01:30:00-04:00,2026-07-16 01:33:00-04:00,29765.75,29797.0,29745.5,29749.25,29756.75,18.593825564977017,0.8873913516258372,2.7697366429533705,2,1,2_candles,0.0,7.5,1.5789473684210527,1,5.0,2026-07-16 01:33:00-04:00,2026-07-16 09:33:00-04:00,EXPIRED_UNTOUCHED_8H
IFVG2-000089,FVG2-000174,3,bullish,bearish,2026-07-15 22:54:00-04:00,7.5,0.35742613240801885,2026-07-16 00:42:00-04:00,2026-07-16 01:36:00-04:00,29747.25,29748.25,29675.0,29675.0,29692.5,22.56926659605009,3.201255995294268,3.245564036751628,54,18,5plus_candles,1.25,17.5,2.3333333333333335,3,6.75,2026-07-16 01:36:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000090,FVG2-000186,3,bearish,bullish,2026-07-16 04:15:00-04:00,14.0,0.5815408352723437,2026-07-16 04:18:00-04:00,2026-07-16 04:24:00-04:00,29521.0,29561.75,29520.0,29539.5,29527.75,26.282898998276103,0.7038797356872016,1.5884853494562523,3,,3_candles,0.0,11.75,0.8392857142857143,2,14.0,2026-07-16 04:24:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000091,FVG2-000188,3,bullish,bearish,2026-07-16 04:39:00-04:00,1.25,0.05034946787746331,2026-07-16 04:45:00-04:00,2026-07-16 04:45:00-04:00,29567.25,29568.5,29543.25,29551.0,29555.5,24.088902692700657,0.6745844842871993,1.048200506353956,2,0,2_candles,0.0,4.5,3.6,0,,2026-07-16 04:45:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000092,FVG2-000184,3,bearish,bullish,2026-07-16 03:30:00-04:00,5.75,0.26230021264643105,2026-07-16 03:33:00-04:00,2026-07-16 05:18:00-04:00,29626.25,29645.25,29626.25,29634.5,29634.0,21.004084097530214,0.39278075452811984,0.9045859801253668,36,,5plus_candles,1.0,0.5,0.08695652173913043,3,14.083333333333334,2026-07-16 05:18:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000093,FVG2-000189,3,bullish,bearish,2026-07-16 05:03:00-04:00,1.5,0.06732472125238895,2026-07-16 05:42:00-04:00,2026-07-16 05:45:00-04:00,29599.25,29606.25,29583.75,29585.25,29590.5,19.675159757636333,0.7115571193553493,1.143573941821097,14,1,5plus_candles,0.25,5.25,3.5,1,0.5,2026-07-16 05:45:00-04:00,2026-07-16 13:45:00-04:00,EXPIRED_UNTOUCHED_8H
IFVG2-000094,FVG2-000187,3,bullish,bearish,2026-07-16 04:36:00-04:00,2.75,0.10913674377838443,2026-07-16 06:00:00-04:00,2026-07-16 06:00:00-04:00,29551.0,29556.0,29528.0,29531.25,29538.5,20.439772289619036,0.9662534259264054,1.3698782747311062,28,0,5plus_candles,0.0,7.25,2.6363636363636362,0,,2026-07-16 06:00:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000095,FVG2-000192,3,bearish,bullish,2026-07-16 06:00:00-04:00,1.75,0.08561739217069414,2026-07-16 06:09:00-04:00,2026-07-16 06:09:00-04:00,29540.0,29559.25,29538.25,29559.0,29557.75,20.986125991360428,0.9053600463383248,1.000661103847622,3,,3_candles,0.0,1.25,0.7142857142857143,0,,2026-07-16 06:09:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000096,FVG2-000193,3,bearish,bullish,2026-07-16 06:03:00-04:00,11.75,0.5682857714423037,2026-07-16 06:06:00-04:00,2026-07-16 06:09:00-04:00,29540.0,29559.25,29538.25,29559.0,29550.0,20.986125991360428,0.9053600463383248,1.000661103847622,2,,2_candles,0.0,9.0,0.7659574468085106,1,16.75,2026-07-16 06:09:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000097,FVG2-000194,3,bullish,bearish,2026-07-16 06:33:00-04:00,9.25,0.48065744465307725,2026-07-16 06:39:00-04:00,2026-07-16 06:42:00-04:00,29528.25,29530.75,29507.75,29521.75,29525.75,18.97334575987455,0.34258586135853863,1.212226894037906,3,1,3_candles,0.0,4.0,0.43243243243243246,1,8.0,2026-07-16 06:42:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000098,FVG2-000196,3,bearish,bullish,2026-07-16 06:51:00-04:00,0.25,0.013364389464049753,2026-07-16 06:54:00-04:00,2026-07-16 06:54:00-04:00,29506.5,29522.5,29506.5,29519.0,29515.75,18.513112459594367,0.6751971083890819,0.8642522987380248,1,,1_candles,0.0,3.25,13.0,0,,2026-07-16 06:54:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000099,FVG2-000198,3,bullish,bearish,2026-07-16 08:03:00-04:00,11.5,0.4279855380412281,2026-07-16 08:06:00-04:00,2026-07-16 08:06:00-04:00,29445.75,29445.75,29392.75,29392.75,29430.25,28.87934775023012,1.8352215035596737,1.8352215035596737,1,0,1_candles,0.0,37.5,3.260869565217391,0,,2026-07-16 08:06:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000100,FVG2-000199,3,bullish,bearish,2026-07-16 08:21:00-04:00,4.25,0.1664389725477045,2026-07-16 08:24:00-04:00,2026-07-16 08:24:00-04:00,29432.5,29440.25,29391.0,29405.0,29424.0,27.228821654473865,1.0099592391094743,1.8087451827687857,1,0,1_candles,0.0,19.0,4.470588235294118,0,,2026-07-16 08:24:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000101,FVG2-000200,3,bullish,bearish,2026-07-16 09:12:00-04:00,0.75,0.028035304953660932,2026-07-16 09:36:00-04:00,2026-07-16 09:36:00-04:00,29485.0,29501.25,29399.75,29417.25,29431.0,33.71444189872658,2.00952458900288,3.0105792735615102,8,0,5plus_candles,0.0,13.75,18.333333333333332,0,,2026-07-16 09:36:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000102,FVG2-000205,3,bearish,bullish,2026-07-16 10:54:00-04:00,33.0,0.6969209345172038,2026-07-16 11:00:00-04:00,2026-07-16 11:03:00-04:00,29435.5,29458.75,29419.5,29447.25,29447.0,46.11641845828887,0.2547899510155494,0.8511068576476863,3,,3_candles,0.0,0.25,0.007575757575757576,1,39.25,2026-07-16 11:03:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000103,FVG2-000203,3,bullish,bearish,2026-07-16 10:06:00-04:00,16.25,0.3062757805986564,2026-07-16 10:57:00-04:00,2026-07-16 11:15:00-04:00,29377.0,29379.5,29336.0,29358.5,29363.75,45.89757594718837,0.4030713957810508,0.9477624711608491,23,6,5plus_candles,1.75,5.25,0.3230769230769231,3,13.333333333333334,2026-07-16 11:15:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000104,FVG2-000208,3,bullish,bearish,2026-07-16 12:57:00-04:00,6.5,0.171921496130897,2026-07-16 13:03:00-04:00,2026-07-16 13:03:00-04:00,29339.0,29342.0,29285.0,29292.25,29306.0,38.461960249828216,1.2154866703708582,1.4819837478318485,2,0,2_candles,0.0,13.75,2.1153846153846154,0,,2026-07-16 13:03:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000105,FVG2-000210,3,bearish,bullish,2026-07-16 13:42:00-04:00,0.5,0.014114416252683925,2026-07-16 14:21:00-04:00,2026-07-16 14:21:00-04:00,29269.5,29290.75,29258.0,29281.25,29280.5,36.36141454495352,0.32314474414831984,0.9006800315623382,13,,5plus_candles,0.0,0.75,1.5,0,,2026-07-16 14:21:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000106,FVG2-000212,3,bullish,bearish,2026-07-16 16:00:00-04:00,19.5,0.5051310566554115,2026-07-16 16:06:00-04:00,2026-07-16 16:15:00-04:00,29181.75,29185.25,29166.0,29167.75,29172.5,34.68332702690804,0.40365216373672896,0.5550217251380023,5,3,5plus_candles,0.0,4.75,0.24358974358974358,3,10.75,2026-07-16 16:15:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000107,FVG2-000213,3,bearish,bullish,2026-07-16 16:33:00-04:00,3.5,0.12495964786099736,2026-07-16 16:39:00-04:00,2026-07-16 16:39:00-04:00,29177.75,29187.5,29174.5,29185.25,29184.75,25.974632978873704,0.2887432521606783,0.5004883037451757,2,,2_candles,0.0,0.5,0.14285714285714285,0,,2026-07-16 16:39:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000108,FVG2-000211,3,bullish,bearish,2026-07-16 15:57:00-04:00,11.5,0.3025067784616694,2026-07-16 18:24:00-04:00,2026-07-16 18:30:00-04:00,29150.75,29157.0,29136.5,29139.75,29142.75,20.008954331372003,0.5497538660855016,1.0245412958866165,31,2,5plus_candles,0.0,3.0,0.2608695652173913,2,8.375,2026-07-16 18:30:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000109,FVG2-000217,3,bearish,bullish,2026-07-16 19:12:00-04:00,1.25,0.06323706429810422,2026-07-16 19:15:00-04:00,2026-07-16 19:15:00-04:00,29112.0,29140.0,29111.75,29130.75,29120.0,20.372825049694065,0.9203436418005055,1.3866510869794284,1,,1_candles,0.0,10.75,8.6,0,,2026-07-16 19:15:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000110,FVG2-000218,3,bearish,bullish,2026-07-16 19:24:00-04:00,10.75,0.5557994892086995,2026-07-16 19:42:00-04:00,2026-07-16 19:42:00-04:00,29093.75,29129.75,29093.5,29119.5,29118.75,22.69945174176318,1.1343886316260372,1.5969548697648095,6,,5plus_candles,0.0,0.75,0.06976744186046512,0,,2026-07-16 19:42:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000111,FVG2-000219,3,bearish,bullish,2026-07-16 19:27:00-04:00,6.0,0.30552165161142597,2026-07-16 19:30:00-04:00,2026-07-16 19:42:00-04:00,29093.75,29129.75,29093.5,29119.5,29105.25,22.69945174176318,1.1343886316260372,1.5969548697648095,5,,5plus_candles,0.0,14.25,2.375,1,5.25,2026-07-16 19:42:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000112,FVG2-000221,3,bullish,bearish,2026-07-16 20:54:00-04:00,18.75,0.7134294005595436,2026-07-16 21:03:00-04:00,2026-07-16 21:15:00-04:00,29049.5,29059.0,29024.25,29029.25,29035.0,28.987265568476655,0.6985826225024019,1.1988022781214058,7,4,5plus_candles,0.0,5.75,0.30666666666666664,3,20.333333333333332,2026-07-16 21:15:00-04:00,2026-07-17 05:15:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000113,FVG2-000222,3,bearish,bullish,2026-07-16 21:45:00-04:00,1.0,0.037392841059442565,2026-07-16 23:24:00-04:00,2026-07-16 23:24:00-04:00,28988.0,29022.5,28985.25,29005.0,28994.25,20.102816039987975,0.8456526670782871,1.852974226392129,33,,5plus_candles,0.0,10.75,10.75,0,,2026-07-16 23:24:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000114,FVG2-000223,3,bullish,bearish,2026-07-16 23:21:00-04:00,9.0,0.47913622881457957,2026-07-16 23:42:00-04:00,2026-07-16 23:42:00-04:00,28978.75,28979.5,28943.5,28953.5,28960.75,21.628158014937213,1.1674595674102901,1.6644968089810077,7,0,5plus_candles,0.0,7.25,0.8055555555555556,0,,2026-07-16 23:42:00-04:00,2026-07-17 07:42:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000115,FVG2-000231,3,bullish,bearish,2026-07-17 00:48:00-04:00,3.75,0.1585599070151899,2026-07-17 01:00:00-04:00,2026-07-17 01:00:00-04:00,28830.75,28834.75,28804.75,28804.75,28805.5,22.66452476199627,1.147167226007608,1.32365449154724,4,0,4_candles,0.0,0.75,0.2,0,,2026-07-17 01:00:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000116,FVG2-000232,3,bullish,bearish,2026-07-17 00:51:00-04:00,0.75,0.03233706713794346,2026-07-17 01:00:00-04:00,2026-07-17 01:00:00-04:00,28830.75,28834.75,28804.75,28804.75,28819.0,22.66452476199627,1.147167226007608,1.32365449154724,3,0,3_candles,0.0,14.25,19.0,0,,2026-07-17 01:00:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000117,FVG2-000234,3,bearish,bullish,2026-07-17 01:42:00-04:00,11.5,0.5029627556315068,2026-07-17 01:45:00-04:00,2026-07-17 01:51:00-04:00,28742.25,28774.0,28741.5,28763.25,28761.5,24.3103468540734,0.8638297152260201,1.3368793211831262,3,,3_candles,0.75,1.75,0.15217391304347827,2,17.125,2026-07-17 01:51:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000118,FVG2-000235,3,bullish,bearish,2026-07-17 02:06:00-04:00,2.25,0.09388649262493695,2026-07-17 02:09:00-04:00,2026-07-17 02:09:00-04:00,28768.5,28768.5,28722.5,28732.75,28758.25,25.61045806652138,1.3959141186441049,1.796141243570037,1,0,1_candles,0.0,25.5,11.333333333333334,0,,2026-07-17 02:09:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000119,FVG2-000233,3,bearish,bullish,2026-07-17 01:39:00-04:00,18.25,0.77824336680404,2026-07-17 01:51:00-04:00,2026-07-17 02:24:00-04:00,28788.5,28809.0,28787.5,28798.25,28787.5,25.048832995353358,0.3892396904002936,0.8583234198570577,15,,5plus_candles,1.0,10.75,0.589041095890411,5,13.05,2026-07-17 02:24:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000120,FVG2-000237,3,bullish,bearish,2026-07-17 02:27:00-04:00,9.0,0.35781748820311793,2026-07-17 02:39:00-04:00,2026-07-17 02:39:00-04:00,28806.0,28813.5,28779.0,28784.5,28788.5,24.277597967632037,0.8855900830331216,1.4210631564950091,4,0,4_candles,0.0,4.0,0.4444444444444444,0,,2026-07-17 02:39:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000121,FVG2-000236,3,bullish,bearish,2026-07-17 02:24:00-04:00,13.5,0.5389472636311757,2026-07-17 02:39:00-04:00,2026-07-17 02:42:00-04:00,28787.0,28790.5,28765.25,28773.5,28774.0,24.34705525565832,0.5544818401339343,1.037086404694951,6,1,5plus_candles,0.0,0.5,0.037037037037037035,1,21.5,2026-07-17 02:42:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000122,FVG2-000239,3,bullish,bearish,2026-07-17 03:06:00-04:00,0.25,0.010513623597166117,2026-07-17 03:09:00-04:00,2026-07-17 03:09:00-04:00,28764.0,28765.0,28736.0,28737.75,28746.0,24.151623377473356,1.0868834607815157,1.2007474423871982,1,0,1_candles,0.0,8.25,33.0,0,,2026-07-17 03:09:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000123,FVG2-000243,3,bullish,bearish,2026-07-17 06:18:00-04:00,8.5,0.3169169385986867,2026-07-17 06:21:00-04:00,2026-07-17 06:21:00-04:00,28779.25,28780.0,28752.0,28757.5,28758.0,26.922985842373908,0.807859875845116,1.0400035183293446,1,0,1_candles,0.0,0.5,0.058823529411764705,0,,2026-07-17 06:21:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000124,FVG2-000238,3,bearish,bullish,2026-07-17 02:42:00-04:00,12.75,0.5236772934598268,2026-07-17 06:36:00-04:00,2026-07-17 06:39:00-04:00,28796.5,28808.25,28792.0,28807.5,28803.25,27.917341370151224,0.39402032787266145,0.5820754843573407,79,,5plus_candles,0.0,4.25,0.3333333333333333,1,29.0,2026-07-17 06:39:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000125,FVG2-000244,3,bullish,bearish,2026-07-17 06:42:00-04:00,1.75,0.06385605536731573,2026-07-17 06:45:00-04:00,2026-07-17 06:45:00-04:00,28816.25,28816.25,28793.75,28801.25,28803.0,27.05500352834468,0.5544260966103726,0.8316391449155589,1,0,1_candles,0.0,1.75,1.0,0,,2026-07-17 06:45:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000126,FVG2-000242,3,bullish,bearish,2026-07-17 05:30:00-04:00,20.25,0.7672516996267463,2026-07-17 05:33:00-04:00,2026-07-17 08:42:00-04:00,28668.5,28678.25,28656.0,28657.25,28659.75,21.25324799181539,0.5293308582449312,1.046898808528864,64,63,5plus_candles,0.0,2.5,0.12345679012345678,14,7.75,2026-07-17 08:42:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000127,FVG2-000240,3,bullish,bearish,2026-07-17 04:48:00-04:00,0.5,0.016226689983216733,2026-07-17 09:30:00-04:00,2026-07-17 09:36:00-04:00,28630.5,28638.75,28530.75,28540.25,28580.75,36.366963603075035,2.48164793148606,2.9697282725816567,96,2,5plus_candles,0.0,40.5,81.0,1,29.5,2026-07-17 09:36:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000128,FVG2-000254,3,bullish,bearish,2026-07-17 12:15:00-04:00,14.75,0.2718442778187302,2026-07-17 12:24:00-04:00,2026-07-17 12:24:00-04:00,28931.0,28933.0,28866.5,28872.75,28882.75,51.844308945879064,1.1235563012481837,1.282686592841274,3,0,3_candles,0.0,10.0,0.6779661016949152,0,,2026-07-17 12:24:00-04:00,,DEACTIVATED_CLOSE_THROUGH
