id,timeframe,direction,source_seq,source_ts_et,source_open,source_high,source_low,source_close,relevant_wick_length,opposite_wick_length,real_body_length,body_was_zero,total_range,wick_body_ratio,wick_range_ratio,dominant_wick_ratio,atr_at_source_close,zone_lo,zone_hi,mfe_after_1,mfe_after_2,mfe_after_3,mfe_after_1_atr,mfe_after_2_atr,mfe_after_3_atr,confirming_candle_number,confirmed,rejection_reason,activation_ts_et,first_tap_ts_et,max_penetration_after_activation,deactivation_ts_et,deactivation_reason_final
RB2-001542,3,bullish,2088,2026-07-17 06:27:00-04:00,28749.75,28764.0,28724.25,28749.25,25.0,14.25,0.5,False,39.75,50.0,0.6289308176100629,1.7543859649122806,28.50757452735301,28724.25,28749.25,32.75,32.75,53.75,1.148817482475627,1.148817482475627,1.885463807116487,3,True,,2026-07-17 06:36:00-04:00,2026-07-17 07:18:00-04:00,10.75,2026-07-17 07:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001556,3,bearish,2112,2026-07-17 07:39:00-04:00,28758.75,28762.25,28752.0,28753.5,3.5,1.5,5.25,False,10.25,0.6666666666666666,0.34146341463414637,2.3333333333333335,25.477171241917794,28758.75,28762.25,17.75,45.25,,0.6967021507786462,1.7760998491680982,,2,True,,2026-07-17 07:45:00-04:00,2026-07-17 07:57:00-04:00,2.0,2026-07-17 07:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001560,3,bearish,2119,2026-07-17 08:00:00-04:00,28739.25,28748.25,28736.0,28741.5,6.75,3.25,2.25,False,12.25,3.0,0.5510204081632653,2.076923076923077,23.56259016667722,28741.5,28748.25,24.5,52.5,,1.0397838194651658,2.2281081845682125,,2,True,,2026-07-17 08:06:00-04:00,2026-07-17 10:03:00-04:00,19.0,2026-07-17 10:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001561,3,bearish,2120,2026-07-17 08:03:00-04:00,28740.0,28744.75,28717.0,28720.0,4.75,3.0,20.0,False,27.75,0.2375,0.17117117117117117,1.5833333333333333,23.86169086905742,28740.0,28744.75,51.0,,,2.137317102960801,,,1,True,,2026-07-17 08:06:00-04:00,2026-07-17 10:03:00-04:00,22.5,2026-07-17 10:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001568,3,bearish,2135,2026-07-17 08:48:00-04:00,28675.25,28690.75,28667.75,28679.25,11.5,7.5,4.0,False,23.0,2.875,0.5,1.5333333333333334,22.15713729906531,28679.25,28690.75,33.75,,,1.5232112138161336,,,1,True,,2026-07-17 08:51:00-04:00,2026-07-17 08:57:00-04:00,76.5,2026-07-17 10:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001577,3,bearish,2152,2026-07-17 09:39:00-04:00,28540.75,28570.5,28477.5,28479.5,29.75,2.0,61.25,False,93.0,0.4857142857142857,0.31989247311827956,14.875,40.412180488569675,28540.75,28570.5,84.75,,,2.097139995303421,,,1,True,,2026-07-17 09:42:00-04:00,2026-07-17 09:54:00-04:00,21.75,2026-07-17 09:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001578,3,bearish,2153,2026-07-17 09:42:00-04:00,28480.5,28512.0,28456.0,28478.25,31.5,22.25,2.25,False,56.0,14.0,0.5625,1.4157303370786516,41.52559616795755,28480.5,28512.0,72.25,,,1.7398907340853629,,,1,True,,2026-07-17 09:45:00-04:00,2026-07-17 09:48:00-04:00,26.0,2026-07-17 09:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001579,3,bullish,2154,2026-07-17 09:45:00-04:00,28478.5,28482.25,28408.25,28420.0,11.75,3.75,58.5,False,74.0,0.20085470085470086,0.15878378378378377,3.1333333333333333,43.84519644167487,28408.25,28420.0,67.5,,,1.5395073001849122,,,1,True,,2026-07-17 09:48:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001582,3,bullish,2159,2026-07-17 10:00:00-04:00,28622.75,28681.75,28609.0,28676.0,13.75,5.75,53.25,False,72.75,0.25821596244131456,0.18900343642611683,2.391304347826087,52.22927857890089,28609.0,28622.75,144.5,,,2.7666474424246363,,,1,True,,2026-07-17 10:03:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001583,3,bullish,2161,2026-07-17 10:06:00-04:00,28762.5,28783.75,28710.5,28767.25,52.0,16.5,4.75,False,73.25,10.947368421052632,0.7098976109215017,3.1515151515151514,57.03187795833801,28710.5,28762.5,51.5,99.75,,0.9030037558577492,1.7490218378021452,,2,True,,2026-07-17 10:12:00-04:00,2026-07-17 10:36:00-04:00,24.75,2026-07-17 11:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001594,3,bearish,2173,2026-07-17 10:42:00-04:00,28860.25,28896.0,28853.5,28859.75,35.75,6.25,0.5,False,42.5,71.5,0.8411764705882353,5.72,60.96367491007375,28860.25,28896.0,54.25,92.0,,0.8898741763849218,1.5090953774638305,,2,True,,2026-07-17 10:48:00-04:00,2026-07-17 11:57:00-04:00,28.5,2026-07-17 11:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001598,3,bearish,2177,2026-07-17 10:54:00-04:00,28799.5,28814.0,28760.5,28763.5,14.5,3.0,36.0,False,53.5,0.4027777777777778,0.27102803738317754,4.833333333333333,63.12638013084694,28799.5,28814.0,51.25,78.5,113.75,0.8118634379758534,1.243537168411795,1.8019408013610405,3,True,,2026-07-17 11:03:00-04:00,2026-07-17 11:39:00-04:00,16.75,2026-07-17 11:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001608,3,bullish,2188,2026-07-17 11:27:00-04:00,28695.5,28729.5,28672.25,28725.5,23.25,4.0,30.0,False,57.25,0.775,0.40611353711790393,5.8125,56.361679284522815,28672.25,28695.5,64.5,83.25,95.25,1.1443945748030968,1.477067416315625,1.689978034883643,3,True,,2026-07-17 11:36:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001609,3,bullish,2189,2026-07-17 11:30:00-04:00,28725.5,28760.0,28712.25,28753.5,13.25,6.5,28.0,False,47.75,0.4732142857142857,0.2774869109947644,2.0384615384615383,55.746559335628326,28712.25,28725.5,53.25,65.25,105.25,0.9552159027322652,1.1704758244747475,1.8880088969496887,3,True,,2026-07-17 11:39:00-04:00,2026-07-17 15:27:00-04:00,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001610,3,bullish,2190,2026-07-17 11:33:00-04:00,28753.25,28778.75,28718.0,28772.75,35.25,6.0,19.5,False,60.75,1.8076923076923077,0.5802469135802469,5.875,56.103947954512016,28718.0,28753.25,37.5,77.5,90.25,0.6684021600477076,1.3813644640985958,1.6086211985148164,3,True,,2026-07-17 11:42:00-04:00,2026-07-17 15:18:00-04:00,5.5,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001611,3,bullish,2191,2026-07-17 11:36:00-04:00,28771.25,28790.75,28725.0,28751.75,26.75,19.5,19.5,False,65.75,1.3717948717948718,0.4068441064638783,1.3717948717948718,56.79295167204687,28725.0,28751.75,79.0,91.75,,1.3910176821974072,1.6155173714128115,,2,True,,2026-07-17 11:42:00-04:00,2026-07-17 15:18:00-04:00,6.5,2026-07-17 15:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001614,3,bullish,2195,2026-07-17 11:48:00-04:00,28797.0,28820.75,28781.5,28819.25,15.5,1.5,22.25,False,39.25,0.6966292134831461,0.39490445859872614,10.333333333333334,56.09181702169228,28781.5,28797.0,35.5,54.25,127.5,0.6328908900610432,0.9671642474876505,2.2730588305009296,3,True,,2026-07-17 11:57:00-04:00,2026-07-17 14:45:00-04:00,23.75,2026-07-17 15:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001616,3,bearish,2199,2026-07-17 12:00:00-04:00,28920.25,28948.5,28907.75,28933.5,15.0,12.5,13.25,False,40.75,1.1320754716981132,0.36809815950920244,1.2,54.83811786642423,28933.5,28948.5,56.5,76.75,87.5,1.03030523654411,1.399573927517884,1.5956054548249492,3,True,,2026-07-17 12:09:00-04:00,2026-07-17 12:12:00-04:00,7.5,2026-07-17 12:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001617,3,bearish,2200,2026-07-17 12:03:00-04:00,28934.0,28955.75,28877.0,28883.75,21.75,6.75,50.25,False,78.75,0.43283582089552236,0.2761904761904762,3.2222222222222223,56.546109447393924,28934.0,28955.75,77.25,88.0,,1.3661417337981026,1.5562520721583564,,2,True,,2026-07-17 12:09:00-04:00,2026-07-17 12:12:00-04:00,16.5,2026-07-17 12:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001619,3,bullish,2202,2026-07-17 12:09:00-04:00,28868.25,28882.75,28846.0,28873.75,22.25,9.0,5.5,False,36.75,4.045454545454546,0.6054421768707483,2.4722222222222223,53.37139028882435,28846.0,28868.25,76.25,76.25,87.75,1.4286680483188816,1.4286680483188816,1.6441392949505818,3,True,,2026-07-17 12:18:00-04:00,2026-07-17 12:24:00-04:00,12.5,2026-07-17 14:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001622,3,bullish,2213,2026-07-17 12:42:00-04:00,28927.0,28941.0,28902.0,28923.25,21.25,14.0,3.75,False,39.0,5.666666666666667,0.5448717948717948,1.5178571428571428,46.69889399808296,28902.0,28923.25,49.0,70.25,,1.0492753854515593,1.5043182822035108,,2,True,,2026-07-17 12:48:00-04:00,2026-07-17 13:54:00-04:00,5.0,2026-07-17 13:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001627,3,bullish,2219,2026-07-17 13:00:00-04:00,28985.0,28985.5,28960.5,28974.25,13.75,0.5,10.75,False,25.0,1.2790697674418605,0.55,27.5,42.92176049626336,28960.5,28974.25,59.25,59.25,65.25,1.380418680756539,1.380418680756539,1.5202079142508722,3,True,,2026-07-17 13:09:00-04:00,2026-07-17 13:39:00-04:00,12.25,2026-07-17 13:42:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001638,3,bearish,2230,2026-07-17 13:33:00-04:00,29035.75,29042.25,29018.5,29022.25,6.5,3.75,13.5,False,23.75,0.48148148148148145,0.2736842105263158,1.7333333333333334,39.889524726008965,29035.75,29042.25,55.0,63.75,,1.3788081050797436,1.5981639399787937,,2,True,,2026-07-17 13:39:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001639,3,bearish,2231,2026-07-17 13:36:00-04:00,29023.0,29037.0,28980.75,28984.0,14.0,3.25,39.0,False,56.25,0.358974358974359,0.24888888888888888,4.3076923076923075,41.05813010272261,29023.0,29037.0,51.0,74.75,,1.2421413218868955,1.8205894864910872,,2,True,,2026-07-17 13:42:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001643,3,bearish,2236,2026-07-17 13:51:00-04:00,28954.5,28967.25,28932.5,28938.0,12.75,5.5,16.5,False,34.75,0.7727272727272727,0.3669064748201439,2.3181818181818183,38.0326195004875,28954.5,28967.25,40.0,57.5,,1.0517287666574553,1.511860102070092,,2,True,,2026-07-17 13:57:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001647,3,bearish,2241,2026-07-17 14:06:00-04:00,28912.75,28937.0,28886.5,28898.25,24.25,11.75,14.5,False,50.5,1.6724137931034482,0.4801980198019802,2.0638297872340425,37.53961452481574,28912.75,28937.0,40.75,54.5,56.5,1.0855199371603035,1.451799670557952,1.505076722688519,3,True,,2026-07-17 14:15:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001654,3,bullish,2249,2026-07-17 14:30:00-04:00,28829.25,28856.25,28822.5,28851.75,6.75,4.5,22.5,False,33.75,0.3,0.2,1.5,34.494470782543885,28822.5,28829.25,62.5,,,1.8118845885187045,,,1,True,,2026-07-17 14:33:00-04:00,2026-07-17 14:36:00-04:00,15.5,2026-07-17 14:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001657,3,bullish,2253,2026-07-17 14:42:00-04:00,28842.25,28844.0,28807.0,28813.75,6.75,1.75,28.5,False,37.0,0.23684210526315788,0.18243243243243243,3.857142857142857,34.577085850172736,28807.0,28813.75,14.5,34.0,56.0,0.41935286457715065,0.9833101652153877,1.619569683884168,3,True,,2026-07-17 14:51:00-04:00,2026-07-17 15:09:00-04:00,20.75,2026-07-17 15:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001662,3,bearish,2259,2026-07-17 15:00:00-04:00,28867.0,28879.5,28852.25,28861.25,12.5,9.0,5.75,False,27.25,2.1739130434782608,0.45871559633027525,1.3888888888888888,34.40134650068563,28867.0,28879.5,31.75,36.5,56.5,0.9229289905663203,1.0610049812809665,1.642377573763688,3,True,,2026-07-17 15:09:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001663,3,bearish,2260,2026-07-17 15:03:00-04:00,28861.0,28869.25,28835.25,28836.0,8.25,0.75,25.0,False,34.0,0.33,0.2426470588235294,11.0,34.37267889349379,28861.0,28869.25,30.5,50.5,74.75,0.887332642722042,1.4691901133594465,2.1746922965072994,3,True,,2026-07-17 15:12:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001664,3,bearish,2261,2026-07-17 15:06:00-04:00,28835.25,28861.5,28830.5,28852.5,9.0,4.75,17.25,False,31.0,0.5217391304347826,0.2903225806451613,1.894736842105263,34.13177325824423,28852.5,28861.5,42.0,66.25,,1.2305249915445067,1.9410066830910373,,2,True,,2026-07-17 15:12:00-04:00,2026-07-17 15:54:00-04:00,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-001671,3,bullish,2274,2026-07-17 15:45:00-04:00,28791.0,28809.0,28769.5,28795.5,21.5,13.5,4.5,False,39.5,4.777777777777778,0.5443037974683544,1.5925925925925926,38.313825802942986,28769.5,28791.0,29.5,57.25,62.5,0.7699570424453417,1.4942386671185022,1.631264920435046,3,True,,2026-07-17 15:54:00-04:00,2026-07-17 16:00:00-04:00,13.5,2026-07-17 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001672,3,bullish,2275,2026-07-17 15:48:00-04:00,28795.5,28820.5,28788.0,28817.75,7.5,2.75,22.25,False,32.5,0.33707865168539325,0.23076923076923078,2.727272727272727,37.8985525313042,28788.0,28795.5,52.75,58.0,,1.3918737386191335,1.5304014566807536,,2,True,,2026-07-17 15:54:00-04:00,2026-07-17 16:00:00-04:00,32.0,2026-07-17 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001673,3,bearish,2276,2026-07-17 15:51:00-04:00,28819.0,28848.25,28805.75,28821.0,27.25,13.25,2.0,False,42.5,13.625,0.6411764705882353,2.056603773584906,38.227227350496754,28821.0,28848.25,4.25,14.25,65.0,0.11117730200604706,0.3727709537849813,1.7003587365630728,3,True,,2026-07-17 16:00:00-04:00,,0.0,2026-07-17 17:00:00-04:00,DATA_END_ACTIVE
RB2-000007,5,bearish,20,2026-07-12 19:45:00-04:00,29892.5,29898.25,29888.75,29888.75,5.75,0.0,3.75,False,9.5,1.5333333333333334,0.6052631578947368,23.0,22.825675432437947,29892.5,29898.25,47.5,,,2.0809898984411634,,,1,True,,2026-07-12 19:50:00-04:00,2026-07-12 19:55:00-04:00,88.0,2026-07-12 20:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000008,5,bullish,21,2026-07-12 19:50:00-04:00,29889.25,29890.75,29845.0,29863.5,18.5,1.5,25.75,False,45.75,0.7184466019417476,0.40437158469945356,12.333333333333334,24.463127187263808,29845.0,29863.5,32.0,32.0,122.75,1.3080911428470232,1.3080911428470232,5.017755868264754,3,True,,2026-07-12 20:05:00-04:00,2026-07-12 20:45:00-04:00,37.5,2026-07-12 20:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000009,5,bullish,23,2026-07-12 20:00:00-04:00,29876.5,29895.0,29865.75,29893.25,10.75,1.75,16.75,False,29.25,0.6417910447761194,0.36752136752136755,6.142857142857143,25.304941299222367,29865.75,29876.5,109.75,,,4.33709759300539,,,1,True,,2026-07-12 20:05:00-04:00,2026-07-12 20:45:00-04:00,15.75,2026-07-12 20:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000011,5,bullish,25,2026-07-12 20:10:00-04:00,29967.0,30007.75,29953.5,29995.5,13.5,12.25,28.5,False,54.25,0.47368421052631576,0.2488479262672811,1.1020408163265305,33.30502591616623,29953.5,29967.0,74.0,,,2.2218868763612183,,,1,True,,2026-07-12 20:15:00-04:00,2026-07-12 20:20:00-04:00,41.75,2026-07-12 20:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000012,5,bearish,26,2026-07-12 20:15:00-04:00,29996.5,30041.0,29996.5,30019.0,22.0,0.0,22.5,False,44.5,0.9777777777777777,0.4943820224719101,88.0,34.17609549358293,30019.0,30041.0,61.0,,,1.7848732899126427,,,1,True,,2026-07-12 20:20:00-04:00,,0.0,2026-07-13 04:20:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000013,5,bearish,27,2026-07-12 20:20:00-04:00,30018.0,30032.25,29958.0,29972.0,14.25,14.0,46.0,False,74.25,0.30978260869565216,0.1919191919191919,1.0178571428571428,37.038517244041294,30018.0,30032.25,48.0,54.0,106.25,1.295948206666458,1.4579417324997654,2.8686353532981497,3,True,,2026-07-12 20:35:00-04:00,,0.0,2026-07-13 04:35:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000014,5,bearish,28,2026-07-12 20:25:00-04:00,29975.0,30014.25,29970.0,29994.75,19.5,5.0,19.75,False,44.25,0.9873417721518988,0.4406779661016949,3.9,37.5536231551812,29994.75,30014.25,30.75,83.0,,0.8188291146484885,2.2101728948235624,,2,True,,2026-07-12 20:35:00-04:00,,0.0,2026-07-13 04:35:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000015,5,bearish,29,2026-07-12 20:30:00-04:00,29989.5,30004.5,29964.0,29967.25,15.0,3.25,22.25,False,40.5,0.6741573033707865,0.37037037037037035,4.615384615384615,37.764078644096834,29989.5,30004.5,77.75,,,2.0588348184724916,,,1,True,,2026-07-12 20:35:00-04:00,,0.0,2026-07-13 04:35:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000016,5,bearish,31,2026-07-12 20:40:00-04:00,29912.0,29928.5,29886.0,29894.0,16.5,8.0,18.0,False,42.5,0.9166666666666666,0.38823529411764707,2.0625,39.577190259450845,29912.0,29928.5,62.0,,,1.566558909148299,,,1,True,,2026-07-12 20:45:00-04:00,,0.0,2026-07-13 04:45:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000017,5,bearish,33,2026-07-12 20:50:00-04:00,29883.75,29905.25,29860.25,29862.5,21.5,2.25,21.25,False,45.0,1.011764705882353,0.4777777777777778,9.555555555555555,40.887985478812205,29883.75,29905.25,76.25,,,1.8648509851264763,,,1,True,,2026-07-12 20:55:00-04:00,,0.0,2026-07-13 04:55:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000040,5,bearish,58,2026-07-12 22:55:00-04:00,29766.0,29773.75,29736.25,29737.25,7.75,1.0,28.75,False,37.5,0.26956521739130435,0.20666666666666667,7.75,34.871810496366955,29766.0,29773.75,51.5,60.5,,1.4768375735858457,1.7349256932416246,,2,True,,2026-07-12 23:05:00-04:00,2026-07-13 05:30:00-04:00,2.75,2026-07-13 05:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000041,5,bearish,59,2026-07-12 23:00:00-04:00,29738.0,29750.0,29714.5,29717.0,12.0,2.5,21.0,False,35.5,0.5714285714285714,0.3380281690140845,4.8,34.91668117519789,29738.0,29750.0,32.5,48.0,53.25,0.9307872027392309,1.3747010994302487,1.525059032180432,3,True,,2026-07-12 23:15:00-04:00,2026-07-13 04:30:00-04:00,4.0,2026-07-13 04:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000063,5,bullish,82,2026-07-13 00:55:00-04:00,29623.0,29624.75,29612.75,29618.75,6.0,1.75,4.25,False,12.0,1.411764705882353,0.5,3.4285714285714284,22.52909771216787,29612.75,29618.75,18.25,22.75,55.5,0.8100635113381949,1.009805199065421,2.463480815302456,3,True,,2026-07-13 01:10:00-04:00,2026-07-13 01:25:00-04:00,17.5,2026-07-13 01:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000065,5,bullish,84,2026-07-13 01:05:00-04:00,29627.75,29641.5,29606.5,29641.0,21.25,0.5,13.25,False,35.0,1.6037735849056605,0.6071428571428571,42.5,23.384783231410058,29606.5,29627.75,46.5,,,1.9884725695272625,,,1,True,,2026-07-13 01:10:00-04:00,2026-07-13 01:25:00-04:00,11.25,2026-07-13 01:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000066,5,bearish,86,2026-07-13 01:15:00-04:00,29672.25,29693.75,29668.0,29688.5,5.25,4.25,16.25,False,25.75,0.3230769230769231,0.20388349514563106,1.2352941176470589,24.655756969940306,29688.5,29693.75,43.5,,,1.7642938342162495,,,1,True,,2026-07-13 01:20:00-04:00,2026-07-13 03:25:00-04:00,13.25,2026-07-13 04:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000067,5,bullish,89,2026-07-13 01:30:00-04:00,29598.5,29605.0,29577.0,29584.0,7.0,6.5,14.5,False,28.0,0.4827586206896552,0.25,1.0769230769230769,28.117601334897536,29577.0,29584.0,39.0,71.75,,1.3870315442447083,2.5517823922963543,,2,True,,2026-07-13 01:40:00-04:00,,0.0,2026-07-13 09:40:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000068,5,bullish,90,2026-07-13 01:35:00-04:00,29585.0,29623.0,29542.75,29622.0,42.25,1.0,37.0,False,80.25,1.1418918918918919,0.5264797507788161,42.25,31.84134409669057,29542.75,29585.0,70.75,,,2.2219539409252955,,,1,True,,2026-07-13 01:40:00-04:00,,0.0,2026-07-13 09:40:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000082,5,bullish,107,2026-07-13 03:00:00-04:00,29622.75,29634.25,29611.25,29632.5,11.5,1.75,9.75,False,23.0,1.1794871794871795,0.5,6.571428571428571,30.325114706925998,29611.25,29622.75,28.25,43.25,52.75,0.9315710846609903,1.426210598640277,1.7394822908271588,3,True,,2026-07-13 03:15:00-04:00,2026-07-13 09:40:00-04:00,59.0,2026-07-13 09:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000084,5,bullish,109,2026-07-13 03:10:00-04:00,29640.0,29666.0,29633.0,29662.75,7.0,3.25,22.75,False,33.0,0.3076923076923077,0.21212121212121213,2.1538461538461537,31.423185640155584,29633.0,29640.0,35.5,35.5,50.25,1.1297390534024874,1.1297390534024874,1.599137674182394,3,True,,2026-07-13 03:25:00-04:00,2026-07-13 03:35:00-04:00,22.25,2026-07-13 09:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000092,5,bullish,121,2026-07-13 04:10:00-04:00,29668.5,29693.0,29647.5,29681.75,21.0,11.25,13.25,False,45.5,1.5849056603773586,0.46153846153846156,1.8666666666666667,29.37358124428349,29647.5,29668.5,38.5,61.25,,1.3107016022260698,2.0852070944505656,,2,True,,2026-07-13 04:20:00-04:00,2026-07-13 08:35:00-04:00,15.75,2026-07-13 09:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000093,5,bullish,122,2026-07-13 04:15:00-04:00,29681.0,29707.0,29674.75,29703.75,6.25,3.25,22.75,False,32.25,0.27472527472527475,0.1937984496124031,1.9230769230769231,29.57903972683467,29674.75,29681.0,48.75,,,1.6481265264258418,,,1,True,,2026-07-13 04:20:00-04:00,2026-07-13 08:35:00-04:00,16.75,2026-07-13 08:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000103,5,bullish,134,2026-07-13 05:15:00-04:00,29725.5,29734.75,29718.0,29732.75,7.5,2.0,7.25,False,16.75,1.0344827586206897,0.44776119402985076,3.75,23.926440226189275,29718.0,29725.5,31.0,35.25,40.75,1.2956377842646307,1.473265545010588,1.7031367647994742,3,True,,2026-07-13 05:30:00-04:00,2026-07-13 08:05:00-04:00,7.75,2026-07-13 08:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000112,5,bearish,144,2026-07-13 06:05:00-04:00,29772.0,29778.0,29758.0,29762.0,6.0,4.0,10.0,False,20.0,0.6,0.3,1.5,19.549776838997268,29772.0,29778.0,31.0,,,1.585695849896465,,,1,True,,2026-07-13 06:10:00-04:00,2026-07-13 07:05:00-04:00,14.5,2026-07-13 07:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000121,5,bullish,154,2026-07-13 06:55:00-04:00,29755.0,29760.25,29748.75,29755.0,6.25,5.25,0.0,True,11.5,25.0,0.5434782608695652,1.1904761904761905,18.532769856632765,29748.75,29755.0,2.5,37.5,,0.13489618763626232,2.023442814543935,,2,True,,2026-07-13 07:05:00-04:00,2026-07-13 07:15:00-04:00,7.25,2026-07-13 07:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000122,5,bullish,155,2026-07-13 07:00:00-04:00,29754.75,29757.5,29746.25,29756.75,8.5,0.75,2.0,False,11.25,4.25,0.7555555555555555,11.333333333333334,18.012572009730423,29746.25,29754.75,37.75,,,2.0957584502428297,,,1,True,,2026-07-13 07:05:00-04:00,2026-07-13 07:15:00-04:00,4.75,2026-07-13 07:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000123,5,bearish,157,2026-07-13 07:10:00-04:00,29775.75,29799.75,29766.5,29768.75,24.0,2.25,7.0,False,33.25,3.4285714285714284,0.7218045112781954,10.666666666666666,20.36032994716552,29775.75,29799.75,24.5,24.5,34.25,1.2033203815250935,1.2033203815250935,1.6821927782544672,3,True,,2026-07-13 07:25:00-04:00,2026-07-13 07:30:00-04:00,0.0,2026-07-13 15:25:00-04:00,EXPIRED_ACTIVE_8H
RB2-000128,5,bearish,166,2026-07-13 07:55:00-04:00,29760.75,29766.0,29741.5,29742.25,5.25,0.75,18.5,False,24.5,0.28378378378378377,0.21428571428571427,7.0,21.61214540856827,29760.75,29766.0,32.0,44.0,,1.4806489311937259,2.0358922803913733,,2,True,,2026-07-13 08:05:00-04:00,,0.0,2026-07-13 16:05:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000138,5,bearish,185,2026-07-13 09:30:00-04:00,29692.25,29721.25,29683.25,29710.75,10.5,9.0,18.5,False,38.0,0.5675675675675675,0.27631578947368424,1.1666666666666667,24.58827675140386,29710.75,29721.25,79.0,,,3.21291324311654,,,1,True,,2026-07-13 09:35:00-04:00,2026-07-13 10:35:00-04:00,2.75,2026-07-13 10:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000139,5,bearish,186,2026-07-13 09:35:00-04:00,29710.0,29737.25,29631.75,29644.75,27.25,13.0,65.25,False,105.5,0.41762452107279696,0.25829383886255924,2.0961538461538463,30.367685554875013,29710.0,29737.25,99.25,,,3.2682767285854983,,,1,True,,2026-07-13 09:40:00-04:00,2026-07-13 10:35:00-04:00,15.25,2026-07-13 11:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000140,5,bearish,187,2026-07-13 09:40:00-04:00,29646.25,29673.5,29610.75,29621.5,27.25,10.75,24.75,False,62.75,1.101010101010101,0.4342629482071713,2.5348837209302326,32.68070801524108,29646.25,29673.5,94.0,,,2.8763146733590306,,,1,True,,2026-07-13 09:45:00-04:00,2026-07-13 10:05:00-04:00,29.5,2026-07-13 10:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
