family,id,timeframe,event,ts_et,deactivation_reason
RB,RB2-000709,3,SOURCE,2026-07-13 20:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000709,3,ACTIVATED,2026-07-13 20:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000709,3,FIRST_TAP,2026-07-13 20:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000709,3,DEACTIVATED,2026-07-13 23:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000710,3,SOURCE,2026-07-13 20:09:00-04:00,
RB,RB2-000711,3,SOURCE,2026-07-13 20:15:00-04:00,
RB,RB2-000712,3,SOURCE,2026-07-13 20:18:00-04:00,
RB,RB2-000713,3,SOURCE,2026-07-13 20:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000713,3,ACTIVATED,2026-07-13 20:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000713,3,FIRST_TAP,2026-07-13 20:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000713,3,DEACTIVATED,2026-07-13 20:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000714,3,SOURCE,2026-07-13 20:21:00-04:00,
RB,RB2-000715,3,SOURCE,2026-07-13 20:21:00-04:00,
RB,RB2-000716,3,SOURCE,2026-07-13 20:24:00-04:00,
RB,RB2-000717,3,SOURCE,2026-07-13 20:24:00-04:00,
RB,RB2-000718,3,SOURCE,2026-07-13 20:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000718,3,ACTIVATED,2026-07-13 20:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000718,3,FIRST_TAP,2026-07-13 20:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000718,3,DEACTIVATED,2026-07-13 20:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000719,3,SOURCE,2026-07-13 20:27:00-04:00,
RB,RB2-000720,3,SOURCE,2026-07-13 20:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000720,3,ACTIVATED,2026-07-13 20:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000720,3,FIRST_TAP,2026-07-13 20:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000720,3,DEACTIVATED,2026-07-13 22:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000721,3,SOURCE,2026-07-13 20:30:00-04:00,
RB,RB2-000722,3,SOURCE,2026-07-13 20:33:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000722,3,ACTIVATED,2026-07-13 20:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000722,3,FIRST_TAP,2026-07-13 20:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000722,3,DEACTIVATED,2026-07-13 20:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000723,3,SOURCE,2026-07-13 20:33:00-04:00,
RB,RB2-000724,3,SOURCE,2026-07-13 20:39:00-04:00,
RB,RB2-000725,3,SOURCE,2026-07-13 20:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000725,3,ACTIVATED,2026-07-13 20:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000725,3,FIRST_TAP,2026-07-13 20:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000725,3,DEACTIVATED,2026-07-13 20:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000726,3,SOURCE,2026-07-13 20:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000726,3,ACTIVATED,2026-07-13 20:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000726,3,FIRST_TAP,2026-07-13 20:48:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000726,3,DEACTIVATED,2026-07-13 22:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000727,3,SOURCE,2026-07-13 20:51:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000727,3,ACTIVATED,2026-07-13 20:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000727,3,FIRST_TAP,2026-07-13 21:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000727,3,DEACTIVATED,2026-07-13 22:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000728,3,SOURCE,2026-07-13 20:51:00-04:00,
RB,RB2-000729,3,SOURCE,2026-07-13 20:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000729,3,ACTIVATED,2026-07-13 21:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000729,3,FIRST_TAP,2026-07-13 21:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000729,3,DEACTIVATED,2026-07-13 21:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000730,3,SOURCE,2026-07-13 20:54:00-04:00,
RB,RB2-000731,3,SOURCE,2026-07-13 20:57:00-04:00,
RB,RB2-000732,3,SOURCE,2026-07-13 21:00:00-04:00,
RB,RB2-000733,3,SOURCE,2026-07-13 21:00:00-04:00,
RB,RB2-000734,3,SOURCE,2026-07-13 21:03:00-04:00,
RB,RB2-000735,3,SOURCE,2026-07-13 21:03:00-04:00,
RB,RB2-000736,3,SOURCE,2026-07-13 21:06:00-04:00,
RB,RB2-000737,3,SOURCE,2026-07-13 21:06:00-04:00,
RB,RB2-000738,3,SOURCE,2026-07-13 21:09:00-04:00,
RB,RB2-000739,3,SOURCE,2026-07-13 21:09:00-04:00,
RB,RB2-000740,3,SOURCE,2026-07-13 21:12:00-04:00,
RB,RB2-000741,3,SOURCE,2026-07-13 21:12:00-04:00,
RB,RB2-000742,3,SOURCE,2026-07-13 21:15:00-04:00,
RB,RB2-000743,3,SOURCE,2026-07-13 21:18:00-04:00,
RB,RB2-000744,3,SOURCE,2026-07-13 21:21:00-04:00,
RB,RB2-000745,3,SOURCE,2026-07-13 21:21:00-04:00,
RB,RB2-000746,3,SOURCE,2026-07-13 21:24:00-04:00,
RB,RB2-000747,3,SOURCE,2026-07-13 21:24:00-04:00,
RB,RB2-000748,3,SOURCE,2026-07-13 21:27:00-04:00,
RB,RB2-000749,3,SOURCE,2026-07-13 21:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000749,3,ACTIVATED,2026-07-13 21:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000749,3,FIRST_TAP,2026-07-14 01:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000749,3,DEACTIVATED,2026-07-14 01:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000750,3,SOURCE,2026-07-13 21:33:00-04:00,
RB,RB2-000751,3,SOURCE,2026-07-13 21:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000751,3,ACTIVATED,2026-07-13 21:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000751,3,FIRST_TAP,2026-07-14 00:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000751,3,DEACTIVATED,2026-07-14 01:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000752,3,SOURCE,2026-07-13 21:36:00-04:00,
RB,RB2-000753,3,SOURCE,2026-07-13 21:36:00-04:00,
RB,RB2-000754,3,SOURCE,2026-07-13 21:39:00-04:00,
RB,RB2-000755,3,SOURCE,2026-07-13 21:39:00-04:00,
RB,RB2-000756,3,SOURCE,2026-07-13 21:42:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000756,3,ACTIVATED,2026-07-13 21:51:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000756,3,FIRST_TAP,2026-07-13 21:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000756,3,DEACTIVATED,2026-07-13 22:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000757,3,SOURCE,2026-07-13 21:42:00-04:00,
RB,RB2-000758,3,SOURCE,2026-07-13 21:45:00-04:00,
RB,RB2-000759,3,SOURCE,2026-07-13 21:48:00-04:00,
RB,RB2-000760,3,SOURCE,2026-07-13 21:51:00-04:00,
RB,RB2-000761,3,SOURCE,2026-07-13 21:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000761,3,ACTIVATED,2026-07-13 22:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000761,3,FIRST_TAP,2026-07-13 21:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000761,3,DEACTIVATED,2026-07-14 00:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000762,3,SOURCE,2026-07-13 21:54:00-04:00,
RB,RB2-000763,3,SOURCE,2026-07-13 21:54:00-04:00,
RB,RB2-000764,3,SOURCE,2026-07-13 22:00:00-04:00,
RB,RB2-000765,3,SOURCE,2026-07-13 22:00:00-04:00,
RB,RB2-000766,3,SOURCE,2026-07-13 22:03:00-04:00,
RB,RB2-000767,3,SOURCE,2026-07-13 22:06:00-04:00,
RB,RB2-000768,3,SOURCE,2026-07-13 22:06:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000768,3,ACTIVATED,2026-07-13 22:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000768,3,FIRST_TAP,2026-07-13 22:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000768,3,DEACTIVATED,2026-07-13 22:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000769,3,SOURCE,2026-07-13 22:09:00-04:00,
RB,RB2-000770,3,SOURCE,2026-07-13 22:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000770,3,ACTIVATED,2026-07-13 22:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000770,3,FIRST_TAP,2026-07-13 22:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000770,3,DEACTIVATED,2026-07-14 00:48:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000771,3,SOURCE,2026-07-13 22:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000771,3,ACTIVATED,2026-07-13 22:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000771,3,FIRST_TAP,2026-07-14 00:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000771,3,DEACTIVATED,2026-07-14 00:42:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000772,3,SOURCE,2026-07-13 22:18:00-04:00,
RB,RB2-000773,3,SOURCE,2026-07-13 22:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000773,3,ACTIVATED,2026-07-13 22:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000773,3,FIRST_TAP,2026-07-13 22:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000773,3,DEACTIVATED,2026-07-13 22:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000774,3,SOURCE,2026-07-13 22:21:00-04:00,
RB,RB2-000775,3,SOURCE,2026-07-13 22:21:00-04:00,
RB,RB2-000776,3,SOURCE,2026-07-13 22:24:00-04:00,
RB,RB2-000777,3,SOURCE,2026-07-13 22:24:00-04:00,
RB,RB2-000778,3,SOURCE,2026-07-13 22:27:00-04:00,
RB,RB2-000779,3,SOURCE,2026-07-13 22:30:00-04:00,
RB,RB2-000780,3,SOURCE,2026-07-13 22:33:00-04:00,
RB,RB2-000781,3,SOURCE,2026-07-13 22:33:00-04:00,
RB,RB2-000782,3,SOURCE,2026-07-13 22:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000782,3,ACTIVATED,2026-07-13 22:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000782,3,FIRST_TAP,2026-07-13 22:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000782,3,DEACTIVATED,2026-07-13 23:06:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000783,3,SOURCE,2026-07-13 22:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000783,3,ACTIVATED,2026-07-13 22:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000783,3,FIRST_TAP,2026-07-13 22:48:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000783,3,DEACTIVATED,2026-07-14 00:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000784,3,SOURCE,2026-07-13 22:48:00-04:00,
RB,RB2-000785,3,SOURCE,2026-07-13 22:48:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000785,3,ACTIVATED,2026-07-13 22:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000785,3,FIRST_TAP,2026-07-13 22:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000785,3,DEACTIVATED,2026-07-14 00:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000786,3,SOURCE,2026-07-13 22:57:00-04:00,
RB,RB2-000787,3,SOURCE,2026-07-13 22:57:00-04:00,
RB,RB2-000788,3,SOURCE,2026-07-13 23:00:00-04:00,
RB,RB2-000789,3,SOURCE,2026-07-13 23:00:00-04:00,
RB,RB2-000790,3,SOURCE,2026-07-13 23:06:00-04:00,
RB,RB2-000791,3,SOURCE,2026-07-13 23:06:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000791,3,ACTIVATED,2026-07-13 23:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000791,3,FIRST_TAP,2026-07-13 23:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000791,3,DEACTIVATED,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000792,3,SOURCE,2026-07-13 23:09:00-04:00,
RB,RB2-000793,3,SOURCE,2026-07-13 23:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000793,3,ACTIVATED,2026-07-13 23:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000793,3,FIRST_TAP,2026-07-13 23:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000793,3,DEACTIVATED,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000794,3,SOURCE,2026-07-13 23:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000794,3,ACTIVATED,2026-07-13 23:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000794,3,FIRST_TAP,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000794,3,DEACTIVATED,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000795,3,SOURCE,2026-07-13 23:15:00-04:00,
RB,RB2-000796,3,SOURCE,2026-07-13 23:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000796,3,ACTIVATED,2026-07-13 23:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000796,3,FIRST_TAP,2026-07-13 23:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000796,3,DEACTIVATED,2026-07-13 23:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000797,3,SOURCE,2026-07-13 23:21:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000797,3,ACTIVATED,2026-07-13 23:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000797,3,FIRST_TAP,2026-07-13 23:24:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000797,3,DEACTIVATED,2026-07-13 23:24:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000798,3,SOURCE,2026-07-13 23:21:00-04:00,
RB,RB2-000799,3,SOURCE,2026-07-13 23:24:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000799,3,ACTIVATED,2026-07-13 23:30:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000799,3,DEACTIVATED,2026-07-14 07:30:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000800,3,SOURCE,2026-07-13 23:27:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000800,3,ACTIVATED,2026-07-13 23:33:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000800,3,FIRST_TAP,2026-07-13 23:39:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000800,3,DEACTIVATED,2026-07-14 07:33:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000801,3,SOURCE,2026-07-13 23:27:00-04:00,
RB,RB2-000802,3,SOURCE,2026-07-13 23:33:00-04:00,
RB,RB2-000803,3,SOURCE,2026-07-13 23:33:00-04:00,
RB,RB2-000804,3,SOURCE,2026-07-13 23:36:00-04:00,
RB,RB2-000805,3,SOURCE,2026-07-13 23:36:00-04:00,
RB,RB2-000806,3,SOURCE,2026-07-13 23:39:00-04:00,
RB,RB2-000807,3,SOURCE,2026-07-13 23:39:00-04:00,
RB,RB2-000808,3,SOURCE,2026-07-13 23:42:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000808,3,ACTIVATED,2026-07-13 23:51:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000808,3,FIRST_TAP,2026-07-13 23:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000808,3,DEACTIVATED,2026-07-13 23:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000809,3,SOURCE,2026-07-13 23:42:00-04:00,
RB,RB2-000810,3,SOURCE,2026-07-13 23:45:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000810,3,ACTIVATED,2026-07-13 23:51:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000810,3,FIRST_TAP,2026-07-13 23:48:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000810,3,DEACTIVATED,2026-07-14 07:51:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000811,3,SOURCE,2026-07-13 23:45:00-04:00,
RB,RB2-000812,3,SOURCE,2026-07-13 23:48:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000812,3,ACTIVATED,2026-07-13 23:51:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000812,3,DEACTIVATED,2026-07-14 07:51:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000813,3,SOURCE,2026-07-13 23:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000813,3,ACTIVATED,2026-07-13 23:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000813,3,FIRST_TAP,2026-07-14 00:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000813,3,DEACTIVATED,2026-07-14 00:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000814,3,SOURCE,2026-07-13 23:51:00-04:00,
RB,RB2-000815,3,SOURCE,2026-07-13 23:54:00-04:00,
RB,RB2-000816,3,SOURCE,2026-07-13 23:57:00-04:00,
RB,RB2-000817,3,SOURCE,2026-07-13 23:57:00-04:00,
RB,RB2-000818,3,SOURCE,2026-07-14 00:00:00-04:00,
RB,RB2-000819,3,SOURCE,2026-07-14 00:00:00-04:00,
RB,RB2-000820,3,SOURCE,2026-07-14 00:03:00-04:00,
RB,RB2-000821,3,SOURCE,2026-07-14 00:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000821,3,ACTIVATED,2026-07-14 00:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000821,3,FIRST_TAP,2026-07-14 00:06:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000821,3,DEACTIVATED,2026-07-14 00:06:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000822,3,SOURCE,2026-07-14 00:06:00-04:00,
RB,RB2-000823,3,SOURCE,2026-07-14 00:06:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000823,3,ACTIVATED,2026-07-14 00:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000823,3,FIRST_TAP,2026-07-14 00:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000823,3,DEACTIVATED,2026-07-14 00:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000824,3,SOURCE,2026-07-14 00:09:00-04:00,
RB,RB2-000825,3,SOURCE,2026-07-14 00:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000825,3,ACTIVATED,2026-07-14 00:21:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000825,3,DEACTIVATED,2026-07-14 08:21:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000826,3,SOURCE,2026-07-14 00:15:00-04:00,
RB,RB2-000827,3,SOURCE,2026-07-14 00:18:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000827,3,ACTIVATED,2026-07-14 00:24:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000827,3,FIRST_TAP,2026-07-14 00:21:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000827,3,DEACTIVATED,2026-07-14 08:24:00-04:00,EXPIRED_ACTIVE_8H
RB,RB2-000828,3,SOURCE,2026-07-14 00:21:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000828,3,ACTIVATED,2026-07-14 00:27:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000828,3,DEACTIVATED,2026-07-14 08:27:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000829,3,SOURCE,2026-07-14 00:24:00-04:00,
RB,RB2-000830,3,SOURCE,2026-07-14 00:24:00-04:00,
RB,RB2-000831,3,SOURCE,2026-07-14 00:27:00-04:00,
RB,RB2-000832,3,SOURCE,2026-07-14 00:27:00-04:00,
RB,RB2-000833,3,SOURCE,2026-07-14 00:33:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000833,3,ACTIVATED,2026-07-14 00:42:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000833,3,DEACTIVATED,2026-07-14 08:42:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000834,3,SOURCE,2026-07-14 00:33:00-04:00,
RB,RB2-000835,3,SOURCE,2026-07-14 00:36:00-04:00,
RB,RB2-000836,3,SOURCE,2026-07-14 00:42:00-04:00,
RB,RB2-000837,3,SOURCE,2026-07-14 00:42:00-04:00,
RB,RB2-000838,3,SOURCE,2026-07-14 00:45:00-04:00,
RB,RB2-000839,3,SOURCE,2026-07-14 00:51:00-04:00,
RB,RB2-000840,3,SOURCE,2026-07-14 00:51:00-04:00,
RB,RB2-000841,3,SOURCE,2026-07-14 00:54:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000841,3,ACTIVATED,2026-07-14 01:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000841,3,FIRST_TAP,2026-07-14 00:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000841,3,DEACTIVATED,2026-07-14 00:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000842,3,SOURCE,2026-07-14 00:54:00-04:00,
RB,RB2-000843,3,SOURCE,2026-07-14 00:57:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000843,3,ACTIVATED,2026-07-14 01:00:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000843,3,DEACTIVATED,2026-07-14 09:00:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000844,3,SOURCE,2026-07-14 00:57:00-04:00,
RB,RB2-000845,3,SOURCE,2026-07-14 01:00:00-04:00,
RB,RB2-000846,3,SOURCE,2026-07-14 01:00:00-04:00,
RB,RB2-000847,3,SOURCE,2026-07-14 01:03:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000847,3,ACTIVATED,2026-07-14 01:12:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000847,3,DEACTIVATED,2026-07-14 09:12:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000848,3,SOURCE,2026-07-14 01:09:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000848,3,ACTIVATED,2026-07-14 01:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000848,3,DEACTIVATED,2026-07-14 09:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000849,3,SOURCE,2026-07-14 01:09:00-04:00,
RB,RB2-000850,3,SOURCE,2026-07-14 01:12:00-04:00,
RB,RB2-000851,3,SOURCE,2026-07-14 01:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000851,3,ACTIVATED,2026-07-14 01:24:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000851,3,DEACTIVATED,2026-07-14 09:24:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000852,3,SOURCE,2026-07-14 01:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000852,3,ACTIVATED,2026-07-14 01:24:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000852,3,FIRST_TAP,2026-07-14 01:21:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000852,3,DEACTIVATED,2026-07-14 01:21:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000853,3,SOURCE,2026-07-14 01:18:00-04:00,
RB,RB2-000854,3,SOURCE,2026-07-14 01:21:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000854,3,ACTIVATED,2026-07-14 01:24:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000854,3,DEACTIVATED,2026-07-14 09:24:00-04:00,EXPIRED_UNTOUCHED_8H
RB,RB2-000855,3,SOURCE,2026-07-14 01:21:00-04:00,
RB,RB2-000856,3,SOURCE,2026-07-14 01:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000856,3,ACTIVATED,2026-07-14 01:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000856,3,FIRST_TAP,2026-07-14 01:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000856,3,DEACTIVATED,2026-07-14 01:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB,RB2-000857,3,SOURCE,2026-07-14 01:30:00-04:00,
RB,RB2-000858,3,SOURCE,2026-07-14 01:30:00-04:00,
RB,RB2-000859,3,SOURCE,2026-07-14 01:33:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000859,3,ACTIVATED,2026-07-14 01:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000859,3,FIRST_TAP,2026-07-14 01:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000859,3,DEACTIVATED,2026-07-14 02:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB,RB2-000860,3,SOURCE,2026-07-14 01:36:00-04:00,
