branch_id,episode_id,hypothesis_id,terminal_status,terminal_reason,n_events
GBR-366777,GEP-081686,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366778,GEP-081687,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366779,GEP-081687,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366780,GEP-081687,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366781,GEP-081688,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-366782,GEP-081688,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366783,GEP-081688,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366784,GEP-081688,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366785,GEP-081688,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366786,GEP-081689,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366787,GEP-081689,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366788,GEP-081690,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366789,GEP-081690,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366790,GEP-081690,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366791,GEP-081691,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-366792,GEP-081691,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366793,GEP-081691,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366794,GEP-081691,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366795,GEP-081691,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366796,GEP-081692,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366797,GEP-081692,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366798,GEP-081692,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366799,GEP-081693,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366800,GEP-081693,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366801,GEP-081675,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366802,GEP-081675,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366803,GEP-081675,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366804,GEP-081694,H_rb_reaction_continuation,INVALIDATED,opposing_move,2
GBR-366805,GEP-081694,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,2
GBR-366806,GEP-081694,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-366807,GEP-081695,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366808,GEP-081695,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366809,GEP-081695,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366810,GEP-081696,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-366811,GEP-081696,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366812,GEP-081696,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366813,GEP-081696,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366814,GEP-081696,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366815,GEP-081662,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366816,GEP-081662,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366817,GEP-081662,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366818,GEP-081663,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366819,GEP-081663,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366820,GEP-081663,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366821,GEP-081697,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366822,GEP-081697,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366823,GEP-081697,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366824,GEP-081698,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-366825,GEP-081698,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366826,GEP-081698,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366827,GEP-081698,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366828,GEP-081698,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366829,GEP-081699,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366830,GEP-081699,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366831,GEP-081554,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366832,GEP-081554,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366833,GEP-081554,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366834,GEP-081648,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366835,GEP-081648,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366836,GEP-081648,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366837,GEP-081548,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366838,GEP-081548,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366839,GEP-081548,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366840,GEP-081700,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366841,GEP-081700,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366842,GEP-081701,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366843,GEP-081701,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366844,GEP-081700,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366845,GEP-081700,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366846,GEP-081700,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366847,GEP-081701,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366848,GEP-081701,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366849,GEP-081701,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366850,GEP-081645,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366851,GEP-081645,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366852,GEP-081645,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366853,GEP-081702,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366854,GEP-081702,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366855,GEP-081702,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366856,GEP-081703,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-366857,GEP-081703,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-366858,GEP-081703,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-366859,GEP-081703,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366860,GEP-081703,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366861,GEP-081703,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366862,GEP-081703,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366863,GEP-081649,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366864,GEP-081649,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366865,GEP-081649,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366866,GEP-081704,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366867,GEP-081704,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366868,GEP-081705,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366869,GEP-081705,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366870,GEP-081706,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366871,GEP-081706,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366872,GEP-081707,H_rb_reaction_continuation,INVALIDATED,origin_invalidated,2
GBR-366873,GEP-081707,H_rb_fvg_fill_continuation,INVALIDATED,origin_invalidated,2
GBR-366874,GEP-081707,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-366875,GEP-081569,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366876,GEP-081569,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366877,GEP-081569,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366878,GEP-081636,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366879,GEP-081636,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366880,GEP-081636,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-366881,GEP-081639,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366882,GEP-081639,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366883,GEP-081639,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-366884,GEP-081708,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366885,GEP-081708,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366886,GEP-081570,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366887,GEP-081570,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366888,GEP-081570,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366889,GEP-081709,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366890,GEP-081709,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366891,GEP-081709,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366892,GEP-081709,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366893,GEP-081709,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366894,GEP-081637,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366895,GEP-081637,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366896,GEP-081637,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-366897,GEP-081710,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366898,GEP-081710,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366899,GEP-081711,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366900,GEP-081711,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-366901,GEP-081712,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366902,GEP-081712,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-366903,GEP-081713,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-366904,GEP-081713,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-366905,GEP-081713,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-366906,GEP-081713,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366907,GEP-081713,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366908,GEP-081713,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366909,GEP-081713,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366910,GEP-081714,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366911,GEP-081714,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366912,GEP-081714,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366913,GEP-081715,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-366914,GEP-081715,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-366915,GEP-081715,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-366916,GEP-081715,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366917,GEP-081715,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366918,GEP-081715,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366919,GEP-081715,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366920,GEP-081704,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366921,GEP-081704,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366922,GEP-081704,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366923,GEP-081708,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366924,GEP-081708,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366925,GEP-081708,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366926,GEP-081710,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366927,GEP-081710,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366928,GEP-081710,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366929,GEP-081716,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366930,GEP-081716,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366931,GEP-081717,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366932,GEP-081717,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366933,GEP-081718,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366934,GEP-081718,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366935,GEP-081719,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366936,GEP-081719,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366937,GEP-081718,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366938,GEP-081718,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366939,GEP-081718,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366940,GEP-081720,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366941,GEP-081720,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-366942,GEP-081719,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366943,GEP-081719,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366944,GEP-081719,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366945,GEP-081721,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366946,GEP-081721,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366947,GEP-081721,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366948,GEP-081722,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366949,GEP-081722,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366950,GEP-081722,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366951,GEP-081723,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-366952,GEP-081723,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366953,GEP-081723,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366954,GEP-081723,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366955,GEP-081723,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366956,GEP-081705,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366957,GEP-081705,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366958,GEP-081705,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366959,GEP-081711,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366960,GEP-081711,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366961,GEP-081711,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-366962,GEP-081706,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366963,GEP-081706,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-366964,GEP-081706,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366965,GEP-081712,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366966,GEP-081712,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366967,GEP-081712,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-366968,GEP-081724,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-366969,GEP-081724,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366970,GEP-081724,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366971,GEP-081724,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366972,GEP-081724,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366973,GEP-081725,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-366974,GEP-081725,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-366975,GEP-081725,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-366976,GEP-081725,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366977,GEP-081725,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-366978,GEP-081726,H_rb_reaction_continuation,EXPIRED,expiry,1
GBR-366979,GEP-081726,H_rb_fvg_fill_continuation,EXPIRED,expiry,1
GBR-366980,GEP-081726,H_rb_unresolved_fade,EXPIRED,expiry,1
GBR-366981,GEP-081727,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-366982,GEP-081727,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-366983,GEP-081727,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-366984,GEP-081727,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366985,GEP-081727,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366986,GEP-081727,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366987,GEP-081727,H_fvg_full_fill,EXPIRED,expiry,1
GBR-366988,GEP-081728,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-366989,GEP-081728,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-366990,GEP-081728,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-366991,GEP-081729,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-366992,GEP-081729,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-366993,GEP-081729,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-366994,GEP-081729,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-366995,GEP-081729,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-366996,GEP-081729,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-366997,GEP-081729,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-366998,GEP-081730,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-366999,GEP-081730,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-367000,GEP-081731,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367001,GEP-081731,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367002,GEP-081731,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367003,GEP-081732,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-367004,GEP-081732,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-367005,GEP-081732,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367006,GEP-081732,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367007,GEP-081732,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367008,GEP-081732,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367009,GEP-081732,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367010,GEP-081733,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-367011,GEP-081733,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-367012,GEP-081733,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367013,GEP-081733,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367014,GEP-081733,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367015,GEP-081733,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367016,GEP-081733,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367017,GEP-081720,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-367018,GEP-081720,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-367019,GEP-081720,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-367020,GEP-081734,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367021,GEP-081734,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367022,GEP-081734,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367023,GEP-081735,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367024,GEP-081735,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367025,GEP-081735,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367026,GEP-081736,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367027,GEP-081736,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367028,GEP-081736,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367029,GEP-081737,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-367030,GEP-081737,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-367031,GEP-081737,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367032,GEP-081737,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367033,GEP-081737,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367034,GEP-081737,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367035,GEP-081737,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367036,GEP-081738,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367037,GEP-081738,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-367038,GEP-081739,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367039,GEP-081739,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-367040,GEP-081740,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-367041,GEP-081740,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-367042,GEP-081740,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-367043,GEP-081740,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367044,GEP-081740,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-367045,GEP-081741,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-367046,GEP-081741,H_fvg_first_touch,EXPIRED,expiry,1
GBR-367047,GEP-081741,H_fvg_first_fill,EXPIRED,expiry,1
GBR-367048,GEP-081741,H_fvg_midpoint,EXPIRED,expiry,1
GBR-367049,GEP-081741,H_fvg_full_fill,EXPIRED,expiry,1
GBR-367050,GEP-081742,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367051,GEP-081742,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-367052,GEP-081743,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367053,GEP-081743,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-367054,GEP-081744,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-367055,GEP-081744,H_fvg_first_touch,EXPIRED,expiry,1
GBR-367056,GEP-081744,H_fvg_first_fill,EXPIRED,expiry,1
GBR-367057,GEP-081744,H_fvg_midpoint,EXPIRED,expiry,1
GBR-367058,GEP-081744,H_fvg_full_fill,EXPIRED,expiry,1
GBR-367059,GEP-081745,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367060,GEP-081745,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367061,GEP-081745,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367062,GEP-081746,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367063,GEP-081746,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367064,GEP-081746,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367065,GEP-081746,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367066,GEP-081746,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367067,GEP-081747,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-367068,GEP-081747,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-367069,GEP-081747,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-367070,GEP-081748,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367071,GEP-081748,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367072,GEP-081748,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367073,GEP-081748,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367074,GEP-081748,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367075,GEP-081693,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-367076,GEP-081693,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-367077,GEP-081693,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-367078,GEP-081749,H_rb_reaction_continuation,INVALIDATED,opposing_move,2
GBR-367079,GEP-081749,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,2
GBR-367080,GEP-081749,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,3
GBR-367081,GEP-081750,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-367082,GEP-081750,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367083,GEP-081750,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367084,GEP-081750,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367085,GEP-081750,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-367086,GEP-081751,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367087,GEP-081751,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-367088,GEP-081752,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-367089,GEP-081752,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-367090,GEP-081753,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-367091,GEP-081753,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-367092,GEP-081753,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-367093,GEP-081753,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-367094,GEP-081753,H_fvg_full_fill,EMITTED,fvg_fill,2
